accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.22,0.03,0.92, -6.34, 1.02, -3.50,
 0.22,0.02,0.92, -6.55, 1.37, -3.48,
 0.22,0.02,0.93, -6.75, 1.60, -3.48,
 0.21,0.03,0.92, -6.58, 1.76, -3.40,
 0.23,0.02,0.93, -7.33, 1.80, -2.34,
 0.21,0.02,0.92, -6.53, 1.40, -2.87,
 0.20,0.02,0.92, -5.98, 0.93, -3.37,
 0.19,0.01,0.91, -5.59, 0.90, -4.41,
 0.20,0.02,0.92, -5.10, 0.92, -5.33,
 0.20,0.02,0.92, -4.92, -0.24, -5.56,
 0.20,0.03,0.93, -5.33, -0.90, -5.76,
 0.20,0.02,0.92, -5.27, -1.01, -5.05,
 0.21,0.02,0.92, -5.45, -0.38, -5.37,
 0.21,0.03,0.93, -5.54, 0.03, -5.53,
 0.21,0.03,0.92, -6.11, 0.15, -5.13,
 0.22,0.03,0.92, -6.26, 0.38, -4.93,
 0.22,0.02,0.92, -6.24, 0.64, -4.35,
 0.21,0.02,0.93, -6.24, 0.66, -4.90,
 0.20,0.02,0.93, -6.08, 0.58, -4.67,
 0.20,0.02,0.93, -5.71, 0.17, -5.68,
 0.19,0.02,0.92, -5.66, -0.63, -6.00,
 0.19,0.02,0.92, -5.66, -0.99, -6.31,
 0.20,0.02,0.92, -5.45, -1.07, -6.03,
 0.20,0.02,0.92, -5.39, -1.07, -5.76,
 0.20,0.02,0.93, -5.44, -1.02, -5.59,
 0.21,0.02,0.93, -5.48, -1.05, -5.30,
 0.21,0.03,0.93, -5.73, -1.31, -4.89,
 0.22,0.03,0.94, -5.85, -1.05, -4.38,
 0.23,0.03,0.94, -6.11, -0.14, -4.06,
 0.22,0.03,0.94, -5.86, -0.17, -3.54,
 0.23,0.03,0.94, -6.49, -0.23, -3.62,
 0.22,0.02,0.93, -6.02, -0.32, -3.59,
 0.22,0.03,0.92, -6.43, 0.66, -2.85,
 0.22,0.02,0.93, -6.21, 1.30, -2.82,
 0.21,0.02,0.91, -6.15, 1.39, -2.96,
 0.23,0.02,0.91, -6.12, 2.11, -1.77,
 0.27,0.06,0.97, -5.56, 3.25, 10.03,
 0.67,-0.06,0.68, 9.98, 25.22, 57.73,
 0.30,0.03,1.06, 4.29, 7.45, 40.15,
 0.07,0.05,0.97, 5.68, -0.32, 25.47,
 -0.04,-0.02,0.88, -1.22, -1.74, 7.56,
 0.12,0.05,0.95, -5.80, 5.62, -9.79,
 0.18,0.04,0.93, -6.50, 7.88, -18.32,
 0.20,0.03,0.92, -5.21, -1.68, -14.58,
 0.26,0.08,0.94, -5.73, -5.86, -11.80,
 0.24,0.07,0.94, -7.53, -1.97, -8.37,
 0.22,0.05,0.96, -9.19, -4.14, -9.07,
 0.24,0.04,0.95, -10.98, -3.68, -11.22,
 0.62,-0.08,0.74, -4.35, 16.41, 24.58,
 0.45,0.00,0.90, 1.59, 13.18, 27.16,
 0.20,-0.03,0.91, 5.02, 5.94, 16.18,
 0.08,-0.01,0.87, 1.97, -0.26, 1.48,
 0.16,0.00,0.88, -1.31, 4.24, -5.97,
 0.19,0.04,0.95, -4.06, 7.47, -16.87,
 0.12,0.03,0.93, -5.30, 0.23, -25.34,
 0.17,0.06,0.91, -10.27, -3.25, -26.93,
 0.24,0.07,0.93, -11.80, -5.36, -24.03,
 0.27,0.06,0.95, -13.10, -8.32, -19.74,
 0.62,-0.02,0.84, -9.86, 3.04, 18.11,
 0.52,0.05,0.92, -4.02, 5.40, 37.15,
 0.24,-0.02,0.91, 0.38, 3.50, 32.52,
 0.11,-0.02,0.89, 0.05, 3.36, 23.74,
 0.14,-0.01,0.89, -2.70, 2.43, 12.20,
 0.18,0.03,0.91, -3.60, 2.55, 4.69,
 0.15,0.01,0.93, -4.81, -2.43, -2.26,
 0.21,0.04,0.92, -6.24, -2.02, 0.79,
 0.24,0.06,0.93, -5.45, -0.87, 4.11,
 0.23,0.04,0.94, -6.64, -2.05, 8.12,
 0.25,0.05,0.93, -4.78, 1.56, 12.78,
 0.22,0.04,0.95, -3.83, -5.85, 12.87,
 0.22,0.01,0.92, -3.92, 2.95, 12.05,
 0.18,0.02,0.94, -2.70, -1.28, 8.89,
 0.24,0.02,0.92, -2.70, 4.61, 9.37,
 0.20,0.02,0.95, -2.50, 2.00, 6.29,
 0.19,0.02,0.93, -2.55, 2.69, 6.72,
 0.19,0.03,0.94, -3.54, 1.44, 6.14,
 0.19,0.02,0.95, -3.28, 0.90, 6.69,
 0.23,0.02,0.93, -2.32, 4.40, 9.88,
 0.21,0.03,0.94, -2.17, 1.10, 9.68,
 0.18,0.02,0.95, -3.30, -0.99, 7.51,
 0.24,0.02,0.91, -2.72, 2.87, 9.11,
 0.26,0.02,0.93, -2.43, 4.03, 12.11,
 0.24,0.03,0.94, -2.34, 0.89, 10.05,
 0.22,0.03,0.93, -1.48, 0.95, 11.77,
 0.23,0.02,0.93, -0.61, 1.50, 12.06,
 0.21,0.02,0.95, -0.26, 4.05, 11.85,
 0.23,0.03,0.92, -0.58, 4.29, 13.42,
 0.23,0.03,0.91, -1.33, 4.79, 14.31,
 0.23,0.02,0.90, -0.66, 5.53, 14.73,
 0.23,0.02,0.91, -0.55, 7.16, 16.03,
 0.23,0.01,0.92, -0.18, 7.74, 15.82,
 0.23,0.01,0.92, -0.27, 8.41, 16.58,
 0.20,0.01,0.94, -0.92, 6.43, 14.87,
 0.23,0.01,0.92, -1.48, 8.56, 14.26,
 0.19,0.03,0.96, -1.69, 6.12, 10.70,
 0.20,0.02,0.96, -3.25, 6.26, 10.84,
 0.20,0.03,0.94, -3.13, 7.07, 7.88,
 0.18,0.02,0.98, -3.80, 5.74, 6.31,
 0.20,0.03,0.98, -4.15, 6.27, 4.06,
 0.19,0.03,0.95, -3.25, 3.94, 0.79,
 0.17,0.02,0.95, -3.40, 4.31, -4.47,
 0.16,-0.00,0.95, -3.02, 6.56, -5.22,
 0.20,0.02,0.95, -3.63, 7.21, -4.06,
 0.20,0.00,0.93, -2.98, 6.64, -3.59,
 0.17,0.00,0.92, -3.36, 6.11, -4.70,
 0.19,0.03,0.94, -3.63, 8.46, -0.66,
 0.22,0.05,0.93, -4.18, 6.29, -0.58,
 0.18,0.04,0.94, -6.37, 2.08, -0.32,
 0.15,0.04,0.93, -6.49, 0.41, -4.32,
 0.17,0.03,0.89, -5.34, 3.25, -0.89,
 0.20,0.04,0.92, -5.42, 1.77, 0.63,
 0.23,0.04,0.94, -5.37, 1.19, 6.40,
 0.24,0.04,0.93, -6.41, 0.72, 9.85,
 0.25,0.03,0.91, -5.82, 4.37, 13.13,
 0.26,0.02,0.91, -5.02, 6.32, 14.40,
 0.23,0.02,0.92, -3.53, 5.80, 12.43,
 0.28,0.01,0.90, -2.05, 7.11, 15.02,
 0.27,0.01,0.92, -1.97, 7.05, 15.69,
 0.22,0.02,0.93, -1.91, 7.69, 14.96,
 0.24,0.02,0.91, -1.53, 9.44, 16.85,
 0.22,0.03,0.94, -1.31, 9.60, 16.53,
 0.23,0.04,0.93, -1.51, 11.40, 19.80,
 0.24,0.03,0.92, -1.53, 11.98, 22.85,
 0.24,0.03,0.92, -0.37, 12.79, 25.18,
 0.22,0.03,0.91, -0.02, 13.30, 26.50,
 0.22,0.02,0.92, 1.44, 14.60, 28.11,
 0.25,0.03,0.90, 2.85, 15.82, 31.40,
 0.24,0.01,0.90, 3.77, 16.60, 32.43,
 0.21,0.01,0.90, 4.53, 15.71, 31.69,
 0.18,0.02,0.90, 4.90, 14.58, 27.95,
 0.16,0.01,0.90, 4.90, 13.54, 23.53,
 0.12,0.01,0.92, 3.33, 9.92, 15.76,
 0.12,0.01,0.92, 1.56, 7.89, 10.95,
 0.13,0.01,0.93, -0.87, 6.66, 6.66,
 0.15,0.02,0.92, -1.82, 7.39, 5.30,
 0.15,0.03,0.92, -3.18, 5.54, 3.85,
 0.14,0.03,0.93, -4.20, 2.90, 2.05,
 0.15,0.03,0.92, -4.75, 1.42, -1.27,
 0.09,0.05,0.95, -5.42, -4.75, -6.60,
 0.11,0.04,0.91, -5.53, -2.31, -8.84,
 0.11,0.05,0.92, -6.08, -4.00, -10.53,
 0.15,0.05,0.91, -5.92, -3.69, -9.44,
 0.19,0.04,0.90, -5.24, -4.15, -3.97,
 0.23,0.03,0.89, -4.34, -3.37, 0.75,
 0.22,0.02,0.90, -2.21, -1.47, 6.50,
 0.22,0.01,0.89, -2.05, -2.32, 9.68,
 0.22,0.01,0.90, -0.50, 1.16, 11.21,
 0.20,0.03,0.92, -2.11, 2.26, 11.54,
 0.22,0.02,0.91, -1.56, 4.96, 13.80,
 0.22,0.04,0.93, -1.59, 4.53, 14.95,
 0.24,0.04,0.92, -0.29, 6.26, 17.97,
 0.27,0.05,0.91, 0.87, 9.25, 22.60,
 0.29,0.04,0.91, 3.34, 12.70, 27.77,
 0.27,0.05,0.93, 6.02, 14.46, 31.47,
 0.24,0.04,0.91, 8.11, 14.69, 32.90,
 0.22,0.02,0.91, 8.90, 14.85, 31.94,
 0.19,0.02,0.92, 8.61, 12.67, 29.42,
 0.18,0.01,0.91, 7.10, 10.27, 25.48,
 0.17,0.00,0.91, 5.47, 7.40, 20.76,
 0.17,0.01,0.92, 3.85, 6.03, 16.85,
 0.17,0.01,0.92, 3.05, 4.24, 13.65,
 0.19,0.02,0.92, 2.35, 5.76, 12.23,
 0.20,0.02,0.92, 2.02, 5.71, 11.47,
 0.21,0.03,0.92, 1.01, 6.43, 11.28,
 0.21,0.03,0.92, 0.31, 6.26, 12.23,
 0.21,0.03,0.93, -0.49, 6.34, 12.90,
 0.20,0.03,0.92, -0.43, 6.66, 13.51,
 0.20,0.03,0.92, 0.60, 6.53, 14.02,
 0.18,0.02,0.93, -0.17, 3.97, 14.49,
 0.18,0.01,0.91, 0.52, 3.62, 13.94,
 0.17,0.01,0.92, -0.02, 1.71, 13.25,
 0.16,0.02,0.94, -0.95, 1.65, 12.49,
 0.14,0.02,0.93, -2.14, -0.67, 10.41,
 0.11,0.03,0.96, -3.98, -4.53, 4.61,
 0.07,0.04,0.96, -6.53, -6.87, -1.40,
 0.06,0.07,0.97, -10.95, -8.69, -7.85,
 0.04,0.07,0.98, -11.85, -11.18, -15.01,
 0.02,0.08,0.95, -14.41, -10.15, -22.84,
 0.00,0.13,0.97, -13.62, -12.11, -26.89,
 0.00,0.10,0.95, -14.40, -16.41, -32.87,
 -0.04,0.14,0.97, -14.47, -20.81, -42.50,
 0.02,0.14,0.96, -17.94, -22.38, -40.82,
 0.09,0.11,0.96, -21.24, -21.07, -36.24,
 0.11,0.09,0.96, -21.15, -22.46, -32.09,
 0.12,0.08,0.94, -22.49, -22.56, -30.11,
 0.73,-0.02,0.82, -10.89, 7.51, 34.47,
 1.06,-0.01,0.65, 14.67, 45.22, 118.53,
 0.64,-0.03,0.87, 29.37, 33.68, 114.23,
 0.32,-0.05,0.78, 45.56, 46.81, 114.64,
 -0.02,-0.08,0.78, 43.89, 50.40, 90.41,
 -0.05,-0.01,0.94, 33.89, 38.82, 59.11,
 0.03,0.04,1.01, 18.21, 22.76, 33.02,
 0.12,0.02,1.00, 7.05, 11.31, 23.80,
 0.21,0.03,0.96, 3.04, 14.12, 24.96,
 0.23,0.02,0.93, 5.86, 21.98, 28.85,
 0.20,0.03,0.95, 8.87, 26.31, 29.42,
 0.15,0.03,0.95, 10.72, 21.30, 25.65,
 0.12,0.02,1.00, 10.89, 15.71, 19.24,
 0.09,0.03,1.03, 9.15, 11.34, 13.08,
 0.12,0.05,1.03, 4.03, 9.82, 8.03,
 0.15,0.06,1.02, -0.79, 8.43, 6.50,
 0.17,0.06,1.02, -4.78, 6.56, 7.73,
 0.18,0.05,0.99, -7.82, 4.75, 11.48,
