accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.47,0.29,0.79, -3.95, 2.23, 0.17,
 0.47,0.29,0.79, -4.02, 3.02, -0.06,
 0.48,0.28,0.80, -4.21, 3.66, 0.02,
 0.49,0.29,0.80, -4.20, 6.11, 0.14,
 0.49,0.28,0.81, -3.53, 7.51, 0.00,
 0.48,0.27,0.80, -1.62, 7.45, 1.10,
 0.47,0.29,0.84, -0.52, 6.92, 1.22,
 0.46,0.30,0.81, -5.15, 6.61, 3.04,
 0.45,0.29,0.82, -6.60, 5.25, 3.66,
 0.44,0.29,0.82, -6.67, 2.06, 4.26,
 0.43,0.29,0.80, -6.73, 0.52, 5.34,
 0.43,0.29,0.81, -5.37, 0.06, 5.02,
 0.42,0.29,0.82, -8.20, 0.44, 4.69,
 0.43,0.27,0.81, -8.96, 1.79, 3.86,
 0.44,0.26,0.79, -7.83, 2.53, 2.03,
 0.44,0.25,0.78, -6.46, 3.16, -0.20,
 0.43,0.25,0.78, -4.63, 3.59, -2.44,
 0.45,0.26,0.79, -4.93, 4.67, -3.50,
 0.24,0.27,0.84, -7.50, -4.15, -15.19,
 0.23,0.31,0.86, -16.96, -8.50, -38.03,
 0.40,0.32,0.79, -12.87, 6.85, -34.95,
 0.41,0.26,0.83, -13.30, 6.44, -32.24,
 0.36,0.27,0.83, -15.63, -2.11, -31.24,
 0.39,0.29,0.82, -19.48, -6.47, -29.73,
 0.43,0.30,0.80, -20.27, -7.15, -24.15,
 0.46,0.27,0.78, -19.19, -5.22, -22.90,
 0.44,0.28,0.79, -16.24, -7.01, -20.95,
 0.41,0.28,0.78, -15.83, -6.92, -23.05,
 0.45,0.26,0.77, -11.95, -9.63, -23.66,
 0.51,0.26,0.76, -13.19, -3.28, -21.10,
 0.52,0.25,0.75, -11.59, -0.85, -17.53,
 0.53,0.24,0.74, -9.16, 3.25, -15.44,
 0.52,0.23,0.73, -6.18, 3.39, -13.62,
 0.53,0.23,0.70, -4.26, 6.14, -12.11,
 0.53,0.25,0.73, -2.20, 8.52, -10.81,
 0.53,0.25,0.71, -1.56, 9.01, -9.33,
 0.53,0.25,0.73, 1.21, 7.92, -7.19,
 0.54,0.27,0.73, 2.72, 6.37, -5.02,
 0.53,0.28,0.74, 3.15, 4.34, -3.02,
 0.53,0.29,0.75, 2.58, 3.98, -1.65,
 0.55,0.30,0.75, 2.47, 3.42, -0.34,
 0.55,0.31,0.77, 2.17, 1.21, 2.06,
 0.56,0.31,0.79, 1.73, 0.41, 4.47,
 0.57,0.32,0.80, 1.39, -0.21, 6.81,
 0.56,0.34,0.82, 0.05, 0.21, 9.22,
 0.56,0.35,0.84, -1.89, 1.16, 11.01,
 0.56,0.35,0.84, -3.42, 2.69, 12.40,
 0.57,0.37,0.83, -5.24, 3.83, 15.39,
 0.55,0.36,0.85, -5.65, 3.73, 15.33,
 0.55,0.36,0.83, -5.42, 4.70, 15.92,
 0.55,0.35,0.83, -5.73, 6.26, 16.84,
 0.36,0.33,0.81, -1.40, 2.29, 7.45,
 0.44,0.34,0.79, -6.14, 3.66, 0.44,
 0.54,0.35,0.82, -6.55, 7.66, 5.24,
 0.55,0.33,0.82, -7.98, 9.62, 9.88,
 0.50,0.33,0.77, -6.02, 9.77, 8.32,
 0.53,0.30,0.80, -7.57, 8.41, 9.79,
 0.56,0.30,0.76, -6.18, 11.48, 11.30,
 0.52,0.28,0.78, -5.68, 10.69, 9.08,
 0.52,0.27,0.76, -4.11, 7.56, 4.89,
 0.51,0.29,0.78, -3.31, 4.55, 2.56,
