accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.47,0.27,0.78, -5.39, 4.29, -2.50,
 0.47,0.27,0.79, -5.54, 4.49, -2.58,
 0.47,0.27,0.78, -5.51, 4.50, -2.75,
 0.47,0.26,0.78, -5.33, 4.37, -2.34,
 0.48,0.27,0.78, -5.18, 3.42, -2.12,
 0.49,0.26,0.77, -5.02, 2.87, -2.11,
 0.49,0.26,0.77, -4.76, 2.55, -1.98,
 0.51,0.26,0.76, -4.40, 1.89, -1.54,
 0.51,0.25,0.77, -3.71, 1.57, -0.60,
 0.51,0.25,0.77, -3.39, 1.82, -0.09,
 0.51,0.25,0.78, -2.95, 1.91, 0.78,
 0.50,0.25,0.78, -2.41, 2.09, 1.42,
 0.49,0.26,0.78, -1.92, 2.38, 1.82,
 0.49,0.25,0.78, -1.88, 2.78, 2.20,
 0.49,0.26,0.78, -2.09, 2.75, 2.31,
 0.48,0.27,0.79, -2.11, 2.55, 2.49,
 0.47,0.27,0.81, -2.79, 2.63, 2.21,
 0.47,0.28,0.80, -3.02, 2.34, 1.68,
 0.46,0.28,0.80, -3.51, 2.58, 1.19,
 0.47,0.29,0.80, -3.98, 2.67, 0.92,
 0.47,0.29,0.79, -4.32, 2.90, 0.64,
 0.47,0.28,0.81, -4.21, 3.05, 0.55,
 0.47,0.29,0.79, -4.29, 3.53, 0.20,
 0.48,0.29,0.79, -4.27, 3.94, 0.18,
 0.48,0.29,0.79, -4.53, 4.61, 0.21,
 0.48,0.29,0.79, -4.50, 4.99, 0.32,
 0.48,0.29,0.78, -4.55, 5.60, 0.64,
 0.48,0.29,0.79, -4.84, 5.66, 0.95,
 0.47,0.28,0.79, -4.93, 5.53, 0.90,
 0.47,0.28,0.79, -4.98, 5.34, 0.90,
 0.47,0.28,0.79, -4.98, 4.60, 1.27,
 0.47,0.29,0.79, -5.42, 3.76, 1.54,
 0.47,0.29,0.80, -5.53, 2.95, 1.57,
 0.47,0.29,0.81, -5.86, 2.02, 1.44,
 0.47,0.29,0.81, -6.21, 1.76, 1.44,
 0.47,0.29,0.81, -6.53, 1.39, 1.37,
 0.46,0.29,0.81, -7.16, 0.98, 1.16,
 0.47,0.29,0.82, -7.62, 1.24, 0.82,
 0.48,0.29,0.81, -8.26, 1.80, 0.58,
 0.48,0.28,0.81, -8.92, 2.35, 0.23,
 0.49,0.28,0.80, -9.21, 2.76, 0.23,
 0.49,0.27,0.80, -9.44, 2.95, 0.46,
 0.50,0.26,0.79, -9.13, 2.44, 1.31,
 0.50,0.24,0.78, -8.96, 1.77, 2.09,
 0.50,0.24,0.79, -8.32, 0.75, 2.55,
 0.48,0.24,0.79, -7.25, -1.07, 3.04,
 0.50,0.24,0.78, -6.61, -0.96, 2.72,
 0.49,0.24,0.79, -7.21, -0.26, 2.47,
 0.49,0.26,0.80, -5.98, 1.07, 2.32,
 0.50,0.25,0.80, -7.25, 2.12, 2.21,
 0.50,0.26,0.81, -6.66, 2.82, 2.34,
 0.50,0.26,0.80, -7.11, 3.69, 2.27,
 0.50,0.26,0.80, -7.10, 4.44, 2.23,
 0.51,0.26,0.80, -7.21, 4.87, 2.38,
 0.51,0.27,0.81, -7.21, 4.98, 2.67,
 0.50,0.27,0.80, -7.18, 4.64, 3.05,
 0.50,0.27,0.79, -7.68, 3.79, 3.91,
 0.50,0.26,0.79, -8.31, 2.50, 5.01,
 0.50,0.25,0.79, -8.31, 0.29, 5.73,
 0.48,0.25,0.78, -8.27, 0.06, 6.18,
 0.49,0.24,0.78, -7.85, -0.35, 6.20,
 0.48,0.25,0.76, -7.68, -1.56, 6.35,
 0.48,0.23,0.77, -6.95, -0.95, 6.08,
 0.49,0.24,0.77, -6.69, 0.43, 5.83,
 0.49,0.24,0.76, -6.24, 1.18, 5.31,
 0.49,0.24,0.77, -5.85, 2.11, 4.35,
 0.50,0.25,0.76, -5.28, 3.18, 3.79,
 0.50,0.24,0.75, -4.55, 4.69, 3.65,
 0.50,0.26,0.76, -4.29, 5.68, 3.40,
 0.50,0.26,0.76, -4.23, 6.38, 3.50,
 0.50,0.26,0.77, -4.12, 6.67, 4.02,
 0.50,0.26,0.77, -3.92, 6.23, 4.56,
 0.50,0.25,0.77, -3.86, 5.66, 5.53,
 0.48,0.23,0.77, -3.39, 5.13, 6.29,
 0.48,0.22,0.77, -3.02, 3.79, 7.02,
 0.47,0.22,0.77, -2.20, 2.76, 7.30,
 0.47,0.22,0.77, -2.29, 3.33, 7.22,
 0.47,0.21,0.77, -1.45, 3.92, 7.33,
 0.47,0.22,0.76, -0.79, 4.17, 7.27,
 0.47,0.22,0.75, -0.31, 5.16, 7.45,
 0.47,0.22,0.76, 0.66, 5.57, 7.30,
 0.47,0.23,0.77, 1.39, 6.00, 6.96,
 0.47,0.24,0.76, 1.80, 6.56, 6.47,
 0.47,0.25,0.77, 2.21, 7.04, 6.32,
 0.47,0.24,0.77, 3.01, 7.82, 6.23,
 0.47,0.25,0.77, 3.40, 8.26, 6.11,
 0.46,0.26,0.77, 3.74, 8.66, 6.09,
 0.47,0.26,0.77, 4.08, 9.24, 6.47,
 0.46,0.25,0.77, 4.44, 9.08, 7.07,
 0.45,0.25,0.78, 4.93, 8.56, 7.54,
 0.45,0.23,0.78, 5.54, 8.20, 7.95,
 0.44,0.23,0.79, 6.38, 8.09, 8.18,
 0.44,0.22,0.78, 6.60, 7.91, 8.23,
 0.43,0.22,0.81, 6.66, 7.63, 8.11,
 0.43,0.23,0.80, 6.84, 8.27, 7.76,
 0.45,0.23,0.81, 6.85, 8.84, 7.07,
 0.45,0.24,0.81, 6.52, 10.67, 6.81,
 0.47,0.25,0.82, 6.72, 11.63, 6.84,
 0.47,0.26,0.82, 6.35, 12.67, 7.11,
 0.46,0.26,0.83, 6.66, 12.92, 7.44,
 0.47,0.27,0.83, 6.44, 12.87, 8.37,
 0.46,0.28,0.84, 5.73, 12.27, 9.57,
 0.45,0.28,0.84, 4.78, 11.40, 9.74,
 0.44,0.29,0.86, 4.18, 7.50, 10.58,
 0.45,0.30,0.86, 1.79, 6.47, 11.16,
 0.43,0.30,0.87, -0.31, 6.95, 11.85,
 0.42,0.29,0.85, -1.45, 6.75, 10.64,
 0.43,0.29,0.84, -2.20, 6.61, 9.69,
 0.44,0.29,0.83, -2.64, 7.65, 9.01,
 0.45,0.28,0.83, -3.31, 9.15, 8.56,
 0.44,0.27,0.83, -3.56, 10.35, 7.77,
