accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.46,0.18,0.86, -5.10, -0.31, -0.70,
 0.45,0.18,0.85, -5.04, -0.21, -0.53,
 0.46,0.18,0.85, -5.25, -0.20, -0.60,
 0.46,0.18,0.85, -5.31, 0.18, -0.66,
 0.47,0.19,0.85, -5.71, 1.31, -0.41,
 0.48,0.19,0.85, -5.83, 2.38, 0.38,
 0.47,0.19,0.85, -5.73, 2.75, 0.98,
 0.47,0.18,0.85, -5.54, 2.99, 2.05,
 0.45,0.19,0.84, -5.10, 2.63, 2.47,
 0.44,0.19,0.84, -5.04, 2.11, 2.26,
 0.43,0.20,0.84, -4.95, 1.68, 1.73,
 0.43,0.20,0.85, -4.90, 1.21, 1.65,
 0.42,0.20,0.83, -5.37, 0.93, 1.37,
 0.42,0.20,0.84, -5.54, 0.67, 1.21,
 0.42,0.20,0.85, -5.69, 0.87, 0.58,
 0.43,0.19,0.84, -5.83, 1.66, -0.24,
 0.43,0.19,0.83, -5.86, 2.60, -0.64,
 0.43,0.19,0.82, -5.68, 3.94, -1.25,
 0.44,0.19,0.84, -5.57, 5.04, -1.22,
 0.44,0.19,0.84, -5.39, 5.51, -1.01,
 0.44,0.19,0.83, -5.53, 5.83, -0.47,
 0.44,0.19,0.83, -5.56, 5.54, 0.50,
 0.42,0.19,0.82, -5.37, 4.67, 0.67,
 0.41,0.18,0.82, -5.22, 3.25, 0.99,
 0.41,0.18,0.81, -4.76, 1.48, 1.31,
 0.41,0.18,0.80, -4.95, -0.21, 1.53,
 0.40,0.18,0.81, -4.76, -1.16, 1.31,
 0.41,0.18,0.81, -4.17, -2.00, 0.90,
 0.41,0.17,0.81, -4.29, -1.80, 0.32,
 0.41,0.18,0.82, -4.21, -1.37, -0.26,
 0.42,0.18,0.82, -4.09, -0.55, -0.78,
 0.43,0.18,0.83, -3.91, 0.85, -1.18,
 0.43,0.18,0.84, -3.95, 1.85, -1.21,
 0.43,0.19,0.84, -4.05, 2.67, -0.79,
 0.43,0.18,0.85, -4.26, 2.67, -0.70,
 0.42,0.19,0.86, -4.50, 2.50, -0.66,
 0.41,0.18,0.85, -4.70, 1.66, -0.37,
 0.41,0.19,0.85, -5.15, 1.04, -0.73,
 0.41,0.19,0.85, -5.42, 0.23, -1.27,
 0.41,0.19,0.85, -5.83, -0.32, -1.97,
 0.42,0.19,0.84, -6.18, 0.06, -2.69,
 0.44,0.18,0.84, -6.12, 0.78, -3.18,
 0.45,0.18,0.84, -6.00, 1.65, -3.62,
 0.46,0.18,0.83, -5.80, 2.23, -3.44,
 0.47,0.19,0.84, -5.62, 3.56, -3.07,
 0.49,0.17,0.84, -5.53, 4.08, -2.24,
 0.49,0.18,0.84, -5.47, 4.56, -0.95,
 0.48,0.18,0.84, -5.79, 4.75, -0.06,
 0.47,0.17,0.84, -6.12, 4.44, 1.11,
 0.46,0.18,0.84, -6.35, 3.97, 1.45,
 0.46,0.17,0.83, -6.37, 3.18, 1.59,
 0.46,0.17,0.83, -6.14, 2.85, 1.91,
