accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.42,0.20,0.82, -5.57, -1.94, -4.11,
 0.43,0.20,0.82, -5.74, -1.76, -4.18,
 0.43,0.19,0.82, -5.85, -2.06, -3.92,
 0.43,0.19,0.80, -6.29, -1.50, -3.37,
 0.42,0.20,0.82, -6.58, -2.70, -3.36,
 0.45,0.20,0.81, -6.72, -3.40, -3.45,
 0.45,0.20,0.82, -6.73, -2.72, -3.34,
 0.45,0.20,0.83, -7.24, -2.46, -3.07,
 0.46,0.21,0.83, -7.68, -2.05, -3.19,
 0.47,0.21,0.83, -7.53, -0.93, -3.07,
 0.47,0.21,0.83, -7.33, 0.20, -2.70,
 0.48,0.21,0.84, -7.15, 1.63, -2.79,
 0.47,0.20,0.82, -7.02, 2.46, -2.90,
 0.46,0.20,0.81, -6.49, 2.89, -3.22,
 0.46,0.19,0.82, -6.17, 2.61, -3.21,
 0.45,0.19,0.82, -5.77, 2.53, -3.15,
 0.45,0.20,0.82, -5.77, 1.79, -3.10,
 0.44,0.19,0.82, -5.89, 0.92, -2.85,
 0.43,0.19,0.82, -6.05, -0.18, -2.46,
 0.44,0.19,0.82, -6.40, -1.44, -2.02,
 0.44,0.20,0.82, -6.89, -1.57, -1.85,
 0.45,0.20,0.82, -7.30, -1.44, -1.76,
 0.45,0.20,0.82, -7.34, -1.51, -1.98,
 0.46,0.20,0.83, -7.34, -1.36, -2.21,
 0.47,0.20,0.83, -7.11, -0.14, -2.66,
 0.47,0.20,0.83, -6.96, 1.24, -3.42,
 0.48,0.20,0.82, -6.76, 2.38, -3.59,
 0.48,0.21,0.83, -6.95, 3.27, -3.80,
 0.48,0.21,0.83, -6.95, 3.60, -3.82,
 0.48,0.20,0.83, -6.89, 3.63, -3.62,
 0.47,0.20,0.83, -6.82, 3.68, -3.42,
 0.46,0.20,0.81, -6.98, 2.92, -2.92,
 0.46,0.20,0.81, -6.76, 2.85, -2.43,
 0.45,0.20,0.80, -7.13, 1.22, -2.70,
 0.44,0.19,0.81, -7.60, -0.63, -2.96,
 0.44,0.20,0.80, -8.08, -0.92, -2.96,
 0.45,0.19,0.80, -8.12, -0.92, -3.60,
 0.46,0.19,0.80, -8.34, -1.44, -4.12,
 0.46,0.19,0.81, -8.12, -1.36, -4.43,
 0.47,0.19,0.80, -5.74, 1.05, -3.27,
 0.50,0.24,0.77, -1.73, 4.53, -0.79,
 0.47,0.19,0.85, -3.18, 1.44, -1.45,
 0.46,0.22,0.82, -4.72, 2.52, -1.79,
 0.49,0.20,0.79, -3.27, 6.17, -0.58,
 0.49,0.21,0.80, -3.10, 5.80, 0.90,
 0.48,0.21,0.80, -2.34, 4.73, 1.11,
 0.48,0.21,0.80, -2.41, 4.24, 1.44,
 0.48,0.21,0.80, -2.99, 4.21, 2.49,
 0.47,0.21,0.79, -3.01, 3.63, 2.23,
 0.46,0.18,0.77, -2.38, 2.96, 0.69,
 0.45,0.20,0.80, -3.69, -1.02, 0.24,
 0.47,0.18,0.78, -2.15, 0.93, 1.40,
 0.46,0.20,0.81, -3.42, -4.35, 1.56,
 0.48,0.21,0.80, -2.31, -2.63, 2.70,
 0.48,0.22,0.82, -3.53, -2.32, 3.33,
 0.49,0.22,0.81, -1.63, -0.81, 4.03,
 0.49,0.21,0.80, -0.98, 2.00, 3.97,
 0.47,0.21,0.80, -0.75, 1.69, 3.80,
 0.51,0.21,0.80, -0.44, 3.62, 4.40,
 0.50,0.22,0.82, -0.70, 4.38, 4.49,
 0.49,0.20,0.81, -0.09, 5.77, 4.03,
 0.49,0.19,0.81, 0.26, 6.82, 3.74,
 0.49,0.20,0.81, 0.37, 6.76, 4.60,
 0.46,0.21,0.84, -0.02, 5.27, 2.92,
 0.45,0.20,0.82, -0.63, 3.68, 3.15,
 0.47,0.21,0.82, -1.02, 2.64, 4.18,
 0.46,0.21,0.82, -1.10, 1.07, 3.86,
 0.46,0.20,0.80, -1.40, 1.69, 5.48,
 0.47,0.21,0.83, -2.27, 0.72, 5.48,
 0.48,0.20,0.81, -2.41, 2.14, 5.42,
 0.48,0.22,0.83, -3.53, 1.04, 4.85,
 0.47,0.20,0.83, -3.60, 1.60, 4.32,
 0.49,0.21,0.82, -3.21, 3.74, 3.82,
 0.48,0.20,0.83, -2.81, 3.31, 2.11,
 0.49,0.21,0.80, -2.14, 5.98, 2.60,
 0.48,0.20,0.83, -2.49, 5.83, 1.92,
 0.46,0.20,0.82, -1.80, 6.06, 1.80,
 0.48,0.20,0.81, -1.83, 6.63, 4.11,
 0.45,0.21,0.85, -1.77, 4.56, 2.87,
 0.44,0.21,0.82, -2.76, 3.10, 3.54,
 0.46,0.20,0.79, -1.44, 4.79, 5.68,
 0.48,0.22,0.83, -2.27, 2.43, 7.74,
 0.47,0.21,0.81, -3.21, 2.47, 8.38,
 0.48,0.20,0.81, -2.15, 4.11, 8.96,
 0.45,0.22,0.83, -2.44, 2.64, 6.50,
 0.49,0.19,0.78, -2.40, 4.66, 7.97,
 0.50,0.20,0.83, -1.73, 5.80, 7.79,
 0.46,0.19,0.83, -1.45, 4.46, 5.45,
 0.45,0.20,0.85, -2.21, 5.13, 4.49,
 0.46,0.20,0.84, -3.95, 5.79, 7.02,
 0.46,0.20,0.83, -2.82, 7.48, 5.19,
 0.41,0.21,0.84, -3.30, 4.66, 3.56,
 0.44,0.21,0.83, -3.44, 6.24, 5.74,
 0.46,0.20,0.81, -2.99, 7.07, 7.45,
 0.44,0.21,0.83, -2.49, 6.60, 6.32,
 0.44,0.19,0.82, -2.52, 3.80, 7.10,
 0.44,0.20,0.80, -1.68, 6.29, 6.70,
 0.45,0.19,0.81, -1.07, 4.17, 8.09,
 0.45,0.20,0.83, -0.73, 3.51, 6.53,
 0.44,0.19,0.84, -2.06, 2.69, 6.20,
 0.46,0.21,0.83, -2.70, 4.49, 6.90,
 0.50,0.19,0.80, -1.94, 6.56, 9.15,
 0.45,0.20,0.85, -0.98, 5.76, 7.47,
