accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.51,0.24,0.77, -5.98, 5.76, -1.28,
 0.51,0.24,0.76, -5.98, 5.79, -1.07,
 0.51,0.23,0.76, -5.88, 5.80, -1.47,
 0.52,0.23,0.75, -5.83, 5.47, -0.96,
 0.51,0.22,0.74, -5.62, 4.61, -0.98,
 0.52,0.22,0.74, -5.22, 3.50, -0.53,
 0.51,0.22,0.74, -4.92, 2.56, -0.40,
 0.51,0.21,0.74, -4.52, 1.11, 0.00,
 0.51,0.21,0.73, -3.92, 0.12, 0.20,
 0.52,0.22,0.73, -3.53, -1.01, 0.50,
 0.52,0.23,0.74, -3.22, -1.48, 0.69,
 0.52,0.23,0.74, -2.98, -2.08, 0.63,
 0.52,0.23,0.75, -2.55, -2.05, 0.47,
 0.53,0.23,0.75, -2.44, -1.82, 0.43,
 0.53,0.25,0.76, -2.41, -1.07, 0.23,
 0.53,0.25,0.76, -2.29, -0.46, -0.08,
 0.53,0.25,0.77, -2.85, 0.17, -0.14,
 0.52,0.25,0.77, -3.13, 0.47, -0.06,
 0.51,0.25,0.77, -2.98, 0.64, -0.55,
 0.51,0.25,0.77, -3.69, 0.63, -0.76,
 0.51,0.25,0.77, -3.89, 0.82, -1.31,
 0.52,0.24,0.76, -3.77, 1.54, -2.17,
 0.53,0.24,0.76, -4.15, 2.05, -2.29,
 0.54,0.23,0.77, -4.03, 2.95, -2.26,
 0.55,0.23,0.75, -3.77, 3.34, -2.12,
 0.55,0.22,0.75, -3.34, 3.66, -1.86,
 0.55,0.22,0.75, -3.24, 4.00, -1.62,
 0.56,0.22,0.76, -2.78, 3.76, -1.24,
 0.56,0.22,0.77, -2.78, 3.22, -0.52,
 0.56,0.22,0.77, -2.70, 2.46, 0.11,
 0.57,0.22,0.77, -2.67, 1.91, 0.87,
 0.57,0.22,0.78, -2.87, 1.83, 1.13,
 0.57,0.22,0.78, -3.07, 1.65, 1.59,
 0.57,0.22,0.78, -3.01, 2.26, 2.15,
 0.58,0.22,0.78, -3.16, 3.40, 2.50,
 0.57,0.22,0.78, -3.19, 4.20, 3.04,
 0.56,0.21,0.78, -3.19, 4.93, 3.07,
 0.56,0.23,0.78, -2.87, 5.79, 2.90,
 0.56,0.23,0.79, -2.95, 6.31, 2.69,
 0.55,0.23,0.78, -2.61, 6.64, 2.47,
 0.56,0.22,0.78, -2.67, 7.15, 2.35,
 0.56,0.23,0.78, -2.55, 7.36, 2.17,
 0.55,0.23,0.78, -2.55, 7.56, 2.23,
 0.55,0.23,0.78, -2.84, 7.86, 2.02,
 0.55,0.24,0.79, -2.99, 7.36, 2.20,
 0.55,0.23,0.78, -2.47, 7.01, 2.26,
 0.55,0.24,0.78, -2.70, 6.67, 2.67,
 0.54,0.24,0.79, -3.56, 4.64, 3.89,
 0.55,0.23,0.78, -3.01, 5.66, 3.60,
 0.55,0.23,0.78, -3.10, 6.03, 3.56,
 0.55,0.23,0.78, -3.18, 5.66, 4.00,
 0.55,0.24,0.77, -3.66, 5.86, 4.20,
 0.56,0.23,0.76, -3.62, 5.59, 4.66,
 0.55,0.24,0.76, -3.79, 5.63, 4.90,
 0.55,0.24,0.76, -3.05, 5.85, 5.11,
 0.55,0.24,0.75, -3.02, 5.88, 5.13,
 0.54,0.24,0.76, -3.07, 5.53, 5.48,
 0.54,0.24,0.76, -2.90, 4.81, 5.76,
 0.54,0.24,0.76, -2.49, 4.38, 5.68,
 0.54,0.24,0.76, -2.31, 4.32, 5.79,
 0.53,0.24,0.75, -2.32, 4.06, 6.11,
 0.53,0.24,0.75, -2.14, 3.71, 6.17,
 0.53,0.24,0.75, -2.02, 4.05, 5.88,
 0.53,0.24,0.75, -1.83, 4.66, 5.79,
 0.53,0.23,0.76, -1.18, 5.16, 5.89,
 0.52,0.22,0.75, -0.92, 4.79, 6.18,
 0.51,0.22,0.74, -0.27, 4.70, 6.24,
 0.51,0.23,0.74, 0.47, 4.31, 6.41,
 0.49,0.23,0.76, 0.73, 3.21, 6.14,
 0.49,0.24,0.77, 0.75, 1.89, 5.08,
 0.50,0.25,0.77, 0.76, 1.37, 4.35,
 0.52,0.24,0.77, 0.95, 1.37, 4.17,
 0.51,0.25,0.77, 0.93, 1.73, 3.98,
 0.52,0.25,0.78, 0.89, 1.79, 4.40,
 0.52,0.25,0.77, 1.27, 2.44, 4.61,
 0.51,0.25,0.78, 1.56, 3.19, 4.92,
 0.51,0.24,0.78, 2.05, 3.51, 5.47,
 0.49,0.23,0.78, 2.00, 3.42, 5.69,
 0.48,0.23,0.78, 2.35, 3.13, 6.08,
 0.48,0.24,0.78, 2.50, 1.79, 6.46,
 0.47,0.24,0.79, 2.43, 0.95, 6.70,
 0.48,0.25,0.79, 2.55, -0.15, 6.72,
 0.48,0.25,0.78, 2.60, -0.89, 6.85,
 0.48,0.25,0.78, 3.18, -0.96, 6.89,
 0.49,0.25,0.79, 3.11, -1.02, 5.54,
 0.49,0.25,0.79, 2.79, 0.31, 3.92,
 0.50,0.25,0.80, 2.75, 1.91, 2.72,
 0.51,0.25,0.81, 2.90, 3.97, 1.63,
 0.52,0.25,0.81, 3.10, 5.54, 0.73,
 0.53,0.25,0.80, 2.52, 6.70, 0.81,
 0.54,0.25,0.81, 1.53, 6.89, 1.45,
 0.53,0.24,0.83, 0.31, 7.33, 2.27,
 0.54,0.24,0.83, -0.92, 6.84, 2.64,
 0.53,0.25,0.83, -1.60, 6.49, 3.34,
 0.53,0.24,0.82, -2.70, 6.09, 3.71,
 0.54,0.24,0.80, -3.19, 5.30, 3.83,
 0.54,0.24,0.80, -3.80, 4.93, 4.03,
 0.54,0.24,0.79, -4.14, 4.63, 4.23,
 0.54,0.24,0.77, -3.86, 4.61, 4.35,
 0.54,0.23,0.78, -3.42, 5.04, 4.56,
 0.55,0.23,0.76, -3.02, 5.22, 4.84,
 0.55,0.23,0.77, -2.49, 5.79, 4.82,
 0.55,0.23,0.76, -2.15, 6.41, 4.76,
 0.55,0.23,0.76, -1.83, 7.28, 4.56,
 0.55,0.22,0.76, -1.05, 7.77, 4.49,
 0.54,0.22,0.77, -0.78, 8.47, 4.49,
 0.55,0.23,0.77, -0.20, 8.34, 4.58,
 0.55,0.23,0.78, -0.70, 8.73, 4.78,
 0.55,0.24,0.79, -1.01, 8.37, 4.84,
 0.54,0.24,0.79, -1.71, 8.31, 5.30,
 0.54,0.25,0.79, -2.05, 8.14, 5.68,
 0.53,0.24,0.79, -2.55, 7.45, 6.20,
 0.53,0.24,0.79, -2.90, 6.87, 6.49,
 0.52,0.25,0.79, -2.89, 6.46, 6.34,
 0.50,0.25,0.79, -3.40, 4.20, 6.05,
 0.52,0.24,0.77, -1.97, 6.92, 5.77,
 0.51,0.24,0.77, -2.06, 8.09, 5.42,
 0.50,0.24,0.77, -1.60, 8.14, 5.13,
 0.50,0.24,0.76, -1.85, 8.60, 4.73,
 0.51,0.24,0.78, -1.01, 9.40, 4.23,
 0.50,0.23,0.77, -1.07, 9.85, 3.83,
 0.49,0.24,0.76, -0.32, 9.91, 4.09,
 0.50,0.24,0.77, -0.63, 8.95, 4.52,
 0.49,0.25,0.78, -0.29, 7.66, 4.85,
 0.49,0.24,0.78, -0.43, 7.22, 4.85,
 0.50,0.24,0.79, -0.58, 6.38, 4.82,
 0.49,0.25,0.79, -1.02, 5.48, 5.25,
 0.50,0.25,0.79, -0.96, 5.13, 4.93,
 0.50,0.25,0.80, -1.60, 4.95, 4.78,
 0.51,0.24,0.80, -1.89, 5.51, 4.09,
 0.52,0.24,0.80, -2.26, 7.73, 3.63,
 0.53,0.23,0.80, -2.12, 9.28, 3.44,
 0.53,0.25,0.79, -2.02, 10.03, 4.05,
 0.53,0.23,0.79, -1.88, 10.37, 4.55,
 0.53,0.23,0.78, -1.45, 10.11, 5.21,
 0.53,0.23,0.79, -1.76, 9.51, 5.79,
 0.52,0.23,0.79, -2.06, 9.02, 6.35,
 0.52,0.23,0.79, -2.21, 8.14, 6.50,
 0.51,0.23,0.78, -2.52, 7.45, 6.64,
 0.51,0.24,0.77, -2.87, 6.21, 6.95,
 0.51,0.23,0.77, -2.61, 5.97, 6.69,
 0.50,0.23,0.76, -2.47, 6.03, 6.63,
