accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.43,0.27,0.81, -5.31, 3.44, -0.82,
 0.43,0.26,0.80, -5.01, 3.50, -0.24,
 0.43,0.26,0.81, -5.07, 2.87, -0.18,
 0.41,0.25,0.81, -5.04, 2.70, -1.71,
 0.44,0.26,0.80, -4.56, 4.24, -0.75,
 0.42,0.26,0.82, -4.78, 2.43, -0.61,
 0.42,0.25,0.80, -4.85, 1.54, -1.48,
 0.45,0.27,0.80, -4.09, 2.50, -0.85,
 0.44,0.28,0.83, -4.67, 0.78, -0.56,
 0.44,0.27,0.80, -4.53, 0.73, -0.23,
 0.46,0.28,0.81, -4.21, 0.43, 1.04,
 0.46,0.27,0.80, -4.37, 0.76, 1.98,
 0.45,0.26,0.80, -4.37, 1.22, 1.07,
 0.45,0.28,0.82, -4.27, 0.82, 2.06,
 0.44,0.25,0.80, -3.98, 1.40, 1.73,
 0.42,0.27,0.81, -4.35, 1.05, 0.92,
 0.44,0.25,0.80, -3.86, 2.32, 2.24,
 0.43,0.26,0.81, -4.24, 1.83, 0.82,
 0.45,0.27,0.82, -4.38, 2.26, 0.81,
 0.44,0.26,0.81, -4.18, 2.40, -0.38,
 0.46,0.27,0.81, -3.98, 3.47, -0.55,
 0.46,0.28,0.82, -4.21, 3.02, -0.87,
 0.46,0.26,0.80, -3.76, 4.00, -0.38,
 0.46,0.29,0.83, -4.05, 2.96, 0.02,
 0.44,0.27,0.80, -3.79, 3.30, 0.32,
 0.46,0.28,0.82, -3.47, 3.66, 1.44,
 0.46,0.26,0.80, -2.17, 4.37, 2.23,
 0.43,0.25,0.79, -2.87, 3.04, 0.40,
 0.43,0.27,0.80, -3.62, 2.23, 0.15,
 0.42,0.26,0.80, -4.05, 1.60, -0.15,
 0.43,0.26,0.79, -4.37, 2.20, 0.00,
 0.43,0.26,0.79, -5.01, 1.56, 0.08,
 0.42,0.26,0.80, -5.15, 0.81, -0.52,
 0.44,0.26,0.78, -4.53, 1.80, -0.44,
