accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.37,0.29,0.88, -4.73, 0.21, 2.08,
 0.34,0.27,0.86, -5.08, 0.20, -0.14,
 0.34,0.24,0.85, -4.56, 0.78, -1.44,
 0.44,0.27,0.86, -4.92, 1.89, 3.88,
 0.40,0.23,0.82, -6.24, 2.79, 2.44,
 0.30,0.27,0.84, -5.18, 0.37, -1.94,
 0.38,0.26,0.84, -4.78, 3.59, -1.34,
 0.45,0.26,0.87, -5.02, 4.09, 5.50,
 0.33,0.23,0.84, -4.47, 0.20, 0.56,
 0.33,0.27,0.85, -4.85, 1.59, -3.39,
 0.43,0.26,0.86, -6.21, 6.76, -0.82,
 0.36,0.28,0.85, -5.25, 5.13, -2.37,
 0.36,0.26,0.86, -4.96, 5.02, -4.34,
 0.39,0.26,0.85, -5.04, 6.95, -4.20,
 0.48,0.26,0.85, -6.58, 8.12, 1.69,
 0.31,0.29,0.89, -4.78, 2.69, 2.08,
 0.29,0.31,0.88, -4.20, 0.93, -2.31,
 0.35,0.22,0.83, -5.54, 6.24, -4.96,
 0.36,0.24,0.84, -5.85, 6.84, -2.70,
 0.57,0.28,0.90, -15.13, 1.74, 14.52,
 0.42,0.13,0.83, -8.06, -2.24, 16.95,
 0.09,0.22,0.82, 1.37, -8.23, -4.23,
 0.33,0.27,0.86, -5.66, 0.87, -5.31,
 0.36,0.27,0.89, -5.65, 4.18, -5.36,
 0.36,0.27,0.85, -4.85, 1.40, -5.16,
 0.38,0.26,0.85, -4.72, 0.23, -3.05,
 0.38,0.26,0.82, -4.75, -0.24, -1.65,
 0.35,0.28,0.83, -3.63, 1.10, -3.42,
 0.34,0.28,0.85, -3.56, 4.09, -4.72,
 0.37,0.27,0.87, -3.80, 5.37, -5.15,
 0.38,0.25,0.85, -3.85, 5.80, -4.17,
 0.37,0.26,0.85, -4.34, 5.34, -2.75,
 0.36,0.25,0.84, -4.72, 4.95, -1.88,
 0.36,0.24,0.82, -4.82, 4.29, -1.74,
 0.41,0.25,0.83, -5.27, 5.34, 0.34,
 0.36,0.26,0.87, -5.68, -1.19, 4.44,
 0.27,0.25,0.85, -3.42, -2.34, -2.84,
 0.35,0.23,0.80, -5.22, 2.98, -2.99,
 0.35,0.25,0.83, -5.21, 0.09, -3.05,
 0.36,0.25,0.82, -5.05, -1.51, -3.37,
 0.37,0.25,0.83, -5.39, -2.43, -3.62,
 0.37,0.26,0.84, -5.37, -3.44, -2.93,
 0.38,0.27,0.84, -6.02, -2.76, -2.53,
 0.38,0.27,0.85, -6.64, -2.29, -2.69,
 0.39,0.27,0.85, -6.93, -2.35, -2.58,
 0.38,0.26,0.84, -6.98, -2.34, -2.61,
 0.40,0.27,0.84, -6.95, -1.94, -2.81,
 0.40,0.27,0.84, -7.16, -0.20, -2.50,
 0.48,0.27,0.81, -6.02, 2.93, 2.99,
 0.36,0.28,0.86, -4.70, -0.21, 4.43,
 0.41,0.27,0.81, -5.97, 1.16, -0.69,
 0.43,0.25,0.82, -6.78, 5.54, 0.12,
 0.42,0.26,0.81, -6.14, 4.06, -0.21,
 0.41,0.26,0.82, -6.87, 3.10, -1.71,
 0.40,0.26,0.81, -5.97, 2.40, -1.01,
 0.42,0.27,0.82, -6.49, 1.54, 0.17,
 0.40,0.25,0.82, -6.93, 0.58, 0.24,
