accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.43,0.17,0.82, -5.42, -0.92, -1.08,
 0.44,0.17,0.82, -5.04, -1.51, -1.24,
 0.44,0.17,0.82, -5.11, -1.22, -1.08,
 0.45,0.17,0.82, -5.22, -1.39, -1.18,
 0.46,0.18,0.83, -4.98, -1.97, -1.45,
 0.46,0.18,0.82, -4.98, -2.35, -1.50,
 0.47,0.18,0.83, -5.16, -1.60, -1.86,
 0.47,0.18,0.83, -5.19, -0.49, -2.26,
 0.48,0.18,0.84, -5.27, 0.95, -2.61,
 0.48,0.18,0.83, -5.44, 2.99, -2.52,
 0.47,0.18,0.83, -5.47, 3.92, -2.34,
 0.47,0.18,0.82, -5.36, 4.60, -2.40,
 0.46,0.18,0.82, -4.99, 4.82, -2.37,
 0.46,0.18,0.82, -4.89, 5.33, -1.69,
 0.49,0.15,0.78, -2.29, 6.67, 1.62,
 0.44,0.20,0.84, -3.22, 3.98, 1.42,
 0.39,0.17,0.82, -3.80, -0.84, -1.45,
 0.46,0.18,0.81, -4.78, 0.84, -0.52,
 0.48,0.17,0.81, -4.00, 2.63, 0.53,
 0.45,0.18,0.83, -3.82, 1.11, -0.38,
 0.46,0.18,0.79, -3.56, 2.70, -0.92,
 0.47,0.17,0.82, -3.94, 2.21, -1.80,
 0.47,0.18,0.82, -4.00, 1.30, -2.61,
 0.49,0.18,0.81, -3.60, 3.59, -1.56,
 0.47,0.18,0.82, -3.69, 3.19, -1.25,
 0.47,0.17,0.80, -2.95, 3.92, -0.14,
 0.46,0.18,0.83, -3.34, 2.41, 0.44,
 0.45,0.17,0.80, -3.07, 2.43, 0.87,
 0.47,0.17,0.82, -3.28, 2.95, 1.48,
 0.41,0.18,0.83, -3.77, 1.24, -0.14,
 0.44,0.16,0.81, -4.58, 0.43, -0.81,
 0.46,0.16,0.80, -5.04, 1.73, -1.07,
 0.47,0.18,0.82, -4.69, 2.02, -1.36,
 0.46,0.17,0.80, -4.09, 2.53, -1.63,
 0.46,0.17,0.82, -4.50, 1.95, -2.50,
 0.45,0.18,0.83, -5.10, -0.05, -3.94,
 0.48,0.19,0.80, -3.56, 1.89, -3.37,
 0.46,0.17,0.84, -4.05, 0.66, -4.11,
 0.47,0.18,0.82, -3.42, 1.18, -3.57,
 0.46,0.18,0.84, -3.68, -1.33, -4.98,
 0.49,0.19,0.82, -3.50, 1.04, -3.73,
 0.46,0.19,0.82, -3.66, 2.23, -2.58,
 0.49,0.18,0.80, -3.37, 3.39, -1.18,
 0.46,0.18,0.83, -4.15, 1.11, -1.54,
 0.49,0.19,0.79, -2.75, 3.66, -0.69,
 0.48,0.18,0.82, -3.31, 2.81, -0.32,
 0.46,0.18,0.81, -2.47, 3.48, -1.36,
 0.47,0.18,0.83, -3.30, 2.66, -1.63,
 0.47,0.18,0.82, -2.90, 3.95, -2.09,
 0.47,0.18,0.81, -1.83, 4.37, -1.42,
 0.45,0.18,0.83, -1.22, 2.93, -2.84,
 0.48,0.19,0.81, -0.84, 2.87, -1.80,
 0.47,0.19,0.84, -2.37, 4.27, -0.50,
 0.47,0.19,0.81, -2.38, 4.92, 0.24,
 0.45,0.20,0.82, -2.38, 3.91, 0.55,
 0.47,0.19,0.81, -1.69, 5.39, 1.65,
 0.46,0.19,0.83, -1.76, 4.26, 1.91,
 0.47,0.18,0.80, -0.85, 5.57, 1.71,
 0.52,0.18,0.80, -1.07, 7.56, 4.46,
 0.50,0.19,0.83, -1.57, 7.39, 4.61,
 0.43,0.18,0.84, -2.26, 3.30, 0.82,
 0.52,0.21,0.79, -0.63, 8.27, 4.61,
 0.41,0.18,0.85, -1.34, 4.09, 2.46,
 0.49,0.18,0.81, -0.64, 6.67, 3.91,
 0.48,0.21,0.84, -2.03, 6.08, 4.38,
 0.47,0.18,0.81, -1.86, 6.20, 4.11,
 0.48,0.20,0.82, -1.21, 5.33, 4.34,
 0.47,0.19,0.83, -1.37, 5.11, 4.98,
 0.46,0.19,0.83, -1.44, 5.95, 4.55,
 0.49,0.20,0.82, -1.89, 7.22, 5.18,
 0.48,0.19,0.83, -1.66, 7.04, 5.60,
 0.46,0.18,0.82, -1.74, 7.19, 3.91,
 0.49,0.19,0.81, -1.59, 8.15, 4.38,
 0.48,0.18,0.82, -1.97, 7.98, 4.17,
 0.48,0.20,0.83, -1.79, 8.58, 4.00,
 0.46,0.19,0.83, -2.92, 7.18, 4.15,
 0.48,0.20,0.83, -3.69, 7.47, 3.98,
 0.46,0.19,0.80, -2.02, 8.11, 4.61,
 0.48,0.17,0.82, -1.82, 8.46, 6.58,
 0.45,0.20,0.83, -3.36, 5.86, 6.70,
 0.44,0.18,0.81, -2.34, 5.62, 4.66,
