accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.54,0.24,0.76, -3.80, 1.50, -1.68,
 0.54,0.24,0.76, -4.23, 1.27, -1.69,
 0.54,0.24,0.76, -4.06, 0.82, -1.37,
 0.54,0.25,0.76, -4.29, 0.60, -1.24,
 0.54,0.25,0.76, -5.05, 0.41, -0.46,
 0.54,0.25,0.76, -5.18, 0.75, -0.20,
 0.54,0.25,0.76, -5.69, 1.47, 0.34,
 0.54,0.24,0.74, -5.95, 2.31, -0.05,
 0.54,0.24,0.75, -5.69, 2.69, -0.15,
 0.55,0.24,0.75, -5.45, 2.89, -0.46,
 0.55,0.24,0.74, -5.71, 3.45, -0.75,
 0.56,0.24,0.74, -5.62, 3.88, -0.92,
 0.56,0.23,0.75, -5.95, 3.54, -1.16,
 0.56,0.23,0.74, -6.09, 2.63, -1.21,
 0.56,0.24,0.74, -6.46, 1.63, -0.82,
 0.56,0.24,0.75, -6.72, 0.50, -0.37,
 0.55,0.24,0.75, -7.01, -1.22, 0.02,
 0.54,0.24,0.74, -6.98, -2.41, 0.17,
 0.56,0.24,0.74, -6.46, -1.40, 1.48,
 0.56,0.26,0.77, -6.35, -1.33, 2.70,
 0.54,0.25,0.74, -6.06, -2.17, 1.31,
 0.56,0.24,0.74, -5.91, 0.70, 1.47,
 0.57,0.24,0.76, -5.22, 2.17, -0.53,
 0.57,0.24,0.76, -5.16, 4.58, -1.63,
 0.59,0.25,0.77, -5.08, 7.04, -2.72,
 0.61,0.25,0.77, -4.64, 9.44, -2.64,
 0.61,0.25,0.78, -4.38, 10.44, -2.21,
 0.61,0.25,0.77, -3.97, 12.11, -1.21,
 0.61,0.24,0.78, -4.96, 9.10, 0.50,
 0.59,0.25,0.79, -5.82, 6.98, 1.85,
 0.59,0.24,0.79, -5.34, 6.53, 2.84,
 0.56,0.23,0.77, -6.17, 5.45, 3.62,
 0.55,0.23,0.77, -6.41, 4.61, 3.47,
 0.52,0.22,0.76, -6.23, 4.26, 2.46,
 0.51,0.22,0.76, -5.82, 3.68, 0.95,
 0.50,0.22,0.75, -5.60, 3.63, -0.64,
 0.50,0.22,0.76, -5.40, 3.31, -2.78,
 0.51,0.22,0.77, -5.11, 3.39, -4.66,
 0.51,0.23,0.76, -5.34, 3.37, -5.37,
 0.52,0.24,0.77, -5.37, 2.46, -5.42,
 0.51,0.25,0.77, -5.30, 2.05, -7.63,
 0.54,0.24,0.79, -5.15, 0.50, -6.43,
 0.56,0.26,0.79, -5.53, 2.31, -5.08,
 0.59,0.27,0.78, -5.25, 4.89, 0.00,
 0.56,0.25,0.76, -4.92, 2.09, -2.76,
 0.59,0.27,0.77, -6.11, 1.94, 0.40,
 0.59,0.26,0.77, -5.36, 1.74, -0.21,
 0.59,0.27,0.76, -6.02, 1.57, 1.89,
 0.59,0.26,0.76, -6.23, 2.56, 1.79,
 0.60,0.27,0.75, -6.58, 2.47, 3.40,
 0.59,0.26,0.73, -6.85, 3.10, 3.47,
 0.58,0.26,0.73, -6.96, 2.29, 4.32,
 0.57,0.25,0.73, -7.22, 2.26, 3.98,
 0.58,0.25,0.73, -7.22, 2.96, 3.89,
 0.59,0.25,0.72, -7.07, 4.20, 3.59,
 0.59,0.25,0.72, -6.85, 5.57, 3.28,
 0.61,0.25,0.72, -6.55, 6.55, 3.48,
 0.61,0.24,0.71, -5.97, 7.40, 2.76,
 0.62,0.25,0.72, -5.30, 10.44, 2.17,
 0.63,0.24,0.71, -5.16, 11.39, 2.61,
 0.64,0.25,0.71, -4.95, 11.76, 3.13,
 0.63,0.25,0.70, -4.32, 11.92, 4.14,
 0.62,0.25,0.71, -4.18, 11.01, 5.13,
 0.61,0.25,0.71, -4.41, 9.56, 6.50,
 0.59,0.23,0.71, -3.95, 6.85, 7.65,
 0.55,0.24,0.72, -3.30, 3.73, 8.82,
 0.53,0.24,0.70, -2.52, 1.02, 8.53,
 0.52,0.25,0.72, -3.45, -1.86, 8.79,
 0.51,0.24,0.71, -2.89, -4.12, 8.99,
 0.52,0.24,0.72, -3.07, -4.78, 9.16,
 0.53,0.24,0.72, -2.72, -2.90, 8.85,
 0.54,0.24,0.73, -2.60, -1.16, 8.49,
 0.54,0.24,0.73, -2.43, 0.60, 8.03,
 0.54,0.24,0.73, -1.47, 2.03, 7.56,
 0.55,0.25,0.73, -0.26, 3.36, 7.18,
 0.55,0.25,0.73, -0.05, 4.43, 7.08,
 0.51,0.25,0.75, 0.05, 3.47, 6.58,
 0.50,0.25,0.75, 0.21, 2.67, 5.62,
 0.50,0.25,0.76, -0.20, 2.37, 4.67,
 0.52,0.25,0.77, 0.53, 2.05, 3.40,
 0.52,0.25,0.78, 2.02, 1.04, 1.36,
 0.53,0.25,0.78, -0.47, 0.85, 2.23,
 0.57,0.25,0.80, -4.95, -3.16, 4.32,
 0.59,0.25,0.80, -5.04, -5.51, 5.31,
 0.61,0.24,0.79, -5.30, -6.81, 7.76,
 0.61,0.24,0.78, -6.00, -7.54, 11.56,
 0.60,0.23,0.78, -5.62, -10.43, 15.59,
 0.56,0.23,0.79, -5.42, -12.85, 18.85,
 0.52,0.23,0.77, -5.33, -15.83, 20.41,
 0.47,0.22,0.77, -5.39, -18.69, 20.09,
 0.45,0.21,0.76, -5.53, -21.24, 17.66,
 0.44,0.21,0.75, -4.53, -21.30, 13.66,
 0.47,0.20,0.73, -2.37, -17.54, 8.17,
 0.52,0.21,0.73, -0.84, -10.73, 5.62,
 0.54,0.20,0.76, -4.64, -9.85, 4.66,
 0.57,0.20,0.74, -4.43, -6.41, 3.28,
 0.60,0.19,0.75, -2.79, -2.52, 3.63,
 0.61,0.20,0.75, -1.33, 3.31, 3.51,
 0.61,0.20,0.76, -0.37, 7.65, 3.34,
 0.60,0.21,0.76, 0.38, 11.98, 3.05,
 0.58,0.22,0.79, 0.20, 10.35, 3.83,
 0.58,0.22,0.77, 0.35, 10.95, 5.08,
 0.57,0.22,0.78, -0.02, 9.34, 6.81,
 0.54,0.22,0.78, -0.87, 5.28, 8.14,
 0.53,0.22,0.79, -1.69, 0.81, 9.47,
 0.53,0.22,0.78, -2.93, -3.62, 9.71,
 0.51,0.22,0.79, -4.56, -7.01, 9.34,
 0.52,0.22,0.78, -5.62, -8.37, 7.85,
 0.53,0.21,0.76, -5.88, -7.77, 6.89,
 0.56,0.21,0.75, -5.88, -6.35, 5.92,
 0.56,0.21,0.75, -5.07, -4.53, 4.84,
 0.57,0.20,0.75, -4.14, -1.37, 3.22,
 0.59,0.21,0.74, -2.92, 2.75, 2.11,
 0.59,0.22,0.74, -2.06, 6.75, 1.60,
 0.60,0.22,0.75, -1.01, 10.49, 1.34,
 0.60,0.21,0.76, -0.23, 12.63, 1.15,
 0.61,0.21,0.77, 0.32, 14.37, 1.66,
 0.62,0.20,0.79, 0.14, 14.98, 2.27,
 0.61,0.21,0.78, -0.41, 13.95, 3.91,
 0.60,0.20,0.80, -1.28, 12.26, 5.69,
 0.60,0.20,0.79, -2.08, 9.59, 7.13,
 0.59,0.20,0.80, -2.73, 7.15, 8.23,
 0.58,0.20,0.80, -3.45, 4.55, 9.36,
 0.57,0.20,0.79, -4.60, 1.34, 10.18,
 0.56,0.21,0.80, -4.98, -1.50, 10.64,
 0.56,0.21,0.79, -5.53, -2.47, 10.00,
 0.56,0.22,0.78, -5.24, -2.55, 9.65,
 0.57,0.23,0.78, -5.53, -1.48, 9.02,
 0.56,0.22,0.76, -5.15, 0.46, 7.89,
 0.56,0.22,0.76, -4.12, 3.50, 6.06,
 0.57,0.21,0.76, -3.91, 8.24, 4.93,
 0.58,0.21,0.75, -3.24, 11.98, 3.95,
 0.60,0.21,0.75, -2.70, 15.60, 3.18,
 0.60,0.21,0.75, -2.00, 18.27, 3.51,
 0.59,0.20,0.75, -1.34, 19.18, 4.76,
 0.59,0.20,0.76, -1.36, 18.49, 6.14,
 0.58,0.20,0.76, -1.33, 16.58, 7.73,
 0.55,0.21,0.77, -1.92, 13.80, 8.92,
 0.54,0.21,0.77, -2.31, 10.56, 9.45,
 0.53,0.21,0.76, -3.04, 7.74, 9.54,
 0.54,0.21,0.76, -3.04, 5.22, 8.99,
 0.55,0.22,0.76, -3.02, 5.02, 8.64,
 0.56,0.22,0.76, -2.64, 5.79, 7.76,
 0.57,0.21,0.76, -2.85, 7.07, 7.37,
 0.58,0.22,0.74, -2.17, 9.15, 7.76,
 0.59,0.21,0.75, -1.31, 11.57, 8.02,
 0.58,0.21,0.75, -0.87, 13.79, 8.78,
 0.57,0.21,0.75, -0.47, 15.86, 9.50,
 0.56,0.20,0.76, -0.29, 16.85, 10.61,
 0.53,0.20,0.77, -0.32, 16.37, 11.25,
 0.51,0.20,0.76, -0.38, 14.23, 11.27,
 0.50,0.20,0.76, -0.63, 11.54, 11.10,
 0.49,0.20,0.77, -0.79, 9.76, 10.00,
 0.49,0.20,0.76, -1.21, 8.02, 8.78,
 0.50,0.21,0.75, -1.33, 7.36, 7.65,
 0.52,0.19,0.75, -1.33, 8.46, 6.98,
 0.54,0.20,0.74, -1.05, 10.47, 6.78,
 0.55,0.20,0.74, -0.31, 12.99, 6.96,
 0.56,0.20,0.74, 0.73, 14.93, 7.69,
 0.56,0.21,0.75, 0.93, 16.47, 8.76,
 0.55,0.21,0.74, 1.15, 17.45, 10.12,
 0.55,0.21,0.76, 1.02, 16.06, 11.53,
 0.52,0.22,0.75, 1.02, 16.08, 11.57,
 0.51,0.21,0.77, 0.29, 14.64, 11.57,
 0.50,0.21,0.76, -0.06, 12.38, 11.08,
 0.49,0.21,0.77, 0.61, 10.98, 10.90,
 0.48,0.20,0.74, -0.56, 9.57, 10.87,
 0.48,0.20,0.74, -0.55, 7.30, 10.64,
 0.48,0.18,0.72, 6.55, 8.92, 8.27,
 0.52,0.21,0.73, 8.40, 16.58, 7.88,
 0.46,0.21,0.77, 4.26, 13.94, 8.43,
 0.48,0.20,0.76, 4.00, 10.34, 6.02,
 0.50,0.21,0.74, 4.11, 8.17, 4.64,
 0.52,0.22,0.78, 2.98, 7.76, 4.64,
 0.53,0.23,0.79, 1.44, 7.68, 4.67,
 0.54,0.22,0.78, 0.90, 8.35, 4.84,
 0.54,0.22,0.79, 0.61, 8.85, 5.28,
 0.54,0.21,0.78, 0.49, 9.18, 5.56,
 0.54,0.21,0.78, 1.11, 11.73, 6.09,
 0.53,0.22,0.78, 0.14, 9.16, 6.84,
 0.52,0.21,0.76, 0.85, 7.51, 7.77,
 0.50,0.19,0.76, 0.11, 5.48, 7.94,
 0.50,0.20,0.76, 1.11, 3.66, 7.89,
 0.48,0.20,0.75, 0.32, 2.49, 7.54,
 0.48,0.20,0.75, 0.41, 2.06, 6.53,
 0.47,0.20,0.76, 0.41, -1.76, 5.54,
 0.50,0.19,0.76, -0.43, 3.02, 5.37,
 0.52,0.20,0.77, 1.95, 3.57, 3.48,
 0.52,0.21,0.77, 1.76, 1.89, 3.48,
 0.53,0.21,0.76, 0.98, 4.20, 3.83,
 0.53,0.21,0.78, 0.46, 6.08, 3.47,
 0.53,0.21,0.79, 0.81, 6.15, 2.96,
 0.53,0.21,0.77, 0.87, 7.33, 2.72,
 0.54,0.22,0.80, 0.29, 7.92, 3.13,
 0.53,0.22,0.78, 0.17, 9.59, 2.87,
 0.53,0.21,0.78, 0.14, 9.95, 2.85,
 0.54,0.20,0.77, 0.84, 9.86, 2.70,
 0.54,0.19,0.77, 0.55, 9.71, 3.33,
 0.54,0.20,0.77, 0.53, 8.95, 3.97,
 0.53,0.20,0.78, 0.55, 6.05, 4.66,
 0.53,0.20,0.76, 1.56, 6.46, 5.31,
 0.53,0.21,0.76, 1.79, 5.07, 5.77,
 0.51,0.22,0.78, 2.08, 3.89, 5.66,
 0.51,0.22,0.77, 1.54, 2.98, 5.44,
 0.51,0.23,0.78, 1.77, 2.55, 4.93,
