accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.43,0.28,0.81, -6.87, 4.00, -2.09,
 0.43,0.28,0.81, -6.89, 3.79, -2.18,
 0.43,0.27,0.81, -6.87, 3.77, -2.14,
 0.43,0.28,0.81, -7.05, 3.11, -1.51,
 0.43,0.28,0.82, -6.73, 2.56, -1.65,
 0.43,0.28,0.83, -6.73, 2.93, -1.98,
 0.43,0.27,0.82, -6.85, 2.95, -2.41,
 0.44,0.27,0.82, -6.41, 2.93, -2.92,
 0.43,0.27,0.81, -6.11, 2.46, -3.31,
 0.43,0.27,0.82, -5.77, 2.11, -3.22,
 0.43,0.27,0.81, -4.89, 0.95, -3.48,
 0.43,0.28,0.82, -4.44, 0.70, -3.13,
 0.43,0.28,0.82, -5.04, 0.78, -2.84,
 0.43,0.28,0.83, -5.07, 1.79, -2.11,
 0.42,0.28,0.83, -5.83, 2.47, -1.80,
 0.43,0.28,0.83, -6.44, 3.22, -1.86,
 0.42,0.28,0.82, -6.58, 3.85, -1.85,
 0.43,0.28,0.83, -6.20, 5.07, -2.03,
 0.40,0.25,0.80, -6.55, 6.81, -1.22,
 0.40,0.24,0.82, -5.86, 5.24, -3.73,
 0.42,0.28,0.83, -5.53, 2.95, -4.76,
 0.43,0.27,0.82, -6.03, 1.82, -3.36,
 0.42,0.27,0.82, -5.50, 2.08, -3.08,
 0.40,0.27,0.81, -5.82, 1.57, -2.72,
 0.41,0.27,0.83, -5.44, 0.61, -2.50,
 0.43,0.27,0.83, -5.39, 0.20, -1.85,
 0.42,0.27,0.82, -5.68, 0.58, -1.36,
 0.42,0.27,0.81, -5.53, 0.61, -2.03,
 0.42,0.27,0.82, -5.24, 0.84, -1.86,
 0.43,0.28,0.82, -5.39, 0.92, -1.83,
 0.43,0.27,0.84, -5.85, 1.37, -1.62,
 0.42,0.27,0.83, -6.17, 1.82, -1.65,
 0.42,0.27,0.82, -6.53, 2.20, -1.66,
 0.41,0.27,0.82, -6.66, 2.99, -1.66,
 0.41,0.26,0.82, -6.95, 2.96, -1.47,
 0.41,0.27,0.81, -6.37, 2.52, -1.25,
