accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.48,0.16,0.84, -8.58, 5.30, -4.85,
 0.48,0.16,0.84, -8.66, 5.63, -5.10,
 0.48,0.16,0.85, -8.40, 5.91, -5.13,
 0.47,0.17,0.82, -8.32, 6.63, -5.27,
 0.46,0.16,0.82, -8.00, 6.63, -5.66,
 0.46,0.16,0.82, -8.27, 6.08, -5.65,
 0.47,0.15,0.82, -7.65, 5.92, -5.89,
 0.47,0.16,0.82, -8.09, 5.56, -5.60,
 0.47,0.16,0.82, -7.95, 5.28, -6.00,
 0.47,0.17,0.83, -8.32, 3.73, -5.97,
 0.49,0.16,0.81, -9.11, 4.26, -6.76,
 0.50,0.17,0.81, -9.10, 4.75, -6.47,
 0.48,0.17,0.81, -8.15, 1.95, -7.27,
 0.48,0.17,0.81, -6.93, 0.99, -7.30,
 0.48,0.17,0.82, -7.63, 0.41, -7.62,
 0.48,0.15,0.82, -7.18, 0.47, -7.79,
 0.47,0.16,0.82, -6.73, 0.00, -7.94,
 0.47,0.16,0.83, -7.07, 0.46, -8.17,
 0.46,0.17,0.83, -7.68, 2.09, -7.73,
 0.47,0.17,0.83, -8.17, 3.48, -7.89,
 0.47,0.17,0.83, -8.61, 4.47, -8.35,
 0.47,0.17,0.83, -8.90, 6.34, -7.97,
 0.48,0.17,0.82, -8.92, 7.54, -8.46,
 0.50,0.17,0.81, -9.45, 8.11, -7.44,
 0.48,0.16,0.81, -7.45, 7.62, -6.90,
 0.45,0.18,0.84, -6.53, 6.60, -9.16,
 0.47,0.19,0.83, -6.70, 8.55, -8.49,
 0.49,0.19,0.84, -6.87, 7.24, -7.42,
 0.50,0.17,0.82, -5.80, 7.79, -6.35,
 0.48,0.17,0.83, -5.59, 8.50, -5.48,
 0.64,0.15,0.74, 0.00, 23.30, 0.75,
 0.32,0.28,1.04, -2.81, 5.01, 5.04,
 0.41,0.16,0.73, -5.24, 9.83, -4.73,
 0.52,0.20,0.85, -4.67, 13.22, 2.61,
 0.45,0.13,0.81, -3.80, 16.75, -0.85,
 0.41,0.17,0.80, -6.58, 16.50, -1.10,
 0.44,0.13,0.78, -6.12, 15.60, -2.60,
 0.44,0.16,0.79, -5.65, 12.09, -2.85,
 0.45,0.17,0.81, -5.88, 9.19, -4.35,
 0.47,0.17,0.81, -6.92, 7.57, -4.40,
 0.46,0.17,0.83, -7.05, 4.84, -5.40,
 0.47,0.17,0.81, -6.49, 4.24, -5.19,
 0.48,0.17,0.81, -7.39, 3.45, -6.02,
 0.47,0.18,0.82, -7.19, 2.02, -6.52,
 0.47,0.18,0.82, -7.59, 1.01, -6.90,
 0.49,0.17,0.80, -6.55, 1.18, -4.99,
 0.47,0.17,0.81, -6.26, 0.99, -4.96,
 0.45,0.19,0.82, -6.24, 0.31, -6.09,
 0.47,0.18,0.80, -5.31, 2.00, -3.92,
 0.47,0.17,0.81, -5.83, 3.47, -6.89,
 0.48,0.18,0.80, -5.08, 3.94, -4.53,
 0.46,0.16,0.82, -4.70, 2.79, -6.29,
 0.55,0.18,0.76, -4.03, 7.36, -4.75,
 0.51,0.19,0.85, -5.36, 6.00, -4.56,
 0.51,0.18,0.81, -3.80, 7.30, -4.18,
 0.53,0.20,0.82, -5.02, 8.47, -1.82,
 0.51,0.20,0.83, -5.37, 6.61, -0.41,
 0.51,0.19,0.80, -5.27, 7.82, -0.79,
 0.53,0.20,0.85, -6.14, 6.00, 2.72,
 0.47,0.16,0.80, -6.00, 5.19, 0.12,
 0.48,0.18,0.84, -5.91, 3.28, 5.15,
 0.42,0.13,0.81, -5.28, 1.68, 2.14,
 0.45,0.16,0.82, -5.62, 0.27, 2.78,
 0.47,0.15,0.82, -6.26, 0.08, 0.32,
 0.42,0.16,0.84, -5.88, -0.92, -1.76,
 0.44,0.18,0.83, -5.45, -2.84, -0.66,
 0.41,0.18,0.84, -3.08, -4.31, -2.06,
 0.50,0.19,0.82, -4.20, -2.17, -0.78,
 0.45,0.17,0.87, -4.08, -2.60, -1.54,
 0.51,0.22,0.83, -3.98, -0.55, 2.32,
 0.51,0.16,0.86, -4.02, 2.82, 1.73,
 0.45,0.21,0.87, -3.89, 2.29, 2.40,
 0.49,0.20,0.87, -3.04, 3.11, 6.98,
 0.49,0.18,0.84, -2.90, 4.49, 8.60,
 0.50,0.19,0.86, -3.21, 6.00, 9.30,
 0.47,0.19,0.85, -2.61, 6.43, 8.60,
 0.45,0.15,0.85, -1.42, 7.04, 9.08,
 0.43,0.16,0.85, -0.78, 5.82, 8.08,
 0.42,0.16,0.87, -1.08, 5.69, 7.18,
 0.43,0.15,0.83, -0.46, 7.50, 7.13,
 0.45,0.16,0.84, -1.44, 7.28, 6.49,
 0.41,0.15,0.85, -2.05, 5.01, 4.05,
 0.44,0.17,0.87, -1.92, 4.90, 7.34,
 0.40,0.17,0.85, -2.31, 4.78, 5.25,
 0.42,0.17,0.84, -2.55, 6.23, 4.17,
 0.45,0.17,0.85, -2.27, 6.37, 3.73,
 0.46,0.16,0.83, -1.71, 6.75, 3.24,
 0.44,0.16,0.88, -4.18, 4.69, 4.37,
 0.44,0.16,0.83, -2.06, 4.52, 3.24,
 0.45,0.17,0.83, -2.23, 3.18, 3.24,
 0.46,0.16,0.83, -2.46, 3.24, 3.88,
 0.44,0.16,0.84, -1.66, 1.82, 4.96,
 0.45,0.16,0.83, -3.19, 1.27, 4.23,
 0.46,0.16,0.83, -2.96, 4.63, 4.73,
 0.44,0.17,0.86, -2.79, 3.02, 5.63,
 0.44,0.16,0.83, -3.50, 4.38, 6.31,
 0.43,0.16,0.84, -3.88, 6.41, 5.54,
 0.42,0.17,0.84, -3.88, 6.75, 7.74,
 0.42,0.17,0.83, -4.00, 7.39, 8.34,
 0.42,0.16,0.82, -3.59, 7.59, 8.98,
 0.42,0.16,0.82, -3.24, 7.44, 8.98,
 0.40,0.17,0.83, -3.21, 5.44, 8.78,
 0.44,0.16,0.81, -1.65, 5.76, 9.57,
 0.44,0.16,0.82, -1.60, 6.32, 8.61,
 0.44,0.16,0.82, -1.27, 6.37, 8.52,
 0.43,0.15,0.82, -0.93, 5.86, 8.02,
 0.43,0.15,0.81, -0.64, 4.87, 7.74,
 0.43,0.15,0.83, -0.70, 4.70, 6.43,
 0.42,0.16,0.84, -1.34, 4.32, 5.37,
 0.44,0.16,0.82, -1.85, 6.18, 5.22,
 0.43,0.14,0.83, -2.50, 5.71, 4.26,
 0.42,0.16,0.84, -2.90, 5.31, 4.06,
 0.42,0.16,0.84, -3.36, 5.13, 2.82,
 0.46,0.17,0.83, -2.76, 6.87, 5.18,
 0.42,0.16,0.85, -4.05, 5.39, 2.72,
 0.44,0.16,0.84, -3.88, 6.49, 3.44,
 0.45,0.15,0.82, -4.00, 6.96, 3.79,
