accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.44,0.27,0.76, -1.76, 0.44, 2.81,
 0.44,0.27,0.76, -2.02, 0.73, 2.08,
 0.45,0.27,0.77, -2.09, 1.36, 1.63,
 0.45,0.26,0.77, -2.84, 1.21, 0.47,
 0.46,0.26,0.77, -3.45, 1.07, -0.52,
 0.47,0.26,0.76, -3.63, 1.54, -0.89,
 0.49,0.27,0.77, -4.24, 1.45, -0.02,
 0.48,0.26,0.78, -4.32, 0.53, 1.15,
 0.49,0.27,0.79, -4.99, -1.11, 2.20,
 0.49,0.28,0.79, -9.11, -2.72, 4.21,
 0.49,0.28,0.80, -9.80, -4.70, 4.76,
 0.48,0.28,0.79, -8.98, -5.47, 4.17,
 0.47,0.28,0.79, -9.11, -4.32, 3.60,
 0.48,0.28,0.78, -9.57, -2.23, 2.72,
 0.51,0.30,0.76, -12.08, 1.54, 5.45,
 0.46,0.27,0.77, -9.37, -2.11, 1.86,
 0.48,0.25,0.75, -6.78, -1.54, -0.37,
 0.50,0.26,0.76, -4.75, 0.11, -1.57,
 0.50,0.25,0.77, -3.97, 1.83, -2.72,
 0.50,0.25,0.77, -2.50, 3.54, -3.37,
 0.50,0.24,0.76, -1.34, 4.06, -3.56,
 0.51,0.24,0.76, -0.82, 4.14, -3.51,
 0.51,0.25,0.77, -0.15, 4.27, -3.66,
 0.51,0.26,0.78, -0.27, 4.18, -3.80,
 0.51,0.26,0.80, -0.64, 3.62, -4.11,
 0.52,0.27,0.80, -1.39, 3.30, -4.31,
 0.52,0.28,0.81, -1.89, 2.99, -3.60,
 0.54,0.28,0.82, -2.63, 1.97, -2.82,
 0.53,0.27,0.79, -4.09, 1.80, -2.05,
 0.54,0.28,0.80, -3.86, 2.05, -1.33,
 0.55,0.28,0.80, -4.20, 2.43, -0.81,
 0.55,0.28,0.79, -4.21, 3.30, 0.05,
 0.54,0.28,0.79, -4.35, 4.08, 0.64,
 0.54,0.26,0.79, -4.27, 4.37, 1.51,
 0.53,0.27,0.78, -4.03, 4.38, 2.27,
 0.51,0.26,0.78, -3.86, 4.27, 2.79,
 0.50,0.25,0.77, -3.63, 2.44, 3.31,
 0.49,0.24,0.77, -3.16, 3.51, 3.34,
 0.49,0.24,0.77, -2.66, 3.10, 3.10,
