accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.47,0.17,0.84, -4.69, -0.89, -0.70,
 0.47,0.17,0.84, -4.89, -0.60, -0.72,
 0.47,0.17,0.84, -4.82, -0.34, -0.69,
 0.47,0.17,0.83, -4.64, 0.81, -0.98,
 0.46,0.17,0.84, -4.35, 2.20, -1.30,
 0.46,0.17,0.83, -4.20, 2.84, -1.63,
 0.46,0.18,0.84, -4.09, 2.92, -1.74,
 0.45,0.19,0.84, -3.85, 2.81, -2.06,
 0.44,0.19,0.83, -4.24, 2.81, -1.77,
 0.44,0.18,0.83, -4.43, 2.52, -1.66,
 0.44,0.18,0.83, -4.72, 2.20, -1.62,
 0.44,0.17,0.82, -4.87, 1.88, -1.63,
 0.44,0.17,0.83, -4.95, 1.85, -1.86,
 0.45,0.17,0.81, -4.99, 2.11, -1.74,
 0.45,0.17,0.82, -4.98, 1.98, -2.02,
 0.45,0.17,0.81, -5.02, 1.68, -1.92,
 0.46,0.17,0.82, -5.34, 1.25, -1.97,
 0.48,0.17,0.81, -4.70, 2.06, -0.52,
 0.47,0.18,0.82, -4.49, 1.13, 0.38,
 0.47,0.18,0.83, -4.92, 0.03, -0.18,
 0.46,0.18,0.82, -4.96, -1.01, 0.82,
 0.47,0.18,0.82, -4.89, -1.56, 1.74,
 0.47,0.17,0.82, -4.76, -1.68, 1.40,
 0.46,0.17,0.82, -4.79, -1.94, 0.95,
 0.45,0.18,0.83, -4.58, -1.83, 1.04,
 0.45,0.17,0.81, -4.32, -0.98, 0.46,
 0.46,0.17,0.83, -4.15, -0.06, -0.24,
 0.47,0.17,0.82, -3.69, 0.98, -0.85,
 0.47,0.17,0.82, -3.22, 2.05, -0.53,
 0.48,0.18,0.83, -2.98, 2.76, -0.29,
 0.48,0.18,0.84, -3.05, 2.96, 0.21,
 0.48,0.19,0.84, -3.28, 2.76, 0.60,
 0.47,0.18,0.84, -3.77, 2.18, 0.82,
 0.46,0.17,0.84, -3.88, 1.95, 0.81,
 0.46,0.18,0.84, -4.12, 1.56, 1.01,
 0.45,0.18,0.84, -4.34, 1.40, 0.52,
 0.46,0.17,0.83, -4.66, 1.24, 0.18,
 0.46,0.17,0.83, -4.84, 1.28, 0.41,
 0.47,0.17,0.82, -4.85, 0.93, 1.02,
 0.46,0.16,0.83, -4.96, 0.56, 1.34,
 0.47,0.16,0.82, -4.81, 0.03, 1.85,
 0.47,0.16,0.82, -4.70, -0.03, 1.91,
 0.47,0.17,0.82, -4.09, -0.18, 2.02,
 0.48,0.17,0.82, -3.80, 0.09, 1.89,
 0.48,0.18,0.82, -3.65, 0.02, 1.83,
 0.48,0.18,0.82, -3.74, 0.11, 2.09,
 0.48,0.18,0.84, -3.77, 0.08, 2.00,
 0.47,0.19,0.84, -3.82, -0.03, 2.08,
 0.47,0.19,0.84, -4.06, 0.31, 2.00,
 0.47,0.20,0.84, -4.29, 0.53, 1.95,
 0.46,0.20,0.85, -4.43, 0.79, 2.21,
 0.47,0.20,0.84, -4.89, 0.63, 2.12,
 0.46,0.20,0.84, -4.99, 0.38, 2.38,
 0.45,0.19,0.84, -5.51, 0.61, 1.92,
 0.44,0.19,0.84, -6.15, 0.79, 1.33,
 0.46,0.19,0.83, -6.55, 1.80, 0.58,
 0.47,0.19,0.83, -6.70, 3.56, 0.00,
 0.48,0.19,0.82, -7.63, 5.01, 0.08,
 0.49,0.19,0.82, -7.83, 2.66, 0.18,
 0.50,0.19,0.81, -6.15, 6.92, 0.52,
 0.49,0.18,0.82, -5.98, 5.66, 1.39,
 0.48,0.19,0.82, -6.46, 4.34, 2.69,
 0.48,0.17,0.81, -6.67, 3.56, 3.21,
 0.47,0.17,0.82, -6.61, 2.37, 4.11,
 0.46,0.16,0.81, -7.22, 1.83, 4.63,
 0.46,0.16,0.80, -7.10, 1.11, 5.33,
 0.45,0.15,0.79, -6.46, 0.29, 4.90,
 0.45,0.15,0.79, -5.40, 1.25, 4.29,
 0.46,0.15,0.79, -4.52, 2.12, 3.08,
 0.46,0.15,0.78, -3.71, 3.07, 2.35,
 0.47,0.16,0.79, -3.19, 4.12, 1.94,
 0.48,0.16,0.80, -2.76, 4.98, 2.02,
 0.48,0.17,0.80, -2.41, 5.34, 2.47,
 0.49,0.17,0.82, -2.60, 5.53, 3.11,
 0.49,0.18,0.83, -2.76, 5.60, 4.05,
 0.48,0.18,0.83, -3.59, 4.89, 4.60,
 0.48,0.19,0.84, -4.00, 4.27, 4.95,
 0.47,0.18,0.84, -4.35, 3.86, 5.21,
 0.47,0.18,0.83, -4.70, 3.42, 5.13,
 0.45,0.18,0.84, -4.96, 3.18, 4.89,
 0.46,0.16,0.83, -5.08, 3.79, 4.44,
 0.45,0.16,0.82, -4.73, 3.24, 3.73,
 0.47,0.16,0.81, -4.21, 5.53, 3.45,
 0.47,0.16,0.81, -4.75, 6.27, 3.30,
 0.48,0.17,0.80, -3.92, 6.93, 3.33,
 0.48,0.16,0.79, -3.82, 7.83, 3.53,
 0.49,0.16,0.80, -3.08, 7.51, 3.89,
 0.48,0.17,0.80, -3.27, 7.44, 4.31,
 0.48,0.17,0.80, -3.62, 6.81, 5.15,
 0.48,0.17,0.80, -3.97, 6.38, 5.42,
 0.47,0.17,0.81, -3.86, 5.74, 6.05,
 0.47,0.17,0.81, -4.17, 5.56, 6.26,
 0.47,0.16,0.80, -3.94, 5.21, 6.63,
 0.46,0.14,0.79, -3.42, 5.27, 7.28,
 0.45,0.13,0.79, -2.90, 4.43, 7.86,
 0.44,0.13,0.78, -1.60, 5.08, 7.74,
 0.44,0.13,0.78, -1.39, 5.02, 6.96,
 0.44,0.14,0.79, 0.21, 5.42, 5.88,
 0.45,0.14,0.78, -0.43, 6.14, 5.47,
 0.47,0.14,0.80, 0.05, 7.02, 5.39,
 0.47,0.14,0.79, 0.17, 7.94, 5.97,
 0.48,0.15,0.79, 0.85, 8.17, 6.56,
 0.48,0.16,0.81, 1.95, 7.18, 7.48,
 0.48,0.16,0.81, 2.24, 5.86, 8.43,
 0.47,0.17,0.84, 2.87, 4.67, 9.33,
 0.47,0.17,0.84, 2.58, 3.97, 9.59,
 0.46,0.16,0.83, 2.37, 3.50, 10.20,
 0.46,0.17,0.85, 1.88, 3.48, 10.55,
 0.44,0.16,0.85, 1.50, 2.76, 10.32,
 0.45,0.16,0.86, 1.69, 3.48, 10.40,
 0.45,0.16,0.84, 0.87, 4.70, 9.65,
 0.45,0.17,0.84, 1.54, 5.36, 9.68,
 0.45,0.16,0.84, 0.32, 5.44, 10.02,
 0.45,0.16,0.83, 0.63, 7.15, 9.89,
 0.45,0.16,0.80, -0.03, 8.85, 10.06,
 0.47,0.18,0.83, 0.87, 6.99, 10.27,
 0.46,0.15,0.84, 1.22, 10.79, 10.66,
 0.45,0.18,0.84, 3.13, 10.00, 9.91,
 0.45,0.17,0.85, 2.32, 8.06, 10.49,
 0.46,0.16,0.84, 1.63, 8.56, 11.05,
 0.45,0.17,0.85, 0.98, 7.39, 11.71,
 0.44,0.17,0.85, 0.87, 5.73, 11.79,
 0.44,0.17,0.86, 0.43, 5.54, 12.06,
 0.44,0.16,0.85, 0.00, 5.74, 12.46,
 0.43,0.16,0.85, -0.21, 6.23, 12.18,
 0.43,0.16,0.84, 0.14, 6.50, 11.50,
 0.43,0.16,0.84, 0.15, 7.10, 11.22,
 0.43,0.16,0.85, -0.46, 7.25, 10.84,
 0.44,0.16,0.84, -0.50, 8.43, 10.93,
 0.44,0.16,0.84, -1.47, 8.15, 11.45,
 0.44,0.17,0.84, -1.57, 8.03, 11.66,
 0.45,0.16,0.84, -2.23, 7.71, 11.51,
 0.45,0.16,0.84, -1.86, 7.80, 10.92,
 0.46,0.16,0.85, -1.86, 8.82, 10.89,
 0.47,0.17,0.85, -1.19, 9.27, 11.39,
 0.47,0.17,0.85, -1.21, 9.80, 12.06,
 0.46,0.17,0.85, -0.47, 9.28, 12.87,
 0.45,0.18,0.85, -0.29, 7.88, 13.79,
 0.44,0.17,0.84, -0.38, 7.79, 14.40,
 0.43,0.18,0.85, -0.15, 7.40, 14.21,
 0.42,0.18,0.84, 0.29, 6.98, 13.66,
 0.41,0.17,0.84, 0.11, 7.82, 12.75,
 0.42,0.18,0.82, -0.44, 10.05, 11.25,
 0.41,0.18,0.84, 0.63, 8.18, 10.93,
 0.44,0.19,0.85, 0.32, 9.10, 10.73,
 0.44,0.18,0.85, -0.85, 9.79, 10.60,
 0.44,0.18,0.83, -1.01, 11.36, 10.66,
 0.44,0.17,0.84, -1.22, 10.98, 11.27,
 0.44,0.17,0.83, -0.47, 10.18, 11.21,
 0.43,0.16,0.82, 0.06, 10.03, 11.28,
 0.43,0.16,0.82, 0.85, 10.14, 11.16,
 0.41,0.17,0.80, 1.68, 10.05, 11.22,
 0.41,0.16,0.81, 2.06, 9.44, 10.67,
 0.41,0.16,0.80, 2.03, 8.58, 9.30,
 0.40,0.17,0.83, 1.47, 6.26, 5.30,
 0.41,0.17,0.83, -0.12, 4.82, 1.63,
 0.44,0.17,0.81, -0.53, 5.85, 2.82,
 0.46,0.16,0.80, 2.09, 9.21, 6.56,
 0.49,0.16,0.81, 2.55, 12.98, 10.34,
 0.46,0.17,0.85, 2.73, 13.10, 11.28,
 0.45,0.17,0.86, 2.75, 11.33, 12.20,
 0.44,0.16,0.84, 2.56, 10.93, 13.82,
 0.43,0.15,0.83, 2.99, 11.21, 14.70,
 0.41,0.16,0.84, 4.27, 9.59, 14.50,
 0.40,0.16,0.85, 4.95, 8.03, 14.14,
 0.39,0.16,0.84, 5.07, 7.44, 13.68,
 0.39,0.17,0.84, 5.25, 7.94, 12.61,
 0.39,0.16,0.85, 4.72, 9.24, 11.69,
 0.40,0.16,0.85, 4.47, 10.37, 10.63,
 0.41,0.17,0.86, 4.08, 11.60, 10.05,
 0.41,0.17,0.86, 3.01, 12.18, 10.41,
 0.42,0.17,0.86, 1.95, 12.81, 10.55,
 0.43,0.18,0.87, 1.97, 12.84, 10.75,
 0.43,0.17,0.86, 2.35, 15.08, 11.21,
 0.43,0.18,0.87, 3.30, 16.23, 11.62,
 0.42,0.18,0.88, 3.27, 15.94, 12.49,
 0.41,0.18,0.86, 2.98, 15.13, 13.01,
 0.40,0.18,0.86, 2.55, 13.18, 13.65,
 0.39,0.18,0.87, 2.14, 11.19, 14.17,
 0.38,0.18,0.87, 1.47, 8.98, 14.70,
