accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.19,0.19,0.91, -2.55, 0.73, 0.09,
 0.19,0.19,0.91, -2.53, 1.07, -0.12,
 0.19,0.19,0.91, -2.72, 1.13, -0.29,
 0.19,0.20,0.92, -3.04, 0.35, -0.78,
 0.20,0.19,0.90, -3.68, 1.68, -0.90,
 0.21,0.20,0.93, -4.23, 1.05, -0.35,
 0.18,0.18,0.90, -4.05, 2.53, -2.50,
 0.22,0.19,0.90, -4.75, 3.83, -2.67,
 0.21,0.19,0.92, -5.08, 5.10, -2.08,
 0.22,0.17,0.89, -4.81, 6.29, -3.08,
 0.20,0.21,0.93, -5.34, 5.82, -3.27,
 0.22,0.18,0.89, -5.42, 8.06, -3.11,
 0.21,0.19,0.92, -5.30, 5.98, -2.82,
 0.23,0.17,0.88, -4.67, 6.92, -2.50,
 0.19,0.19,0.92, -5.18, 2.82, -3.40,
 0.20,0.19,0.88, -5.01, 3.22, -2.89,
 0.18,0.18,0.91, -4.87, 0.02, -4.21,
 0.20,0.18,0.89, -4.63, -0.29, -4.31,
 0.20,0.19,0.90, -4.89, -1.91, -4.50,
 0.22,0.19,0.91, -4.66, -3.18, -4.93,
 0.22,0.19,0.91, -5.15, -3.69, -5.11,
 0.23,0.19,0.91, -4.89, -3.57, -5.08,
 0.24,0.19,0.91, -4.89, -3.21, -4.87,
 0.27,0.20,0.89, -4.67, 1.01, -4.21,
 0.25,0.19,0.91, -6.61, -1.51, -3.45,
 0.24,0.19,0.92, -4.85, 0.14, -2.31,
 0.23,0.19,0.92, -6.23, 0.92, -1.85,
 0.23,0.18,0.91, -6.41, 2.92, -2.06,
 0.22,0.18,0.91, -6.84, 3.82, -2.66,
 0.24,0.18,0.90, -6.85, 4.66, -2.76,
 0.24,0.18,0.90, -6.35, 5.28, -2.49,
 0.24,0.18,0.91, -5.83, 5.68, -2.14,
 0.24,0.18,0.89, -5.65, 6.69, -1.54,
 0.25,0.17,0.90, -5.50, 6.17, -1.47,
 0.24,0.19,0.89, -5.98, 5.36, -0.40,
 0.25,0.17,0.90, -4.87, 4.67, 0.60,
 0.24,0.18,0.89, -4.72, 3.37, 1.44,
 0.24,0.18,0.90, -4.79, 1.69, 2.44,
 0.22,0.18,0.90, -4.06, 0.26, 2.61,
 0.20,0.19,0.90, -4.43, -2.21, 2.46,
 0.21,0.20,0.92, -4.02, -2.41, 2.35,
 0.21,0.20,0.92, -4.53, -2.64, 3.28,
 0.18,0.19,0.92, -4.99, -3.44, 2.75,
 0.16,0.21,0.92, -5.50, -4.89, 1.66,
 0.16,0.19,0.91, -5.82, -5.01, 0.20,
 0.15,0.19,0.90, -5.74, -4.03, -1.13,
 0.15,0.19,0.89, -5.60, -3.05, -2.84,
 0.15,0.19,0.89, -5.04, -3.01, -4.47,
 0.15,0.19,0.90, -4.79, -2.87, -5.82,
 0.15,0.19,0.90, -4.76, -2.95, -6.81,
 0.15,0.19,0.89, -4.17, -3.89, -7.02,
 0.15,0.19,0.90, -3.54, -5.69, -6.93,
 0.15,0.20,0.91, -3.37, -7.34, -6.43,
 0.14,0.21,0.91, -3.85, -8.72, -6.50,
 0.13,0.21,0.93, -4.49, -10.08, -7.08,
 0.14,0.22,0.94, -4.78, -10.63, -7.76,
 0.14,0.22,0.94, -5.08, -11.28, -8.50,
 0.15,0.23,0.95, -5.36, -11.63, -9.27,
 0.16,0.22,0.95, -6.14, -11.77, -10.08,
 0.16,0.22,0.96, -7.19, -11.95, -10.84,
 0.17,0.22,0.95, -8.02, -12.35, -11.89,
 0.18,0.21,0.95, -9.08, -11.16, -12.31,
 0.19,0.21,0.94, -9.79, -10.09, -12.49,
 0.19,0.20,0.93, -10.49, -8.64, -13.08,
 0.19,0.20,0.91, -10.63, -6.99, -13.27,
 0.19,0.19,0.92, -11.11, -6.06, -14.23,
 0.19,0.19,0.89, -10.70, -2.93, -14.98,
 0.20,0.18,0.91, -11.21, -2.49, -15.36,
 0.20,0.19,0.89, -10.78, -1.82, -15.34,
 0.21,0.18,0.89, -10.06, -2.20, -15.01,
 0.21,0.18,0.90, -9.88, -2.64, -14.05,
 0.21,0.17,0.90, -9.56, -3.30, -12.99,
 0.21,0.17,0.91, -9.04, -4.20, -12.34,
 0.21,0.17,0.90, -8.98, -4.60, -11.63,
 0.20,0.17,0.89, -8.75, -5.21, -11.95,
 0.19,0.16,0.89, -8.47, -5.51, -12.31,
 0.19,0.17,0.90, -8.24, -6.00, -13.08,
 0.20,0.17,0.91, -8.29, -6.89, -14.58,
 0.20,0.17,0.92, -8.47, -6.99, -15.86,
 0.21,0.17,0.91, -9.30, -6.93, -16.67,
 0.21,0.17,0.91, -9.40, -6.96, -16.95,
 0.21,0.18,0.91, -9.54, -7.37, -17.25,
 0.22,0.17,0.91, -9.57, -7.71, -17.18,
 0.22,0.17,0.89, -9.94, -7.50, -17.11,
 0.22,0.17,0.90, -9.86, -6.81, -17.40,
 0.23,0.18,0.90, -9.56, -5.77, -17.22,
 0.24,0.17,0.90, -9.63, -4.69, -17.50,
 0.25,0.17,0.89, -9.21, -3.63, -17.63,
 0.26,0.17,0.89, -8.81, -2.96, -17.34,
 0.27,0.18,0.90, -8.31, -2.40, -16.64,
 0.27,0.18,0.90, -8.50, -2.27, -15.86,
 0.27,0.17,0.90, -7.56, -2.35, -14.40,
 0.27,0.15,0.90, -6.17, 0.76, -13.15,
 0.29,0.19,0.90, -8.93, -1.31, -9.86,
 0.27,0.18,0.92, -7.65, -2.60, -8.40,
 0.27,0.18,0.91, -8.21, -2.27, -7.80,
 0.27,0.19,0.90, -7.82, 0.38, -7.11,
 0.26,0.17,0.91, -8.84, -0.84, -8.37,
 0.27,0.18,0.92, -9.77, -1.25, -8.96,
 0.27,0.18,0.91, -10.05, 0.50, -9.68,
 0.27,0.19,0.92, -9.80, 0.93, -10.56,
 0.28,0.18,0.90, -8.73, 4.15, -10.50,
 0.27,0.19,0.89, -11.19, 0.05, -8.61,
 0.28,0.18,0.92, -9.73, 0.38, -6.95,
 0.28,0.18,0.90, -9.73, -0.02, -5.48,
 0.27,0.18,0.90, -9.18, 0.03, -4.72,
 0.28,0.18,0.90, -9.19, 0.70, -5.30,
 0.25,0.19,0.91, -9.42, 0.03, -4.92,
 0.27,0.18,0.91, -9.01, 0.84, -4.58,
 0.26,0.18,0.90, -8.81, 2.84, -4.84,
 0.26,0.19,0.90, -9.63, 2.60, -5.33,
 0.24,0.19,0.91, -10.38, 1.92, -5.02,
 0.26,0.19,0.89, -10.32, 1.82, -4.14,
 0.25,0.20,0.91, -10.93, -0.08, -3.08,
 0.25,0.19,0.90, -9.42, 0.73, -3.04,
 0.25,0.20,0.91, -9.76, 0.60, -3.34,
 0.23,0.20,0.90, -10.41, -1.62, -3.25,
 0.25,0.19,0.91, -9.48, -1.42, -3.47,
 0.25,0.19,0.92, -10.69, -1.63, -4.44,
 0.25,0.19,0.90, -10.55, 0.46, -4.92,
 0.25,0.18,0.90, -10.98, -0.79, -4.70,
 0.25,0.19,0.91, -11.11, -2.49, -3.82,
 0.26,0.19,0.90, -10.93, -2.81, -3.44,
 0.26,0.18,0.89, -9.13, 0.21, -3.08,
 0.25,0.18,0.90, -11.28, -3.05, -2.99,
 0.25,0.18,0.91, -10.75, -2.93, -3.44,
 0.25,0.18,0.89, -10.63, -2.66, -4.46,
 0.25,0.17,0.88, -9.76, -1.62, -4.73,
 0.25,0.17,0.89, -9.51, -2.35, -4.24,
 0.25,0.17,0.89, -9.65, -3.65, -4.64,
 0.25,0.17,0.88, -9.34, -3.01, -5.80,
 0.23,0.17,0.88, -9.76, -4.24, -6.46,
 0.24,0.16,0.88, -8.92, -3.95, -6.63,
 0.24,0.17,0.86, -8.64, -3.66, -7.28,
 0.25,0.17,0.87, -8.52, -3.45, -7.91,
 0.24,0.17,0.87, -7.62, -2.73, -8.00,
 0.24,0.16,0.87, -6.85, -3.56, -8.50,
 0.24,0.16,0.88, -6.52, -3.83, -9.27,
 0.25,0.16,0.88, -6.56, -2.89, -9.85,
 0.25,0.16,0.88, -6.81, -3.04, -10.26,
 0.25,0.15,0.89, -6.46, -3.34, -10.11,
 0.26,0.15,0.89, -6.27, -3.30, -10.27,
 0.26,0.15,0.89, -5.79, -3.66, -10.52,
 0.26,0.14,0.88, -5.28, -4.11, -10.58,
 0.26,0.15,0.88, -5.27, -4.64, -10.37,
