accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.21,0.21,0.89, -3.40, 4.31, -0.43,
 0.20,0.21,0.89, -3.57, 4.11, -0.15,
 0.21,0.21,0.90, -3.62, 3.54, 0.08,
 0.20,0.21,0.89, -3.88, 2.26, 0.50,
 0.20,0.21,0.90, -4.09, 1.30, 0.84,
 0.20,0.21,0.90, -4.08, 0.87, 0.81,
 0.20,0.21,0.91, -4.11, 0.43, 0.61,
 0.21,0.22,0.90, -4.32, 0.12, 0.85,
 0.21,0.21,0.90, -4.24, 0.15, 0.99,
 0.22,0.21,0.91, -4.20, 0.43, 1.18,
 0.22,0.22,0.90, -4.31, 0.70, 0.61,
 0.21,0.21,0.89, -3.88, 1.21, 0.29,
 0.22,0.21,0.89, -3.16, 1.95, 0.15,
 0.22,0.21,0.90, -2.52, 2.53, 0.72,
 0.21,0.20,0.89, -1.68, 3.11, 1.15,
 0.20,0.21,0.89, -1.39, 3.13, 1.15,
 0.19,0.21,0.90, -1.25, 3.24, 1.30,
 0.19,0.21,0.89, -1.31, 2.81, 1.27,
 0.18,0.22,0.90, -1.44, 2.72, 1.24,
 0.17,0.22,0.91, -1.50, 1.89, 1.15,
 0.17,0.22,0.92, -1.80, 0.49, 1.11,
 0.17,0.22,0.93, -2.70, -0.96, 0.66,
 0.17,0.23,0.93, -3.45, -1.82, -0.27,
 0.17,0.22,0.92, -4.32, -2.90, -1.40,
 0.17,0.22,0.93, -4.70, -2.93, -2.34,
 0.18,0.23,0.92, -5.21, -2.46, -2.70,
 0.18,0.22,0.93, -5.57, -1.36, -2.93,
 0.18,0.22,0.93, -5.85, -0.31, -3.54,
 0.19,0.22,0.91, -6.29, 0.96, -4.05,
 0.19,0.22,0.91, -6.82, 1.94, -4.20,
 0.19,0.21,0.91, -6.99, 2.84, -4.73,
 0.19,0.21,0.91, -7.15, 3.37, -5.11,
 0.20,0.21,0.89, -6.99, 4.02, -4.76,
 0.20,0.21,0.90, -6.89, 4.85, -4.56,
 0.21,0.21,0.90, -6.52, 4.89, -3.94,
 0.19,0.22,0.89, -6.11, 4.20, -3.07,
 0.19,0.22,0.90, -5.85, 3.42, -2.52,
 0.19,0.23,0.91, -5.88, 2.31, -1.95,
 0.19,0.22,0.91, -5.56, 1.08, -1.59,
 0.18,0.22,0.91, -5.76, -0.17, -1.31,
 0.18,0.22,0.90, -5.54, -0.81, -1.39,
