accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.27,0.25,0.87, -4.85, 1.83, -0.67,
 0.27,0.25,0.87, -4.70, 2.31, -0.63,
 0.26,0.25,0.87, -4.56, 2.47, -0.99,
 0.27,0.25,0.87, -4.27, 3.01, -1.24,
 0.26,0.25,0.86, -3.92, 3.13, -1.73,
 0.26,0.26,0.86, -3.47, 3.02, -2.09,
 0.25,0.25,0.87, -3.22, 2.58, -1.88,
 0.26,0.26,0.87, -3.62, 1.21, -2.09,
 0.26,0.26,0.88, -3.77, -0.11, -1.80,
 0.27,0.27,0.88, -4.09, -1.28, -1.65,
 0.27,0.27,0.88, -4.41, -1.94, -1.51,
 0.27,0.26,0.88, -4.78, -2.35, -1.42,
 0.28,0.27,0.88, -4.85, -2.38, -1.42,
 0.28,0.27,0.88, -4.79, -1.86, -1.04,
 0.28,0.26,0.89, -4.90, -1.47, -0.98,
 0.28,0.27,0.88, -5.10, -1.22, -0.92,
 0.27,0.27,0.88, -4.99, -0.79, -0.84,
 0.27,0.27,0.88, -5.10, -0.26, -1.19,
 0.27,0.27,0.89, -5.25, 0.21, -1.25,
 0.27,0.27,0.88, -5.80, 0.52, -1.11,
 0.27,0.27,0.88, -6.31, 0.66, -1.34,
 0.27,0.27,0.88, -6.49, 0.72, -1.16,
 0.27,0.26,0.87, -6.58, 0.73, -0.98,
 0.27,0.26,0.87, -6.24, 0.78, -1.11,
 0.27,0.26,0.87, -6.02, 0.53, -1.04,
 0.27,0.26,0.87, -5.50, 0.14, -0.49,
 0.27,0.26,0.87, -4.81, 0.26, 0.02,
 0.26,0.25,0.87, -4.56, 0.35, 0.15,
 0.26,0.26,0.85, -4.49, 0.56, -0.17,
 0.25,0.27,0.87, -4.69, 0.72, -0.43,
 0.25,0.26,0.88, -5.08, 0.70, -1.45,
 0.26,0.26,0.87, -5.39, 0.90, -2.17,
 0.27,0.25,0.88, -5.97, 1.54, -2.29,
 0.27,0.25,0.88, -6.20, 2.12, -2.93,
 0.27,0.25,0.88, -6.26, 2.41, -3.13,
 0.27,0.25,0.86, -6.43, 2.34, -2.84,
 0.27,0.25,0.86, -5.97, 1.74, -2.79,
 0.27,0.26,0.87, -5.88, 1.02, -3.05,
 0.27,0.26,0.86, -5.71, 0.85, -3.01,
 0.27,0.26,0.87, -5.48, 0.05, -2.70,
 0.27,0.25,0.85, -5.31, -0.40, -3.01,
 0.27,0.26,0.87, -5.28, -0.66, -3.13,
 0.27,0.26,0.87, -5.34, -0.92, -2.56,
 0.27,0.26,0.86, -5.08, -1.08, -2.49,
 0.26,0.26,0.86, -4.60, -1.22, -2.24,
 0.26,0.26,0.86, -4.55, -1.30, -1.94,
 0.25,0.26,0.87, -4.23, -1.01, -2.08,
