accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.38,0.29,0.87, -4.73, 1.86, -2.03,
 0.37,0.29,0.88, -4.64, 2.40, -2.47,
 0.37,0.29,0.87, -4.82, 2.23, -2.76,
 0.39,0.30,0.87, -4.95, 3.27, -3.15,
 0.38,0.30,0.85, -5.39, 4.58, -2.92,
 0.39,0.29,0.86, -5.13, 4.53, -2.82,
 0.39,0.29,0.86, -5.59, 4.70, -2.02,
 0.38,0.29,0.86, -5.77, 3.56, -1.40,
 0.39,0.29,0.85, -5.16, 3.16, -0.73,
 0.38,0.28,0.83, -4.95, 2.84, -0.14,
 0.38,0.28,0.85, -4.69, 2.03, 0.00,
 0.38,0.28,0.84, -4.76, 1.62, 0.14,
 0.37,0.28,0.84, -5.05, 1.25, -0.03,
 0.37,0.28,0.84, -5.39, 0.96, -0.08,
 0.39,0.29,0.84, -5.95, 1.27, -0.24,
 0.39,0.28,0.84, -5.86, 1.71, -0.23,
 0.38,0.28,0.85, -6.02, 2.09, -0.26,
 0.39,0.28,0.84, -5.80, 2.64, 0.23,
 0.38,0.28,0.84, -5.56, 2.79, 0.21,
 0.38,0.28,0.84, -5.37, 2.87, 0.34,
 0.38,0.28,0.85, -5.18, 3.22, 0.58,
 0.37,0.28,0.84, -5.01, 3.25, 0.49,
 0.37,0.28,0.83, -4.34, 3.30, 0.44,
 0.37,0.28,0.84, -4.14, 2.73, 0.32,
 0.37,0.28,0.84, -4.03, 2.12, 0.02,
 0.36,0.29,0.84, -4.34, 1.42, 0.18,
 0.36,0.29,0.84, -5.04, 0.31, -0.20,
 0.37,0.29,0.85, -5.48, -0.20, -0.26,
 0.38,0.29,0.86, -6.14, -0.17, -0.26,
 0.38,0.29,0.85, -6.64, 0.00, -0.29,
 0.38,0.29,0.85, -6.73, -0.31, 0.00,
 0.39,0.28,0.85, -6.67, -0.53, 0.43,
 0.39,0.28,0.84, -6.67, -0.23, 0.67,
 0.39,0.28,0.84, -6.23, -0.14, 0.98,
 0.38,0.28,0.83, -5.91, -0.03, 1.22,
 0.38,0.28,0.82, -5.66, 0.17, 1.39,
 0.37,0.28,0.83, -5.33, 0.40, 0.99,
 0.37,0.28,0.83, -5.27, 0.76, 0.79,
 0.36,0.28,0.82, -5.13, 1.04, 0.18,
 0.37,0.27,0.83, -5.13, 1.27, -0.27,
