accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.20,0.27,0.86, -4.47, 3.57, -6.79,
 0.20,0.27,0.87, -4.37, 3.27, -7.01,
 0.20,0.28,0.87, -4.08, 3.11, -6.76,
 0.22,0.26,0.88, -3.56, 2.69, -5.94,
 0.22,0.26,0.89, -4.03, 2.20, -4.23,
 0.20,0.25,0.88, -4.79, 2.05, -2.67,
 0.18,0.25,0.88, -5.62, 1.98, -1.30,
 0.16,0.25,0.88, -6.05, 2.31, -0.67,
 0.14,0.25,0.87, -5.98, 2.56, -0.75,
 0.12,0.26,0.85, -5.83, 2.46, -1.50,
 0.10,0.27,0.85, -5.76, 1.91, -3.11,
 0.10,0.29,0.87, -5.42, 1.15, -5.45,
 0.11,0.29,0.86, -4.90, 0.72, -7.92,
 0.13,0.28,0.87, -4.56, 0.53, -10.26,
 0.15,0.28,0.87, -4.56, 0.93, -11.59,
 0.18,0.27,0.88, -4.89, 1.27, -11.65,
 0.22,0.29,0.87, -6.64, 4.17, -11.01,
 0.19,0.29,0.91, -7.68, 0.92, -9.25,
 0.23,0.27,0.89, -4.40, 1.39, -5.74,
 0.24,0.29,0.89, -7.07, 0.06, -2.63,
 0.24,0.28,0.90, -7.76, 0.58, 0.23,
 0.24,0.29,0.89, -8.41, 0.46, 1.19,
 0.23,0.28,0.89, -9.44, 0.12, 1.56,
 0.21,0.28,0.88, -8.12, 0.75, 0.61,
 0.21,0.29,0.88, -7.69, 1.74, -0.75,
 0.22,0.29,0.87, -7.15, 3.01, -2.31,
 0.23,0.30,0.88, -6.60, 4.29, -4.03,
 0.23,0.30,0.89, -5.83, 6.38, -5.36,
 0.24,0.31,0.90, -6.21, 8.78, -5.71,
 0.26,0.31,0.93, -6.55, 10.29, -6.37,
 0.26,0.30,0.92, -7.97, 12.29, -6.52,
 0.27,0.31,0.91, -8.40, 14.53, -6.15,
 0.27,0.31,0.90, -8.78, 15.66, -5.25,
 0.26,0.30,0.91, -8.90, 13.18, -4.18,
 0.18,0.29,0.87, -8.05, 3.48, -2.24,
 0.23,0.26,0.92, -10.14, 12.11, -3.19,
 0.24,0.31,0.89, -9.54, 10.46, -2.53,
 0.24,0.29,0.88, -8.46, 12.41, 1.11,
 0.22,0.29,0.89, -8.37, 9.54, -1.10,
 0.22,0.29,0.86, -7.89, 9.13, -0.53,
 0.24,0.29,0.87, -7.28, 8.17, -1.05,
 0.27,0.28,0.85, -5.68, 8.00, 1.40,
 0.29,0.29,0.84, -2.20, 11.40, 2.31,
 0.33,0.32,0.86, 3.25, 22.84, 14.44,
 0.28,0.29,0.87, 3.50, 15.30, 9.21,
 0.27,0.31,0.87, 1.50, 15.10, 12.95,
 0.24,0.31,0.86, 0.35, 13.48, 8.64,
 0.23,0.31,0.90, -1.37, 9.22, 8.18,
 0.20,0.32,0.88, -2.18, 9.74, 4.44,
 0.19,0.33,0.89, -3.28, 9.10, 1.66,
 0.17,0.34,0.91, -5.01, 8.02, -1.85,
 0.17,0.34,0.91, -6.76, 6.09, -3.68,
 0.18,0.33,0.90, -8.87, 3.33, -6.02,
 0.19,0.33,0.89, -10.87, 0.41, -6.89,
 0.19,0.32,0.93, -14.43, -4.95, -7.68,
 0.21,0.32,0.89, -14.75, -5.92, -7.74,
 0.22,0.32,0.89, -13.57, -4.99, -5.65,
 0.23,0.30,0.89, -12.12, -4.73, -4.92,
 0.22,0.30,0.88, -11.19, -2.61, -3.18,
 0.23,0.30,0.88, -10.43, -1.27, -2.38,
 0.23,0.30,0.88, -9.25, 0.58, -1.53,
 0.24,0.28,0.86, -7.89, 4.29, 0.24,
 0.23,0.28,0.87, -6.96, 6.26, 0.27,
 0.23,0.28,0.86, -5.91, 7.76, 0.61,
 0.21,0.28,0.86, -4.58, 8.58, 0.61,
 0.20,0.27,0.86, -3.94, 8.61, 1.11,
 0.18,0.29,0.86, -3.15, 6.98, 1.66,
 0.17,0.28,0.88, -3.42, 5.15, 1.94,
 0.16,0.29,0.90, -3.83, 3.10, 1.19,
 0.15,0.30,0.90, -4.44, 1.13, 0.46,
 0.15,0.30,0.90, -4.87, -0.44, -0.03,
 0.14,0.30,0.90, -5.28, -2.17, -0.52,
 0.14,0.30,0.90, -6.15, -3.34, -1.44,
 0.15,0.30,0.91, -6.82, -3.73, -2.76,
 0.15,0.30,0.91, -7.16, -3.24, -4.52,
 0.17,0.30,0.90, -7.13, -2.15, -6.02,
 0.18,0.29,0.90, -6.87, -0.18, -7.31,
 0.20,0.29,0.90, -6.70, 2.17, -7.83,
 0.20,0.28,0.90, -6.69, 4.20, -8.12,
 0.21,0.29,0.90, -6.82, 5.54, -7.47,
