accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.08,0.10,0.90, -0.72, 2.46, 0.95,
 0.07,0.10,0.92, -0.03, 1.16, 0.79,
 0.07,0.11,0.92, -0.17, 0.18, 0.61,
 0.08,0.11,0.92, 0.46, 0.70, 0.32,
 0.07,0.11,0.94, 0.17, -0.40, -0.64,
 0.07,0.12,0.94, 0.00, -2.24, -1.40,
 0.08,0.12,0.95, -0.67, -3.36, -1.79,
 0.08,0.13,0.97, -1.40, -3.85, -1.97,
 0.09,0.14,0.98, -2.70, -4.31, -2.35,
 0.09,0.13,0.98, -3.92, -4.31, -2.63,
 0.09,0.13,0.98, -5.24, -3.07, -3.28,
 0.09,0.13,0.98, -6.56, -1.25, -3.68,
 0.09,0.12,0.97, -7.53, 0.34, -4.81,
 0.09,0.12,0.97, -8.26, 1.80, -5.59,
 0.09,0.12,0.96, -8.35, 2.98, -6.15,
 0.09,0.11,0.94, -8.93, 3.42, -6.46,
 0.10,0.11,0.93, -8.70, 3.53, -6.40,
 0.10,0.10,0.93, -8.58, 2.85, -5.94,
 0.10,0.10,0.92, -8.52, 1.86, -4.92,
 0.12,0.09,0.91, -7.98, 0.11, -3.98,
 0.12,0.10,0.91, -7.34, -0.89, -3.33,
 0.11,0.11,0.91, -6.79, -1.71, -2.67,
 0.11,0.10,0.92, -6.23, -2.09, -2.29,
 0.11,0.10,0.92, -5.60, -1.89, -1.27,
 0.11,0.11,0.91, -5.44, -1.98, -1.62,
 0.11,0.10,0.91, -5.22, -2.29, -1.80,
 0.11,0.11,0.91, -4.52, -1.86, -1.83,
 0.11,0.11,0.92, -4.31, -1.37, -2.00,
 0.11,0.11,0.92, -4.60, -0.31, -2.26,
 0.11,0.12,0.92, -4.82, 0.15, -2.75,
 0.11,0.11,0.92, -5.08, 0.37, -2.90,
 0.11,0.11,0.93, -5.33, 0.41, -3.22,
 0.12,0.11,0.92, -5.47, 0.73, -3.31,
 0.13,0.10,0.91, -5.48, 1.44, -1.08,
 0.12,0.10,0.92, -5.27, 0.92, -1.18,
 0.12,0.10,0.92, -4.82, 0.63, -1.22,
 0.12,0.11,0.91, -4.21, 1.18, -0.55,
 0.12,0.11,0.92, -4.40, 0.93, -1.05,
 0.12,0.11,0.92, -3.80, 1.01, -1.21,
 0.11,0.11,0.93, -2.99, 0.40, -1.22,
 0.10,0.12,0.93, -2.95, 0.05, -1.31,
 0.11,0.12,0.94, -2.61, 0.44, -1.59,
 0.10,0.12,0.94, -2.82, 0.11, -1.63,
 0.11,0.12,0.95, -3.04, 0.23, -2.20,
 0.11,0.12,0.96, -3.51, 0.61, -3.02,
 0.11,0.11,0.95, -4.26, 1.18, -2.40,
 0.10,0.11,0.95, -4.32, 1.11, -3.28,
 0.12,0.11,0.94, -4.89, 1.18, -2.32,
 0.11,0.11,0.94, -4.78, 1.44, -3.19,
 0.11,0.11,0.94, -4.92, 1.66, -2.67,
 0.11,0.10,0.94, -5.22, 1.88, -2.12,
 0.11,0.11,0.95, -5.71, 1.79, -2.00,
 0.11,0.11,0.92, -5.59, 1.98, -1.88,
 0.09,0.10,0.93, -5.57, 1.85, -1.77,
 0.10,0.10,0.93, -5.28, 1.69, -1.40,
 0.09,0.10,0.93, -5.02, 1.19, -1.28,
 0.09,0.11,0.93, -4.49, 0.60, -1.27,
 0.08,0.10,0.93, -4.58, 0.46, -1.21,
 0.09,0.11,0.94, -4.84, 0.00, -1.57,
 0.09,0.11,0.94, -5.24, -0.90, -1.91,
 0.09,0.11,0.95, -5.76, -1.27, -2.12,
 0.10,0.12,0.94, -6.03, -1.28, -2.24,
 0.09,0.11,0.94, -6.08, -1.24, -2.17,
 0.09,0.11,0.95, -6.17, -1.24, -2.12,
 0.09,0.11,0.94, -6.20, -1.11, -2.05,
 0.08,0.11,0.95, -6.03, -0.90, -2.49,
 0.08,0.11,0.93, -6.23, -0.56, -3.28,
 0.08,0.11,0.94, -6.52, -0.02, -3.97,
 0.08,0.11,0.93, -6.18, 0.90, -4.50,
 0.09,0.11,0.94, -6.47, 1.27, -5.07,
 0.09,0.11,0.93, -6.50, 1.31, -5.33,
 0.09,0.11,0.94, -6.81, 0.95, -5.27,
 0.10,0.10,0.91, -6.99, 0.44, -4.50,
 0.09,0.10,0.92, -6.95, -0.66, -4.41,
 0.10,0.10,0.92, -7.04, -0.81, -3.85,
 0.09,0.10,0.91, -6.92, -0.98, -3.39,
 0.09,0.10,0.91, -6.20, -1.98, -3.02,
 0.09,0.10,0.92, -5.45, -2.43, -3.18,
 0.09,0.11,0.92, -5.19, -2.87, -3.59,
 0.08,0.10,0.91, -5.27, -2.75, -4.03,
 0.08,0.11,0.93, -5.60, -2.46, -4.58,
 0.08,0.11,0.92, -5.86, -2.11, -5.11,
 0.08,0.11,0.93, -5.95, -1.80, -5.74,
 0.08,0.11,0.92, -5.92, -1.73, -6.46,
 0.08,0.11,0.92, -5.79, -1.04, -7.19,
 0.10,0.10,0.91, -5.04, -0.67, -7.86,
 0.10,0.11,0.91, -4.70, -0.56, -7.04,
