accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.14,0.16,0.90, -3.69, 3.13, -2.87,
 0.14,0.15,0.90, -3.53, 3.10, -2.38,
 0.13,0.15,0.89, -3.59, 3.16, -2.23,
 0.12,0.16,0.90, -2.85, 2.73, -1.07,
 0.12,0.16,0.90, -2.58, 2.06, -0.23,
 0.11,0.16,0.91, -2.72, 1.59, 0.14,
 0.11,0.17,0.91, -2.85, 0.81, -0.14,
 0.11,0.17,0.91, -3.16, 0.67, -0.55,
 0.11,0.16,0.92, -3.05, 1.05, -0.98,
 0.12,0.17,0.92, -2.85, 1.88, -0.93,
 0.11,0.17,0.91, -2.67, 2.64, -0.66,
 0.12,0.17,0.91, -2.26, 2.84, 0.21,
 0.11,0.18,0.91, -2.02, 3.11, 0.66,
 0.11,0.18,0.93, -2.06, 3.42, 1.05,
 0.10,0.18,0.92, -2.17, 3.30, 1.18,
 0.10,0.18,0.93, -2.06, 3.24, 1.31,
 0.09,0.18,0.93, -2.26, 3.24, 1.01,
 0.09,0.19,0.93, -2.58, 2.90, 0.64,
 0.09,0.19,0.94, -2.92, 2.75, -0.21,
 0.08,0.18,0.94, -3.54, 2.79, -0.70,
 0.09,0.18,0.94, -4.18, 2.87, -1.16,
 0.09,0.18,0.95, -4.61, 3.39, -1.18,
 0.08,0.18,0.95, -5.07, 3.42, -1.31,
 0.08,0.18,0.94, -5.19, 3.31, -1.24,
 0.08,0.18,0.94, -5.53, 2.76, -1.19,
 0.08,0.18,0.94, -5.53, 2.32, -1.04,
 0.08,0.18,0.94, -5.63, 1.92, -0.99,
 0.07,0.19,0.94, -5.85, 1.47, -0.87,
 0.07,0.19,0.94, -6.27, 1.05, -1.21,
 0.08,0.18,0.94, -6.63, 1.21, -1.94,
 0.08,0.18,0.94, -7.01, 1.42, -2.31,
 0.08,0.18,0.92, -7.13, 1.65, -2.95,
 0.08,0.17,0.91, -6.89, 1.88, -3.48,
 0.09,0.17,0.92, -6.63, 2.53, -3.33,
