accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.35,0.24,0.89, -5.48, 2.52, -2.40,
 0.35,0.24,0.89, -5.45, 3.15, -2.38,
 0.36,0.24,0.90, -5.62, 3.57, -2.41,
 0.36,0.24,0.89, -6.05, 4.79, -2.56,
 0.37,0.23,0.89, -6.03, 5.37, -1.92,
 0.38,0.23,0.87, -6.05, 6.17, -0.84,
 0.38,0.22,0.87, -6.02, 7.04, 0.76,
 0.35,0.22,0.85, -5.94, 6.58, 2.61,
 0.34,0.22,0.84, -5.45, 6.23, 4.00,
 0.31,0.22,0.83, -5.36, 5.05, 4.50,
 0.29,0.23,0.83, -4.92, 3.80, 3.98,
 0.29,0.23,0.84, -4.40, 2.78, 2.75,
 0.30,0.22,0.84, -3.80, 2.44, 0.75,
 0.30,0.22,0.84, -3.33, 1.77, -0.40,
 0.31,0.23,0.86, -3.11, 0.90, -0.89,
 0.31,0.23,0.85, -3.27, -0.34, -0.70,
 0.32,0.23,0.87, -3.42, -1.51, -0.41,
 0.32,0.23,0.86, -4.29, -1.51, -0.08,
 0.32,0.24,0.87, -5.07, -1.21, 0.20,
 0.31,0.23,0.86, -4.85, -0.87, -0.47,
 0.31,0.23,0.85, -4.26, -0.08, -1.19,
 0.31,0.23,0.85, -4.23, 0.79, -2.40,
 0.31,0.23,0.85, -3.66, 1.36, -3.56,
 0.32,0.24,0.85, -3.33, 1.63, -3.77,
 0.32,0.24,0.86, -3.25, 0.99, -3.62,
 0.32,0.23,0.85, -3.08, -0.15, -3.16,
 0.33,0.24,0.87, -3.30, -1.44, -2.85,
 0.33,0.24,0.87, -3.66, -2.46, -2.58,
 0.33,0.24,0.86, -3.89, -3.07, -2.46,
 0.33,0.24,0.87, -4.11, -3.45, -2.44,
 0.34,0.24,0.87, -4.20, -3.33, -2.99,
 0.35,0.24,0.87, -4.38, -3.19, -2.96,
 0.35,0.24,0.86, -4.17, -2.78, -2.89,
 0.35,0.24,0.87, -3.95, -2.17, -2.53,
 0.35,0.24,0.87, -3.92, -1.92, -2.15,
 0.35,0.24,0.87, -3.97, -1.60, -1.63,
 0.35,0.25,0.88, -4.06, -1.01, -1.25,
 0.34,0.24,0.87, -4.49, -0.63, -1.22,
 0.34,0.25,0.86, -4.72, 0.17, -1.50,
 0.34,0.24,0.86, -4.61, 0.93, -2.02,
 0.33,0.23,0.85, -4.60, 1.59, -2.24,
 0.33,0.24,0.86, -4.76, 1.63, -2.23,
 0.34,0.23,0.87, -4.81, 1.89, -2.55,
 0.34,0.22,0.86, -4.70, 1.86, -2.66,
 0.34,0.22,0.84, -4.31, 2.12, -2.67,
 0.34,0.23,0.85, -4.31, 2.46, -2.69,
 0.34,0.23,0.85, -4.27, 1.91, -2.58,
 0.35,0.23,0.86, -4.15, 1.21, -2.55,
 0.35,0.23,0.85, -3.95, 1.07, -2.00,
 0.35,0.23,0.86, -4.11, 0.78, -1.92,
 0.35,0.23,0.86, -4.18, 1.02, -1.73,
 0.35,0.23,0.86, -4.34, 1.50, -1.59,
 0.35,0.23,0.87, -4.61, 1.59, -1.65,
 0.34,0.23,0.86, -4.64, 1.37, -1.22,
 0.35,0.23,0.85, -4.81, 1.16, -0.84,
 0.35,0.23,0.85, -4.72, 0.84, -0.84,
 0.35,0.23,0.84, -4.20, 0.63, -0.27,
 0.34,0.23,0.84, -3.83, 0.11, -0.32,
 0.34,0.24,0.85, -3.44, -0.52, -0.35,
 0.33,0.24,0.85, -3.65, -0.98, -0.11,
 0.33,0.24,0.86, -3.25, -1.68, 0.29,
 0.32,0.24,0.86, -2.72, -2.27, 0.35,
 0.31,0.25,0.86, -2.81, -3.07, 0.12,
 0.31,0.25,0.87, -3.25, -3.95, -0.26,
 0.31,0.25,0.87, -3.65, -4.41, -0.95,
 0.31,0.26,0.88, -4.46, -4.52, -1.34,
 0.32,0.26,0.89, -5.19, -4.70, -1.83,
 0.31,0.26,0.89, -5.98, -4.63, -2.34,
 0.33,0.26,0.88, -6.38, -4.32, -3.42,
 0.33,0.25,0.88, -6.79, -3.44, -4.06,
 0.34,0.25,0.89, -6.95, -2.32, -4.26,
 0.35,0.25,0.88, -6.85, -1.05, -4.67,
 0.36,0.24,0.87, -6.64, 0.72, -4.34,
 0.36,0.24,0.87, -6.43, 2.32, -3.88,
 0.35,0.24,0.87, -6.47, 3.42, -2.85,
 0.34,0.24,0.86, -6.34, 3.88, -2.06,
 0.33,0.24,0.85, -5.94, 4.02, -1.45,
 0.32,0.23,0.84, -5.28, 3.66, -1.76,
 0.31,0.24,0.85, -4.84, 3.10, -2.05,
 0.30,0.24,0.83, -4.34, 2.24, -2.49,
 0.31,0.24,0.85, -4.32, 0.92, -2.81,
 0.30,0.24,0.85, -4.11, -0.44, -3.01,
 0.30,0.25,0.84, -4.00, -2.00, -3.65,
 0.31,0.25,0.85, -3.86, -3.22, -3.33,
 0.31,0.24,0.86, -3.77, -3.80, -3.22,
 0.32,0.24,0.86, -3.51, -4.18, -3.57,
 0.32,0.25,0.87, -3.37, -4.63, -3.82,
 0.33,0.24,0.87, -3.21, -4.46, -3.91,
 0.32,0.25,0.87, -2.99, -3.89, -4.24,
 0.32,0.25,0.87, -2.99, -3.28, -4.23,
 0.32,0.26,0.87, -2.78, -2.82, -4.60,
 0.31,0.25,0.87, -2.79, -2.52, -5.31,
 0.32,0.26,0.87, -3.36, -1.76, -6.44,
 0.32,0.25,0.87, -4.26, -0.98, -7.44,
 0.32,0.25,0.87, -4.89, -0.38, -7.95,
 0.33,0.25,0.87, -5.22, -0.27, -8.14,
 0.33,0.25,0.87, -5.39, -0.06, -8.35,
 0.34,0.25,0.86, -5.11, -0.24, -8.75,
 0.33,0.25,0.85, -4.75, -0.43, -8.52,
 0.34,0.24,0.85, -3.88, -0.96, -8.11,
 0.34,0.25,0.84, -3.25, -1.44, -7.65,
 0.34,0.25,0.85, -2.58, -2.08, -7.51,
 0.35,0.24,0.84, -1.73, -2.06, -6.53,
 0.35,0.25,0.84, -1.74, -1.73, -5.69,
 0.35,0.24,0.84, -2.34, -1.71, -5.04,
 0.35,0.25,0.85, -2.55, -1.22, -4.31,
 0.35,0.26,0.85, -3.11, 0.24, -4.02,
 0.35,0.25,0.86, -3.11, 1.45, -3.86,
 0.35,0.25,0.85, -3.07, 2.78, -4.46,
 0.34,0.25,0.85, -3.24, 3.85, -4.66,
 0.34,0.25,0.85, -3.16, 4.73, -4.99,
 0.34,0.25,0.85, -3.65, 5.62, -4.95,
 0.32,0.25,0.85, -3.48, 5.82, -4.95,
 0.31,0.25,0.85, -3.50, 5.89, -5.05,
 0.30,0.24,0.84, -3.57, 5.21, -5.60,
 0.30,0.25,0.83, -3.57, 4.56, -5.65,
 0.28,0.25,0.85, -3.85, 2.73, -5.63,
 0.28,0.25,0.83, -4.06, 0.72, -5.69,
 0.28,0.24,0.83, -3.89, -0.99, -6.40,
 0.28,0.25,0.84, -3.59, -2.44, -7.16,
 0.29,0.25,0.85, -3.40, -3.25, -8.24,
 0.29,0.26,0.86, -3.10, -3.59, -9.48,
 0.30,0.25,0.85, -3.15, -3.36, -10.56,
 0.32,0.25,0.85, -2.98, -3.01, -11.37,
 0.34,0.25,0.86, -2.96, -2.11, -11.69,
 0.35,0.25,0.88, -3.63, -0.21, -11.71,
 0.37,0.25,0.88, -4.41, 0.96, -11.57,
 0.36,0.26,0.89, -5.24, 2.35, -11.27,
 0.36,0.26,0.90, -6.52, 3.27, -10.06,
 0.35,0.25,0.90, -7.73, 3.15, -9.69,
 0.34,0.25,0.89, -8.81, 2.05, -8.90,
 0.34,0.26,0.89, -9.60, 0.95, -8.20,
 0.33,0.25,0.89, -10.21, -0.27, -7.76,
 0.32,0.26,0.88, -10.63, -1.73, -7.21,
 0.30,0.25,0.87, -10.73, -3.01, -7.24,
 0.30,0.25,0.86, -10.23, -3.95, -7.98,
 0.29,0.24,0.85, -9.59, -4.56, -8.85,
 0.30,0.23,0.86, -8.85, -4.55, -10.09,
 0.30,0.24,0.86, -8.43, -4.35, -11.86,
 0.31,0.23,0.87, -7.98, -3.25, -13.42,
 0.33,0.24,0.89, -7.94, -2.02, -14.76,
 0.34,0.25,0.89, -8.08, -0.53, -15.50,
 0.35,0.25,0.90, -8.47, 0.82, -16.15,
 0.36,0.25,0.91, -9.25, 2.20, -16.15,
 0.36,0.26,0.91, -9.86, 3.08, -16.17,
 0.38,0.24,0.88, -9.60, 8.95, -15.36,
 0.37,0.24,0.89, -11.33, 3.11, -14.73,
 0.34,0.26,0.90, -11.74, 1.42, -14.11,
 0.34,0.25,0.87, -12.56, 2.41, -13.50,
 0.33,0.25,0.89, -11.36, 0.52, -12.20,
 0.33,0.24,0.87, -12.49, -0.58, -11.18,
 0.32,0.24,0.87, -12.70, -1.56, -11.37,
 0.33,0.23,0.88, -12.09, -2.61, -12.05,
 0.33,0.23,0.87, -12.41, -2.17, -12.82,
 0.33,0.23,0.86, -12.21, -2.02, -13.33,
 0.35,0.23,0.86, -11.66, -1.56, -13.47,
 0.36,0.22,0.87, -11.53, -0.96, -13.57,
 0.37,0.23,0.88, -11.13, 0.63, -13.31,
 0.37,0.23,0.87, -10.64, 1.92, -13.19,
