accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.30,0.27,0.85, -6.44, 1.92, -4.08,
 0.29,0.28,0.84, -6.32, 1.73, -4.06,
 0.30,0.28,0.84, -6.18, 1.85, -4.38,
 0.31,0.27,0.84, -6.58, 3.89, -4.41,
 0.31,0.27,0.84, -6.11, 4.21, -4.11,
 0.31,0.27,0.85, -5.48, 3.44, -3.82,
 0.32,0.27,0.84, -6.03, 2.61, -3.51,
 0.32,0.28,0.84, -5.44, 1.53, -3.24,
 0.31,0.28,0.85, -5.07, -0.40, -2.40,
 0.31,0.28,0.86, -5.27, -1.08, -1.83,
 0.31,0.28,0.86, -4.82, -1.60, -1.54,
 0.30,0.28,0.85, -4.26, -3.31, -1.95,
 0.33,0.29,0.87, -5.47, -2.64, -1.34,
 0.31,0.29,0.86, -4.46, -1.45, -1.83,
 0.32,0.29,0.86, -4.87, 0.15, -0.92,
 0.31,0.29,0.87, -4.66, 0.64, -1.27,
 0.31,0.29,0.87, -4.92, 0.96, -1.31,
 0.31,0.29,0.87, -5.27, 1.59, -1.19,
 0.30,0.29,0.86, -5.69, 3.02, -1.39,
 0.30,0.29,0.86, -5.57, 3.60, -1.13,
 0.29,0.29,0.85, -5.54, 3.76, -1.21,
 0.28,0.28,0.86, -5.69, 3.74, -1.33,
 0.28,0.29,0.85, -5.59, 4.12, -1.91,
 0.28,0.28,0.85, -5.30, 4.38, -2.40,
 0.28,0.28,0.85, -5.18, 4.49, -2.82,
 0.28,0.27,0.85, -5.11, 4.53, -3.34,
 0.29,0.28,0.86, -4.85, 4.29, -3.42,
 0.28,0.28,0.85, -4.34, 4.05, -3.01,
 0.29,0.29,0.86, -4.60, 4.14, -3.13,
 0.29,0.29,0.86, -4.53, 3.45, -2.75,
 0.29,0.30,0.87, -5.02, 2.47, -2.43,
 0.30,0.29,0.87, -5.57, 1.69, -2.27,
 0.29,0.29,0.87, -6.11, 1.48, -2.03,
 0.30,0.29,0.87, -6.63, 1.86, -2.27,
 0.29,0.29,0.87, -7.16, 2.47, -2.87,
 0.30,0.28,0.87, -7.57, 3.50, -3.42,
 0.30,0.27,0.86, -7.50, 4.70, -3.94,
 0.30,0.27,0.84, -7.21, 5.28, -3.66,
 0.31,0.28,0.83, -6.69, 5.74, -3.45,
 0.30,0.28,0.84, -6.43, 6.23, -2.84,
 0.30,0.28,0.85, -5.83, 6.38, -2.23,
 0.30,0.28,0.83, -5.48, 5.47, -1.50,
 0.29,0.27,0.84, -4.95, 4.52, -0.73,
 0.28,0.27,0.84, -4.47, 3.68, -0.35,
 0.27,0.27,0.84, -3.79, 3.28, 0.14,
 0.27,0.27,0.85, -3.66, 2.52, -0.08,
 0.27,0.27,0.86, -3.39, 1.91, -0.55,
 0.27,0.27,0.86, -3.19, 2.06, -1.39,
 0.27,0.28,0.87, -3.07, 2.46, -1.77,
 0.27,0.28,0.88, -2.78, 2.96, -1.76,
 0.28,0.29,0.88, -3.19, 3.19, -1.79,
 0.28,0.30,0.88, -3.44, 3.57, -1.10,
 0.29,0.28,0.87, -0.37, 7.53, -0.84,
 0.28,0.30,0.89, -5.08, 3.39, -0.05,
 0.27,0.30,0.90, -5.05, 3.69, -0.95,
 0.27,0.30,0.90, -6.32, 4.41, -0.81,
 0.27,0.30,0.91, -7.01, 5.77, -0.76,
 0.26,0.29,0.90, -7.56, 5.95, -0.82,
 0.25,0.28,0.91, -8.37, 5.05, -1.51,
 0.21,0.27,0.88, -7.31, 1.30, -3.34,
 0.25,0.24,0.90, -8.08, 4.26, -2.26,
 0.23,0.30,0.89, -7.45, 0.52, -3.92,
 0.23,0.28,0.91, -8.05, -1.59, -4.85,
 0.24,0.29,0.91, -8.32, -3.04, -5.94,
 0.24,0.29,0.90, -8.79, -5.25, -6.76,
 0.26,0.30,0.90, -8.99, -6.46, -7.59,
 0.28,0.30,0.90, -9.19, -7.65, -7.66,
 0.30,0.29,0.90, -9.76, -7.25, -8.00,
 0.31,0.29,0.90, -10.27, -6.40, -8.14,
 0.33,0.29,0.90, -10.66, -4.98, -7.48,
 0.34,0.28,0.91, -10.99, -2.92, -7.30,
 0.35,0.29,0.89, -11.44, 1.25, -7.65,
 0.32,0.29,0.90, -12.98, -0.78, -7.39,
