accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.15,0.28,0.89, -5.59, 5.54, 0.09,
 0.15,0.28,0.88, -5.36, 5.68, 0.03,
 0.14,0.28,0.89, -5.31, 5.83, -0.14,
 0.14,0.28,0.88, -4.84, 6.34, -0.46,
 0.14,0.28,0.88, -4.29, 6.69, -0.92,
 0.13,0.27,0.88, -4.00, 6.05, -1.40,
 0.13,0.27,0.89, -3.69, 4.66, -1.44,
 0.12,0.28,0.89, -3.51, 3.40, -1.08,
 0.13,0.29,0.89, -3.57, 2.11, -1.04,
 0.13,0.29,0.89, -3.57, 0.85, -0.43,
 0.14,0.29,0.89, -3.51, 0.11, 0.09,
 0.14,0.29,0.89, -3.74, -0.47, 0.35,
 0.14,0.30,0.90, -3.73, -0.23, 0.47,
 0.14,0.28,0.90, -3.86, 0.32, 0.73,
 0.13,0.29,0.90, -4.43, 0.92, 0.64,
 0.13,0.28,0.90, -4.76, 1.53, -0.20,
 0.12,0.28,0.89, -4.58, 1.79, -1.22,
 0.12,0.28,0.89, -4.75, 2.67, -2.03,
 0.11,0.28,0.89, -4.69, 2.95, -2.49,
 0.11,0.29,0.88, -4.46, 2.58, -3.07,
 0.12,0.29,0.90, -4.50, 2.37, -3.33,
 0.13,0.29,0.89, -4.64, 1.73, -3.79,
 0.13,0.29,0.90, -4.60, 1.24, -3.88,
 0.14,0.30,0.89, -4.69, 0.66, -3.68,
 0.15,0.29,0.89, -4.75, -0.08, -3.28,
 0.15,0.29,0.89, -4.78, -0.64, -2.29,
 0.15,0.29,0.90, -4.89, -0.66, -1.63,
 0.15,0.29,0.91, -4.99, -0.84, -1.22,
 0.14,0.28,0.89, -5.24, -1.01, -0.95,
 0.15,0.28,0.89, -5.37, -0.75, -1.10,
 0.14,0.28,0.90, -5.65, -0.66, -1.24,
 0.14,0.28,0.89, -5.94, -0.21, -1.51,
 0.14,0.28,0.89, -5.63, -0.24, -1.82,
 0.14,0.29,0.90, -5.71, -0.24, -2.38,
 0.15,0.30,0.90, -5.71, -0.14, -2.69,
 0.16,0.30,0.90, -5.79, 0.03, -2.41,
 0.16,0.30,0.90, -5.69, 0.72, -2.31,
 0.16,0.30,0.90, -5.73, 1.15, -1.69,
 0.16,0.30,0.91, -5.79, 1.48, -1.44,
 0.15,0.29,0.90, -5.74, 1.91, -0.87,
 0.15,0.29,0.90, -5.31, 2.43, -0.64,
