accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.32,0.29,0.86, -5.31, 2.31, -0.95,
 0.32,0.29,0.86, -5.40, 2.34, -0.93,
 0.32,0.29,0.85, -5.51, 2.24, -0.73,
 0.33,0.29,0.85, -5.21, 2.18, -0.49,
 0.32,0.29,0.84, -4.95, 2.56, -0.38,
 0.32,0.28,0.84, -4.63, 2.61, -0.29,
 0.31,0.29,0.84, -3.88, 2.79, -0.20,
 0.31,0.29,0.84, -3.15, 2.75, 0.09,
 0.30,0.30,0.85, -2.55, 2.55, 0.11,
 0.30,0.31,0.85, -2.56, 2.08, 0.44,
 0.29,0.31,0.86, -2.79, 2.08, 0.92,
 0.29,0.31,0.86, -3.37, 1.68, 1.01,
 0.27,0.31,0.86, -4.00, 1.44, 0.53,
 0.28,0.31,0.86, -4.55, 1.13, -0.17,
 0.28,0.31,0.87, -5.04, 1.02, -1.50,
 0.29,0.31,0.86, -5.22, 1.60, -2.56,
 0.29,0.30,0.86, -5.44, 2.03, -3.53,
 0.31,0.30,0.86, -5.40, 1.95, -3.59,
 0.32,0.29,0.86, -5.37, 1.57, -2.79,
 0.33,0.29,0.86, -5.42, 1.21, -2.09,
 0.32,0.30,0.86, -5.62, 0.52, -1.50,
 0.33,0.30,0.86, -5.56, 0.34, -0.90,
 0.33,0.29,0.85, -5.36, 0.37, -0.60,
 0.33,0.30,0.85, -5.57, 1.15, -0.12,
 0.33,0.29,0.86, -5.79, 1.53, -0.15,
 0.32,0.29,0.85, -5.59, 2.67, -0.09,
 0.33,0.29,0.84, -5.47, 3.82, 0.08,
 0.32,0.29,0.85, -4.99, 3.89, 0.50,
 0.31,0.29,0.85, -4.53, 3.62, 0.52,
 0.31,0.30,0.86, -4.38, 3.31, -0.05,
 0.30,0.29,0.86, -4.60, 3.33, -0.37,
 0.31,0.29,0.86, -5.01, 3.07, -0.98,
 0.30,0.29,0.87, -5.24, 2.81, -1.10,
 0.32,0.29,0.86, -5.36, 2.14, -0.93,
 0.32,0.29,0.85, -5.57, 1.80, -0.79,
 0.33,0.29,0.86, -5.53, 1.68, -0.44,
 0.33,0.29,0.85, -5.44, 2.34, -0.15,
 0.34,0.29,0.85, -4.98, 3.01, 0.31,
 0.34,0.29,0.84, -4.31, 3.92, 0.84,
 0.33,0.30,0.84, -3.95, 4.75, 1.11,
 0.33,0.30,0.83, -3.63, 5.82, 1.27,
 0.32,0.30,0.83, -3.59, 7.05, 1.48,
 0.31,0.29,0.84, -3.50, 7.59, 1.65,
 0.30,0.28,0.83, -3.44, 7.85, 0.98,
 0.30,0.28,0.83, -3.24, 7.92, 0.43,
 0.31,0.28,0.83, -2.85, 7.88, -0.02,
 0.31,0.27,0.83, -2.37, 7.40, -0.15,
 0.30,0.28,0.84, -1.94, 6.31, 0.56,
 0.32,0.29,0.84, -1.44, 4.67, 1.44,
 0.30,0.30,0.85, -1.13, 2.17, 2.69,
 0.31,0.31,0.86, -0.66, 0.32, 3.83,
 0.29,0.32,0.86, -0.31, -1.31, 4.24,
 0.28,0.33,0.87, -0.49, -2.72, 3.79,
 0.27,0.34,0.87, -0.44, -3.19, 3.22,
 0.25,0.34,0.87, -0.81, -2.81, 2.52,
 0.24,0.34,0.88, -1.04, -2.69, 2.32,
 0.22,0.34,0.88, -1.54, -2.78, 1.57,
 0.22,0.33,0.88, -2.20, -2.60, 0.18,
 0.20,0.34,0.88, -2.79, -2.61, -1.21,
 0.20,0.34,0.87, -2.61, -2.70, -2.69,
 0.19,0.34,0.88, -2.81, -4.06, -3.53,
 0.19,0.36,0.89, -3.47, -5.86, -4.35,
 0.18,0.35,0.88, -3.88, -8.02, -4.78,
 0.19,0.35,0.89, -4.81, -10.27, -5.24,
 0.19,0.36,0.88, -5.39, -12.03, -5.66,
 0.20,0.36,0.89, -6.00, -13.60, -6.27,
 0.21,0.35,0.88, -6.79, -13.86, -6.70,
 0.20,0.35,0.88, -7.76, -13.56, -7.69,
 0.22,0.35,0.87, -8.20, -12.58, -9.07,
 0.23,0.35,0.88, -8.47, -11.37, -10.08,
 0.24,0.35,0.88, -8.73, -10.84, -10.02,
 0.25,0.34,0.87, -8.61, -10.24, -9.69,
 0.26,0.34,0.87, -8.73, -9.50, -9.74,
 0.27,0.33,0.87, -8.82, -8.56, -9.60,
 0.26,0.33,0.86, -9.01, -7.51, -9.85,
 0.27,0.32,0.87, -9.68, -6.46, -10.20,
 0.27,0.32,0.86, -10.23, -5.80, -10.40,
 0.28,0.31,0.86, -10.60, -4.81, -10.67,
 0.28,0.30,0.85, -11.18, -3.18, -11.60,
 0.28,0.29,0.85, -11.45, -2.37, -12.03,
 0.29,0.28,0.84, -11.07, -1.80, -13.27,
 0.30,0.28,0.85, -10.09, -1.07, -14.05,
 0.32,0.28,0.84, -9.53, -0.03, -14.08,
 0.33,0.28,0.85, -9.13, 0.64, -13.66,
 0.33,0.29,0.84, -8.23, 0.14, -13.04,
 0.34,0.29,0.84, -7.22, -0.63, -11.88,
 0.34,0.28,0.83, -6.44, -0.92, -10.43,
 0.37,0.28,0.81, -3.04, 4.76, -9.22,
 0.34,0.28,0.85, -5.76, -2.95, -8.76,
 0.35,0.29,0.86, -1.68, -3.02, -7.63,
 0.35,0.29,0.84, -2.78, -1.08, -6.23,
 0.36,0.30,0.86, -0.79, 1.10, -4.99,
 0.34,0.30,0.86, 0.58, 0.75, -5.05,
 0.32,0.31,0.86, -0.05, -0.37, -5.79,
 0.32,0.30,0.87, -0.06, 0.60, -6.93,
 0.32,0.32,0.88, -0.56, 1.86, -7.59,
 0.30,0.31,0.88, -1.83, 1.63, -8.37,
 0.30,0.31,0.88, -3.16, 1.63, -8.72,
 0.30,0.31,0.87, -4.08, 1.89, -9.50,
 0.26,0.32,0.83, -3.28, -3.60, -10.99,
 0.30,0.24,0.88, -4.17, 3.08, -11.24,
 0.29,0.32,0.84, -4.92, 3.22, -10.85,
 0.28,0.28,0.84, -5.10, 2.79, -11.66,
 0.28,0.30,0.84, -5.05, 1.86, -12.05,
 0.29,0.30,0.83, -4.70, 0.35, -12.06,
 0.30,0.29,0.84, -4.37, 0.06, -11.83,
 0.30,0.31,0.84, -4.27, -1.42, -11.50,
 0.31,0.31,0.85, -4.29, -2.49, -10.52,
 0.32,0.31,0.85, -4.76, -3.45, -10.06,
 0.32,0.31,0.86, -4.99, -3.76, -10.17,
 0.33,0.31,0.86, -4.23, -0.72, -10.87,
 0.33,0.31,0.88, -6.60, -2.63, -11.16,
 0.33,0.32,0.88, -7.10, -2.47, -11.36,
 0.34,0.31,0.87, -7.94, -0.61, -11.45,
 0.34,0.31,0.87, -8.67, 2.05, -10.67,
 0.33,0.31,0.86, -9.33, 1.18, -10.08,
 0.32,0.31,0.85, -8.78, 1.92, -10.06,
 0.31,0.30,0.84, -9.56, 0.61, -10.20,
 0.31,0.31,0.84, -8.21, 1.15, -9.63,
 0.30,0.30,0.85, -8.93, -0.95, -9.37,
 0.30,0.31,0.83, -8.60, -1.66, -9.31,
 0.30,0.31,0.83, -8.27, -1.05, -9.34,
