accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.12,0.2,1.08,14.15,-2.49,-1.97
0.15,0.22,1.08,-0.93,10.06,-6.93
0.13,0.2,1.02,-4.29,8.41,-4.03
0.17,0.14,0.91,0.56,14.46,-3.19
0.07,0.18,1.04,-0.72,5.47,0.08
0.11,0.16,1.03,-3.79,7.98,-1.74
0.09,0.15,0.98,-0.84,1.95,-0.47
0.14,0.14,0.98,3.19,5.97,0.23
0.13,0.16,1.03,3.79,6.66,1.63
0.08,0.16,1.03,5.02,6.08,0.43
0.11,0.17,1.03,4.32,6.64,0.24
0.1,0.19,1.07,1.13,5.86,-0.53
0.13,0.18,1.05,-0.26,10.7,-0.99
0.08,0.18,1.08,-3.69,3.53,1.57
0.1,0.17,1.07,-7.83,4.09,0.92
0.08,0.17,1.06,-7.86,1.77,0.92
0.1,0.16,1.02,-5.62,1.69,1.98
0.09,0.16,1.04,-4.66,1.15,2.32
0.06,0.16,1.05,-4.05,1.56,0.9
0.06,0.14,1.02,-0.72,-2.82,2.35
0.07,0.15,1.0,-0.44,-0.52,0.05
0.08,0.19,1.06,-4.58,-0.15,-0.79
0.1,0.15,0.99,-2.27,-0.15,-0.43
0.12,0.13,0.96,3.66,1.21,0.82
0.1,0.15,0.97,9.59,2.11,0.29
0.1,0.18,1.1,0.27,4.27,-1.08
0.05,0.18,1.09,-4.61,-0.46,-1.71
0.07,0.14,0.96,-0.69,3.02,-4.6
0.09,0.13,0.98,4.14,1.05,-2.09
0.07,0.15,1.02,4.46,1.1,-1.98
0.06,0.15,1.01,4.93,-2.61,-1.53
0.08,0.13,0.97,9.66,-6.55,-0.49
0.06,0.11,0.95,15.02,-12.03,-3.27
0.06,0.22,1.11,0.31,-11.44,-7.95
0.1,0.21,1.12,-7.68,-7.04,-6.05
0.11,0.17,1.0,-3.89,-10.75,-2.93
0.11,0.15,1.01,-1.37,-10.08,-1.33
0.11,0.18,1.06,-4.09,-9.13,-1.22
0.1,0.19,1.03,-6.4,-8.4,-0.11
0.1,0.16,1.0,-4.84,-7.65,-1.98
0.13,0.17,1.0,-4.95,1.16,-3.79
0.1,0.16,1.0,-3.8,-1.92,-1.04
0.1,0.19,1.05,-8.69,-1.25,-2.2
0.13,0.2,1.05,-11.44,-0.15,-1.28
0.14,0.18,0.99,-11.05,-1.01,1.59
0.14,0.17,0.97,-9.73,-2.78,3.36
0.13,0.15,0.97,-9.88,0.23,2.0
0.13,0.17,1.01,-14.26,4.38,-0.15
0.13,0.16,0.98,-14.38,6.14,0.15
0.12,0.15,0.97,-14.31,5.47,1.04
0.13,0.14,0.94,-12.27,5.47,2.49
0.1,0.14,0.99,-14.14,4.05,1.77
0.11,0.13,0.97,-12.46,3.5,2.43
0.1,0.12,0.96,-10.55,-0.38,3.44
0.1,0.11,0.97,-10.79,0.63,1.88
0.15,0.11,0.94,-8.58,5.4,3.77
0.11,0.1,0.94,-6.43,7.31,2.31
0.08,0.11,0.99,-7.08,6.49,1.59
0.1,0.12,0.99,-7.11,7.91,1.1
0.07,0.12,1.0,-6.81,3.77,0.78
0.09,0.12,0.99,-6.03,1.82,1.48
0.1,0.11,1.0,-6.02,0.52,2.99
0.11,0.1,0.97,-4.9,1.39,3.07
0.12,0.09,0.98,-3.86,2.96,3.19
0.11,0.1,1.0,-2.69,3.88,2.72
0.09,0.11,1.01,-2.49,2.41,2.31
0.09,0.11,1.02,-2.69,1.57,2.15
0.1,0.1,0.99,-1.65,2.24,1.95
0.11,0.11,1.05,-4.2,5.51,1.3
0.07,0.11,1.05,-3.79,2.78,1.36
0.07,0.1,1.03,-2.9,0.37,0.98
0.08,0.11,1.05,-3.04,-1.57,1.98
0.09,0.09,1.02,-1.54,-2.76,3.65
