accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.23,0.21,0.93,26.96,-8.98,-0.89
-0.21,0.23,0.94,27.08,-7.51,0.47
-0.18,0.24,0.95,28.7,-5.05,2.18
-0.13,0.24,0.89,33.21,1.24,4.12
-0.21,0.24,0.99,32.17,-4.32,4.35
-0.22,0.25,1.01,25.45,-2.7,2.27
-0.26,0.24,1.09,18.85,-5.21,-0.56
-0.23,0.25,1.08,13.56,-5.25,-0.23
-0.15,0.27,1.0,11.01,4.0,1.73
-0.18,0.27,0.97,10.81,5.76,3.05
-0.22,0.29,1.0,7.16,4.06,3.16
-0.25,0.26,0.99,6.84,-0.75,1.08
-0.16,0.28,0.95,6.37,5.95,1.63
-0.21,0.28,0.98,5.62,2.69,3.36
-0.27,0.29,1.02,2.29,-2.27,2.2
-0.27,0.28,0.99,-0.29,-0.92,0.4
-0.25,0.29,0.98,-2.35,2.11,-1.1
-0.23,0.28,0.98,-3.83,5.88,-2.52
-0.28,0.29,1.02,-6.93,0.2,-3.53
-0.24,0.28,1.01,-8.09,0.58,-4.03
-0.26,0.28,1.01,-9.8,-2.46,-4.14
-0.21,0.29,0.97,-11.11,2.12,-3.5
-0.2,0.3,0.98,-12.27,5.71,-2.58
-0.2,0.29,0.95,-12.03,5.36,-1.62
-0.22,0.29,1.02,-16.75,0.23,-0.75
-0.22,0.27,1.02,-20.69,-1.5,-0.66
-0.17,0.26,1.0,-20.37,4.47,0.12
-0.24,0.26,1.08,-27.73,4.58,-1.66
-0.29,0.22,1.09,-34.08,4.41,-6.56
-0.27,0.25,1.04,-38.58,5.24,-7.57
-0.26,0.25,0.98,-38.84,2.24,-8.23
-0.26,0.23,0.96,-37.02,-0.53,-8.87
-0.22,0.24,0.97,-37.51,-0.82,-7.79
-0.2,0.21,0.94,-33.98,0.69,-5.36
-0.19,0.21,1.0,-35.89,-1.89,-3.82
-0.23,0.2,1.08,-41.31,-3.24,-4.78
-0.22,0.19,1.05,-40.31,0.55,-4.96
-0.22,0.18,1.05,-42.98,4.81,-5.51
-0.24,0.15,1.01,-45.88,7.08,-7.8
-0.22,0.14,0.96,-45.57,17.8,-7.22
-0.25,0.14,0.9,-36.34,14.03,-6.37
-0.28,0.13,0.9,-31.79,7.85,-7.39
-0.25,0.11,0.88,-25.53,5.79,-7.68
-0.26,0.13,0.91,-23.92,-0.66,-8.03
-0.29,0.09,0.87,-16.87,-4.09,-8.67
-0.27,0.11,0.93,-16.98,-3.63,-7.71
-0.2,0.1,0.92,-16.03,-2.76,-6.96
-0.12,0.08,0.91,-11.89,7.28,-4.78
-0.27,0.09,1.0,-10.81,-0.76,-3.48
-0.24,0.09,0.96,-9.21,-0.78,-3.48
-0.25,0.11,0.97,-9.31,-2.76,-3.79
-0.26,0.08,0.96,-10.27,-2.61,-5.08
-0.16,0.09,0.94,-12.08,6.76,-6.11
-0.27,0.09,0.99,-8.5,-6.02,-4.58
-0.22,0.08,0.98,-6.53,-1.34,-5.21
-0.25,0.09,1.03,-8.52,-6.15,-4.56
-0.22,0.07,1.0,-5.15,-3.1,-4.29
-0.23,0.09,1.02,-2.84,-6.66,-1.39
-0.2,0.05,0.95,8.31,-9.28,1.19
-0.2,0.08,1.03,8.5,-10.93,4.99
-0.17,0.08,1.02,9.31,-2.63,6.41
-0.19,0.11,1.0,3.69,8.92,4.31
-0.3,0.09,1.06,-5.89,15.22,1.37
-0.34,0.05,1.04,-7.76,11.85,-4.61
-0.33,0.07,1.01,-9.45,7.33,-7.27
-0.34,0.05,1.01,-8.56,-4.21,-8.24
-0.31,0.06,0.97,-6.81,-12.93,-11.15
-0.28,0.08,1.06,-14.79,-16.44,-13.42
-0.26,0.07,1.0,-16.23,-19.94,-14.41
-0.2,0.06,0.94,-11.73,-17.39,-12.93
-0.21,0.08,0.9,-11.48,-14.81,-11.44
-0.24,0.06,0.94,-8.95,-22.56,-9.82
-0.19,0.07,0.96,-8.47,-19.59,-9.89
-0.14,0.07,0.94,-2.78,-14.72,-6.41
-0.16,0.05,0.93,4.98,-11.8,-4.32
-0.11,0.08,0.92,6.47,0.14,-2.58
-0.1,0.08,0.92,6.53,16.95,2.34
-0.19,0.09,0.93,5.04,13.1,4.73
-0.22,0.07,0.89,9.27,11.28,5.6
-0.23,0.09,0.97,4.38,9.94,1.3
-0.24,0.09,1.02,0.49,9.95,0.29
-0.2,0.07,0.99,0.87,10.76,-0.38
