accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.17,0.11,1.02,-46.41,54.87,45.66
-0.17,0.11,0.96,-40.12,45.94,51.48
-0.26,0.09,0.76,-24.55,43.66,46.75
-0.35,0.15,0.86,-24.84,48.2,31.74
-0.34,0.15,0.93,-21.28,37.5,25.37
-0.34,0.13,1.03,-15.1,14.35,27.36
-0.4,0.06,0.92,9.5,-13.57,29.36
-0.41,0.05,0.94,25.19,-51.8,27.8
-0.49,0.08,1.06,23.42,-73.15,11.24
-0.27,0.17,1.12,13.45,-57.34,-4.89
0.01,0.19,1.13,-2.09,-25.95,-6.27
0.07,0.12,1.04,4.89,-21.98,3.82
-0.06,0.06,0.94,21.07,-24.84,10.15
-0.19,0.06,0.92,26.43,-34.23,7.77
-0.21,-0.02,0.72,42.84,-31.34,-3.57
-0.19,-0.05,0.64,62.95,-34.84,-11.92
-0.23,-0.05,0.75,77.19,-40.95,-25.6
-0.25,0.08,0.99,76.53,-49.62,-35.95
-0.07,0.13,1.09,76.75,-43.59,-38.84
0.14,0.25,1.41,55.22,-30.89,-31.39
0.28,0.3,1.52,28.44,-7.39,-18.52
0.43,0.28,1.41,8.11,36.87,-7.8
0.29,0.24,1.21,1.4,56.52,4.08
0.18,0.14,0.9,15.4,69.08,9.42
-0.1,0.08,0.78,35.28,40.6,13.66
-0.21,0.07,0.75,54.79,13.63,9.83
-0.31,0.09,0.89,60.29,-11.15,-0.29
-0.32,0.25,1.27,40.85,-25.73,-12.24
-0.16,0.26,1.28,25.16,-6.72,-20.87
-0.01,0.29,1.32,7.94,4.52,-14.35
0.15,0.31,1.2,-2.52,18.63,0.41
0.14,0.33,1.17,-12.63,36.47,12.7
0.02,0.28,1.1,-14.47,40.4,19.69
-0.16,0.27,1.16,-19.15,29.89,20.23
-0.26,0.22,1.1,-20.93,18.73,15.91
-0.3,0.2,1.03,-15.45,8.44,9.91
-0.23,0.19,1.03,-11.34,-0.99,8.11
-0.23,0.21,1.11,-10.6,-9.91,5.59
-0.2,0.29,1.26,-21.11,-17.8,3.77
-0.1,0.3,1.27,-35.82,-9.15,3.95
-0.09,0.25,1.18,-42.0,-6.14,9.18
-0.12,0.19,1.0,-32.75,-10.93,10.58
-0.14,0.16,0.93,-22.12,-13.07,10.15
-0.18,0.13,0.88,-9.5,-14.4,5.56
-0.19,0.14,0.91,3.92,-11.59,3.98
-0.28,0.19,1.15,0.61,-26.69,2.35
-0.2,0.23,1.16,-13.54,-26.72,-2.18
-0.16,0.23,1.09,-19.57,-29.68,-3.21
-0.11,0.19,1.04,-26.23,-21.4,-3.3
-0.07,0.18,0.95,-28.06,-14.49,-1.42
-0.14,0.12,0.95,-28.6,-22.81,2.41
-0.11,0.09,0.83,-24.66,-26.14,8.14
-0.09,0.06,0.84,-12.37,-28.03,10.87
-0.1,0.07,0.85,-15.33,-21.86,7.76
-0.07,0.08,0.91,-18.29,-27.59,6.24
-0.18,0.05,0.88,-15.63,-29.08,3.79
-0.25,0.06,1.0,-16.17,-39.71,1.63
-0.16,0.05,0.98,-12.72,-36.26,-3.01
-0.04,0.1,0.93,-11.53,-23.83,-4.27
-0.03,0.08,0.95,-10.79,-11.79,-5.15
-0.03,0.08,0.97,-13.13,-8.7,-0.63
-0.05,0.06,0.92,-8.64,-8.79,3.86
-0.05,0.08,0.99,-13.88,-4.81,7.62
-0.16,0.05,1.02,-13.13,-2.67,3.53
-0.14,0.04,0.98,-10.14,-9.98,5.59
-0.17,0.03,0.96,-5.97,-14.27,0.29
-0.11,0.05,0.96,-3.89,-10.69,-6.64
-0.02,0.05,1.0,-4.61,-2.64,-6.32
-0.03,0.05,1.03,-7.45,0.34,-5.21
-0.01,0.08,1.13,-13.5,-0.2,-0.47
-0.06,0.07,1.12,-15.82,2.34,-0.06
-0.11,0.05,1.08,-14.93,-0.84,-1.57
-0.13,0.05,1.1,-17.5,-3.45,-3.86
-0.08,0.0,0.98,-8.84,-8.0,-4.46
-0.13,-0.05,0.95,-0.79,-19.33,-3.3
-0.08,0.01,0.96,3.3,-18.4,-5.82
-0.11,0.02,1.0,4.0,-27.05,-8.84
-0.07,0.05,1.02,3.37,-27.31,-11.83
0.08,0.1,1.05,0.02,-17.98,-9.68
0.09,0.12,1.07,-6.26,-9.54,-6.29
0.02,0.07,1.02,-2.75,-6.81,-8.58
0.04,0.07,1.01,-0.66,-7.39,-8.35
0.06,0.03,0.93,5.28,-10.76,-5.94
0.04,0.05,1.0,9.1,-20.55,-1.07
0.03,0.04,1.02,11.19,-20.08,1.1
0.02,0.05,1.02,11.97,-23.19,0.11
0.0,0.06,1.08,8.69,-24.32,-4.35
