accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.24,0.34,0.81,-14.92,-7.91,-5.56
0.24,0.34,0.83,-8.6,-11.56,-6.12
0.28,0.35,0.86,-5.27,-8.37,-3.44
0.25,0.37,0.95,-10.2,-10.32,-2.82
0.22,0.36,0.92,-10.4,-18.32,-2.02
0.27,0.36,0.91,-10.29,-13.59,-1.98
0.27,0.38,0.95,-11.21,-15.98,-0.18
0.3,0.38,0.96,-16.67,-4.34,-1.56
0.29,0.37,0.97,-17.34,-9.98,0.9
0.29,0.37,0.97,-19.57,-1.98,-1.08
0.26,0.35,0.97,-21.18,-0.15,-3.6
0.26,0.35,0.99,-23.89,-0.02,-4.7
0.31,0.33,0.98,-25.92,4.06,-5.3
0.29,0.3,0.91,-21.07,-4.76,-2.87
0.31,0.32,0.92,-21.19,-3.63,-0.38
0.31,0.29,0.9,-20.78,-0.76,-0.55
0.29,0.29,0.93,-23.57,-2.64,-1.51
0.35,0.29,0.86,-20.79,2.52,-0.7
0.32,0.29,0.87,-18.34,-0.12,0.34
0.3,0.28,0.87,-16.34,5.02,-2.09
0.31,0.28,0.92,-17.1,6.0,-4.24
0.33,0.29,0.93,-17.62,6.46,-4.18
0.37,0.29,0.93,-15.65,4.35,1.56
0.4,0.3,0.94,-15.5,8.38,7.39
0.33,0.32,1.0,-16.14,7.02,9.15
0.27,0.31,1.01,-15.51,6.09,7.25
0.28,0.32,1.04,-16.96,9.18,4.49
0.28,0.33,1.07,-17.94,3.36,5.4
0.32,0.34,1.05,-20.78,5.34,7.37
0.33,0.33,1.03,-20.12,5.6,9.56
0.31,0.31,1.02,-22.2,7.31,10.17
0.25,0.32,1.06,-23.92,8.73,10.17
0.29,0.28,1.04,-27.73,9.16,10.87
0.26,0.26,1.0,-27.48,6.89,9.66
0.29,0.26,0.98,-26.46,6.7,11.02
0.29,0.28,0.98,-26.49,13.59,12.85
0.24,0.26,1.01,-26.18,12.24,11.91
0.16,0.22,1.02,-25.15,0.43,12.58
0.19,0.21,1.02,-31.08,-4.85,10.93
0.22,0.19,0.95,-32.2,-6.47,9.54
0.24,0.16,0.89,-27.65,-6.37,8.12
0.25,0.17,0.92,-26.15,-3.04,7.91
0.22,0.14,0.91,-22.21,-4.43,6.21
0.23,0.15,0.93,-19.63,-9.97,7.37
0.29,0.15,0.94,-20.58,-1.08,5.27
0.3,0.13,0.93,-20.82,1.08,5.95
0.29,0.11,0.9,-17.11,1.71,7.1
0.26,0.11,0.91,-13.48,-1.51,8.49
0.29,0.1,0.92,-12.12,2.29,10.38
0.22,0.08,0.93,-8.37,-5.28,10.96
0.21,0.09,0.92,-6.47,-4.03,9.16
0.24,0.09,0.95,-8.0,-1.37,6.35
0.2,0.09,0.95,-7.97,-5.56,3.54
0.25,0.1,0.91,-6.37,-3.34,2.41
0.27,0.09,0.91,-4.67,-1.73,3.1
0.25,0.12,0.96,-7.4,0.61,2.92
0.24,0.11,0.97,-7.57,-6.06,3.71
0.26,0.11,0.95,-6.75,-8.52,4.79
0.27,0.09,0.94,-5.31,-4.73,3.94
0.31,0.1,0.94,-5.02,0.21,2.79
0.28,0.1,0.96,-4.69,5.37,1.39
0.3,0.12,0.96,-4.17,3.88,2.23
0.28,0.11,0.97,-1.76,-0.06,4.32
0.28,0.11,0.97,-0.69,0.79,5.24
0.27,0.11,0.97,0.79,1.54,6.17
0.25,0.1,0.99,2.79,1.88,3.92
0.26,0.12,1.01,0.92,6.49,0.9
0.28,0.13,1.02,-1.77,9.98,-0.5
0.25,0.14,1.04,-4.0,10.69,-1.74
0.25,0.12,1.04,-2.84,8.89,0.29
0.24,0.11,1.04,-2.05,-1.92,4.14
0.24,0.11,1.01,0.61,-1.31,4.26
0.21,0.1,1.02,2.26,-9.08,4.31
0.23,0.09,0.97,5.6,-12.0,5.42
0.28,0.1,0.98,5.11,-6.61,4.24
0.27,0.12,1.02,-0.43,1.97,0.03
0.3,0.12,1.0,-3.53,10.35,-3.3
0.29,0.13,1.03,-6.64,10.05,-3.44
0.29,0.11,1.02,-6.08,4.7,-0.93
0.29,0.09,1.02,-5.27,4.02,0.9
0.29,0.1,1.01,-4.46,4.78,1.01
0.29,0.09,1.01,-4.12,8.69,-0.08
0.23,0.08,1.01,-0.37,-0.53,-0.61
0.3,0.08,0.97,3.89,3.8,-0.44
0.31,0.12,1.02,1.54,3.89,1.13
0.29,0.16,1.09,-5.27,11.3,-0.58
0.32,0.18,1.09,-12.76,8.05,2.75
0.32,0.15,1.05,-14.47,9.66,3.92
0.31,0.13,1.01,-14.08,13.95,4.89
0.3,0.11,1.0,-13.13,13.22,6.44
0.26,0.1,0.98,-11.19,9.54,7.54
0.27,0.11,0.99,-9.21,4.18,10.81
0.27,0.11,0.97,-7.21,0.96,13.05
0.26,0.11,0.99,-7.66,2.47,11.63
0.25,0.12,1.0,-9.37,3.62,9.63
0.26,0.14,1.02,-14.17,7.88,8.12
0.25,0.13,1.0,-15.89,7.04,8.53
0.24,0.12,0.99,-17.42,8.84,9.1
0.24,0.09,0.97,-16.85,7.48,9.36
0.25,0.09,0.93,-15.5,11.56,9.15
0.22,0.08,0.94,-13.62,12.08,7.92
0.22,0.07,0.95,-12.17,11.08,7.59
0.25,0.04,0.92,-11.08,10.76,7.47
0.2,0.07,1.0,-11.69,2.41,9.86
0.19,0.08,1.01,-12.92,-2.32,9.21
0.23,0.06,0.95,-12.76,-0.9,8.21
0.23,0.07,0.98,-13.8,-1.88,7.54
0.24,0.06,0.95,-12.21,2.53,6.02
0.22,0.04,0.96,-10.24,12.61,1.6
0.23,0.04,0.96,-11.08,0.6,3.42
0.22,0.05,1.0,-10.34,-1.24,4.96
0.24,0.05,0.98,-10.17,-3.27,6.78
0.26,0.05,0.99,-10.14,-4.34,8.31
0.24,0.04,1.01,-11.11,-2.05,8.0
0.26,0.03,0.99,-12.49,6.02,5.47
0.23,0.02,1.0,-14.17,5.66,4.58
0.24,0.0,0.99,-13.28,4.89,5.73
0.24,-0.01,0.96,-9.05,0.96,7.69
0.25,-0.03,0.95,-7.1,2.24,9.08
0.23,-0.03,0.98,-6.08,0.37,10.23
0.24,-0.03,0.97,-5.59,2.76,9.6
0.25,-0.02,0.99,-7.63,9.42,8.63
0.22,-0.03,0.99,-10.41,12.98,6.85
0.22,-0.04,0.97,-11.13,17.95,3.94
0.18,-0.05,0.98,-10.29,13.8,3.63
0.18,-0.05,0.97,-6.85,10.32,5.47
0.16,-0.04,0.98,-4.27,6.98,7.27
0.16,-0.02,1.02,-4.0,5.3,6.02
0.16,-0.01,1.03,-5.39,4.92,3.85
0.21,-0.0,1.0,-8.44,13.36,-0.69
0.17,0.01,1.03,-9.5,14.43,-1.73
0.19,-0.0,0.99,-7.94,9.07,-1.4
0.19,-0.01,0.98,-5.54,7.88,-1.54
0.2,-0.01,0.97,-2.95,3.19,-0.05
0.19,-0.01,0.98,-0.53,-3.85,2.03
0.17,-0.01,0.99,1.11,-13.56,4.21
0.19,-0.01,0.96,2.73,-14.58,4.08
0.21,-0.0,0.95,3.33,-15.95,4.7
0.2,-0.01,0.97,2.76,-16.14,3.28
0.2,-0.02,0.96,2.46,-16.69,1.48
0.25,-0.01,0.93,0.76,-10.66,0.79
0.24,-0.02,0.95,-0.08,-8.27,0.38
0.27,-0.0,0.94,-2.24,-0.92,0.27
0.27,-0.02,0.93,-1.08,4.29,0.12
0.24,-0.0,0.97,-1.92,3.59,0.09
0.24,-0.01,0.97,-2.05,2.18,1.02
0.24,-0.0,0.96,-0.5,-1.48,2.63
0.23,-0.01,0.96,1.1,-4.96,4.21
0.24,-0.02,0.97,1.19,-2.85,3.59
0.24,-0.02,0.96,2.15,-3.53,3.92
0.22,-0.01,0.98,3.01,-5.07,5.15
0.25,-0.0,0.99,1.34,-3.02,6.06
0.22,-0.0,1.02,1.51,-8.87,6.27
0.22,0.0,1.01,-0.66,-4.27,4.53
0.23,0.01,1.02,-2.64,-2.31,4.34
0.21,0.0,1.02,-4.06,-2.38,4.24
0.19,-0.01,1.04,-5.62,-6.69,3.89
0.23,-0.01,1.0,-4.2,-9.54,5.31
0.23,-0.04,0.99,-2.56,-8.84,5.97
0.22,-0.04,0.98,-1.01,-11.3,6.24
0.26,-0.02,0.99,-0.47,-8.18,6.12
0.23,-0.03,1.0,-1.66,-6.61,5.01
0.21,-0.02,1.02,-3.11,-9.98,3.74
0.27,-0.02,0.98,-3.57,-4.99,3.95
0.26,-0.02,0.99,-3.76,-2.53,4.35
0.23,-0.04,0.97,-1.68,-4.96,4.61
0.25,-0.04,0.97,-1.39,-3.24,5.48
0.24,-0.03,0.99,-0.78,-6.47,7.05
0.24,-0.04,0.98,-0.49,-2.06,5.01
0.23,-0.03,0.98,-1.68,-0.58,4.06
0.24,-0.03,1.01,-4.21,-0.46,3.65
0.24,-0.03,0.98,-3.47,3.31,2.32
0.28,-0.03,0.96,-4.24,9.77,1.86
0.21,-0.03,0.99,-3.63,6.46,1.48
0.19,-0.02,1.04,-3.42,0.12,1.91
0.22,-0.04,0.98,-2.23,-4.72,4.24
0.24,-0.05,0.98,-2.27,-1.83,3.8
0.23,-0.06,0.98,-0.61,-3.92,3.13
0.22,-0.05,0.97,-0.89,1.54,1.36
0.23,-0.05,0.99,0.56,-2.03,3.18
0.22,-0.06,0.98,2.84,-4.56,4.15
0.21,-0.06,1.0,3.4,-7.65,3.8
0.22,-0.06,0.99,2.75,-6.73,2.87
0.22,-0.04,1.01,0.38,-3.18,0.41
0.23,-0.02,1.04,-3.44,-1.4,-0.84
0.27,-0.02,1.02,-5.66,4.76,-2.24
0.23,-0.04,1.02,-5.66,3.15,-1.89
0.25,-0.04,1.0,-4.98,4.55,-1.86
0.25,-0.05,1.0,-3.37,1.15,-0.55
0.24,-0.04,0.99,-1.33,-5.63,0.12
0.27,-0.02,1.02,-0.5,-6.5,0.35
0.29,-0.01,1.03,-2.69,-4.35,1.05
0.28,-0.0,1.03,-3.86,-3.42,2.49
0.31,0.0,1.03,-6.41,1.42,2.43
0.28,-0.0,1.03,-7.95,1.19,1.44
0.3,-0.01,1.02,-8.96,5.89,1.5
0.27,-0.03,1.0,-7.63,2.56,2.98
0.25,-0.03,1.0,-6.76,0.03,3.56
0.26,-0.04,1.0,-7.6,-1.85,3.56
0.24,-0.04,1.0,-6.98,-5.36,3.79
0.26,-0.04,0.97,-5.62,-4.85,4.2
0.27,-0.05,0.96,-4.64,-4.6,4.72
0.26,-0.04,0.98,-6.03,-0.56,3.68
0.26,-0.05,0.97,-7.21,1.73,2.89
0.25,-0.05,0.97,-6.75,-0.84,3.74
0.26,-0.06,0.96,-5.21,-0.58,4.66
0.28,-0.06,0.95,-3.21,-0.7,5.63
0.28,-0.06,0.95,-2.38,0.66,6.35
0.23,-0.06,0.98,-1.63,-1.1,6.03
0.22,-0.06,1.0,-4.6,-2.11,4.87
0.23,-0.05,0.98,-5.92,0.0,3.91
0.24,-0.07,0.96,-5.34,1.54,2.89
0.24,-0.07,0.97,-5.68,3.31,2.44
0.22,-0.07,0.97,-6.82,6.06,-0.56
0.23,-0.07,0.96,-5.71,1.85,-0.53
0.26,-0.08,0.96,-6.26,6.06,0.15
0.22,-0.09,0.98,-5.28,-2.09,1.36
0.24,-0.1,0.94,-3.02,-3.42,1.54
0.25,-0.1,0.94,-1.47,-0.2,0.75
0.25,-0.09,0.96,-2.67,3.05,-0.52
0.23,-0.09,0.97,-3.83,5.71,-3.21
0.23,-0.07,1.0,-5.73,3.3,-3.22
0.23,-0.09,0.99,-5.31,0.99,-3.18
0.25,-0.09,0.97,-4.08,-0.75,-1.24
0.23,-0.09,0.96,-0.31,-4.35,0.35
0.21,-0.09,0.99,1.4,-4.66,-0.2
0.17,-0.08,1.04,1.3,-5.98,-3.33
0.13,-0.08,1.07,-0.15,-7.19,-7.24
0.15,-0.08,1.11,-2.53,-10.6,-9.66
0.16,-0.09,1.13,-6.29,-16.31,-11.91
0.2,-0.08,1.1,-8.11,-23.66,-12.17
0.27,-0.09,1.07,-9.6,-19.27,-12.61
0.32,-0.09,1.04,-11.11,-17.82,-10.67
0.33,-0.08,1.04,-12.6,-15.1,-10.18
0.34,-0.07,1.04,-13.53,-14.4,-7.94
0.38,-0.07,1.01,-15.25,-4.87,-7.08
0.3,-0.07,1.07,-15.47,-8.56,-6.35
0.33,-0.08,1.05,-17.6,-5.77,-6.95
0.37,-0.08,1.0,-17.63,-2.12,-4.67
0.36,-0.09,1.02,-18.23,-0.09,-2.99
0.36,-0.1,0.98,-18.4,4.61,-2.44
0.32,-0.1,0.99,-19.25,3.57,-2.34
0.31,-0.11,0.98,-17.73,2.84,-1.05
0.3,-0.12,0.96,-14.29,0.79,0.4
