accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.27,0.29,0.95,-8.69,-14.73,-5.37
-0.27,0.29,0.98,-10.73,-19.97,-3.21
-0.22,0.29,0.95,-12.43,-22.29,-1.77
-0.17,0.27,0.88,-8.93,-18.58,-0.87
-0.17,0.28,0.92,-7.8,-16.81,0.99
-0.17,0.28,0.91,-1.07,-13.33,3.8
-0.19,0.31,0.96,-4.53,3.6,-3.45
-0.21,0.31,1.03,-7.22,0.37,1.24
-0.02,0.36,0.93,-14.82,22.5,2.66
-0.09,0.34,0.95,-20.99,31.95,9.11
-0.18,0.32,0.96,-24.44,32.7,11.69
-0.33,0.24,0.9,-16.06,19.71,12.98
-0.4,0.23,0.95,-12.79,2.81,9.45
-0.41,0.26,0.93,-6.34,-10.98,6.69
-0.29,0.24,0.84,-4.27,-9.02,4.18
-0.2,0.2,0.85,-1.63,7.22,2.53
-0.26,0.29,0.97,-9.57,8.92,2.67
-0.31,0.25,0.98,-13.74,-0.63,4.58
-0.34,0.27,0.98,-14.08,-14.29,7.07
-0.34,0.24,0.92,-9.42,-21.33,4.32
-0.3,0.25,0.93,-7.82,-21.18,0.53
-0.27,0.23,0.87,-2.2,-20.98,0.53
-0.19,0.12,0.72,4.08,-9.25,-5.57
-0.31,0.22,0.85,7.45,-19.36,-6.58
-0.31,0.15,0.86,12.11,-29.11,-6.5
-0.3,0.27,0.92,9.94,-32.81,-9.5
-0.17,0.28,0.96,5.24,-21.53,-10.52
-0.07,0.25,0.98,-0.55,-13.54,-4.85
-0.13,0.29,1.02,-4.29,-8.12,-0.95
-0.19,0.29,1.01,-5.92,-6.35,-0.56
-0.24,0.27,1.01,-7.57,-13.92,-0.09
-0.26,0.27,1.0,-9.76,-16.18,-4.11
-0.24,0.26,0.97,-8.27,-20.99,-5.8
-0.2,0.27,0.97,-6.5,-22.14,-5.73
-0.14,0.24,0.95,-4.29,-20.43,-4.85
-0.13,0.28,0.99,-9.47,-21.97,-0.84
-0.16,0.31,1.02,-8.66,-22.52,2.85
-0.16,0.33,1.01,-5.34,-9.48,-3.51
-0.14,0.32,1.04,-12.31,-15.3,-0.17
-0.17,0.37,1.06,-9.89,-15.79,3.02
-0.16,0.38,0.98,-18.98,-17.77,1.57
-0.12,0.22,0.96,-13.45,-16.27,4.87
-0.11,0.24,0.95,-17.3,-10.82,3.47
-0.11,0.3,0.86,-13.97,-0.92,2.46
-0.14,0.22,0.94,-13.47,-4.43,4.4
-0.19,0.23,0.96,-11.16,-13.63,7.5
-0.19,0.19,0.89,-4.14,-13.44,1.1
-0.22,0.2,0.96,3.19,-18.49,-0.63
-0.19,0.25,0.96,7.07,3.22,-16.64
-0.3,0.35,1.13,-5.51,-7.25,-18.98
-0.19,0.27,0.98,-4.76,-19.98,-15.86
-0.1,0.27,0.95,-3.8,-23.22,-10.49
-0.08,0.23,0.95,-7.11,-22.58,-8.02
-0.03,0.26,0.95,-8.41,-17.59,-2.95
-0.04,0.24,0.93,-7.94,-11.53,0.31
-0.11,0.23,0.99,-9.44,-12.2,1.25
-0.1,0.23,0.97,-8.37,-16.09,3.77
-0.14,0.19,0.97,-8.06,-14.12,2.96
-0.13,0.21,1.02,-10.67,-14.02,3.22
-0.08,0.19,0.95,-9.34,-11.34,4.38
-0.11,0.17,0.94,-8.0,-7.94,2.41
-0.13,0.18,0.96,-6.34,-17.66,3.59
-0.12,0.18,0.96,-3.59,-11.88,1.33
-0.08,0.2,1.02,-6.9,-7.82,2.12
-0.09,0.19,1.01,-7.13,-7.45,1.28
-0.12,0.2,1.03,-9.56,-10.34,-0.47
-0.12,0.23,1.09,-13.6,-15.98,0.11
-0.05,0.22,1.03,-14.99,-11.18,0.08
0.01,0.22,1.0,-16.89,-1.56,1.53
-0.01,0.2,0.98,-16.32,4.35,3.19
-0.07,0.19,0.98,-14.95,5.8,4.17
-0.15,0.19,0.99,-13.3,-3.6,3.13
-0.2,0.17,0.97,-8.81,-10.99,-0.18
-0.09,0.16,0.98,-9.13,-5.54,-0.61
-0.08,0.18,0.97,-9.25,12.81,-4.06
-0.09,0.23,1.03,-14.79,19.24,-6.23
-0.27,0.23,1.12,-17.88,8.64,-14.56
-0.26,0.22,1.13,-19.02,-17.19,-14.99
-0.04,0.19,1.03,-21.53,-18.26,-7.94
0.02,0.12,0.87,-18.35,-7.36,-4.46
-0.05,0.07,0.82,-9.33,-7.08,-2.56
-0.04,0.1,0.89,-8.81,-10.21,0.89
-0.11,0.08,0.88,-5.42,-13.65,0.4
-0.12,0.1,0.89,-3.83,-11.34,-0.67
-0.06,0.09,0.94,-3.57,-2.44,0.46
-0.12,0.1,0.95,-0.32,-12.24,3.92
-0.1,0.12,0.97,0.6,-8.38,0.84
-0.07,0.14,1.01,-0.56,-2.96,-1.07
-0.09,0.15,1.02,-1.04,-8.14,-1.39
-0.09,0.18,1.08,-3.25,-15.1,0.52
-0.07,0.18,1.06,-3.79,-14.98,-1.1
-0.07,0.17,1.04,-3.95,-18.84,-1.83
-0.05,0.17,1.03,-2.44,-19.24,-3.24
-0.01,0.16,0.99,-0.56,-16.61,-2.89
0.01,0.19,1.03,-3.15,-13.74,-1.82
0.02,0.2,1.07,-7.39,-5.82,-2.98
0.01,0.19,1.06,-9.82,-8.23,-0.2
0.01,0.17,1.05,-11.65,-9.68,2.06
-0.02,0.15,1.03,-11.89,-10.56,2.4
-0.02,0.13,0.99,-9.44,-7.86,0.35
-0.03,0.13,1.0,-7.44,-8.4,-0.29
-0.03,0.13,1.0,-5.71,-7.89,-0.67
0.03,0.15,1.0,-2.73,-3.8,2.64
-0.02,0.15,0.99,3.21,-3.83,2.11
-0.04,0.14,0.98,10.17,-4.93,1.83
-0.08,0.23,1.15,-0.43,-9.83,0.69
-0.06,0.2,1.16,-12.27,-9.59,-1.3
-0.07,0.2,1.12,-15.19,-18.66,2.29
-0.07,0.16,1.03,-13.37,-18.7,1.3
-0.04,0.11,1.03,-15.16,-17.63,0.32
-0.05,0.1,1.01,-13.37,-19.76,-0.02
-0.07,0.09,0.97,-9.74,-21.37,-2.17
-0.09,0.1,1.04,-14.4,-30.53,-2.63
-0.05,0.11,1.0,-16.63,-32.95,-3.74
0.06,0.06,0.88,-10.84,-29.63,-1.48
0.05,0.06,0.91,-6.75,-24.23,-1.54
0.05,0.07,0.94,-4.11,-19.5,-1.68
0.05,0.07,0.95,-1.31,-17.08,-0.5
-0.0,0.08,1.0,-2.96,-15.28,-4.7
0.04,0.07,0.96,0.96,-16.95,-4.21
0.09,0.1,0.99,-0.72,-10.92,-3.76
0.11,0.09,0.98,-0.99,-5.01,-1.33
0.09,0.08,0.97,0.78,-3.25,1.15
0.02,0.08,0.99,1.74,-7.18,-0.44
0.03,0.1,1.01,3.44,-8.17,-0.49
0.12,0.11,0.97,2.53,3.27,-2.58
0.08,0.1,0.99,2.98,3.76,-1.6
0.07,0.08,1.0,2.7,3.01,-0.23
-0.05,0.11,1.07,-2.0,-7.63,-2.18
0.03,0.09,0.96,1.34,-7.88,-3.8
0.13,0.1,0.95,2.92,-0.75,-4.11
0.12,0.12,1.0,3.97,0.63,-0.81
0.06,0.13,1.03,1.91,-0.12,-0.55
0.06,0.12,0.99,3.16,0.7,-1.22
0.02,0.12,1.0,3.92,-5.66,-1.71
0.05,0.11,1.02,3.98,-7.18,-3.65
0.13,0.12,1.0,5.98,2.93,-3.1
0.08,0.11,1.03,6.12,2.61,-1.4
0.01,0.14,1.07,2.56,-4.35,-2.5
0.04,0.13,1.05,2.08,-7.83,-2.72
0.12,0.15,1.04,-0.34,-1.54,-1.65
0.09,0.14,1.04,-2.34,-2.06,-0.87
0.07,0.11,0.97,1.18,3.47,-4.47
0.08,0.11,0.97,7.73,-2.96,-1.11
0.06,0.14,1.02,5.33,1.21,-2.73
0.05,0.12,1.05,3.25,-7.82,-0.76
0.07,0.12,1.0,2.53,-8.89,-3.07
0.1,0.14,1.02,1.91,-13.44,-0.34
