accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.16,0.3,0.98,-18.32,16.29,17.3
0.1,0.32,1.01,-16.03,5.48,18.11
0.14,0.31,1.07,-23.71,3.1,17.59
0.09,0.28,1.03,-22.0,-10.72,16.29
0.15,0.26,0.99,-22.78,-4.79,11.42
0.13,0.25,1.01,-22.93,-9.18,11.28
0.18,0.26,1.02,-25.94,-5.36,9.8
0.17,0.24,1.01,-26.82,-6.6,8.41
0.17,0.22,0.97,-24.6,-7.92,9.05
0.18,0.22,0.95,-24.44,-5.39,7.66
0.17,0.21,1.0,-25.19,-10.29,8.2
0.17,0.18,0.95,-22.93,-14.08,6.7
0.19,0.17,0.93,-21.53,-15.98,4.55
0.21,0.16,0.87,-16.2,-15.6,5.97
0.27,0.14,0.86,-12.9,-2.66,4.43
0.25,0.17,0.85,-7.1,-3.92,1.08
0.29,0.16,0.87,-1.04,-5.83,8.23
0.29,0.21,0.98,-3.47,-4.9,14.09
0.28,0.21,0.98,-7.53,-5.08,16.38
0.34,0.11,0.63,5.4,43.34,12.12
-0.01,0.26,1.19,5.42,-8.81,9.5
0.18,0.27,1.11,-6.09,-11.04,7.53
0.15,0.2,0.98,-5.8,-9.92,-0.73
0.21,0.2,0.98,-3.05,-12.69,0.08
0.26,0.2,1.02,-1.86,-8.31,1.73
0.26,0.21,1.02,-3.74,-1.05,0.76
0.21,0.21,1.09,-5.08,-0.31,-4.61
0.23,0.22,1.14,-8.41,-6.79,-5.54
0.25,0.19,1.12,-6.23,-4.79,-7.66
0.27,0.21,1.15,-9.73,-3.97,-5.15
0.32,0.21,1.14,-11.02,-6.64,-1.5
0.31,0.21,1.17,-14.43,-7.8,1.3
0.32,0.23,1.17,-18.41,-1.66,0.96
0.32,0.23,1.13,-22.17,-2.78,4.11
0.3,0.21,1.12,-23.42,-4.35,6.93
0.3,0.18,1.07,-23.1,1.18,8.67
0.24,0.17,1.09,-25.07,-3.74,10.61
0.25,0.16,1.06,-23.19,-2.06,11.63
0.2,0.13,1.01,-21.59,0.4,8.61
0.21,0.13,1.01,-22.09,5.54,5.05
0.17,0.14,1.02,-20.29,-2.5,6.34
0.18,0.16,1.01,-20.11,0.87,4.44
0.12,0.16,1.05,-21.65,-16.64,4.92
0.17,0.14,0.98,-20.81,-19.98,1.34
0.2,0.1,0.94,-18.85,-22.12,0.81
0.25,0.09,0.91,-16.05,-20.4,0.79
0.31,0.09,0.9,-15.27,-12.49,0.34
0.33,0.12,0.87,-16.32,-4.58,-0.24
0.28,0.15,0.91,-16.35,1.53,-2.06
0.29,0.15,0.87,-16.76,8.14,-3.76
0.23,0.16,0.93,-16.63,-0.4,-1.18
0.21,0.12,0.9,-15.74,-12.98,-0.29
0.22,0.08,0.81,-10.09,-21.59,-0.02
0.27,0.05,0.78,-3.91,-22.99,-0.12
0.34,0.04,0.78,0.46,-14.31,-0.43
0.34,0.03,0.81,3.94,-8.89,-1.82
0.34,0.08,0.85,0.31,0.55,-2.64
0.36,0.09,0.9,-3.01,-0.29,1.04
0.35,0.06,0.86,1.1,-1.07,3.94
0.32,0.06,0.89,1.65,18.9,-5.95
0.32,0.08,0.91,1.48,15.6,-4.44
0.28,0.09,0.96,1.95,11.92,-4.66
0.28,0.09,0.95,6.08,8.63,-3.39
0.29,0.1,0.95,9.63,-1.47,-2.58
0.3,0.13,1.03,5.65,6.05,-2.02
0.23,0.15,1.11,0.82,-0.21,0.23
0.21,0.13,1.04,1.69,-7.95,1.59
0.25,0.13,1.04,1.65,-0.14,-2.5
0.22,0.08,1.04,5.1,-9.82,-2.53
0.24,0.1,1.06,2.92,-11.77,-6.35
0.24,0.14,1.11,1.83,-19.44,-4.63
0.29,0.14,1.04,-1.15,-19.22,-2.55
0.24,0.16,1.04,1.3,-18.49,-4.14
0.32,0.16,1.06,-2.73,-12.69,-2.14
0.32,0.13,1.06,-6.05,-16.11,1.1
0.31,0.09,1.01,7.16,-10.49,0.84
0.33,0.1,0.98,-2.72,-5.24,-2.35
0.31,0.05,0.94,1.1,0.14,-5.34
