accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.09,-0.11,1.01,-8.43,17.8,6.41
0.09,-0.12,1.0,-6.66,12.85,4.29
0.09,-0.1,1.01,-4.69,4.82,3.37
0.1,-0.11,0.99,-1.18,3.21,3.08
0.1,-0.11,1.03,-1.73,3.25,4.37
0.08,-0.12,1.02,-2.23,3.13,3.18
0.07,-0.11,1.05,-4.55,4.35,2.21
0.11,-0.12,1.05,-7.62,8.35,2.41
0.08,-0.12,0.99,-5.21,7.89,0.34
0.08,-0.12,1.02,-3.39,1.66,-0.85
0.14,-0.1,0.98,-1.31,5.51,3.24
0.11,-0.1,1.0,0.73,3.5,4.95
0.05,-0.13,1.02,1.88,-9.05,0.58
0.02,-0.13,0.98,7.71,-27.24,-6.18
0.02,-0.11,0.96,12.73,-40.02,-13.62
0.09,-0.12,0.91,33.54,-45.97,-16.05
0.14,-0.04,0.98,25.6,-43.44,-18.96
0.24,-0.06,1.05,11.79,-23.92,-10.09
0.22,-0.07,1.04,2.4,-1.15,-5.65
0.18,-0.08,1.0,2.72,2.85,-5.82
0.17,-0.08,1.06,-6.81,-1.15,-5.01
0.17,-0.06,1.11,-10.17,-4.67,-5.62
0.18,-0.05,1.07,-12.46,-2.84,-7.88
0.25,-0.04,1.05,-5.45,3.07,-2.85
0.23,-0.06,1.09,-10.58,1.95,1.07
0.19,-0.09,1.07,-16.34,6.08,1.21
0.17,-0.07,1.04,-26.53,-1.82,0.64
0.03,-0.04,0.96,23.05,0.76,3.48
0.27,-0.03,0.79,42.67,109.74,27.77
-0.12,-0.14,1.29,-22.18,3.04,15.19
0.17,-0.14,1.0,-20.58,18.81,19.82
0.06,-0.1,0.88,-15.59,12.73,13.16
0.08,-0.11,0.86,-7.73,11.74,8.2
0.04,-0.14,0.96,-6.73,4.7,2.93
0.12,-0.11,0.95,-0.34,12.2,-1.19
0.11,-0.13,1.06,-7.19,10.35,-0.34
0.12,-0.12,1.01,-5.91,6.21,-0.84
0.15,-0.11,0.94,-2.12,-0.61,0.96
0.13,-0.13,0.97,-2.89,1.4,4.66
0.08,-0.15,1.04,-7.85,2.35,5.34
0.04,-0.19,1.05,-10.52,-2.26,1.4
0.02,-0.15,0.98,-8.2,-1.42,-2.24
0.04,-0.15,1.02,-5.45,-3.77,-7.4
0.08,-0.16,1.08,-8.27,-2.14,-5.79
0.12,-0.18,1.08,-12.09,3.66,-2.21
0.18,-0.18,1.16,-16.85,1.98,3.16
0.09,-0.16,1.11,-18.96,11.19,2.98
0.04,-0.21,1.11,-22.76,26.08,2.24
0.11,-0.17,1.05,-14.14,1.6,-0.27
0.18,-0.14,0.99,-15.05,2.47,1.18
0.17,-0.17,1.04,-15.97,5.51,4.17
0.16,-0.17,1.04,-16.56,6.58,5.4
0.13,-0.19,0.99,-15.91,5.33,3.8
0.1,-0.18,0.97,-13.15,0.49,2.0
0.12,-0.2,0.94,-9.19,0.15,-0.52
0.11,-0.23,1.02,-12.7,-7.4,0.85
0.13,-0.18,0.98,-11.15,-1.88,2.18
0.13,-0.17,0.94,-8.93,-3.18,1.91
0.14,-0.19,0.89,3.24,-4.63,3.8
0.11,-0.07,0.91,7.91,-3.04,-0.53
0.13,-0.2,0.81,32.64,-4.31,-3.34
0.13,-0.15,0.78,43.57,-9.1,3.91
0.19,-0.07,0.93,23.5,3.68,16.98
0.14,-0.14,1.09,9.02,11.86,21.19
0.05,-0.18,1.09,-4.66,20.26,10.38
0.13,-0.14,1.05,-18.2,31.02,9.91
0.17,-0.12,0.96,-15.16,30.15,12.99
0.14,-0.12,0.92,-6.84,25.25,14.38
0.1,-0.13,0.94,-3.82,26.95,14.67
-0.01,-0.16,1.06,-9.31,21.59,9.21
0.06,-0.16,1.03,-12.63,29.15,9.36
0.08,-0.16,0.98,-10.43,26.64,9.16
0.03,-0.14,0.95,-6.31,29.69,7.8
0.1,-0.18,0.95,-6.95,25.4,9.73
0.07,-0.16,0.97,-3.36,30.95,11.11
0.01,-0.19,0.99,-1.08,23.4,7.33
0.01,-0.2,0.96,2.56,7.53,0.35
-0.02,-0.19,1.01,8.73,3.88,-5.24
-0.01,-0.21,1.01,8.89,-2.99,-9.77
-0.05,-0.22,0.96,14.37,-14.99,-8.99
0.03,-0.16,0.96,25.74,-15.51,-5.21
0.1,-0.15,1.0,17.53,-29.51,-4.17
0.05,-0.2,0.95,10.43,-34.92,-7.79
0.03,-0.18,1.0,9.33,-18.26,-2.93
0.09,-0.15,0.97,6.55,-3.82,2.11
0.06,-0.14,1.01,-1.25,-2.06,4.02
0.04,-0.17,1.07,-5.68,-3.01,4.15
0.05,-0.16,1.05,-2.49,-3.3,6.99
0.02,-0.15,1.02,-1.62,1.42,3.66
0.02,-0.16,1.01,-7.53,0.09,1.56
0.11,-0.13,1.01,-6.66,12.24,4.73
0.09,-0.16,1.03,-7.83,19.83,7.21
0.03,-0.17,1.03,-7.05,16.95,6.15
0.03,-0.19,0.99,-1.36,-1.07,0.44
-0.01,-0.2,1.06,-5.11,-12.44,-3.39
0.04,-0.19,1.09,-12.84,-5.5,-1.76
0.08,-0.18,1.08,-20.17,-0.84,-0.75
0.08,-0.19,1.02,-20.93,-6.24,-0.31
0.1,-0.18,0.94,-15.65,-10.52,2.02
0.1,-0.17,0.93,-10.23,-11.89,4.35
0.07,-0.19,0.97,-9.13,-12.87,3.73
0.02,-0.19,0.99,-5.69,-3.15,2.81
0.08,-0.19,1.01,-13.68,-4.05,3.71
0.11,-0.2,0.98,-14.31,-14.75,5.27
0.1,-0.17,0.93,-8.26,-18.98,3.98
0.1,-0.16,0.94,-1.6,-21.73,5.48
0.11,-0.15,0.99,1.56,-21.39,3.16
0.09,-0.19,1.03,-3.77,-23.31,0.63
0.03,-0.19,1.08,-10.17,-25.4,-8.63
-0.04,-0.19,1.09,-24.23,-10.46,-18.56
0.19,-0.25,0.89,-10.08,-34.9,-29.21
0.11,-0.16,0.91,1.77,-55.1,-18.32
0.16,-0.1,0.94,13.45,-36.43,-13.19
0.2,-0.12,0.92,9.66,-20.24,2.35
0.3,-0.14,0.87,10.67,1.94,15.08
0.15,-0.19,1.0,7.24,-1.97,14.05
0.06,-0.23,1.03,2.61,-4.17,7.77
0.09,-0.2,1.07,-2.64,-1.02,7.39
0.15,-0.19,1.02,-4.96,10.89,9.65
0.14,-0.19,1.0,-5.34,3.19,9.4
0.09,-0.2,1.03,-1.5,0.78,8.4
0.09,-0.2,1.02,0.79,-4.85,11.97
0.13,-0.2,0.99,5.73,-4.56,9.04
0.14,-0.22,1.01,4.21,-10.35,5.47
0.11,-0.23,1.04,5.89,-16.46,-0.58
0.11,-0.22,1.01,3.56,-21.39,-6.98
0.16,-0.2,1.0,1.31,-12.99,-6.64
0.22,-0.19,0.98,-1.6,-1.3,-1.27
0.19,-0.21,0.99,-1.62,-1.54,-1.48
0.14,-0.21,0.98,-0.72,-7.11,-2.12
0.15,-0.2,1.0,-2.58,-9.48,1.07
0.21,-0.11,1.02,-6.93,-6.12,7.95
0.31,-0.13,0.98,-9.34,12.76,24.73
0.28,-0.14,0.98,-6.96,20.99,34.75
0.17,-0.2,1.0,-4.67,14.26,32.6
0.09,-0.21,1.0,-5.45,2.87,25.6
0.14,-0.19,0.89,-1.18,-6.26,21.22
0.07,-0.23,1.04,2.18,-1.77,7.37
0.1,-0.23,1.02,0.99,-11.42,2.27
0.15,-0.2,1.01,0.72,-16.98,0.98
0.17,-0.19,1.01,1.39,-24.44,-0.75
0.14,-0.21,0.99,15.42,-29.34,0.72
0.1,-0.11,1.05,3.83,-28.61,-0.34
0.1,-0.2,1.01,14.2,-30.35,-2.47
0.16,-0.15,1.0,5.44,-21.25,4.47
0.21,-0.18,0.96,6.52,-10.4,11.4
0.19,-0.17,0.97,1.53,-6.5,10.26
0.18,-0.17,0.95,4.41,-3.44,9.18
0.16,-0.17,0.93,10.05,-3.65,9.86
0.15,-0.16,0.88,21.15,-6.96,7.48
0.15,-0.16,0.86,48.47,31.62,14.34
0.09,-0.12,0.96,31.04,14.11,4.89
0.11,-0.15,1.22,16.85,4.58,1.63
0.15,-0.11,1.15,4.98,19.57,9.48
0.17,-0.11,1.12,-1.34,23.71,15.85
0.21,-0.13,1.06,0.67,18.69,13.92
0.17,-0.14,1.03,0.43,14.67,17.76
0.11,-0.16,0.98,2.5,10.05,17.53
0.05,-0.18,0.99,9.54,1.3,10.21
0.01,-0.19,0.97,11.15,-14.6,-2.89
0.1,-0.17,1.05,-0.41,-10.72,-0.41
0.21,-0.16,1.1,-11.42,3.73,7.25
0.18,-0.15,1.01,-11.73,10.15,9.28
0.09,-0.15,0.95,-7.73,8.06,11.91
