accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.12,0.19,1.01,-2.6,-3.73,3.28
0.12,0.19,1.01,-2.23,-4.31,3.24
0.13,0.19,0.98,-1.79,-1.95,1.54
0.13,0.19,1.0,-3.08,1.98,0.02
0.12,0.2,1.02,-4.4,2.73,-0.53
0.14,0.19,0.99,-4.47,7.57,-0.98
0.14,0.2,1.02,-6.32,7.6,0.89
0.14,0.18,0.98,-8.61,8.75,0.53
0.12,0.2,1.0,-10.99,9.25,-0.89
0.1,0.19,1.0,-12.24,8.08,-0.66
0.11,0.18,0.96,-12.24,10.29,-2.47
0.08,0.19,1.0,-14.55,8.09,-3.13
0.08,0.18,0.98,-12.73,-1.98,-1.36
0.06,0.19,1.05,-17.05,-10.64,0.4
0.11,0.18,1.02,-20.17,-9.44,-0.56
0.09,0.21,1.01,-18.85,-12.05,-1.82
0.18,0.14,0.93,-15.83,-6.63,0.49
0.19,0.12,0.89,-8.26,0.14,1.57
0.13,0.13,0.95,-4.78,-0.37,2.09
0.11,0.15,1.02,-6.06,-1.8,2.37
0.11,0.17,1.03,-7.59,-2.32,1.69
0.11,0.17,1.06,-9.4,-2.63,1.01
0.13,0.16,1.04,-10.93,-1.19,0.99
0.16,0.14,1.01,-8.85,1.24,1.63
0.12,0.14,1.01,-7.42,2.21,1.08
0.14,0.13,1.01,-7.01,6.4,0.44
0.1,0.21,1.06,-6.15,2.98,1.33
0.1,0.15,1.02,-6.66,0.64,1.22
0.08,0.16,1.07,-10.67,-3.62,0.46
0.12,0.14,1.0,-10.78,-3.45,-0.02
0.18,0.13,0.98,-9.51,0.4,-1.01
0.16,0.1,0.95,-5.08,6.38,-0.09
0.12,0.13,1.01,-4.12,8.26,0.0
0.11,0.14,1.04,-6.31,12.21,-0.52
0.06,0.13,1.02,-6.17,1.5,0.76
0.1,0.12,1.01,-6.2,-0.29,1.19
0.12,0.13,1.02,-6.73,-0.64,2.0
0.09,0.12,1.0,-6.53,-2.24,1.44
0.1,0.13,1.02,-8.82,-2.2,-0.41
0.09,0.12,1.01,-7.82,-4.44,-0.32
0.12,0.11,0.97,-4.11,-3.37,-0.12
0.12,0.12,1.0,-5.6,-2.78,-0.87
0.12,0.11,0.99,-4.34,0.2,-1.53
0.13,0.1,0.96,-1.42,-0.03,-0.66
0.12,0.14,1.04,-4.23,-2.5,1.31
0.12,0.12,0.99,-3.21,-2.76,1.83
0.13,0.11,0.99,-2.85,-0.96,1.44
0.13,0.14,1.04,-7.18,-0.35,1.85
0.15,0.11,1.0,-5.25,2.89,1.98
0.13,0.12,1.0,-6.08,2.55,2.7
0.11,0.14,1.07,-9.92,0.37,3.5
0.13,0.1,0.98,-7.44,3.27,2.09
0.13,0.09,0.98,-4.78,4.43,2.72
0.1,0.1,1.03,-4.34,3.77,2.85
0.07,0.11,1.03,-5.74,0.55,1.54
0.08,0.12,1.05,-6.76,-1.95,1.1
0.11,0.1,1.01,-5.74,-1.33,0.87
0.12,0.09,1.01,-5.8,-0.99,2.0
0.09,0.1,1.06,-7.3,-3.31,2.43
0.03,0.12,1.12,-9.15,-5.4,-0.29
-0.0,0.11,1.13,-10.58,-12.84,-2.12
0.02,0.08,1.05,-9.21,-18.15,-4.2
0.04,0.06,1.01,-6.9,-21.69,-5.22
0.07,0.04,0.96,-4.18,-24.69,-6.99
0.1,0.05,0.96,-2.05,-27.31,-7.13
0.11,0.08,1.04,-5.92,-27.98,-6.96
0.16,0.07,0.99,-4.37,-23.57,-5.79
0.19,0.09,1.0,-5.31,-18.14,-4.67
0.2,0.11,1.04,-8.26,-12.35,-3.15
0.2,0.09,1.03,-9.86,-9.65,-0.26
0.22,0.1,1.03,-10.98,-4.4,2.73
0.2,0.08,1.01,-12.85,-0.63,4.02
0.18,0.07,1.02,-13.68,-0.82,3.92
0.17,0.06,1.0,-12.06,2.15,2.43
0.16,0.07,1.02,-13.39,-1.04,2.7
0.17,0.06,1.0,-11.65,0.69,0.99
0.16,0.07,1.02,-12.0,-1.76,1.82
0.19,0.07,1.01,-12.14,-2.12,2.02
0.18,0.07,1.01,-11.11,-1.63,0.76
0.2,0.08,0.99,-9.62,0.03,0.56
0.19,0.08,1.03,-11.82,-0.37,1.22
0.19,0.06,0.98,-10.12,1.91,-0.05
0.2,0.05,0.97,-9.4,2.37,1.07
0.17,0.06,1.01,-10.64,3.97,-0.73
0.17,0.05,0.98,-9.74,2.24,0.03
0.17,0.06,0.99,-10.08,0.6,0.03
0.18,0.05,0.98,-11.45,-1.22,0.64
0.2,0.06,0.99,-12.6,0.08,1.07
0.2,0.03,0.94,-9.8,2.58,0.89
0.2,0.03,0.96,-8.79,4.95,1.4
0.19,0.02,0.95,-6.05,6.69,0.6
0.17,0.07,1.06,-12.14,0.6,3.65
0.16,0.06,1.05,-13.37,0.46,2.85
0.17,0.0,0.97,-8.43,-0.05,3.54
0.19,0.01,0.99,-7.68,4.0,1.51
0.17,0.0,1.01,-7.24,6.02,-0.08
0.12,0.02,1.05,-8.15,-0.09,0.44
0.13,0.02,1.07,-8.69,-3.83,0.75
0.14,0.01,1.02,-7.85,-4.21,0.4
0.18,-0.0,1.0,-6.15,-2.66,1.05
0.19,0.01,1.02,-5.92,-1.39,1.66
0.16,0.03,1.08,-10.43,-1.79,0.99
0.17,0.01,1.01,-9.89,-1.91,0.9
0.18,-0.0,1.0,-9.24,0.6,0.67
0.18,-0.0,1.0,-10.41,3.8,-0.02
0.19,-0.02,0.99,-8.69,5.02,1.62
0.21,-0.01,0.98,-6.37,5.31,4.58
0.18,-0.01,1.01,-7.24,4.61,5.42
0.18,-0.01,0.99,-5.77,5.6,5.34
0.16,-0.0,1.01,-5.02,7.24,4.79
0.16,0.0,1.03,-7.04,7.08,5.31
0.18,-0.0,1.02,-7.05,7.82,5.69
0.13,-0.03,1.02,-5.51,7.16,4.37
0.12,-0.0,1.05,-7.27,4.11,3.48
0.12,0.01,1.08,-11.04,0.92,3.73
0.12,-0.02,1.01,-9.56,0.49,1.21
0.14,-0.03,1.01,-7.34,-1.88,2.2
0.15,-0.03,1.02,-9.48,-0.79,1.44
0.15,-0.02,1.01,-8.95,-0.89,1.6
0.16,-0.04,0.97,-7.13,-1.59,1.4
0.15,-0.02,1.01,-7.97,-1.57,0.84
0.16,-0.02,1.0,-9.01,0.46,0.55
0.17,-0.04,0.97,-5.56,1.04,1.39
0.16,-0.03,1.01,-6.18,-0.2,2.81
0.16,-0.02,1.04,-9.79,-0.66,4.02
0.15,-0.02,1.03,-9.36,-3.57,5.07
0.16,-0.02,1.02,-11.15,-1.63,4.56
0.15,-0.03,1.01,-10.12,1.37,1.85
0.18,-0.05,1.0,-9.34,2.08,3.51
0.16,-0.05,0.98,-7.19,1.83,3.4
0.15,-0.06,0.99,-6.41,0.58,3.28
0.14,-0.05,0.98,-5.5,-1.25,3.4
0.14,-0.02,1.03,-9.86,-0.17,1.98
0.17,-0.05,0.99,-8.4,2.18,3.47
0.17,-0.05,0.99,-7.91,1.91,4.79
0.15,-0.04,1.05,-11.47,2.35,3.28
0.15,-0.06,1.0,-10.26,4.08,2.92
0.13,-0.08,1.02,-8.32,2.26,3.1
0.12,-0.05,1.06,-12.27,1.66,2.15
0.12,-0.06,1.03,-12.37,0.08,2.11
0.13,-0.08,1.0,-9.76,-2.09,1.8
0.14,-0.07,1.02,-9.98,-3.3,1.8
0.14,-0.07,1.01,-10.21,-4.02,1.04
0.15,-0.08,1.01,-10.15,-3.05,-0.08
0.11,-0.06,1.04,-13.85,-6.61,-0.66
0.15,-0.09,0.99,-12.31,-7.1,-0.4
0.18,-0.09,0.94,-9.19,-3.34,-0.2
0.18,-0.1,0.95,-7.77,-1.5,0.75
0.19,-0.09,0.93,-5.19,3.42,0.93
0.17,-0.07,1.0,-7.44,2.29,2.9
0.17,-0.07,1.0,-7.92,4.15,2.05
0.14,-0.09,0.98,-7.08,1.91,2.18
0.15,-0.09,1.0,-6.7,0.58,2.4
0.16,-0.1,0.96,-1.94,3.11,2.03
0.16,-0.12,0.96,-0.66,-6.85,5.79
0.19,-0.08,1.03,-1.74,-0.93,4.05
0.19,-0.08,1.02,-5.21,3.16,3.25
0.17,-0.1,0.96,-0.44,2.35,5.42
0.18,-0.12,0.93,5.6,11.3,0.55
0.07,-0.06,1.05,1.44,0.67,6.29
0.23,-0.11,0.95,5.11,13.37,5.22
0.19,-0.1,0.96,11.74,14.61,6.87
0.15,-0.04,0.94,17.79,16.26,7.16
0.18,-0.11,0.98,19.66,23.82,7.37
0.14,-0.12,0.97,18.46,20.61,5.28
0.1,-0.03,1.04,20.09,20.5,2.99
0.07,-0.05,1.08,16.02,10.81,4.06
0.08,-0.08,1.04,7.11,1.36,4.26
0.14,-0.02,1.13,-4.23,6.82,1.21
0.1,-0.05,1.03,-4.66,-0.46,3.62
0.11,-0.08,0.98,-2.23,-2.05,3.5
0.13,-0.06,1.02,-3.16,-6.37,6.24
0.15,-0.06,1.0,-5.6,-6.38,7.83
0.13,-0.07,0.97,-4.12,-5.82,7.31
0.14,-0.07,0.97,-2.08,-3.74,6.55
0.15,-0.07,1.01,-2.64,-1.39,6.64
0.14,-0.05,1.03,-3.27,-1.19,7.3
0.15,-0.07,1.0,-1.21,-0.08,7.89
0.13,-0.06,1.01,-0.81,-1.51,8.23
0.13,-0.08,1.0,-0.63,-1.39,7.95
0.12,-0.08,0.99,0.43,-4.99,8.61
0.15,-0.08,0.99,0.69,-6.73,9.21
0.11,-0.07,1.03,-2.15,-7.34,8.75
0.14,-0.08,0.99,-0.17,-5.66,8.55
0.15,-0.09,0.98,1.68,-1.73,7.6
0.12,-0.06,1.04,-2.41,-4.4,7.33
0.13,-0.06,1.04,-5.25,-2.69,6.21
0.13,-0.06,1.02,-5.1,-5.18,6.63
0.15,-0.07,1.02,-5.94,-5.08,7.01
0.15,-0.07,1.04,-7.28,-1.59,7.48
0.14,-0.08,1.01,-6.0,0.23,6.92
0.13,-0.09,1.04,-6.85,1.21,5.88
0.11,-0.08,1.06,-7.66,0.69,5.11
0.12,-0.11,1.02,-8.15,0.27,4.7
0.13,-0.08,1.06,-11.22,0.52,5.04
0.11,-0.1,1.04,-10.75,-0.76,4.9
0.12,-0.11,1.02,-9.89,-1.28,4.38
0.12,-0.1,1.05,-11.79,0.78,2.4
0.11,-0.12,0.99,-8.67,-0.29,2.95
0.11,-0.12,1.0,-7.89,-2.67,2.64
0.09,-0.11,1.02,-8.75,-4.32,2.56
0.11,-0.13,0.97,-4.81,-5.01,2.63
0.1,-0.12,1.0,-6.41,-4.15,0.5
0.12,-0.12,1.01,-5.95,-2.73,-0.09
0.13,-0.13,0.96,-3.07,-1.66,-0.03
0.14,-0.12,0.98,-1.74,-0.37,0.06
0.14,-0.11,0.99,-1.44,-1.5,1.73
0.15,-0.1,0.99,-3.88,2.18,0.47
0.14,-0.09,1.03,-6.73,2.82,1.44
0.17,-0.11,0.96,-5.13,3.68,2.87
0.15,-0.12,0.99,-6.11,4.02,2.14
0.13,-0.11,1.0,-7.08,4.76,1.27
0.12,-0.1,1.04,-9.95,3.79,0.66
0.1,-0.11,1.02,-9.98,2.75,-0.92
0.1,-0.12,1.02,-10.69,-0.05,-0.53
0.12,-0.12,0.99,-8.96,-1.68,-0.27
0.14,-0.12,1.01,-8.69,-2.66,0.64
0.13,-0.13,1.0,-8.11,-3.27,0.37
0.14,-0.13,0.99,-6.29,-3.47,-0.18
0.14,-0.12,1.0,-8.18,-1.89,-0.93
0.13,-0.12,1.04,-11.85,-3.53,-1.65
0.14,-0.12,1.03,-13.73,-2.89,-2.0
0.17,-0.14,0.98,-11.45,1.3,-2.79
0.15,-0.17,0.96,-7.45,1.3,-1.63
0.17,-0.18,0.96,-3.74,1.77,-0.64
0.18,-0.17,0.98,-2.84,3.74,0.2
0.11,-0.18,1.01,-0.34,-0.6,0.26
0.18,-0.14,1.04,-5.44,3.27,-2.66
0.11,-0.12,1.11,-11.13,0.69,-4.4
0.1,-0.17,1.02,-8.23,-0.03,-5.89
0.14,-0.17,1.02,-5.8,-6.0,-4.46
0.18,-0.15,1.03,-7.36,-6.81,-2.03
0.18,-0.16,1.01,-6.9,-3.86,-3.04
0.12,-0.17,1.0,-3.85,-0.84,-4.79
0.12,-0.12,0.97,-0.29,-1.74,-5.22
0.17,-0.12,1.0,1.62,-2.26,-0.93
0.21,-0.15,0.98,3.1,5.27,-0.95
0.2,-0.17,0.96,6.5,10.85,-0.11
0.19,-0.19,0.9,12.9,19.3,-2.46
0.14,-0.15,0.98,10.69,15.22,-0.66
0.1,-0.11,1.05,4.34,7.36,1.05
0.09,-0.12,1.02,1.63,2.24,0.27
0.11,-0.12,1.01,0.89,-1.13,0.95
0.13,-0.13,0.99,-0.27,-2.84,1.68
0.15,-0.13,0.98,-1.21,0.85,1.3
0.15,-0.14,0.96,-0.69,2.23,1.98
0.13,-0.11,1.03,-5.01,-0.03,3.74
0.12,-0.13,1.0,-6.43,-1.42,4.53
0.14,-0.14,0.97,-5.24,0.35,4.14
0.12,-0.14,0.99,-5.82,-0.27,3.73
0.12,-0.15,0.98,-4.92,0.84,2.38
0.13,-0.14,1.01,-6.46,0.72,3.33
0.11,-0.12,1.05,-8.89,-2.17,4.24
0.1,-0.15,1.01,-8.15,-3.4,3.68
0.14,-0.15,1.02,-9.19,-0.5,2.43
0.1,-0.15,1.04,-11.63,-1.05,1.36
0.1,-0.17,0.99,-9.31,-3.83,1.21
0.12,-0.18,0.99,-8.95,-3.11,0.53
0.14,-0.17,1.01,-9.73,-2.93,1.16
0.12,-0.18,0.99,-10.38,-4.24,1.01
0.11,-0.18,0.99,-8.41,-3.44,-0.38
0.12,-0.17,1.0,-9.56,-4.15,-1.01
0.13,-0.17,0.98,-8.92,-4.52,-0.27
0.13,-0.17,0.97,-8.52,-4.73,-0.6
0.15,-0.19,0.98,-8.06,-1.94,-1.28
0.16,-0.18,0.97,-6.27,1.69,-1.54
0.15,-0.17,1.0,-5.83,-0.41,0.6
0.11,-0.17,1.0,-5.79,-4.9,2.12
0.13,-0.19,0.97,-4.66,-5.42,1.44
0.15,-0.19,0.96,-2.89,-6.18,2.41
0.15,-0.19,0.98,-1.59,-8.4,4.66
0.16,-0.2,0.92,5.44,-1.92,3.65
0.19,-0.19,0.96,7.28,-1.04,3.68
0.06,-0.18,1.01,7.8,-11.6,4.99
0.19,-0.12,1.02,6.53,2.5,-4.02
0.17,-0.0,1.04,9.6,7.86,0.02
0.19,-0.12,0.99,2.15,5.39,-3.98
0.14,-0.17,1.01,-0.84,2.92,-0.23
0.1,-0.17,1.02,-5.51,-6.44,-0.81
