accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.16,0.21,0.95,66.17,-8.15,15.33
0.13,0.27,1.04,57.4,-0.11,16.55
0.08,0.29,1.25,28.27,11.07,12.14
0.01,0.28,1.24,7.08,10.18,8.58
0.02,0.23,1.0,11.01,-2.38,10.98
0.06,0.22,0.94,20.78,-5.53,12.66
0.07,0.25,1.04,9.37,-4.69,10.78
0.06,0.24,0.98,6.58,-0.63,8.38
0.06,0.24,0.91,10.81,-0.89,6.93
0.08,0.25,0.91,14.44,3.02,7.56
0.0,0.27,1.04,6.27,1.34,2.92
0.01,0.27,1.05,-0.23,-6.58,1.22
0.0,0.24,1.0,-0.78,-17.02,-0.46
0.04,0.24,0.96,-0.35,-17.86,-4.46
0.08,0.25,0.99,-2.06,-17.19,-2.87
0.12,0.25,0.98,-2.46,-12.9,-0.26
0.12,0.25,0.96,0.05,-10.03,2.58
0.12,0.25,0.94,1.25,-9.92,3.11
0.08,0.25,0.97,-1.05,-2.63,1.22
0.04,0.25,0.99,-3.15,-1.74,-0.55
0.04,0.25,0.95,-3.1,-6.84,-1.91
0.03,0.25,0.99,-0.93,-15.21,-3.13
0.07,0.25,1.01,0.41,-16.87,-2.34
0.12,0.25,1.01,1.76,-13.56,0.06
0.15,0.2,0.96,2.26,-12.15,3.25
0.12,0.26,1.01,7.16,-10.02,5.88
0.11,0.27,1.02,6.11,-11.16,7.07
0.08,0.27,1.02,6.76,-16.38,-1.19
0.07,0.36,1.05,2.23,-2.67,2.15
0.12,0.27,1.03,-1.85,-1.57,0.95
0.13,0.29,1.03,-7.71,-1.66,2.05
0.1,0.26,0.99,-6.69,-4.23,0.99
0.09,0.25,0.96,-2.73,-11.5,0.85
0.12,0.27,1.02,-5.74,-8.52,0.41
0.11,0.27,1.02,-9.95,-7.71,0.27
0.13,0.27,0.96,-10.37,-9.51,1.08
0.14,0.25,0.92,-6.64,-5.59,1.47
0.12,0.23,0.98,-7.89,-6.38,1.19
0.09,0.26,1.01,-12.23,-14.72,1.01
0.12,0.24,0.97,-10.52,-16.11,0.46
0.21,0.26,0.95,-9.5,-9.05,2.6
0.24,0.26,0.97,-10.5,-4.32,5.89
0.22,0.27,1.01,-13.05,3.95,7.65
0.21,0.25,0.98,-11.33,3.6,7.92
0.17,0.24,0.99,-9.63,4.63,11.28
0.17,0.24,0.98,-6.43,1.85,13.83
0.18,0.25,0.98,-2.14,-0.08,18.69
0.17,0.26,1.02,-0.58,-1.3,17.4
0.12,0.26,1.06,0.46,0.9,22.4
0.05,0.37,1.14,-2.78,-0.35,21.18
0.14,0.21,1.0,1.94,10.11,20.69
0.16,0.24,0.92,8.99,6.29,16.56
0.21,0.21,0.78,45.24,12.75,17.16
0.18,0.17,0.7,73.08,23.07,22.29
-0.01,0.26,0.93,78.47,16.2,24.17
-0.12,0.38,1.34,34.96,3.28,15.47
0.07,0.37,1.26,1.73,13.82,8.17
0.14,0.3,1.01,-6.27,13.66,12.03
0.13,0.23,0.83,0.46,20.06,9.63
0.03,0.23,0.92,2.78,10.32,7.51
-0.01,0.25,1.02,-1.82,2.69,3.53
0.12,0.27,1.0,-9.76,8.6,-1.15
0.16,0.28,1.01,-18.79,19.8,-0.73
0.15,0.28,0.96,-19.44,14.41,1.6
0.02,0.23,1.01,-20.53,-1.47,0.29
0.05,0.23,0.97,-19.33,-8.21,0.15
0.1,0.23,0.92,-13.98,-8.15,0.47
0.08,0.24,0.97,-11.07,-13.45,1.11
0.12,0.25,0.98,-10.15,-13.63,2.17
0.14,0.26,1.0,-13.83,-10.66,2.41
0.12,0.25,0.99,-14.12,-4.76,-0.46
0.1,0.28,1.06,-18.95,-8.14,-1.19
0.08,0.27,1.08,-23.21,-9.42,-2.46
0.19,0.27,1.0,-24.09,3.3,-4.72
0.17,0.23,0.96,-20.64,8.38,-3.05
0.14,0.23,0.94,-17.8,8.09,-1.3
0.12,0.23,0.97,-16.03,7.44,5.04
0.05,0.24,1.06,-21.92,-0.55,1.21
0.06,0.21,0.98,-20.82,-6.76,-1.86
0.1,0.19,0.94,-17.05,-14.5,0.7
0.12,0.18,0.97,-15.97,-20.27,5.37
0.14,0.18,0.9,-12.05,-18.72,6.87
0.14,0.17,0.89,-8.67,-11.45,3.88
0.13,0.17,0.9,-4.4,-6.41,1.36
0.11,0.17,0.95,-3.22,-10.2,2.92
0.18,0.18,0.94,-4.55,-9.02,5.73
0.17,0.19,1.0,-12.27,-7.79,5.08
0.17,0.16,0.95,-11.37,-4.58,5.57
0.19,0.16,0.91,-6.9,-2.29,6.31
0.18,0.16,0.94,-2.61,2.96,5.44
0.15,0.17,0.96,-0.52,3.6,4.75
0.13,0.17,0.98,-1.19,1.1,4.37
0.12,0.17,1.01,-3.47,-3.15,3.68
0.16,0.19,1.01,-6.78,-3.3,3.11
0.16,0.19,1.01,-8.63,0.43,2.93
0.16,0.18,1.01,-6.95,5.79,3.07
0.18,0.18,1.01,-7.62,2.27,4.7
0.18,0.18,1.01,-7.02,3.25,5.3
0.15,0.19,1.01,-7.56,2.15,5.97
0.13,0.18,1.02,-7.83,0.95,4.89
0.11,0.17,1.02,-7.27,-3.51,5.02
0.17,0.17,0.99,-5.5,-1.8,5.91
0.18,0.17,0.95,-3.85,6.15,4.47
0.16,0.17,0.99,-4.63,6.12,4.43
0.1,0.11,1.06,-5.97,2.15,5.94
0.11,0.16,0.99,-3.02,-7.01,8.0
0.15,0.15,0.97,-0.5,-7.45,9.11
0.14,0.15,0.95,1.19,-6.14,7.95
0.18,0.15,0.92,5.3,0.06,7.47
0.13,0.17,0.98,6.37,-5.21,9.54
0.12,0.19,1.06,3.15,-5.83,8.5
0.12,0.19,1.06,-2.82,-9.07,8.2
0.12,0.18,1.04,-3.56,-6.55,4.09
0.12,0.17,1.03,-4.49,-11.69,5.02
0.15,0.15,1.02,-2.9,-9.98,5.56
0.18,0.17,1.02,-3.63,-9.34,7.98
0.1,0.16,1.04,-3.22,-13.53,7.71
0.12,0.17,1.04,-3.19,-16.12,6.95
0.15,0.17,1.05,-4.7,-13.79,5.92
0.17,0.14,1.0,-4.18,-6.98,4.67
0.18,0.14,0.96,-1.82,-4.47,5.24
0.1,0.14,0.98,0.79,-10.05,2.79
0.13,0.14,0.97,2.98,-17.31,2.75
0.16,0.15,0.98,3.6,-17.39,3.53
0.19,0.16,1.0,1.39,-15.48,4.23
0.22,0.16,0.99,-3.45,-6.63,3.13
0.17,0.16,0.98,-5.54,-2.08,-1.66
0.16,0.13,0.95,-4.84,-1.85,-4.92
0.18,0.14,0.95,-3.04,-6.27,-3.97
0.22,0.13,0.92,0.96,-8.99,-0.78
0.25,0.13,0.93,3.45,-7.08,2.52
0.22,0.14,0.95,2.76,-5.24,1.68
0.25,0.14,0.94,2.34,1.01,0.55
0.23,0.13,0.93,6.61,-0.67,2.84
0.21,0.11,0.91,13.6,2.0,0.21
0.21,0.14,0.87,22.55,-8.29,-2.76
0.23,0.11,0.81,38.81,-1.97,0.03
0.3,0.16,0.83,45.85,6.34,-0.29
0.19,0.2,1.0,43.31,-6.81,4.9
0.12,0.22,1.18,26.27,-17.97,0.41
0.21,0.25,1.22,6.58,-9.37,-7.74
0.28,0.3,1.14,-10.5,-3.4,1.16
0.29,0.19,0.95,-6.85,3.59,2.05
0.24,0.19,0.98,-2.35,2.96,3.85
0.22,0.21,1.06,-3.79,3.4,4.7
0.22,0.2,1.04,-6.6,5.44,3.36
0.19,0.19,0.99,-2.4,2.2,3.4
0.2,0.18,0.99,2.44,0.21,4.6
0.19,0.18,1.02,3.98,0.11,4.5
0.16,0.2,1.06,-0.79,-5.08,2.27
0.17,0.17,1.02,-0.64,-4.37,1.13
0.16,0.18,0.97,1.05,-1.01,-0.96
0.2,0.17,0.93,7.19,-3.04,1.86
0.2,0.2,0.97,12.52,-5.68,0.44
0.09,0.26,1.06,14.6,-19.92,8.11
0.18,0.21,1.02,9.92,-24.44,8.43
0.16,0.27,1.09,-7.63,-32.15,2.4
0.16,0.29,1.13,-23.1,-48.82,-2.84
0.3,0.32,0.99,-25.11,-49.21,-0.15
0.33,0.16,0.84,-8.63,-46.93,-16.18
0.37,0.19,0.87,-8.73,-16.11,0.52
0.41,0.17,0.84,-4.44,3.8,0.95
0.3,0.18,0.88,-0.17,14.99,-3.8
0.27,0.19,0.94,-0.79,18.72,-6.11
0.25,0.19,0.98,-1.25,9.31,-2.03
0.27,0.17,0.95,-0.37,4.41,0.15
0.27,0.17,0.93,4.61,3.44,2.73
0.31,0.18,0.91,5.59,17.62,0.32
0.37,0.19,0.9,6.67,42.56,-2.26
0.27,0.21,0.93,1.82,61.4,-0.35
0.13,0.26,1.17,-15.21,44.14,-2.79
0.07,0.29,1.21,-32.26,1.94,1.71
