accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.26,-0.15,1.05,-7.36,-8.67,2.29
0.26,-0.15,1.05,-8.78,-12.17,3.11
0.26,-0.15,1.01,-8.52,-11.39,4.08
0.26,-0.15,0.99,-7.21,-10.02,4.93
0.27,-0.15,1.0,-8.47,-12.08,6.9
0.29,-0.16,1.06,-12.55,-7.08,10.96
0.27,-0.16,1.03,-14.44,-2.64,11.62
0.22,-0.17,1.01,-14.53,-6.79,9.22
0.2,-0.19,1.03,-13.21,-11.74,6.41
0.22,-0.18,1.02,-12.26,-16.2,6.09
0.22,-0.19,1.03,-11.76,-15.21,4.29
0.23,-0.17,1.01,-13.11,-8.82,5.36
0.22,-0.17,1.0,-13.31,-9.37,4.61
0.18,-0.19,1.0,-10.05,-12.9,0.67
0.17,-0.2,0.99,-7.22,-16.73,-4.26
0.21,-0.18,0.99,-7.77,-15.36,-5.08
0.23,-0.18,0.97,-7.68,-11.66,-4.32
0.25,-0.17,0.98,-8.18,-7.44,-1.01
0.23,-0.17,0.98,-8.64,-1.97,0.61
0.24,-0.18,0.96,-8.02,1.57,0.44
0.23,-0.18,0.97,-8.58,2.37,0.56
0.23,-0.19,0.96,-7.45,4.78,0.64
0.23,-0.19,0.91,-1.51,9.71,-0.52
0.22,-0.2,0.92,2.15,7.11,-0.84
0.23,-0.2,0.94,5.37,6.56,-1.66
0.21,-0.19,0.98,7.01,2.0,-3.6
0.21,-0.19,1.02,6.87,-2.46,-6.24
0.27,-0.17,1.04,3.18,2.02,-2.66
0.29,-0.17,1.04,0.58,1.97,-0.6
0.29,-0.16,1.01,0.06,1.4,0.27
0.26,-0.17,0.97,3.56,-5.53,-0.81
0.24,-0.18,0.96,8.15,-12.02,-2.95
0.24,-0.17,0.97,10.24,-16.21,-5.01
0.29,-0.15,0.98,7.69,-5.02,-1.63
0.3,-0.16,0.99,2.72,2.6,1.5
0.27,-0.17,1.05,-1.79,5.4,2.76
0.25,-0.17,1.03,-3.62,-0.38,0.78
0.26,-0.16,0.95,-0.6,-4.95,0.37
0.26,-0.15,0.92,2.55,-1.51,3.34
0.24,-0.17,0.93,5.15,-5.16,2.34
0.21,-0.17,0.94,8.84,-12.67,-1.36
0.25,-0.17,0.94,8.14,-13.98,-1.24
0.25,-0.16,0.96,5.86,-7.65,-0.82
0.25,-0.16,0.95,4.15,-1.48,-0.49
0.26,-0.17,0.95,4.24,-3.13,0.11
0.25,-0.18,0.97,4.09,-8.2,-0.93
0.22,-0.18,0.98,4.47,-12.32,-3.88
0.24,-0.17,0.92,5.97,-11.39,-6.08
0.25,-0.17,0.94,8.24,-9.88,-6.99
0.26,-0.17,0.92,12.49,-11.54,-7.36
0.26,-0.15,0.94,13.71,-8.55,-5.07
0.26,-0.17,0.95,15.27,-6.76,-6.92
0.24,-0.17,1.01,12.34,-6.78,-7.36
0.28,-0.17,1.04,6.4,-3.18,-6.03
0.27,-0.17,1.03,3.83,-5.53,-6.93
0.29,-0.17,1.01,2.21,-6.78,-6.14
0.31,-0.16,1.0,0.95,-4.5,-3.51
0.3,-0.17,1.0,0.27,-5.48,-2.98
0.28,-0.18,1.01,0.02,-7.01,-3.8
0.28,-0.19,1.03,0.41,-11.39,-4.61
0.28,-0.18,1.03,0.9,-14.2,-6.09
0.28,-0.17,1.03,-1.63,-10.61,-5.27
0.34,-0.16,1.03,-4.67,-0.66,-0.17
0.3,-0.17,1.04,-6.14,1.15,0.69
0.28,-0.17,1.02,-6.08,-3.74,-0.81
0.28,-0.17,1.08,-8.69,-3.74,-0.72
0.28,-0.17,1.05,-10.21,-3.83,-2.58
0.28,-0.17,1.03,-9.76,-5.88,-4.85
0.3,-0.16,1.02,-11.66,-0.11,-2.14
0.3,-0.16,1.03,-12.79,4.08,-0.32
0.28,-0.17,1.01,-11.24,2.56,-0.56
0.28,-0.18,1.02,-8.98,-0.11,-1.89
0.28,-0.18,1.02,-9.19,1.15,-2.32
0.27,-0.18,1.03,-12.55,5.28,-1.25
0.31,-0.17,1.04,-15.24,8.09,-0.35
0.33,-0.17,1.02,-16.79,9.08,0.99
0.31,-0.17,0.98,-15.86,6.75,1.97
0.31,-0.16,0.96,-15.45,4.96,4.37
0.27,-0.18,0.99,-14.72,1.25,2.87
0.27,-0.18,0.94,-12.75,-1.62,0.56
0.31,-0.18,0.93,-12.11,1.01,1.59
0.31,-0.17,0.93,-11.62,7.82,3.04
0.29,-0.18,0.91,-11.1,9.36,2.08
0.28,-0.19,0.93,-11.34,7.6,1.18
0.29,-0.19,0.91,-11.56,7.34,2.98
0.26,-0.2,0.94,-11.22,-0.23,1.19
0.24,-0.2,0.92,-8.2,-7.97,-2.53
0.26,-0.2,0.9,-5.25,-10.56,-3.88
0.27,-0.2,0.88,-1.83,-11.56,-3.77
0.29,-0.19,0.86,-0.02,-8.93,-1.83
0.28,-0.21,0.89,0.84,-7.36,-0.96
0.28,-0.21,0.91,0.31,-4.31,-1.42
0.29,-0.21,0.92,-0.95,-0.31,-0.73
0.3,-0.22,0.94,-3.18,0.4,0.85
0.29,-0.22,0.94,-5.73,1.85,2.92
0.29,-0.23,0.94,-6.76,5.05,3.39
0.27,-0.24,0.93,-5.25,3.13,1.24
0.28,-0.23,0.91,-3.31,4.95,2.32
0.29,-0.23,0.89,-0.75,6.47,3.68
