accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.1,0.29,0.94,-7.97,18.84,0.76
0.08,0.27,0.92,-4.49,16.26,1.28
0.07,0.27,0.89,0.0,18.76,-0.34
0.03,0.29,0.96,0.21,12.34,-1.92
0.05,0.28,0.97,-0.02,7.8,-1.39
0.04,0.29,1.01,-1.47,1.1,-2.05
0.08,0.29,1.0,-4.0,-0.89,-1.65
0.07,0.28,0.98,-5.63,-6.17,0.87
0.08,0.29,0.97,-5.69,-10.49,1.3
0.02,0.28,1.01,-9.19,-23.11,1.56
-0.06,0.28,1.08,-14.44,-57.05,5.94
-0.03,0.32,1.14,-24.14,-94.63,3.59
-0.02,0.27,1.16,-36.99,-93.69,5.76
0.41,0.32,0.87,-30.43,-56.55,-3.94
0.51,0.26,0.81,-20.63,-0.93,5.53
0.19,0.24,0.94,-15.86,7.02,4.98
0.16,0.21,0.89,-7.54,17.51,0.0
0.15,0.24,1.0,-16.52,41.65,-3.69
0.07,0.18,1.04,-16.87,28.31,0.95
0.19,0.26,0.89,-14.17,38.02,1.11
0.04,0.19,1.11,-20.52,21.11,-0.14
0.17,0.24,1.0,-20.73,24.82,1.39
0.14,0.21,0.92,-11.6,16.31,3.77
0.19,0.22,0.88,-4.93,29.04,4.34
0.09,0.23,0.96,-2.08,19.31,5.21
0.04,0.21,0.98,-1.65,16.26,4.18
0.07,0.23,1.03,-5.45,11.25,3.73
0.06,0.21,1.01,-4.99,5.82,3.89
0.09,0.19,0.96,-1.19,3.19,3.92
0.03,0.2,1.01,-2.46,-1.18,2.95
0.04,0.19,0.98,-0.27,-3.53,3.54
-0.01,0.18,0.97,3.07,-10.7,2.4
-0.02,0.19,0.99,7.56,-18.24,2.18
-0.05,0.19,1.01,10.63,-25.91,-1.95
0.07,0.22,1.0,11.21,-23.68,-5.04
0.16,0.28,1.02,7.21,-14.96,-4.26
0.2,0.31,1.1,-1.45,-12.26,-2.41
0.23,0.3,1.08,-6.18,-5.34,1.11
0.24,0.29,1.03,-8.24,4.15,3.88
0.13,0.25,1.01,-7.51,-0.96,4.15
0.11,0.22,1.01,-9.15,-4.92,3.44
0.14,0.2,0.98,-8.89,-4.46,3.69
0.12,0.19,0.97,-5.24,-6.98,4.05
0.12,0.19,0.95,-1.83,-4.4,3.34
0.13,0.2,0.97,-1.98,-3.95,2.84
0.13,0.22,1.02,-4.58,-1.62,1.66
0.14,0.24,1.06,-12.64,-3.65,3.1
0.15,0.22,1.02,-15.22,-5.33,3.94
0.15,0.2,0.98,-12.95,-7.11,5.04
0.18,0.2,0.95,-11.47,-7.02,6.92
0.17,0.17,0.9,-7.97,-3.13,7.62
0.15,0.16,0.88,-2.92,-1.1,7.04
0.13,0.16,0.88,2.0,0.99,4.67
0.1,0.16,0.93,5.63,-1.3,1.27
0.1,0.16,0.95,7.18,-3.18,0.15
0.09,0.2,1.02,2.05,-5.76,-3.51
0.13,0.23,1.06,-3.08,-10.76,-3.48
0.16,0.26,1.1,-10.53,-13.89,-2.06
0.21,0.23,1.0,-8.47,-9.71,-0.38
0.23,0.22,1.0,-7.47,-8.34,3.08
0.21,0.2,0.95,-3.66,-5.01,3.71
0.18,0.2,0.99,-2.84,-4.32,2.9
0.19,0.19,0.99,-1.8,-1.24,2.58
0.18,0.21,0.99,-2.95,1.74,1.59
0.15,0.21,1.05,-5.4,1.63,1.62
0.15,0.21,1.04,-8.66,-0.27,2.34
0.14,0.19,1.0,-8.82,-0.35,2.06
0.15,0.2,1.01,-8.55,-1.73,3.5
0.14,0.18,0.98,-7.37,-1.07,2.89
0.16,0.16,0.95,-3.65,3.59,1.98
0.18,0.17,0.94,-0.4,4.63,3.47
0.16,0.18,0.97,1.79,6.89,3.79
0.12,0.16,0.98,0.99,6.08,1.39
0.11,0.18,1.0,-1.98,3.88,-0.67
0.09,0.17,0.98,-2.9,1.5,-3.28
0.13,0.16,0.96,0.34,-1.91,-2.69
0.18,0.16,0.94,5.24,-3.34,-0.61
0.17,0.17,0.95,5.74,1.01,-0.37
0.19,0.19,0.95,7.22,3.16,1.97
0.15,0.17,0.95,8.7,2.61,2.79
0.15,0.19,0.97,9.19,0.15,3.79
0.19,0.19,0.95,12.21,3.5,3.62
0.16,0.19,0.96,11.85,8.87,1.82
0.15,0.22,1.03,5.15,7.62,0.78
0.13,0.21,1.05,0.02,4.03,1.24
0.13,0.19,0.99,-0.24,-1.57,1.82
0.15,0.19,0.95,1.83,-4.12,2.78
0.12,0.19,0.96,3.65,-5.74,1.65
0.15,0.18,0.98,5.13,-4.08,-0.44
0.18,0.2,0.95,7.05,-4.05,1.5
0.15,0.2,0.96,8.34,1.21,1.01
0.17,0.22,1.02,2.11,9.57,-1.47
0.11,0.24,1.12,-5.47,0.44,0.84
0.15,0.22,1.01,-6.02,-2.73,1.39
0.16,0.21,0.99,-3.66,-5.08,3.48
0.15,0.2,1.0,-5.21,-3.07,3.25
0.16,0.19,0.97,-4.23,0.82,4.17
0.13,0.18,0.97,-1.57,3.11,4.29
0.1,0.17,1.0,-1.68,3.4,2.46
0.06,0.18,1.03,-1.25,-4.7,2.93
0.04,0.17,1.03,-3.5,-9.05,0.49
0.07,0.2,1.06,-6.63,-11.74,-2.08
0.13,0.21,1.06,-10.47,-8.9,-3.31
0.11,0.22,1.03,-8.35,-13.36,-6.08
0.19,0.23,0.99,-6.49,-16.03,-6.38
0.28,0.24,0.99,-7.16,-10.4,-4.9
0.34,0.25,0.98,-8.79,1.07,-1.69
0.3,0.23,0.99,-9.62,4.96,2.38
0.23,0.22,1.02,-10.37,2.96,4.93
0.22,0.19,0.97,-8.7,4.15,6.69
0.19,0.16,0.96,-6.38,4.9,6.96
0.16,0.16,0.97,-3.37,1.62,7.63
0.14,0.16,0.99,-2.78,2.32,6.41
0.16,0.17,1.0,-2.73,-1.95,7.66
0.17,0.16,0.99,-1.62,-4.03,8.37
0.16,0.16,0.98,0.18,-4.75,9.18
0.19,0.17,0.94,8.14,-2.38,11.91
0.17,0.14,0.98,9.8,2.43,11.79
0.14,0.14,0.99,7.44,-0.2,9.3
0.16,0.16,0.99,3.18,7.42,5.22
0.1,0.18,1.08,-6.08,1.4,2.46
0.14,0.16,0.98,-6.15,-0.84,1.65
0.18,0.18,0.94,-5.19,0.89,2.17
0.19,0.17,0.99,-4.63,2.58,3.3
0.17,0.16,0.95,-2.03,3.31,4.05
0.14,0.15,0.94,1.13,2.9,2.37
0.14,0.16,0.94,5.91,-0.43,2.31
0.17,0.15,0.93,12.61,-1.77,3.89
0.15,0.15,0.96,13.88,-0.99,3.65
0.11,0.17,1.0,9.63,-1.8,2.23
0.12,0.19,0.97,10.79,-1.05,1.07
0.2,0.15,0.94,12.66,1.82,0.89
0.17,0.16,0.94,16.41,-0.75,1.86
0.13,0.18,1.0,16.4,0.89,4.15
0.17,0.23,0.99,7.82,1.57,-0.47
0.14,0.21,1.05,1.65,-5.08,0.09
0.19,0.2,0.97,1.44,4.31,-2.76
0.19,0.19,0.94,4.64,4.52,-1.36
0.18,0.2,0.97,6.79,3.5,0.73
0.17,0.21,0.98,6.06,6.18,-0.93
0.1,0.22,1.04,2.23,2.03,-3.3
0.11,0.23,1.07,-3.19,-7.57,-2.7
0.14,0.23,1.03,-4.6,-10.66,-2.98
0.21,0.23,0.99,-2.43,-0.81,-3.21
0.2,0.22,0.99,-1.56,0.12,-0.75
0.16,0.21,0.99,-1.95,0.78,-2.52
0.17,0.24,1.02,-4.43,-0.44,-1.89
0.21,0.23,1.03,-6.64,1.01,-1.71
0.2,0.23,1.02,-8.23,-0.24,-0.14
0.23,0.24,1.04,-11.98,4.43,-0.08
0.24,0.25,1.04,-14.05,12.31,2.29
0.22,0.23,1.02,-14.41,8.81,5.42
0.21,0.19,0.94,-8.58,16.87,4.2
0.14,0.2,1.0,-5.25,11.36,5.54
0.12,0.2,1.05,-6.75,12.67,2.58
0.11,0.18,1.02,-6.98,11.98,0.21
0.11,0.18,0.99,-3.95,8.37,1.83
0.14,0.2,1.04,-6.82,4.98,3.82
0.12,0.16,0.99,-5.1,3.39,4.32
0.11,0.16,0.97,-2.26,4.05,2.78
0.13,0.18,0.99,-2.11,4.99,1.28
0.11,0.17,0.99,-2.75,2.21,0.67
0.12,0.17,0.97,-2.38,2.66,-1.25
0.13,0.17,0.98,-1.79,-4.21,1.91
0.15,0.17,0.99,-5.59,0.44,-1.59
0.13,0.18,1.0,-6.11,-6.12,1.22
0.18,0.19,0.95,-5.59,-5.47,1.24
0.18,0.17,0.92,-2.29,-1.53,1.73
0.16,0.17,0.94,1.1,-6.64,5.25
0.16,0.18,0.97,2.0,-6.7,4.98
0.15,0.2,1.01,-1.27,-7.74,2.72
0.15,0.22,1.04,-5.59,-4.81,0.18
0.2,0.23,1.06,-9.57,-0.43,0.46
0.2,0.21,1.02,-10.89,1.05,3.02
0.16,0.18,1.02,-12.26,0.05,3.63
0.14,0.15,0.96,-10.55,0.89,1.77
0.12,0.12,0.96,-7.13,-1.89,1.13
0.14,0.12,0.97,-5.79,-1.65,0.12
0.16,0.12,0.96,-3.44,-2.05,0.24
0.16,0.14,1.0,-2.11,-5.36,2.76
0.19,0.15,1.02,-5.76,1.62,0.21
0.12,0.12,0.97,-2.89,-1.68,-0.02
0.14,0.14,0.99,-2.95,-5.34,0.12
0.19,0.14,1.01,-5.82,1.73,-2.34
0.14,0.13,0.95,-3.07,-5.01,-1.39
0.21,0.13,0.96,-2.38,1.97,-1.16
0.17,0.12,0.94,-0.08,0.95,-0.4
0.15,0.12,0.94,2.4,-2.2,-0.76
0.19,0.13,0.94,6.44,-8.02,1.36
0.17,0.16,0.97,8.12,-8.14,1.44
0.19,0.19,1.03,6.52,-8.78,1.56
0.22,0.19,1.02,5.54,-3.95,2.49
0.19,0.2,1.03,2.05,0.6,1.02
0.18,0.2,1.04,-0.23,-0.95,2.29
0.22,0.18,1.0,-0.18,3.53,3.83
0.18,0.17,1.0,0.5,1.19,5.04
0.18,0.16,1.0,0.58,1.19,4.9
0.16,0.16,1.01,-0.17,3.76,2.09
0.16,0.16,0.99,0.89,-0.31,3.22
0.16,0.18,1.06,-3.76,-3.36,4.06
0.19,0.15,1.0,-4.5,4.37,0.93
0.15,0.13,0.97,2.35,-3.91,4.75
0.22,0.18,1.04,-2.37,1.25,3.42
0.18,0.16,1.03,-3.59,2.72,2.5
0.16,0.14,1.01,-0.56,0.2,3.76
0.17,0.16,1.03,-1.45,2.15,3.19
0.17,0.15,1.01,0.06,1.62,4.37
0.14,0.15,1.0,2.92,-3.88,5.37
0.17,0.15,1.04,-1.07,-1.31,3.36
0.15,0.14,0.99,1.48,-0.5,2.12
0.17,0.16,1.04,1.33,-1.91,2.35
0.18,0.16,1.02,0.84,2.4,2.61
0.17,0.15,1.01,0.67,-0.2,4.23
0.17,0.16,1.03,-0.82,2.63,3.3
0.15,0.16,1.02,-0.92,0.63,3.18
0.14,0.16,1.0,-1.11,2.02,1.11
0.16,0.16,1.0,-0.5,1.37,-0.21
0.18,0.16,0.98,0.61,0.47,1.92
0.17,0.14,0.98,2.82,-2.78,3.62
0.18,0.16,1.0,2.2,-1.73,2.72
0.19,0.16,1.01,2.76,-2.67,2.98
0.19,0.16,1.0,2.79,0.23,3.74
0.18,0.16,0.99,4.08,2.05,3.98
0.17,0.17,1.02,8.81,-5.15,7.59
0.18,0.19,1.05,1.36,1.05,1.82
0.19,0.19,1.07,-0.92,0.17,3.18
0.22,0.19,1.03,0.24,3.25,4.27
0.19,0.19,1.04,0.08,1.45,6.41
0.16,0.18,1.06,-1.31,6.58,2.5
0.12,0.18,1.08,-2.78,1.83,0.76
0.17,0.18,1.05,-3.05,2.0,0.02
0.2,0.17,1.05,-3.62,4.49,-0.61
0.2,0.16,1.05,-3.59,2.17,2.5
0.2,0.18,1.08,-5.68,3.31,3.3
0.16,0.18,1.1,-7.82,5.15,1.62
0.14,0.18,1.09,-9.11,0.32,1.53
0.14,0.17,1.1,-9.44,-1.04,1.04
0.18,0.18,1.1,-11.97,-0.52,1.42
0.16,0.17,1.07,-14.23,0.35,1.15
0.18,0.16,1.04,-15.86,2.12,1.11
0.21,0.15,1.03,-14.52,3.01,3.16
0.17,0.13,1.01,-12.11,2.72,4.21
0.17,0.13,1.01,-13.07,3.68,3.22
0.16,0.12,1.01,-14.44,-1.66,5.59
0.12,0.13,1.02,-16.53,-13.05,9.11
0.12,0.12,0.99,-16.79,-19.33,9.97
0.12,0.11,0.95,-12.61,-22.29,8.79
0.14,0.1,0.92,-8.35,-23.71,4.47
0.2,0.09,0.87,-4.89,-10.82,4.34
0.13,0.13,0.98,-8.24,-17.79,6.38
0.12,0.14,1.02,-17.22,-25.83,8.72
0.13,0.15,1.02,-24.87,-30.34,5.73
0.16,0.13,0.98,-26.79,-33.6,7.02
0.27,0.11,0.95,-25.62,-23.62,7.65
0.25,0.11,0.95,-24.53,-14.06,6.06
0.23,0.08,0.95,-21.95,-9.37,6.08
