accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.3,0.24,0.84,-7.36,-7.54,3.68
0.31,0.26,0.82,-3.95,-6.6,9.05
0.32,0.25,0.83,0.0,-6.46,9.89
0.27,0.2,0.9,-2.96,-3.22,5.69
0.32,0.24,0.86,-3.1,0.11,4.72
0.32,0.19,0.87,-2.53,3.05,4.64
0.32,0.23,0.89,-0.64,7.05,3.5
0.33,0.23,0.88,1.27,1.68,5.25
0.29,0.23,0.89,2.02,-0.63,4.4
0.29,0.23,0.92,1.18,-1.13,1.31
0.33,0.23,0.93,0.99,-2.32,0.89
0.34,0.24,0.93,-0.03,-1.01,0.35
0.33,0.24,0.93,0.89,-1.8,0.9
0.33,0.24,0.93,1.1,-1.95,0.53
0.35,0.25,0.92,2.49,1.01,-0.85
0.33,0.26,0.96,1.6,-1.48,-0.49
0.35,0.26,0.95,1.27,-1.63,-0.47
0.35,0.26,0.94,0.66,-4.84,-9.68
0.37,0.28,0.92,-0.47,-1.42,-0.08
0.39,0.27,0.9,-1.08,3.42,-1.18
0.35,0.26,0.93,-0.56,2.23,0.52
0.36,0.27,0.93,-1.07,3.92,0.85
0.34,0.27,0.94,-1.83,4.82,0.17
0.34,0.27,0.95,-3.42,6.43,-1.44
0.33,0.28,0.98,-5.53,5.15,-1.71
0.33,0.28,0.99,-6.89,3.92,-1.05
0.31,0.29,1.03,-10.61,1.71,-1.33
0.33,0.28,1.01,-14.67,2.09,-2.2
0.33,0.27,1.01,-16.47,2.41,-4.21
0.35,0.25,1.0,-16.38,2.63,-3.71
0.34,0.25,1.03,-18.27,-0.32,-2.41
0.4,0.26,1.06,-21.27,0.64,0.78
0.38,0.24,1.02,-20.67,7.02,2.66
0.35,0.28,1.07,-20.41,10.61,1.39
0.33,0.32,1.19,-25.44,8.75,-0.96
0.36,0.35,1.26,-31.79,5.02,-0.43
0.4,0.38,1.35,-40.76,-3.16,4.29
0.46,0.38,1.33,-47.28,-1.57,10.76
0.49,0.37,1.3,-52.78,3.1,16.03
0.44,0.36,1.27,-60.63,8.63,20.85
0.44,0.33,1.17,-64.9,12.08,21.54
0.36,0.27,1.09,-65.22,10.7,23.31
0.3,0.2,0.98,-61.68,7.31,23.37
0.29,0.16,0.88,-56.4,9.36,21.05
0.32,0.11,0.77,-46.56,11.25,21.73
0.27,0.08,0.71,-32.14,8.75,24.61
0.28,0.05,0.69,-20.29,8.26,25.25
0.24,0.04,0.7,-9.76,2.79,26.79
0.28,0.06,0.64,9.68,9.97,25.45
0.26,0.08,0.62,43.69,12.7,33.39
0.24,0.08,0.69,64.43,14.34,29.92
0.29,0.12,0.79,65.05,16.4,33.57
0.18,0.1,0.84,52.52,5.68,31.77
0.2,0.09,0.8,38.38,2.06,24.79
0.24,0.07,0.78,29.18,3.5,19.53
0.26,0.07,0.82,24.46,2.12,17.56
0.3,0.1,0.85,24.41,-8.66,16.6
0.25,0.07,0.95,19.74,-15.33,20.56
0.33,0.09,0.95,13.91,-13.44,16.12
0.38,0.08,0.89,11.65,-7.04,10.4
0.37,0.09,0.91,13.83,-0.56,10.14
0.39,0.12,0.94,12.9,-0.76,13.59
0.36,0.15,1.01,6.47,2.32,13.57
0.32,0.14,0.99,4.49,0.37,12.46
0.34,0.14,0.97,4.61,1.85,11.69
0.34,0.14,0.96,7.94,-0.18,14.4
0.35,0.14,0.95,11.8,-1.88,17.65
0.32,0.17,1.01,7.08,-3.8,16.73
0.31,0.16,0.98,2.44,-0.34,11.92
0.33,0.15,0.93,2.15,5.69,7.89
0.31,0.16,0.98,0.12,7.76,6.49
0.32,0.17,0.98,-2.31,9.33,7.34
0.32,0.17,0.96,-3.34,9.59,7.22
0.27,0.16,0.97,-5.07,1.02,8.08
0.28,0.14,0.96,-5.56,-4.2,8.76
0.3,0.14,0.91,-2.9,-7.85,10.12
0.3,0.12,0.91,-2.03,-12.21,11.57
0.32,0.13,0.89,-0.52,-10.89,10.53
0.33,0.13,0.92,-2.38,-6.4,7.79
0.33,0.15,0.93,-3.97,1.31,4.43
0.32,0.15,0.93,-2.92,5.18,3.51
0.3,0.15,0.97,-3.05,1.37,4.99
0.29,0.13,0.95,-1.53,-2.96,5.69
0.32,0.13,0.92,-0.12,-2.84,5.24
0.3,0.14,0.95,-1.83,-2.52,3.66
0.33,0.15,0.93,-1.89,1.82,1.74
0.32,0.16,0.96,-2.9,-0.66,2.38
0.32,0.16,0.95,-1.82,-3.5,4.38
0.33,0.15,0.93,0.21,-1.97,4.2
0.29,0.14,0.95,0.31,-3.33,2.61
0.32,0.14,0.93,1.57,0.52,0.34
0.32,0.14,0.96,1.18,0.0,0.23
0.31,0.14,0.98,0.5,-2.11,0.82
0.31,0.13,0.96,-0.38,-0.89,0.38
0.31,0.14,0.98,-1.01,-0.35,0.53
0.31,0.12,1.0,-1.5,-3.36,-1.22
0.33,0.11,0.95,-1.98,-0.27,-1.48
0.31,0.1,0.96,-0.61,-0.32,-1.92
0.33,0.1,0.97,-0.46,-2.46,0.38
0.29,0.09,0.97,-0.35,-7.28,0.18
0.32,0.09,0.95,-0.11,-7.02,-1.02
0.34,0.1,0.96,-1.48,-2.93,-2.49
0.36,0.09,0.95,-0.81,-1.02,-2.11
0.33,0.1,0.95,-0.55,-2.52,-1.56
0.38,0.09,0.9,2.03,6.53,-4.0
0.31,0.12,0.97,2.03,2.26,-3.5
0.31,0.13,0.96,2.0,2.63,-5.28
0.32,0.16,0.96,1.22,0.08,-4.38
0.36,0.15,0.94,0.69,1.65,-3.69
0.34,0.15,0.93,1.83,-0.23,-2.67
0.38,0.16,0.92,1.85,-0.66,-1.39
0.39,0.15,0.91,5.47,-3.85,-0.17
0.43,0.17,0.89,8.31,-6.17,2.02
0.47,0.17,0.87,10.09,3.6,3.66
0.48,0.19,0.91,10.55,9.47,5.6
0.44,0.2,0.99,6.29,7.86,9.27
0.4,0.2,1.01,2.43,4.73,11.63
0.43,0.17,0.96,0.69,9.02,11.19
0.35,0.17,0.99,-0.11,8.03,11.65
0.32,0.15,1.0,-3.34,12.63,6.7
0.3,0.15,1.04,-7.28,14.31,4.14
0.29,0.14,1.04,-7.51,13.04,4.09
0.26,0.12,1.04,-6.89,9.79,4.18
0.24,0.14,1.08,-10.17,3.57,4.76
0.27,0.15,1.05,-12.29,7.34,2.89
0.24,0.13,1.08,-13.33,1.11,2.61
0.26,0.13,1.06,-14.85,0.11,1.3
0.29,0.13,1.05,-16.73,8.55,-2.66
0.29,0.14,1.04,-15.88,10.66,-2.52
0.25,0.12,1.06,-14.63,5.6,-0.31
0.26,0.13,1.05,-14.82,3.53,-0.63
0.25,0.16,1.08,-18.4,1.69,-1.85
0.27,0.16,1.06,-20.64,1.19,-3.71
0.29,0.16,1.05,-21.34,-2.17,-2.38
0.32,0.17,1.04,-21.42,-4.79,0.37
0.3,0.15,1.03,-21.98,-6.09,0.08
0.32,0.15,1.03,-22.84,-8.24,-0.14
0.33,0.15,1.0,-22.15,-9.42,-1.15
0.33,0.15,1.0,-21.59,-12.14,-0.9
0.36,0.14,0.97,-22.06,-7.15,1.77
0.36,0.12,0.94,-22.46,-7.33,2.64
0.35,0.11,0.95,-21.59,-11.42,5.1
0.36,0.1,0.92,-20.12,-11.15,5.77
0.38,0.08,0.88,-18.56,-7.1,5.19
0.38,0.06,0.9,-18.2,-7.01,6.95
0.37,0.04,0.9,-18.56,-8.72,7.66
0.37,0.04,0.87,-17.08,-10.41,8.79
0.37,0.04,0.92,-17.11,-13.05,11.83
0.37,0.02,0.88,-15.54,-9.42,11.85
0.41,-0.0,0.86,-12.64,-1.45,10.52
0.34,-0.0,0.91,-11.45,-3.33,11.33
0.34,-0.02,0.86,-8.24,0.06,9.6
0.32,-0.02,0.91,-7.37,-0.09,9.18
0.32,-0.04,0.9,-5.66,1.25,7.94
0.32,-0.03,0.92,-4.15,1.21,7.33
0.3,-0.04,0.93,-4.17,-3.91,8.27
0.31,-0.03,0.93,-3.74,-5.31,8.35
0.3,-0.02,0.97,-4.27,-7.16,8.26
0.32,-0.02,0.94,-4.09,-8.06,4.32
0.31,-0.04,0.95,-5.6,-3.59,5.01
0.31,-0.04,0.92,-3.48,-3.66,4.17
