accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.0,0.07,1.01,-1.66,-1.31,1.24
-0.0,0.07,1.01,-1.24,-0.99,0.9
-0.01,0.08,1.06,-3.07,-2.67,0.23
-0.05,0.08,1.06,-3.04,-7.4,-0.73
-0.04,0.08,1.11,-4.5,-14.38,-0.09
-0.09,0.09,1.1,-5.56,-18.37,-4.38
-0.02,0.09,1.09,-5.34,-20.15,-3.83
0.07,0.11,1.06,-3.04,-18.12,1.92
0.11,0.1,1.06,-9.74,-11.31,2.35
0.1,0.09,0.99,-3.88,-11.89,10.56
0.07,0.08,0.99,-7.42,-6.08,7.47
0.03,0.08,0.99,-7.85,-5.01,6.89
-0.01,0.08,1.03,-8.14,-6.52,5.11
0.01,0.06,1.0,-5.57,-9.85,5.24
-0.02,0.05,0.99,-0.98,-15.18,4.27
-0.05,0.27,1.11,1.01,-17.44,2.52
0.06,0.07,1.05,-0.17,-21.27,6.27
0.08,0.06,1.02,5.85,-18.11,9.24
0.06,0.07,1.06,2.24,-16.63,8.66
0.02,0.28,1.09,3.77,-4.05,7.16
0.05,0.06,1.02,12.44,-3.74,9.15
0.13,0.06,0.9,25.3,-3.01,8.24
0.08,0.04,0.86,47.69,-18.73,20.66
-0.04,0.26,1.03,77.08,-20.09,24.89
0.12,0.17,1.06,75.6,0.73,15.47
0.1,0.25,1.3,47.42,27.34,8.87
0.02,0.24,1.37,14.15,38.6,5.11
-0.15,0.15,1.17,4.09,19.92,-0.09
-0.08,0.1,1.01,-4.05,12.27,-6.5
0.01,0.1,0.98,-3.94,6.06,-6.52
0.11,0.16,1.0,-9.68,8.79,-3.79
0.09,0.17,0.95,-6.79,7.42,1.08
0.11,0.16,0.94,-3.6,11.02,4.58
0.05,0.16,1.04,-5.94,6.87,7.68
-0.02,0.13,1.0,-3.86,7.37,2.82
-0.08,0.11,0.99,-0.64,4.47,-2.76
-0.02,0.15,1.12,-14.44,0.73,-3.68
-0.04,0.11,1.04,0.73,-9.07,0.12
-0.01,0.11,0.9,3.65,-23.8,-0.69
-0.03,-0.01,0.92,35.76,-30.35,6.93
0.01,0.19,0.97,36.43,-37.69,3.11
0.01,0.17,1.02,35.37,-47.05,6.03
0.04,0.35,1.21,16.56,-36.23,-0.89
0.25,0.3,1.16,-17.34,-14.08,-3.13
0.2,0.21,1.05,-27.33,1.92,0.89
0.16,0.17,0.99,-29.18,7.8,1.65
0.11,0.14,1.0,-27.54,5.28,4.76
0.12,0.13,0.99,-25.98,8.24,5.33
0.08,0.15,1.0,-24.63,-2.02,6.98
0.09,0.15,1.02,-27.66,-2.81,5.5
0.11,0.14,1.0,-27.76,-5.1,6.15
0.11,0.12,1.0,-27.91,-5.95,7.18
0.09,0.1,0.99,-29.22,-2.81,4.99
0.08,0.11,1.03,-33.08,-4.64,5.13
0.11,0.09,0.96,-30.7,-3.94,9.69
0.12,0.05,0.86,-19.4,0.24,7.6
0.11,0.05,0.92,-14.44,-1.76,7.3
0.13,0.06,0.96,-12.6,1.65,8.11
0.14,0.05,0.93,-11.74,9.31,6.37
-0.0,0.09,1.07,-17.1,-7.53,6.14
0.04,0.06,1.02,-17.39,-16.2,7.47
0.08,0.03,0.95,-13.63,-16.9,7.47
0.14,0.02,0.95,-9.76,-7.24,6.95
0.11,0.02,0.96,-6.98,-6.44,7.59
0.04,0.01,0.96,-1.57,-8.98,5.85
0.06,0.02,0.98,0.95,-14.29,6.02
0.03,0.03,1.0,3.5,-24.98,7.56
0.07,0.04,1.02,4.78,-27.57,5.83
0.14,0.06,1.01,4.87,-22.92,6.87
0.13,0.04,1.02,9.83,-23.45,10.63
0.07,0.05,1.03,10.02,-27.01,6.14
0.13,-0.02,1.0,20.93,-7.57,2.67
0.05,0.12,1.11,17.98,-10.2,5.51
0.13,0.07,1.04,13.89,-8.85,4.15
0.18,0.06,0.99,20.7,-9.19,6.95
0.2,-0.01,0.87,47.95,19.02,-7.62
0.07,0.17,0.99,49.4,17.25,4.18
0.1,0.14,1.11,29.53,31.77,-2.79
0.09,0.18,1.29,12.14,19.1,-0.85
0.14,0.18,1.23,-2.76,12.47,4.38
0.11,0.13,1.07,-2.58,5.37,8.03
0.08,0.09,0.99,5.65,-5.1,12.29
0.05,0.08,0.99,14.38,-13.22,9.47
0.1,0.01,0.93,36.35,-4.24,8.35
0.04,0.13,1.04,17.37,-10.5,5.57
0.08,0.1,0.99,12.44,-8.66,4.78
0.08,0.05,0.95,14.18,-2.29,6.21
0.0,0.12,1.04,-0.37,-13.48,3.95
0.06,0.14,1.01,-7.79,-14.23,3.42
0.1,0.11,0.92,-7.31,-6.0,-2.29
0.12,0.1,0.9,-7.73,4.11,-7.76
0.19,0.12,0.94,-6.81,7.44,-6.24
0.21,0.11,0.91,-5.16,13.37,-3.98
0.11,0.11,0.93,-3.48,6.76,-4.81
0.09,0.11,0.98,-1.59,-3.27,-4.81
0.12,0.11,0.95,-1.63,-2.26,-5.91
0.14,0.12,0.95,0.0,-3.83,-5.15
0.16,0.12,0.91,3.88,-4.56,-2.82
0.14,0.14,0.98,3.18,-8.47,-4.14
0.17,0.14,1.01,3.16,-7.95,-4.4
0.2,0.16,0.99,4.58,-1.19,-3.85
0.16,0.17,1.05,-1.8,2.2,-2.44
0.12,0.26,1.09,-10.67,1.54,-4.7
0.13,0.25,1.13,-26.23,5.76,-5.79
0.1,0.17,1.15,-29.1,3.95,-6.41
0.18,0.09,1.02,-18.17,3.16,-2.43
0.23,0.06,0.93,-5.77,12.67,-1.57
0.16,0.05,0.97,2.73,11.69,-1.36
0.18,0.09,1.01,6.47,7.42,0.24
0.15,0.12,1.02,8.35,-4.37,4.9
0.18,0.15,1.05,4.6,-8.49,9.11
0.18,0.12,1.01,0.15,-1.79,9.71
0.21,0.11,0.98,-1.33,8.08,9.18
0.21,0.1,0.94,1.3,18.5,9.04
0.14,0.1,0.98,3.27,17.59,9.74
0.11,0.1,0.99,3.92,13.44,9.24
0.05,0.1,1.05,1.59,4.02,7.5
0.04,0.07,0.97,8.09,-8.92,8.15
0.09,0.06,0.92,16.47,-7.44,7.15
0.07,0.07,0.96,23.39,-11.33,6.61
0.03,0.11,1.01,25.11,-20.75,4.15
0.04,0.15,1.07,20.6,-27.56,2.46
0.09,0.16,1.04,18.79,-30.03,2.52
0.15,0.16,1.01,13.37,-21.74,0.41
0.16,0.15,1.02,9.24,-11.74,-2.92
0.15,0.14,0.98,8.69,-7.01,-6.06
0.14,0.13,0.95,10.2,-4.03,-6.09
0.19,0.16,0.91,13.42,14.26,-5.95
0.14,0.21,1.0,-4.03,-3.68,5.25
0.19,0.25,0.97,0.79,22.58,-0.09
0.13,0.13,0.95,1.59,16.63,-7.21
0.12,0.18,1.04,-19.89,-13.94,-5.48
0.05,0.17,1.18,-18.43,-19.05,-2.2
0.15,0.12,1.07,-18.05,-14.35,-4.84
0.23,0.1,0.98,-12.12,-7.07,0.17
0.2,0.14,1.0,-13.02,-6.27,6.69
0.22,0.09,0.94,-6.34,-4.27,2.84
0.15,0.15,0.99,-4.0,-5.65,2.72
0.18,0.11,0.98,-2.69,-7.71,5.22
0.2,0.12,1.0,0.32,-4.84,4.14
0.17,0.11,0.99,-0.14,-4.18,1.8
0.16,0.16,1.06,-5.98,-8.0,2.6
0.19,0.15,1.03,-9.5,-6.95,3.63
0.22,0.14,0.99,-9.45,3.04,0.63
0.22,0.11,0.94,-4.14,8.69,-0.56
0.21,0.11,0.96,-0.58,14.43,-1.01
0.19,0.13,1.02,-4.58,18.09,-2.69
0.16,0.16,1.07,-8.9,11.21,0.78
0.16,0.14,1.0,-7.04,9.94,3.56
0.11,0.09,0.99,-0.89,2.52,2.7
