accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.03,0.1,0.98,3.97,5.24,6.11
-0.03,0.1,0.98,6.63,3.92,6.79
-0.02,0.12,1.02,6.35,3.86,6.23
-0.06,0.13,1.1,0.95,-0.92,5.5
-0.03,0.12,1.07,-0.63,-1.16,6.52
0.0,0.11,1.03,-2.73,2.82,6.49
-0.02,0.1,1.06,-6.05,1.83,7.24
-0.04,0.08,1.03,-4.93,-2.9,7.39
-0.06,0.07,1.0,-2.63,-9.4,7.1
-0.06,0.08,1.02,-2.76,-11.98,4.6
-0.05,0.08,1.03,-5.21,-13.89,2.31
-0.04,0.09,1.0,-5.1,-15.02,1.16
-0.05,0.08,1.0,-7.95,-14.34,-2.27
-0.01,0.09,1.01,-6.03,-16.32,-2.99
0.01,0.09,1.01,-5.54,-18.5,-2.56
0.03,0.12,1.05,-6.4,-16.35,-2.84
0.09,0.15,1.07,-13.33,-6.05,-2.35
0.1,0.16,1.05,-18.64,9.01,-3.3
0.02,0.15,1.07,-23.91,9.98,-5.01
-0.05,0.09,1.05,-22.43,-2.12,-3.86
-0.0,0.07,1.02,-19.33,-7.53,-2.81
0.01,0.07,1.03,-18.43,-5.97,-3.31
-0.05,0.09,1.09,-18.66,-12.79,-3.34
-0.01,0.09,1.07,-16.95,-18.35,-2.18
0.05,0.1,1.06,-17.31,-15.02,1.36
0.09,0.1,1.06,-21.89,-4.26,6.0
0.05,0.08,1.01,-24.14,-1.37,7.8
0.05,0.06,0.97,-20.95,-0.29,10.18
0.03,0.05,1.0,-15.76,-5.94,13.11
-0.03,0.05,1.07,-12.27,-16.24,12.52
0.03,0.07,1.08,-14.92,-8.29,10.49
0.06,0.11,1.15,-17.91,-3.28,11.97
0.05,0.09,1.14,-21.05,-5.1,16.99
0.06,0.07,1.14,-24.78,1.66,19.82
0.05,0.05,1.1,-23.82,3.62,23.16
0.01,0.01,1.05,-19.25,6.79,23.01
-0.04,-0.01,1.01,-12.2,0.84,21.37
-0.05,-0.01,1.02,-8.79,-2.73,18.56
-0.06,-0.03,0.96,-1.79,-9.88,15.98
-0.01,-0.01,0.97,-0.7,-11.01,13.71
0.01,0.02,1.06,-9.82,-8.41,12.24
0.06,0.02,0.99,-10.14,-3.85,13.66
0.03,0.01,0.95,-6.81,-0.99,11.66
-0.01,0.01,0.99,-6.08,0.06,7.05
0.0,-0.0,0.94,-1.44,-2.35,5.19
-0.05,0.0,0.91,4.0,-10.34,3.73
-0.0,-0.04,0.95,5.42,-13.27,2.78
0.1,-0.01,0.95,5.01,-12.73,2.47
0.11,0.02,1.0,3.22,-10.37,3.73
0.09,0.02,1.04,2.41,-8.38,7.74
0.12,0.01,0.97,2.95,-5.54,6.78
0.09,0.03,0.94,6.29,1.34,6.92
0.03,0.02,1.02,5.8,-3.8,8.06
0.03,-0.01,0.97,11.3,-4.64,7.88
0.03,-0.03,0.91,13.07,-2.82,5.37
0.12,0.04,0.99,8.26,7.21,5.31
0.05,0.06,1.02,4.44,11.69,5.89
0.07,0.04,1.0,3.57,22.32,10.14
0.02,0.03,1.01,-5.66,19.6,4.78
-0.06,-0.01,0.97,-6.09,9.3,1.07
-0.04,-0.01,0.96,-3.98,2.89,-2.81
-0.01,-0.02,0.94,0.14,-2.32,-4.76
0.0,-0.02,0.97,3.5,-4.41,-7.51
-0.01,0.01,1.05,1.56,-9.19,-8.92
0.02,0.06,1.12,-3.53,-11.94,-7.88
0.08,0.05,1.1,-8.11,-7.95,-7.37
0.14,0.05,1.1,-10.96,-0.52,-5.01
0.14,0.05,1.1,-15.25,0.34,-0.84
0.1,0.02,1.07,-14.18,-1.37,1.71
0.11,0.01,1.03,-10.5,-0.64,4.67
0.07,-0.0,1.07,-11.18,0.82,4.49
0.03,-0.0,1.1,-13.19,-3.11,5.57
0.03,-0.01,1.09,-13.25,-5.08,5.37
0.01,-0.02,1.07,-11.68,-4.79,3.48
0.03,-0.01,1.08,-12.58,-4.92,2.73
0.03,-0.01,1.09,-15.28,-3.15,3.07
0.04,-0.03,1.05,-13.48,-4.27,4.56
0.03,-0.03,1.05,-14.03,-6.87,5.98
0.02,-0.03,1.06,-13.44,-7.39,5.73
0.04,-0.04,1.05,-13.92,-5.08,5.66
0.02,-0.04,1.02,-12.56,-4.29,4.31
0.05,-0.03,1.04,-12.95,1.08,2.79
0.07,-0.03,1.03,-11.73,0.06,4.03
