accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.52,0.13,0.99,-3.05,-9.57,24.44
0.53,0.11,1.0,-4.61,-9.92,31.62
0.46,0.11,1.02,-6.12,-15.37,34.66
0.43,0.08,1.05,-10.67,-13.47,35.92
0.33,0.07,1.04,-14.41,-18.9,28.5
0.34,0.05,1.02,-17.79,-13.76,21.59
0.36,0.06,0.99,-20.58,-4.14,17.51
0.37,0.06,0.94,-20.85,-5.56,12.99
0.41,0.05,0.96,-19.08,-3.08,14.17
0.42,0.03,1.0,-22.05,-4.47,18.6
0.37,0.0,0.97,-20.44,-14.02,16.53
0.36,0.0,0.93,-17.51,-14.24,12.78
0.37,-0.02,0.96,-21.79,-12.47,11.94
0.36,-0.01,0.91,-22.67,-11.47,9.31
0.41,-0.02,0.87,-19.8,-5.8,9.3
0.39,-0.01,0.84,-15.51,3.07,8.61
0.38,0.01,0.86,-10.11,-1.33,7.28
0.39,-0.03,0.92,-15.68,1.3,10.4
0.38,-0.05,0.91,-14.14,-3.76,6.85
0.39,-0.03,0.86,-12.0,-3.62,7.44
0.41,-0.02,0.83,-6.29,-0.64,7.16
0.42,-0.02,0.85,-1.95,0.27,8.03
0.4,-0.03,0.86,1.56,0.69,7.39
0.38,-0.05,0.89,4.31,-2.21,5.3
0.39,-0.05,0.9,4.38,-8.34,3.07
0.41,-0.04,0.91,4.67,-6.63,3.54
0.44,-0.03,0.9,2.05,-15.04,2.63
0.46,-0.02,0.89,8.31,-8.69,4.55
0.48,-0.02,0.9,10.75,-8.52,8.95
0.52,-0.02,0.92,12.81,-5.01,15.5
0.56,0.03,0.9,11.88,5.07,27.83
0.57,0.03,0.86,4.9,11.91,37.94
0.42,-0.01,0.87,5.44,21.48,39.04
0.29,-0.05,1.01,3.77,20.31,32.67
0.29,-0.06,1.07,-6.23,12.73,26.69
0.33,-0.06,1.03,-11.28,5.69,22.5
0.38,-0.04,0.92,-5.56,-1.69,21.86
0.4,-0.04,0.94,-3.47,-10.52,21.62
0.37,-0.05,0.97,-6.44,-17.39,18.35
0.38,-0.05,0.92,-7.45,-10.11,15.63
0.4,-0.04,0.91,-7.92,0.06,13.34
0.39,-0.06,0.93,-10.52,3.73,10.98
0.36,-0.08,0.99,-14.24,-1.8,7.21
0.37,-0.09,0.96,-14.66,-10.35,2.27
0.34,-0.08,0.91,-8.63,-19.79,-5.45
0.37,-0.14,0.82,-7.04,-26.5,-5.76
0.38,-0.08,0.89,-0.37,-32.32,-11.08
0.46,-0.1,0.9,4.7,-33.71,-12.98
0.43,-0.11,0.85,11.25,-32.67,-12.89
0.48,-0.04,0.87,15.04,-28.87,-7.48
0.49,-0.04,0.92,10.61,-17.57,2.92
0.42,-0.06,0.95,8.38,-24.38,1.54
0.4,-0.07,0.93,7.4,-22.0,-1.65
0.48,-0.05,0.89,5.91,-22.92,-2.37
0.48,-0.04,0.87,4.24,-8.35,-1.85
0.48,-0.04,0.89,1.48,0.81,-4.37
0.5,-0.05,0.91,-0.7,0.81,-7.27
0.48,-0.05,0.96,-3.44,2.52,-6.66
0.47,-0.04,0.94,-3.05,-2.31,-7.73
0.48,-0.04,0.93,-1.92,-8.79,-7.24
0.49,-0.04,0.96,-3.47,-14.81,-8.49
0.48,-0.04,0.94,-4.31,-14.61,-8.15
0.51,-0.02,0.88,-2.92,-5.66,-5.57
0.51,-0.04,0.88,-2.17,-1.63,-5.15
0.5,-0.04,0.93,-3.01,-3.04,-5.66
0.5,-0.04,0.96,-3.83,-7.18,-5.85
0.5,-0.03,0.95,-5.08,-9.47,-4.06
0.52,-0.02,0.93,-6.11,-6.81,-2.63
0.52,-0.02,0.95,-9.16,-6.14,-1.18
0.51,-0.04,0.93,-9.28,-3.57,0.12
0.5,-0.05,0.9,-9.79,-2.32,0.72
0.51,-0.04,0.89,-10.27,-0.92,1.22
0.5,-0.05,0.9,-9.39,-1.91,0.08
0.51,-0.04,0.88,-7.01,-4.38,-0.99
0.51,-0.03,0.89,-5.07,-6.67,-0.37
0.54,-0.03,0.89,-4.18,-7.13,0.78
0.55,-0.03,0.9,-4.82,-8.46,0.11
0.55,-0.03,0.88,-5.94,-2.15,0.5
0.56,-0.04,0.88,-5.15,3.44,1.45
0.55,-0.04,0.85,-6.43,7.71,3.77
0.52,-0.05,0.89,-4.23,3.47,6.46
0.49,-0.06,0.91,1.15,0.61,6.17
0.5,-0.07,0.88,3.69,-9.48,5.79
