accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.17,0.11,1.01,-10.08,1.73,12.55
0.15,0.07,1.03,-8.15,-3.11,12.52
0.13,0.09,1.04,-10.79,-0.73,15.3
0.13,0.13,1.04,-13.97,-1.04,12.06
0.1,0.06,1.01,-4.96,-8.09,16.98
0.17,0.08,0.97,-6.69,-9.11,11.42
0.23,0.08,0.97,4.34,-2.43,13.1
0.24,0.02,0.98,5.98,12.61,13.01
0.24,-0.09,1.02,13.57,14.38,11.3
0.11,0.15,1.21,12.5,16.81,5.39
0.13,0.08,1.18,11.92,6.15,6.12
0.19,0.15,1.15,5.36,-5.27,8.27
0.24,0.22,1.11,-0.44,1.92,11.77
0.23,0.12,1.07,-8.92,4.32,11.54
0.14,0.1,1.03,-8.31,4.17,11.69
0.02,0.23,1.1,-7.51,0.09,14.52
0.03,0.05,1.05,-4.5,-6.56,13.97
0.03,0.05,1.02,16.18,-1.42,4.98
-0.03,0.09,1.02,20.92,-18.84,11.68
0.05,-0.11,0.89,36.44,-46.2,13.79
0.1,-0.02,0.91,40.55,-37.47,11.33
0.12,0.05,1.05,38.61,-43.3,14.75
0.2,0.08,1.07,28.61,-30.21,15.85
0.18,0.02,0.98,33.65,-14.69,12.09
0.14,0.03,0.97,30.6,-19.94,8.66
0.2,0.03,0.92,36.32,-31.42,13.4
0.33,0.06,0.97,39.56,-0.08,9.86
0.25,0.21,1.2,6.76,1.47,13.05
0.22,0.18,1.1,-7.59,9.94,11.21
0.21,0.13,0.94,-6.9,15.34,7.28
0.17,0.09,0.79,8.06,15.47,4.38
0.13,0.1,0.81,24.44,3.08,8.29
0.13,0.05,0.82,44.06,-3.3,12.35
0.13,0.17,0.81,55.82,-15.3,11.95
0.17,0.03,0.74,89.5,-28.58,17.42
0.14,0.29,0.82,106.38,-39.86,21.85
0.18,0.28,0.89,112.46,-54.43,25.16
0.21,0.42,1.11,69.47,-46.81,14.18
0.22,0.55,1.53,-2.95,-44.99,9.85
0.48,0.45,1.25,-40.78,-15.33,11.59
0.37,0.24,0.8,-30.27,-14.27,16.43
0.28,0.13,0.68,-3.04,-6.18,14.63
0.31,0.21,0.91,1.71,7.85,15.3
0.27,0.22,0.95,0.24,4.49,18.29
0.17,0.19,0.9,4.37,-10.67,18.58
0.14,0.23,1.01,-0.21,-29.07,15.02
0.23,0.22,0.97,-3.77,-29.83,14.35
0.27,0.18,0.91,-3.47,-22.03,14.2
0.31,0.17,0.85,0.58,-6.67,12.37
0.29,0.15,0.87,7.6,-2.89,11.31
0.3,0.17,0.86,12.44,3.33,8.98
0.22,0.24,1.02,7.19,-7.21,10.47
0.27,0.26,1.09,-5.42,-8.52,12.12
