accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.05,0.33,1.05,-21.28,20.02,-12.73
0.03,0.32,1.04,-20.5,8.76,-12.23
0.09,0.3,1.01,-18.43,-3.83,-10.92
0.13,0.29,0.96,-15.54,-8.17,-6.95
0.17,0.31,0.95,-13.89,-4.58,-3.13
0.18,0.3,0.94,-15.85,5.62,-1.82
0.13,0.29,0.94,-16.56,6.47,-0.98
0.07,0.28,0.96,-16.37,2.93,-1.63
0.03,0.27,0.97,-14.03,-8.14,-2.7
0.08,0.26,0.94,-10.89,-8.95,-4.61
0.1,0.26,0.93,-8.89,-11.83,-4.0
0.12,0.27,0.92,-5.65,-9.98,-4.85
0.13,0.26,0.96,-4.63,-8.76,-3.89
0.15,0.26,0.94,-2.38,-6.75,-1.91
0.16,0.25,0.92,0.02,0.37,-0.78
0.14,0.27,0.94,2.7,0.58,1.07
0.12,0.23,0.94,8.15,-1.21,-2.66
0.13,0.24,0.9,12.67,-3.39,0.43
0.15,0.23,0.9,16.23,2.99,1.08
0.16,0.27,0.93,15.56,12.73,-0.46
0.08,0.26,1.0,11.34,8.98,-1.88
0.08,0.26,1.01,7.73,0.14,-1.82
0.1,0.28,1.04,2.34,-7.69,0.58
0.16,0.27,1.0,2.79,-7.07,4.58
0.13,0.28,0.98,4.35,-3.82,3.63
0.15,0.28,0.98,-1.63,-7.04,4.29
0.16,0.28,0.97,-1.69,-3.31,5.54
0.17,0.29,0.97,-3.01,5.25,0.99
0.17,0.25,0.94,-0.55,2.17,4.76
0.14,0.3,0.97,-3.94,-0.69,4.34
0.11,0.28,1.01,-5.3,-4.38,5.54
0.13,0.26,1.0,-5.89,-5.39,7.82
0.16,0.28,0.95,-7.22,-2.58,4.99
0.15,0.26,0.92,6.66,11.05,1.21
0.15,0.3,0.96,-5.07,6.03,4.47
0.17,0.28,0.94,-0.75,4.15,10.58
0.15,0.29,0.96,-0.85,14.85,3.82
0.05,0.3,1.04,-6.52,-4.58,5.89
0.11,0.29,1.03,-8.15,-4.53,4.55
0.13,0.39,1.03,-8.56,6.18,4.66
0.19,0.29,0.98,-14.9,18.46,3.28
0.18,0.29,0.99,-12.75,21.79,6.46
0.17,0.28,1.02,-14.47,38.7,0.09
0.11,0.27,1.04,-21.63,27.13,3.28
0.04,0.26,1.04,-21.07,15.5,3.98
0.04,0.26,1.0,-19.56,7.25,1.18
0.15,0.09,0.95,-19.76,3.05,3.3
0.12,0.25,1.01,-21.57,3.31,7.34
0.11,0.24,0.97,-17.62,3.28,8.75
0.12,0.22,0.92,-11.4,-1.47,16.12
0.11,0.24,0.91,-13.5,4.21,11.83
0.04,0.21,0.94,-13.4,2.35,9.63
0.06,0.12,0.87,-10.9,-0.06,7.88
0.03,0.25,0.97,-12.53,-7.34,5.66
0.05,0.19,0.93,-7.79,-14.66,6.56
0.08,0.21,0.97,-8.2,-13.08,8.79
0.14,0.19,0.95,-7.76,-3.42,8.44
0.08,0.17,0.95,-7.3,-2.78,7.08
0.09,0.16,0.91,-2.06,2.09,4.46
0.06,0.18,0.96,0.7,-3.62,5.28
0.09,0.18,0.95,1.94,0.43,6.03
0.11,0.18,0.95,1.19,4.26,6.79
0.06,0.18,0.99,1.19,-0.89,5.54
0.07,0.18,1.0,1.48,-2.11,3.83
0.08,0.19,0.98,3.24,-4.58,3.8
0.08,0.19,0.98,3.1,-2.12,2.67
