accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.08,-0.06,0.93,3.73,-11.27,0.06
0.09,-0.05,0.92,4.81,-3.48,1.53
0.06,-0.05,0.94,5.89,-1.1,-0.69
0.05,-0.06,0.97,8.03,-3.63,-4.34
0.05,-0.06,1.0,6.73,-7.02,-6.75
0.09,-0.05,0.99,4.49,-2.93,-6.7
0.11,-0.05,0.98,4.72,1.28,-7.15
0.11,-0.03,0.96,7.91,3.53,-6.46
0.11,-0.04,0.97,10.55,0.5,-5.66
0.11,-0.02,0.98,11.83,0.99,-4.96
0.11,-0.03,1.05,9.45,-4.41,-6.11
0.12,-0.03,1.08,3.92,-5.39,-6.05
0.15,-0.01,1.07,0.79,-2.69,-4.52
0.15,-0.01,1.04,0.84,2.9,-4.89
0.16,-0.02,1.04,0.4,5.69,-4.09
0.14,-0.02,1.03,3.97,2.09,-4.27
0.13,-0.02,1.04,7.47,-5.88,-4.2
0.12,-0.01,1.05,10.95,-12.38,-4.85
0.14,-0.0,1.05,12.81,-16.15,-4.89
0.16,0.01,1.03,14.95,-15.44,-3.57
0.13,0.01,1.07,12.2,-17.59,-2.37
0.15,0.01,1.13,7.28,-13.1,0.87
0.15,0.02,1.11,4.75,-8.81,4.96
0.1,0.02,1.13,6.29,-0.56,5.39
0.08,-0.01,1.15,5.47,0.75,1.89
0.07,-0.01,1.19,-1.74,1.63,-1.37
0.13,-0.02,1.16,-9.65,7.82,-0.44
0.12,-0.03,1.1,-13.24,4.67,0.78
0.13,-0.03,1.04,-13.53,7.54,-0.66
0.06,-0.07,1.06,-9.34,13.98,-2.6
0.13,-0.05,1.01,-13.86,12.98,-3.95
0.13,-0.05,0.95,-11.15,39.63,-1.98
0.15,-0.04,0.98,-14.26,15.74,0.67
0.11,-0.05,0.99,-12.95,10.37,1.71
0.09,-0.05,0.99,-8.82,7.57,-0.26
0.08,-0.06,0.96,-4.5,-0.29,-4.35
0.1,-0.05,0.97,0.69,-5.27,-7.76
0.14,-0.04,0.97,4.9,-9.66,-7.77
0.16,-0.01,0.95,9.44,-13.3,-4.79
0.15,-0.01,0.98,14.09,-21.33,-3.77
0.1,-0.0,1.03,19.31,-24.49,-4.95
0.1,0.01,1.04,10.87,-27.76,-9.08
