accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.05,0.16,0.98,-0.53,-3.45,22.52
0.09,0.16,0.98,-1.11,-6.23,23.51
0.01,0.17,1.04,-2.15,-17.24,24.72
0.07,0.18,1.05,-7.88,-13.37,22.35
0.08,0.18,0.98,-7.36,-15.51,25.34
0.07,0.15,1.03,-11.68,-24.08,26.85
0.09,0.16,1.03,-14.15,-22.72,23.16
0.18,0.17,0.94,-10.58,-7.33,24.21
0.11,0.17,1.01,-10.09,-1.94,21.74
0.11,0.16,1.0,-11.34,3.07,19.76
0.0,0.14,1.0,-7.24,-4.26,15.31
0.01,0.14,1.01,-4.44,-17.62,13.74
0.11,0.16,1.0,-2.76,-15.34,13.48
0.04,0.13,1.02,-0.89,-29.16,13.1
0.11,0.18,1.05,-5.94,-23.92,10.23
0.12,0.16,1.04,-7.92,-21.04,8.92
0.1,0.14,1.02,-6.02,-25.31,7.4
0.2,0.18,1.03,-10.64,-12.76,7.07
0.14,0.15,1.02,-9.97,-17.25,8.82
0.09,0.13,1.03,-5.83,-30.92,10.61
0.12,0.23,0.96,-3.59,-20.76,7.83
0.17,0.12,0.91,2.61,-19.79,7.37
0.14,0.11,0.96,4.11,-25.59,6.32
0.28,0.13,0.92,4.85,-3.92,8.75
0.18,0.13,0.97,7.65,-0.55,6.76
0.17,0.12,0.97,4.14,-3.91,10.6
0.13,0.14,1.04,-2.7,-3.51,4.64
0.1,0.13,1.03,-8.17,-12.58,2.47
0.15,0.13,0.96,-4.43,-14.56,0.55
0.16,0.14,0.98,-6.5,-12.79,-1.86
0.2,0.14,0.96,-3.65,-8.6,-0.79
0.16,0.13,1.01,-3.8,-12.7,-0.73
0.2,0.14,1.01,-7.56,-12.34,-2.64
0.24,0.13,0.98,-9.05,-2.29,-4.0
0.23,0.11,0.97,-8.03,6.27,-6.99
0.23,0.13,1.03,-19.45,13.27,-8.37
0.2,0.13,1.02,-28.69,17.74,-10.38
0.18,0.1,0.96,-27.34,18.9,-11.77
0.2,0.1,0.95,-21.36,13.86,-8.26
0.16,0.09,1.0,-15.74,0.0,-4.99
0.16,0.08,0.98,-10.5,-9.83,-3.37
0.22,0.11,1.01,-10.08,-6.98,-2.06
0.21,0.1,1.01,-9.24,-3.22,-1.27
0.19,0.1,1.03,-9.53,-1.28,-2.41
0.18,0.09,1.01,-8.34,-6.66,0.29
0.18,0.1,1.05,-10.53,-9.79,0.93
0.2,0.1,1.03,-10.87,-9.98,1.39
0.21,0.1,1.03,-12.09,-6.99,0.35
0.22,0.09,1.0,-11.36,-7.13,1.51
0.19,0.08,1.0,-8.09,-11.04,3.98
0.19,0.07,0.98,-5.45,-11.56,4.78
0.18,0.06,0.96,-3.6,-13.82,3.68
0.19,0.05,0.97,-3.27,-17.05,3.85
0.2,0.06,0.95,-0.53,-21.77,3.08
0.23,0.07,0.98,-3.04,-21.24,4.09
0.26,0.09,0.95,-5.27,-12.24,1.94
0.25,0.08,0.94,-4.38,-2.98,-0.46
0.24,0.09,0.99,-8.4,1.86,-1.16
0.26,0.08,0.98,-8.32,3.37,1.25
0.21,0.05,0.96,-4.76,-1.5,3.18
0.19,0.04,0.99,-4.93,-10.76,4.05
0.21,0.04,0.94,-4.69,-6.17,1.19
0.19,0.04,0.94,0.35,-12.31,1.13
0.2,0.03,0.96,1.07,-17.3,1.18
0.26,0.06,0.99,-1.85,-6.46,-0.08
0.25,0.07,0.97,-2.81,-2.32,-0.21
0.23,0.07,1.01,-3.27,-4.64,-0.26
0.23,0.06,1.03,-5.18,-5.8,0.61
0.25,0.05,0.94,-2.56,0.06,-0.82
0.24,0.05,0.96,0.7,-1.13,-0.89
0.22,0.05,0.99,1.89,-5.18,-1.31
0.2,0.06,1.01,1.4,-13.18,-1.34
0.23,0.06,1.02,-0.69,-15.5,-0.82
0.22,0.06,0.99,0.95,-20.0,-1.02
0.23,0.04,0.97,2.78,-25.3,-0.66
0.36,0.07,0.96,0.41,-6.23,-1.24
0.32,0.06,0.95,-1.11,1.15,-1.1
0.27,0.07,0.99,-1.07,-1.69,-1.51
0.27,0.07,0.98,-0.2,-2.43,0.34
0.27,0.07,0.99,0.03,-1.39,0.84
0.27,0.07,0.98,1.19,-3.88,1.98
0.28,0.06,0.97,1.47,-3.91,1.91
0.26,0.06,0.98,2.15,-4.92,0.89
0.27,0.08,1.01,0.63,-5.44,0.26
0.26,0.06,0.98,2.75,-5.05,-1.45
0.26,0.06,0.98,4.81,-10.06,1.27
0.28,0.07,1.01,1.88,-9.21,1.04
0.27,0.06,0.98,2.93,-10.17,2.43
0.23,0.03,1.03,3.25,-15.54,2.56
0.38,-0.01,0.9,1.71,-9.11,3.1
0.28,0.08,1.0,1.18,-6.29,-0.69
0.28,0.08,1.0,-1.57,-1.42,0.17
0.26,0.08,1.01,-1.19,-6.37,-0.56
0.27,0.06,0.97,1.05,-7.86,0.98
0.3,0.08,0.97,0.95,-6.66,2.06
0.26,0.06,1.0,2.43,-8.98,-0.55
0.25,0.05,1.0,4.41,-10.53,-1.8
