accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.33,0.51,0.85,-1.19,-4.58,-0.9
0.34,0.51,0.84,-1.59,-6.96,0.81
0.37,0.51,0.81,-0.55,-3.37,-0.09
0.34,0.51,0.81,1.39,-2.61,-2.6
0.35,0.52,0.84,-0.35,-3.48,-0.53
0.34,0.52,0.84,-1.45,-4.64,0.41
0.35,0.51,0.81,-0.11,-3.04,-0.89
0.36,0.52,0.81,-1.19,-0.09,-1.71
0.35,0.52,0.84,-1.25,-3.1,0.55
0.33,0.51,0.83,-0.69,-7.18,1.82
0.38,0.51,0.8,-1.36,-4.69,1.07
0.34,0.49,0.79,-0.6,-1.34,-0.47
0.36,0.49,0.77,-0.02,0.31,-0.72
0.37,0.5,0.8,1.28,3.45,-1.34
0.34,0.51,0.83,0.47,1.1,-0.44
0.36,0.51,0.82,1.1,1.74,-0.81
0.35,0.49,0.81,2.43,0.49,0.2
0.35,0.5,0.82,2.03,0.82,0.27
0.35,0.51,0.83,0.93,0.64,0.38
0.34,0.5,0.82,1.16,-1.21,-1.13
0.35,0.52,0.82,-0.31,1.71,0.24
0.36,0.51,0.82,-1.1,3.83,1.51
0.34,0.51,0.81,-3.66,9.02,-1.82
0.34,0.51,0.84,-4.38,9.01,-1.59
0.31,0.52,0.86,-4.84,4.5,0.12
0.31,0.5,0.85,-4.5,0.18,0.53
0.31,0.5,0.85,-5.48,1.69,-1.4
0.33,0.53,0.88,-10.12,4.58,-3.25
0.31,0.54,0.92,-15.76,7.05,-2.96
0.31,0.54,0.96,-23.65,10.75,-4.21
0.27,0.55,1.04,-33.51,9.04,-7.54
0.28,0.58,0.94,-35.34,2.31,-1.34
0.19,0.48,0.92,-29.63,-13.22,-5.24
0.21,0.44,0.86,-22.87,-19.11,-4.11
0.23,0.43,0.82,-18.89,-24.47,-6.81
0.26,0.39,0.74,-13.95,-27.11,-9.85
0.28,0.34,0.63,-4.41,-32.08,-10.66
0.36,0.34,0.57,0.09,-30.72,-12.53
0.43,0.34,0.56,-3.34,-15.47,-16.49
0.5,0.32,0.5,-3.86,1.76,-19.54
0.46,0.3,0.52,-1.25,6.58,-15.02
0.43,0.3,0.53,3.54,4.67,-12.75
0.43,0.31,0.56,2.96,10.73,-15.08
0.48,0.35,0.6,1.76,30.24,-14.47
0.51,0.44,0.68,2.12,40.63,-19.79
0.46,0.55,0.96,2.18,33.13,1.69
0.45,0.68,1.16,-5.3,-46.93,35.07
0.49,0.66,1.13,-23.85,15.63,9.22
0.4,0.64,1.2,-27.91,2.09,16.29
0.33,0.64,1.26,-23.69,23.97,-3.76
0.34,0.68,1.28,-25.1,18.64,-5.28
0.4,0.69,1.27,-31.11,27.94,8.73
0.42,0.68,1.18,-44.52,37.8,-6.15
0.4,0.62,1.05,-43.91,37.22,-14.08
0.24,0.57,1.11,-31.59,-16.41,12.09
0.41,0.57,0.96,-29.91,-13.27,14.84
0.46,0.53,0.88,-29.53,-7.88,19.92
0.47,0.49,0.81,-28.73,6.73,19.53
0.41,0.45,0.8,-29.76,16.58,19.5
0.37,0.44,0.78,-27.07,18.49,22.82
0.33,0.44,0.82,-27.19,17.74,26.27
0.29,0.43,0.85,-27.33,14.53,30.52
0.27,0.41,0.83,-27.68,19.63,36.24
0.24,0.39,0.85,-25.31,20.69,34.29
0.2,0.38,0.87,-21.88,17.45,27.16
0.15,0.35,0.96,-23.56,7.53,23.22
0.22,0.34,0.94,-21.73,1.08,25.54
0.26,0.31,0.92,-16.08,-1.86,23.68
0.29,0.32,0.94,-14.78,3.68,20.99
0.32,0.35,1.05,-25.01,12.76,22.61
0.33,0.42,1.16,-43.39,14.87,22.52
0.33,0.43,1.27,-66.76,29.22,22.49
0.27,0.44,1.19,-72.7,23.05,21.88
0.22,0.34,1.05,-64.92,-5.59,28.79
0.23,0.32,1.0,-50.06,-20.24,30.35
0.24,0.3,1.0,-43.4,-22.52,29.57
0.29,0.26,0.96,-43.92,-16.58,26.6
0.26,0.25,0.95,-43.21,-19.44,25.44
0.26,0.23,0.9,-39.73,-21.05,23.27
0.29,0.22,0.87,-40.38,-13.24,21.57
0.31,0.2,0.83,-38.64,-8.44,21.39
0.23,0.17,0.84,-37.01,-9.15,20.5
0.22,0.14,0.84,-33.88,-14.38,17.79
0.22,0.12,0.81,-28.09,-15.79,12.14
0.21,0.11,0.84,-23.51,-19.08,8.6
0.26,0.11,0.87,-22.6,-17.42,6.93
0.24,0.09,0.9,-21.33,-25.56,5.6
0.26,0.08,0.9,-19.13,-33.33,5.94
0.27,0.06,0.88,-13.82,-36.75,1.42
0.31,0.07,0.91,-13.15,-35.66,-2.4
0.37,0.08,0.93,-13.34,-31.77,-6.24
0.4,0.12,0.95,-14.29,-28.38,-7.63
0.47,0.12,0.95,-17.88,-21.34,-3.66
0.45,0.1,0.97,-20.03,-18.11,-3.36
0.41,0.09,1.01,-21.6,-25.92,-1.08
0.48,0.08,0.96,-20.17,-21.94,-0.44
0.45,0.08,0.98,-17.91,-23.51,1.68
0.43,0.08,1.01,-17.97,-30.95,3.34
0.47,0.09,0.98,-19.91,-25.02,1.6
0.5,0.08,0.96,-21.45,-16.44,0.38
0.49,0.08,0.97,-24.56,-15.37,0.09
0.48,0.08,0.97,-27.98,-14.27,-0.11
0.5,0.05,0.92,-27.34,-15.71,-0.29
0.51,0.03,0.87,-22.27,-14.64,1.68
0.48,0.03,0.91,-19.1,-18.23,4.43
0.52,0.05,0.92,-20.5,-14.14,4.34
0.56,0.07,0.92,-23.16,-5.45,4.99
0.55,0.06,0.91,-24.53,-1.94,7.21
0.55,0.05,0.88,-23.47,0.4,10.82
0.53,0.02,0.87,-21.53,-1.97,13.63
0.52,0.03,0.87,-20.76,-1.48,15.68
0.53,0.02,0.89,-20.14,3.51,16.37
0.54,0.02,0.9,-21.27,8.93,13.48
0.53,0.03,0.9,-23.37,15.13,14.06
0.47,-0.0,0.92,-22.6,8.52,16.55
0.52,-0.02,0.85,-18.49,12.03,18.46
0.47,-0.03,0.87,-15.05,6.53,21.74
0.45,-0.04,0.86,-12.14,1.92,22.12
0.46,-0.03,0.87,-9.86,0.53,21.18
0.5,-0.03,0.86,-9.01,5.51,20.03
0.46,-0.01,0.91,-11.88,4.69,19.68
0.5,-0.0,0.89,-13.86,9.63,18.44
