accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.23,0.1,0.97,-15.39,1.62,-3.71
0.22,0.09,0.97,-15.39,4.15,-2.89
0.21,0.08,0.95,-11.74,7.5,-1.16
0.19,0.08,0.96,-9.65,12.78,-1.65
0.13,0.07,0.97,-7.51,9.95,-2.14
0.09,0.09,1.0,-7.33,4.18,-4.35
0.1,0.08,1.0,-8.21,-0.61,-5.66
0.14,0.09,0.97,-6.72,-4.4,-5.16
0.19,0.08,0.96,-4.31,-2.12,-4.95
0.2,0.09,0.97,-3.6,0.41,-3.6
0.19,0.11,0.98,-3.34,5.85,-4.24
0.16,0.08,0.98,-1.18,4.78,-3.5
0.11,0.1,1.02,-1.53,2.7,-5.59
0.13,0.1,1.01,-2.24,0.03,-6.47
0.15,0.08,0.98,-1.04,-2.7,-5.94
0.17,0.08,0.97,-0.58,-3.19,-6.41
0.19,0.09,0.98,-0.55,-4.11,-4.55
0.2,0.08,0.94,2.43,-0.49,-5.3
0.21,0.09,0.97,1.69,1.25,-4.27
0.23,0.12,1.02,-2.17,5.37,-3.6
0.2,0.09,1.0,-2.03,6.05,-2.9
0.18,0.09,1.02,-2.23,6.41,-3.25
0.19,0.09,1.01,-2.43,7.31,-3.77
0.18,0.09,1.0,0.32,5.07,-4.21
0.17,0.09,1.02,0.17,2.53,-3.82
0.24,0.12,1.07,-4.52,5.04,-1.62
0.25,0.1,1.03,-5.54,7.66,0.44
0.22,0.09,1.01,-4.72,12.38,-0.66
0.22,0.1,1.04,-6.96,13.63,1.13
0.22,0.09,1.02,-5.25,13.97,3.01
0.18,0.08,1.03,-3.94,12.7,4.53
0.18,0.09,1.08,-7.63,10.58,5.97
0.16,0.09,1.07,-8.92,10.79,5.04
0.15,0.07,1.04,-9.27,9.98,4.4
0.16,0.08,1.05,-11.54,10.14,4.4
0.15,0.09,1.07,-14.11,9.28,5.1
0.13,0.08,1.04,-14.02,9.51,3.95
0.15,0.08,1.03,-14.43,9.54,4.69
0.13,0.07,1.01,-14.15,8.2,3.88
0.13,0.08,1.01,-14.03,6.37,3.98
0.16,0.07,1.0,-13.34,4.55,5.83
0.14,0.08,1.01,-14.26,2.49,6.96
0.14,0.08,1.0,-14.06,-0.84,8.98
0.15,0.07,0.98,-13.25,-0.84,9.83
0.15,0.07,0.97,-11.94,0.03,10.82
0.17,0.07,0.98,-12.95,6.9,9.98
0.2,0.06,0.93,-14.05,15.22,10.82
0.1,0.06,1.0,-16.64,13.04,10.11
0.08,0.04,0.96,-13.4,10.99,8.17
0.07,0.02,0.95,-10.03,7.54,6.69
0.09,0.0,0.93,-5.62,9.08,5.25
0.06,-0.02,0.93,-1.68,2.5,6.35
0.04,0.03,1.0,1.05,-5.44,6.03
0.12,0.01,0.97,0.2,-3.97,2.56
0.11,-0.01,0.95,4.09,-6.5,3.71
0.07,0.04,0.99,6.69,-10.82,4.64
0.08,0.07,1.0,6.81,-7.37,3.33
0.12,0.06,0.97,7.13,-0.66,2.64
0.14,0.03,0.97,9.88,-0.41,3.82
0.19,0.03,0.99,10.17,11.59,4.76
0.14,0.03,1.01,15.57,12.67,9.16
0.14,0.01,0.91,23.89,20.79,4.43
0.08,-0.02,0.86,50.64,19.4,-0.18
0.03,-0.05,0.92,63.83,17.02,6.2
-0.01,0.1,1.13,45.86,2.85,4.38
0.01,0.19,1.33,13.63,3.62,-3.16
0.14,0.16,1.16,-4.76,25.91,-10.34
0.14,0.09,0.94,3.89,19.48,-4.02
0.18,0.04,0.86,15.73,24.67,-0.49
0.07,0.1,1.07,12.5,15.51,2.38
0.06,0.09,1.06,11.37,11.77,1.63
0.06,0.13,1.1,2.92,14.32,-2.17
0.06,0.13,1.12,-5.92,14.38,-3.85
0.05,0.12,1.09,-11.16,5.02,-1.97
0.09,0.07,0.99,-9.11,6.27,-2.24
0.08,0.07,0.96,-5.13,1.42,-0.64
0.08,0.07,1.0,-3.51,7.33,-2.89
0.04,0.07,1.03,-3.18,3.34,-2.15
0.04,0.06,0.97,0.58,2.5,-3.37
0.0,0.06,1.0,0.31,-2.75,-6.0
0.0,0.09,1.04,-2.37,-6.56,-7.97
0.07,0.08,1.0,-1.65,-7.36,-6.72
0.09,0.06,0.94,2.76,-4.15,-5.82
0.09,0.07,0.98,3.44,-2.93,-5.8
0.09,0.09,1.01,2.69,-0.09,-5.4
0.12,0.08,0.98,2.84,3.07,-4.05
0.08,0.11,1.05,-1.57,3.76,-3.65
0.08,0.11,1.05,-3.95,3.57,-2.81
0.05,0.09,1.04,-5.47,3.66,-3.56
0.05,0.1,1.05,-6.41,-0.24,-3.01
0.08,0.07,1.0,-2.9,-2.14,-3.3
0.09,0.08,1.0,-3.77,6.58,-4.27
0.07,0.06,0.99,-0.76,8.63,-4.96
0.04,0.09,1.06,-3.47,8.26,-6.11
0.05,0.1,1.07,-5.57,3.85,-4.35
0.04,0.08,1.03,-3.15,-1.5,-2.98
0.06,0.07,1.03,-2.23,-2.32,-2.31
0.08,0.07,1.0,0.5,-2.92,-0.23
0.09,0.06,0.96,5.89,-1.11,-0.02
0.1,0.06,0.98,10.78,4.12,-0.24
0.07,0.06,0.97,20.03,3.36,1.1
0.1,0.05,0.9,32.82,9.1,2.72
0.08,0.06,0.86,49.85,4.61,3.6
