accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.40,0.09,0.88, -4.89, 3.79, -2.31,
 0.40,0.09,0.87, -5.34, 4.20, -2.37,
 0.40,0.09,0.87, -5.33, 4.70, -2.44,
 0.40,0.09,0.86, -5.42, 5.28, -2.32,
 0.38,0.08,0.86, -5.25, 5.31, -1.86,
 0.37,0.08,0.86, -4.66, 4.58, -2.05,
 0.37,0.08,0.87, -4.03, 3.44, -2.11,
 0.38,0.09,0.87, -3.51, 2.41, -2.35,
 0.38,0.09,0.88, -3.86, 1.62, -1.97,
 0.39,0.10,0.87, -4.82, 1.86, -1.53,
 0.40,0.10,0.89, -5.30, 2.20, -0.82,
 0.39,0.09,0.87, -5.34, 2.61, -0.95,
 0.39,0.08,0.86, -5.13, 2.24, -1.07,
 0.39,0.08,0.87, -4.99, 2.17, -0.98,
 0.39,0.08,0.87, -4.43, 1.74, -0.75,
 0.38,0.08,0.88, -3.95, 0.79, -0.44,
 0.39,0.09,0.87, -4.02, 0.55, -0.38,
 0.39,0.09,0.88, -4.06, 0.70, -0.29,
 0.40,0.08,0.87, -4.08, 1.13, -0.15,
 0.40,0.09,0.87, -4.31, 2.11, -0.09,
 0.39,0.09,0.88, -4.37, 2.60, 0.14,
 0.40,0.09,0.87, -4.40, 3.77, -0.27,
 0.39,0.09,0.87, -4.60, 4.38, -0.92,
 0.38,0.09,0.88, -4.66, 4.53, -0.95,
 0.38,0.09,0.88, -4.53, 3.80, -0.92,
 0.37,0.09,0.88, -4.52, 2.93, -1.24,
 0.37,0.09,0.88, -4.55, 2.15, -1.36,
 0.38,0.09,0.89, -4.87, 1.40, -1.21,
 0.38,0.09,0.89, -5.16, 1.05, -0.92,
 0.39,0.09,0.88, -5.60, 0.76, -0.87,
 0.39,0.08,0.89, -5.82, 1.33, -0.95,
 0.39,0.09,0.86, -6.11, 2.96, -1.76,
 0.40,0.09,0.86, -6.58, 5.27, -2.35,
 0.40,0.08,0.86, -6.64, 7.13, -2.49,
 0.39,0.09,0.85, -5.82, 8.18, -1.94,
 0.39,0.08,0.86, -5.31, 8.09, -1.51,
 0.37,0.09,0.87, -5.05, 7.94, -1.80,
 0.38,0.08,0.87, -4.64, 6.98, -1.40,
 0.37,0.08,0.88, -4.56, 6.12, -1.15,
 0.37,0.08,0.88, -4.60, 5.51, -0.89,
 0.38,0.09,0.87, -5.10, 5.60, -0.63,
 0.38,0.09,0.87, -5.76, 6.67, -0.78,
 0.37,0.09,0.88, -6.08, 6.87, -0.87,
 0.37,0.08,0.87, -6.05, 6.93, -1.16,
 0.36,0.08,0.87, -5.48, 6.43, -1.24,
 0.36,0.09,0.87, -4.70, 5.95, -1.68,
 0.37,0.08,0.87, -4.24, 5.71, -2.03,
 0.38,0.08,0.88, -4.03, 6.20, -2.06,
 0.38,0.09,0.87, -4.49, 7.62, -2.18,
 0.40,0.09,0.88, -5.40, 10.18, -2.67,
 0.41,0.09,0.87, -6.87, 14.43, -3.76,
 0.42,0.09,0.87, -8.60, 20.92, -6.82,
 0.45,0.11,0.86, -11.59, 29.92, -10.43,
 0.52,0.07,0.85, -13.44, 47.56, -12.46,
 0.47,0.09,0.85, -17.92, 58.82, -13.60,
 0.45,0.09,0.85, -17.98, 69.85, -16.17,
 0.46,0.07,0.85, -19.65, 83.34, -21.15,
 0.47,0.08,0.85, -21.01, 100.26, -27.27,
 0.49,0.07,0.84, -23.48, 117.16, -32.34,
 0.47,0.06,0.82, -24.55, 136.67, -36.56,
 0.44,0.04,0.79, -23.42, 153.50, -40.87,
 0.43,0.03,0.78, -21.28, 169.94, -45.48,
 0.44,0.03,0.78, -19.71, 185.05, -46.17,
 0.41,0.03,0.78, -17.86, 195.19, -43.59,
 0.36,0.03,0.80, -14.87, 199.15, -38.87,
 0.21,0.10,0.75, -15.80, 181.69, -34.20,
 0.32,-0.10,0.83, -7.08, 202.90, -26.60,
 0.24,0.08,0.79, -3.56, 199.83, -24.11,
 0.20,0.05,0.83, -1.24, 198.98, -18.81,
 0.14,0.07,0.86, 1.19, 195.51, -16.09,
 0.20,0.12,0.93, -1.30, 199.80, -7.36,
 0.09,0.11,0.92, -5.45, 198.95, -6.93,
 -0.05,0.14,0.91, -5.66, 182.84, -10.46,
 0.02,0.03,0.95, -4.95, 182.73, -8.55,
 -0.00,0.13,0.93, -8.76, 181.65, -8.12,
 -0.02,0.10,0.95, -6.84, 179.66, -8.55,
 -0.02,0.10,0.92, -7.74, 179.13, -8.96,
 -0.03,0.10,0.92, -9.54, 182.18, -8.93,
 -0.03,0.09,0.90, -10.44, 188.63, -8.27,
 -0.05,0.08,0.87, -10.89, 190.61, -8.23,
 -0.07,0.06,0.87, -10.12, 190.99, -6.49,
