accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.24,0.32,0.86, -5.40, 1.48, -0.75,
 0.25,0.32,0.87, -5.59, 1.73, -0.85,
 0.25,0.32,0.87, -5.80, 1.91, -1.08,
 0.24,0.32,0.86, -5.82, 2.41, -1.37,
 0.25,0.32,0.87, -5.91, 3.01, -1.42,
 0.24,0.32,0.86, -6.27, 2.93, -1.05,
 0.24,0.32,0.87, -6.27, 2.99, -0.73,
 0.24,0.32,0.86, -6.15, 1.86, -0.60,
 0.24,0.32,0.86, -6.11, 1.25, -0.32,
 0.24,0.32,0.86, -5.83, 0.52, 0.08,
 0.25,0.32,0.87, -5.56, 0.40, 0.14,
 0.25,0.31,0.85, -5.05, 0.85, 0.02,
 0.24,0.31,0.86, -4.90, 1.33, -0.08,
 0.24,0.32,0.85, -4.75, 1.88, -0.35,
 0.24,0.32,0.87, -4.70, 2.46, -0.24,
 0.24,0.32,0.87, -4.66, 2.85, -0.78,
 0.23,0.32,0.86, -4.79, 2.67, -0.93,
 0.23,0.32,0.86, -4.95, 2.75, -1.04,
 0.23,0.32,0.86, -4.84, 2.08, -1.40,
 0.23,0.32,0.87, -4.92, 2.32, -1.97,
 0.24,0.32,0.87, -5.16, 2.63, -2.09,
 0.24,0.32,0.87, -5.08, 3.22, -2.49,
 0.24,0.31,0.86, -4.81, 3.51, -2.90,
 0.24,0.32,0.87, -4.55, 3.48, -2.73,
 0.24,0.32,0.87, -4.63, 3.47, -2.60,
 0.25,0.32,0.86, -4.50, 3.53, -2.27,
 0.24,0.32,0.86, -4.76, 3.27, -1.66,
 0.25,0.31,0.87, -4.61, 2.98, -1.22,
 0.25,0.32,0.88, -4.78, 2.95, -1.02,
 0.24,0.31,0.87, -4.70, 2.49, -1.01,
 0.25,0.32,0.86, -4.81, 2.47, -0.75,
 0.24,0.32,0.86, -4.87, 1.97, -1.13,
 0.24,0.31,0.87, -4.75, 2.20, -1.45,
 0.24,0.32,0.86, -4.90, 2.64, -1.73,
 0.25,0.32,0.87, -4.84, 2.82, -1.97,
 0.24,0.31,0.86, -4.78, 3.08, -1.85,
 0.25,0.31,0.86, -4.40, 2.96, -1.83,
 0.25,0.32,0.87, -4.58, 3.13, -1.34,
 0.25,0.31,0.87, -4.50, 2.84, -1.15,
 0.25,0.32,0.86, -4.40, 2.49, -0.56,
 0.25,0.31,0.87, -4.55, 2.32, -0.63,
 0.25,0.32,0.87, -4.78, 2.82, -0.82,
 0.25,0.32,0.88, -5.01, 3.39, -0.81,
 0.25,0.32,0.87, -5.11, 4.09, -0.85,
 0.25,0.32,0.87, -5.18, 4.55, -0.60,
 0.25,0.32,0.87, -5.24, 4.44, -0.50,
 0.24,0.32,0.87, -5.40, 4.34, -0.47,
 0.24,0.32,0.87, -5.54, 4.53, -0.63,
 0.24,0.33,0.88, -6.02, 4.69, -0.82,
 0.24,0.32,0.87, -6.27, 4.40, -0.99,
 0.24,0.32,0.87, -6.85, 4.92, -1.44,
 0.25,0.32,0.87, -7.01, 6.03, -1.82,
 0.26,0.31,0.87, -7.28, 7.48, -2.20,
 0.26,0.31,0.85, -7.36, 9.16, -2.09,
 0.27,0.31,0.86, -7.77, 11.51, -2.02,
 0.28,0.31,0.85, -7.60, 13.94, -1.98,
 0.31,0.31,0.85, -7.47, 17.92, -2.02,
 0.32,0.31,0.86, -7.54, 23.04, -0.76,
 0.34,0.31,0.87, -8.58, 27.82, 1.42,
 0.34,0.32,0.86, -10.21, 32.50, 3.19,
 0.34,0.32,0.86, -10.99, 37.60, 3.01,
 0.32,0.32,0.85, -12.02, 44.69, 1.59,
 0.32,0.31,0.86, -12.92, 53.07, -1.02,
 0.30,0.30,0.83, -13.30, 62.78, -5.37,
 0.29,0.31,0.83, -13.94, 72.69, -10.82,
 0.29,0.31,0.85, -14.17, 84.49, -16.95,
 0.30,0.30,0.85, -15.05, 98.41, -25.34,
 0.30,0.32,0.86, -17.15, 116.69, -33.25,
 0.31,0.32,0.86, -19.15, 136.29, -39.28,
 0.30,0.31,0.84, -20.43, 155.28, -44.46,
 0.29,0.31,0.84, -22.20, 172.52, -48.47,
 0.30,0.29,0.83, -22.09, 191.66, -51.11,
 0.26,0.28,0.82, -22.43, 206.46, -53.34,
 0.24,0.26,0.83, -22.87, 221.33, -55.91,
 0.24,0.26,0.81, -24.32, 235.44, -58.23,
 0.24,0.26,0.81, -26.35, 253.30, -59.36,
 0.19,0.25,0.81, -27.36, 268.79, -60.37,
 0.13,0.24,0.80, -26.50, 282.95, -61.19,
 0.06,0.23,0.78, -23.65, 290.29, -57.45,
