accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.27,0.21,0.88, -5.65, 0.67, -2.63,
 0.28,0.21,0.88, -5.68, 0.92, -2.87,
 0.27,0.21,0.89, -5.80, 1.18, -2.96,
 0.29,0.21,0.89, -6.06, 2.38, -4.14,
 0.28,0.21,0.88, -6.17, 2.95, -4.34,
 0.29,0.21,0.88, -5.79, 2.72, -4.35,
 0.29,0.21,0.88, -6.14, 2.18, -3.57,
 0.29,0.21,0.89, -6.14, -0.03, -1.97,
 0.29,0.21,0.88, -5.45, -2.43, -0.29,
 0.29,0.20,0.87, -5.25, -4.70, 0.90,
 0.29,0.20,0.88, -4.98, -6.00, 2.03,
 0.28,0.20,0.87, -4.76, -7.15, 1.97,
 0.28,0.20,0.87, -4.43, -5.57, 0.75,
 0.29,0.20,0.87, -4.17, -3.71, -0.79,
 0.30,0.21,0.87, -3.89, -0.81, -2.38,
 0.30,0.20,0.88, -3.71, 1.94, -4.75,
 0.30,0.20,0.88, -4.29, 5.28, -6.37,
 0.32,0.19,0.87, -4.47, 8.11, -7.74,
 0.32,0.20,0.87, -4.32, 11.07, -8.56,
 0.32,0.21,0.87, -4.23, 12.15, -8.38,
 0.32,0.20,0.88, -4.12, 11.62, -6.44,
 0.31,0.20,0.87, -3.79, 7.83, -4.24,
 0.32,0.20,0.86, -3.71, 4.14, -1.95,
 0.31,0.21,0.88, -3.62, 0.92, 0.20,
 0.32,0.21,0.89, -3.92, -1.08, 2.26,
 0.31,0.21,0.87, -3.53, -1.59, 2.55,
 0.31,0.21,0.87, -3.07, -0.75, 2.23,
 0.30,0.21,0.87, -2.34, 0.76, 1.27,
 0.31,0.20,0.87, -1.39, 2.75, 0.23,
 0.30,0.21,0.87, -0.43, 4.44, -1.05,
 0.30,0.22,0.89, 0.29, 6.23, -1.97,
 0.30,0.22,0.89, 0.26, 6.69, -2.49,
 0.29,0.23,0.90, -0.21, 7.60, -2.72,
 0.29,0.23,0.91, -1.04, 7.39, -2.34,
 0.29,0.23,0.91, -1.94, 7.57, -2.56,
 0.29,0.23,0.92, -2.61, 7.85, -2.73,
 0.30,0.23,0.90, -3.88, 8.81, -3.25,
 0.31,0.24,0.91, -4.98, 10.67, -3.34,
 0.32,0.22,0.90, -6.41, 14.37, -4.08,
 0.35,0.22,0.89, -7.88, 21.02, -4.82,
 0.37,0.22,0.90, -8.72, 28.40, -5.10,
 0.38,0.22,0.90, -9.24, 35.27, -4.41,
 0.37,0.22,0.89, -10.17, 39.91, -3.47,
