accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.26,0.32,0.89, -1.88, -1.88, -0.47,
 0.26,0.32,0.90, -2.34, -1.92, -0.27,
 0.25,0.32,0.90, -2.82, -2.08, -0.47,
 0.26,0.33,0.91, -4.58, -2.56, -0.61,
 0.26,0.32,0.90, -6.06, -2.32, -1.07,
 0.25,0.31,0.89, -7.33, -2.29, -1.51,
 0.27,0.30,0.88, -8.63, -0.90, -2.52,
 0.26,0.29,0.87, -8.90, -1.95, -3.25,
 0.28,0.28,0.85, -8.72, -1.47, -3.39,
 0.29,0.28,0.85, -7.79, -0.67, -3.68,
 0.29,0.28,0.85, -7.16, -0.40, -2.87,
 0.29,0.27,0.84, -5.95, 0.14, -1.73,
 0.29,0.27,0.83, -4.37, 0.17, -0.38,
 0.28,0.27,0.84, -3.02, -0.14, 0.18,
 0.28,0.27,0.85, -2.05, -1.34, 0.72,
 0.28,0.27,0.84, -1.56, -1.33, 0.78,
 0.27,0.28,0.86, -1.13, -1.34, 0.92,
 0.28,0.29,0.87, -1.34, -0.72, 1.25,
 0.28,0.29,0.88, -1.74, -0.21, 0.98,
 0.27,0.30,0.89, -2.29, 0.49, 0.43,
 0.29,0.30,0.89, -3.59, 0.89, -0.14,
 0.28,0.30,0.90, -4.05, 1.42, -0.75,
 0.28,0.31,0.90, -5.34, 1.53, -1.40,
 0.28,0.30,0.90, -6.20, 2.46, -1.30,
 0.28,0.30,0.89, -7.33, 2.21, -0.89,
 0.28,0.29,0.89, -7.01, 1.36, -0.50,
 0.28,0.30,0.89, -7.02, 0.17, 0.82,
 0.28,0.28,0.87, -7.07, -0.64, 1.05,
 0.28,0.29,0.89, -6.73, -1.65, 1.65,
 0.28,0.30,0.88, -7.15, -1.63, 2.23,
 0.27,0.30,0.88, -7.13, -1.07, 2.35,
 0.27,0.29,0.87, -7.57, -0.96, 2.08,
 0.27,0.29,0.87, -7.77, -0.93, 1.28,
 0.27,0.29,0.87, -8.03, -0.63, 0.79,
 0.27,0.28,0.88, -8.43, -0.56, 0.09,
 0.28,0.28,0.88, -8.63, 0.17, -0.79,
 0.28,0.28,0.87, -9.02, 1.50, -1.79,
 0.29,0.29,0.87, -9.74, 2.27, -2.56,
 0.29,0.29,0.87, -10.37, 3.34, -2.70,
 0.29,0.27,0.86, -10.75, 3.98, -2.99,
 0.29,0.27,0.87, -10.73, 3.94, -2.90,
 0.29,0.26,0.86, -10.50, 3.82, -3.36,
 0.29,0.27,0.84, -10.23, 2.69, -2.61,
 0.30,0.26,0.85, -9.45, 7.15, -2.75,
 0.30,0.26,0.84, -8.63, 6.85, -1.73,
 0.33,0.24,0.84, -7.95, 8.81, -1.97,
 0.37,0.25,0.83, -7.18, 12.44, -0.05,
 0.40,0.25,0.83, -7.37, 17.21, 4.17,
 0.42,0.25,0.84, -8.38, 22.23, 8.50,
 0.43,0.25,0.85, -8.69, 30.50, 10.76,
 0.43,0.25,0.87, -9.95, 41.22, 11.57,
 0.45,0.23,0.83, -13.11, 57.42, 8.43,
 0.43,0.26,0.84, -15.53, 76.47, 2.55,
 0.44,0.26,0.85, -16.52, 100.90, -4.69,
 0.41,0.25,0.82, -19.04, 126.72, -13.40,
 0.42,0.23,0.78, -21.13, 166.05, -21.36,
 0.29,0.26,0.83, -26.15, 173.13, -26.93,
 0.24,0.18,0.77, -20.24, 188.24, -36.43,
 0.18,0.17,0.75, -17.08, 189.98, -44.03,
 0.20,0.15,0.75, -12.93, 197.74, -51.97,
 0.22,0.19,0.77, -10.84, 209.07, -55.48,
 0.26,0.18,0.79, -21.21, 221.66, -53.21,
 0.27,0.29,0.89, -21.07, 232.43, -46.24,
 0.22,0.25,0.79, -15.59, 244.47, -46.35,
 0.17,0.26,0.81, -16.55, 259.24, -40.37,
 0.06,0.21,0.81, -16.14, 266.72, -31.76,
 -0.00,0.24,0.78, -13.19, 263.59, -24.72,
 -0.07,0.24,0.80, -9.34, 263.71, -20.55,
 -0.10,0.26,0.80, -8.20, 262.73, -15.28,
 -0.20,0.30,0.85, -8.67, 258.41, -12.18,
 -0.24,0.31,0.88, -7.47, 263.15, -13.88,
 -0.32,0.33,0.91, -9.47, 262.99, -18.24,
 -0.36,0.34,0.95, -12.58, 264.20, -24.96,
 -0.40,0.34,0.96, -16.17, 270.63, -33.82,
 -0.43,0.35,0.92, -20.60, 267.13, -41.28,
 -0.47,0.30,0.92, -18.78, 270.89, -49.48,
 -0.50,0.30,0.88, -17.65, 260.31, -55.86,
 -0.49,0.27,0.87, -18.66, 247.66, -58.37,
 -0.46,0.26,0.82, -22.52, 236.20, -57.22,
 -0.46,0.27,0.81, -26.64, 222.78, -51.08,
 -0.46,0.25,0.79, -30.38, 209.97, -43.33,
 -0.44,0.24,0.74, -31.28, 204.15, -36.90,
 -0.46,0.23,0.72, -31.73, 195.56, -27.83,
 -0.48,0.25,0.71, -32.79, 185.69, -18.37,
 -0.49,0.23,0.67, -31.57, 182.34, -11.65,
 -0.53,0.24,0.66, -29.66, 178.35, -5.51,
 -0.56,0.24,0.67, -29.71, 173.51, -1.54,
 -0.60,0.20,0.63, -28.27, 173.24, -2.75,
 -0.65,0.21,0.63, -24.27, 174.29, -5.76,
 -0.70,0.21,0.65, -21.16, 176.26, -11.94,
 -0.70,0.22,0.64, -21.76, 181.79, -16.82,
 -0.77,0.22,0.63, -28.21, 182.14, -23.94,
 -0.80,0.19,0.61, -25.44, 177.89, -33.63,
 -0.81,0.17,0.57, -22.14, 171.27, -40.06,
 -0.78,0.18,0.58, -23.65, 164.05, -42.09,
 -0.77,0.17,0.51, -25.48, 162.24, -42.12,
 -0.76,0.18,0.58, -29.77, 155.54, -40.41,
 -0.72,0.18,0.54, -29.42, 152.34, -35.89,
 -0.68,0.15,0.50, -29.18, 152.08, -31.94,
 -0.67,0.15,0.47, -27.19, 150.82, -26.67,
 -0.68,0.16,0.47, -27.59, 148.35, -19.57,
 -0.69,0.15,0.48, -27.71, 143.24, -13.16,
 -0.71,0.13,0.44, -24.76, 133.88, -8.08,
 -0.72,0.12,0.40, -20.79, 129.28, -3.92,
 -0.77,0.11,0.40, -15.80, 129.77, -2.92,
 -0.82,0.09,0.39, -14.03, 128.40, -4.34,
 -0.85,0.08,0.32, -12.55, 132.53, -5.40,
 -0.92,0.07,0.34, -12.11, 131.85, -10.99,
 -0.95,0.08,0.31, -7.21, 129.69, -17.76,
 -0.95,0.08,0.30, -2.75, 125.86, -23.60,
 -0.95,0.08,0.29, 2.69, 123.48, -28.66,
 -0.95,0.07,0.29, 8.58, 121.30, -32.56,
 -0.93,0.08,0.27, 12.49, 117.73, -34.95,
 -0.91,0.08,0.25, 16.61, 115.01, -34.53,
 -0.91,0.10,0.26, 20.05, 107.77, -32.02,
 -0.90,0.11,0.26, 21.71, 99.10, -29.53,
 -0.91,0.09,0.27, 24.32, 91.57, -27.85,
 -0.88,0.10,0.25, 25.40, 90.58, -26.09,
 -0.88,0.13,0.28, 22.87, 88.47, -23.13,
 -0.89,0.12,0.29, 22.29, 88.69, -21.02,
 -0.92,0.12,0.27, 22.17, 86.63, -18.90,
 -0.97,0.10,0.27, 21.02, 78.35, -16.58,
 -0.98,0.10,0.25, 22.23, 69.21, -14.96,
