accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.51,0.23,0.80, -6.03, -1.16, 0.89,
 0.51,0.23,0.80, -6.40, -0.63, 0.73,
 0.51,0.23,0.81, -6.26, -0.05, 0.49,
 0.50,0.22,0.80, -6.47, 1.08, -0.37,
 0.50,0.22,0.80, -6.38, 2.08, -1.25,
 0.50,0.22,0.78, -6.56, 3.34, -2.27,
 0.50,0.22,0.79, -6.20, 4.15, -2.95,
 0.51,0.22,0.79, -6.12, 4.05, -3.40,
 0.51,0.22,0.78, -6.15, 4.81, -3.31,
 0.51,0.22,0.78, -5.63, 5.56, -3.05,
 0.50,0.22,0.78, -4.75, 5.28, -2.46,
 0.51,0.22,0.79, -4.32, 3.86, -1.25,
 0.50,0.22,0.79, -3.74, 1.56, -0.26,
 0.50,0.22,0.80, -3.71, 0.15, 0.43,
 0.50,0.22,0.80, -3.98, -0.60, 0.79,
 0.50,0.23,0.80, -4.60, -1.30, 1.15,
 0.51,0.23,0.80, -5.48, -0.90, 1.57,
 0.50,0.23,0.80, -5.56, -0.21, 1.39,
 0.50,0.22,0.80, -5.85, 0.67, 1.05,
 0.50,0.22,0.80, -5.88, 1.13, 0.67,
 0.49,0.23,0.80, -5.94, 1.45, 0.34,
 0.50,0.23,0.80, -5.89, 1.27, 0.03,
 0.49,0.23,0.79, -5.79, 1.37, -0.50,
 0.50,0.23,0.80, -6.08, 2.02, -0.75,
 0.49,0.23,0.80, -6.09, 2.11, -0.85,
 0.49,0.23,0.79, -5.94, 1.56, -0.76,
 0.49,0.22,0.80, -5.86, 0.58, -0.92,
 0.49,0.23,0.79, -6.00, 0.31, -0.89,
 0.50,0.22,0.78, -5.37, -0.12, -0.98,
 0.50,0.22,0.79, -5.24, 0.41, -1.16,
 0.50,0.21,0.79, -5.44, 0.55, -1.45,
 0.50,0.23,0.78, -4.90, 1.27, -1.73,
 0.50,0.22,0.78, -4.81, 2.12, -2.09,
 0.50,0.22,0.79, -4.37, 2.75, -2.11,
 0.50,0.22,0.79, -4.29, 2.72, -1.74,
 0.50,0.23,0.79, -4.41, 2.08, -1.33,
 0.50,0.22,0.79, -4.64, 1.98, -1.24,
 0.48,0.21,0.80, -5.37, 0.46, -1.02,
 0.50,0.22,0.78, -4.63, 0.17, -1.57,
 0.50,0.22,0.79, -4.29, 2.58, -1.82,
 0.50,0.23,0.80, -5.34, 2.95, -1.82,
 0.50,0.22,0.79, -5.34, 2.31, -2.02,
 0.51,0.22,0.79, -5.24, 2.87, -1.85,
 0.53,0.22,0.78, -5.47, 4.89, -1.53,
 0.55,0.22,0.79, -5.89, 7.53, -0.38,
 0.56,0.23,0.79, -6.53, 10.58, 0.96,
 0.58,0.22,0.77, -7.33, 15.01, 2.49,
 0.60,0.22,0.76, -7.48, 21.44, 4.46,
 0.60,0.22,0.76, -7.68, 28.73, 7.73,
 0.56,0.21,0.76, -7.66, 31.13, 10.40,
 0.55,0.20,0.76, -6.49, 33.30, 9.77,
 0.52,0.20,0.75, -5.79, 36.93, 7.86,
 0.53,0.18,0.74, -4.35, 44.53, 2.73,
 0.53,0.18,0.74, -1.74, 55.73, -4.03,
 0.52,0.19,0.74, -1.74, 70.66, -12.31,
 0.52,0.19,0.74, -1.57, 90.99, -23.28,
 0.51,0.19,0.74, -2.35, 116.72, -35.94,
 0.47,0.19,0.74, -2.52, 139.62, -47.88,
 0.42,0.18,0.72, -2.23, 159.28, -60.40,
 0.42,0.17,0.72, 1.37, 181.24, -72.50,
 0.40,0.20,0.72, 3.47, 200.11, -79.54,
 0.43,0.19,0.71, 4.14, 219.74, -84.78,
