accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.42,0.22,0.80, -4.52, 5.69, 0.24,
 0.42,0.23,0.80, -4.44, 4.66, 0.41,
 0.41,0.22,0.80, -3.86, 3.37, 0.75,
 0.42,0.23,0.80, -2.69, 0.66, 0.99,
 0.42,0.23,0.80, -1.95, -2.34, 1.59,
 0.43,0.23,0.80, -1.85, -4.03, 1.65,
 0.43,0.23,0.81, -1.66, -4.55, 1.45,
 0.44,0.23,0.81, -1.44, -3.11, 0.21,
 0.46,0.23,0.82, -1.45, -0.53, -1.05,
 0.46,0.24,0.81, -1.97, 2.29, -1.86,
 0.47,0.24,0.82, -2.99, 5.79, -2.47,
 0.47,0.24,0.81, -3.65, 8.18, -3.02,
 0.46,0.23,0.82, -3.37, 9.50, -3.42,
 0.46,0.24,0.81, -3.77, 10.09, -3.51,
 0.45,0.25,0.82, -4.11, 10.18, -2.87,
 0.44,0.24,0.82, -4.11, 9.07, -2.44,
 0.43,0.23,0.81, -3.56, 7.16, -1.92,
 0.43,0.23,0.81, -3.31, 5.24, -1.82,
 0.44,0.23,0.82, -2.85, 3.71, -1.10,
 0.44,0.23,0.82, -2.47, 1.86, -0.15,
 0.44,0.23,0.83, -2.20, -1.73, 0.98,
 0.43,0.23,0.82, -1.60, -4.23, 1.69,
 0.44,0.24,0.83, -1.39, -5.92, 1.65,
 0.45,0.23,0.82, -1.36, -6.24, 2.29,
 0.48,0.22,0.82, -4.84, -7.79, 3.07,
 0.45,0.24,0.83, -2.14, -3.92, 2.56,
 0.45,0.24,0.82, -1.37, -1.76, 1.60,
 0.45,0.23,0.82, -2.14, -2.23, 0.92,
 0.45,0.23,0.83, -2.11, -1.89, 0.50,
 0.45,0.24,0.84, -3.42, 0.20, -0.02,
 0.44,0.24,0.83, -3.15, 0.35, -0.84,
 0.44,0.24,0.83, -3.44, 0.24, -0.98,
 0.44,0.24,0.84, -3.65, -0.32, -0.41,
