accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.12,0.12,0.94, -6.61, 1.11, -2.40,
 0.13,0.12,0.93, -6.34, 0.92, -2.53,
 0.12,0.12,0.94, -6.47, 0.84, -2.60,
 0.12,0.12,0.93, -6.52, 0.38, -2.52,
 0.12,0.12,0.94, -6.20, 0.12, -2.46,
 0.13,0.12,0.94, -6.46, 0.08, -2.18,
 0.12,0.12,0.94, -7.10, -0.23, -2.14,
 0.12,0.12,0.93, -7.28, -0.15, -2.67,
 0.11,0.12,0.93, -7.05, -1.44, -2.55,
 0.11,0.11,0.93, -7.50, -1.60, -3.73,
 0.13,0.12,0.93, -7.51, -0.47, -5.21,
 0.14,0.12,0.94, -7.15, 0.52, -4.66,
 0.14,0.12,0.94, -7.28, 1.40, -3.82,
 0.14,0.12,0.93, -7.51, 1.07, -2.93,
 0.14,0.11,0.92, -7.27, 0.32, -2.26,
 0.13,0.11,0.92, -6.55, -0.63, -1.62,
 0.13,0.11,0.92, -5.86, -1.24, -1.19,
 0.14,0.10,0.92, -5.63, -1.53, -1.15,
 0.13,0.11,0.93, -5.66, -0.49, -1.15,
 0.14,0.11,0.93, -6.00, 0.34, -1.19,
 0.14,0.12,0.93, -5.92, 1.02, -1.24,
 0.12,0.11,0.92, -6.02, 1.30, -1.04,
 0.12,0.11,0.93, -6.20, 1.50, -1.62,
 0.12,0.11,0.94, -6.73, 1.39, -2.02,
 0.12,0.12,0.95, -6.75, 1.08, -2.92,
 0.12,0.13,0.93, -7.11, 0.21, -3.11,
 0.12,0.12,0.94, -6.99, -0.50, -3.02,
 0.13,0.12,0.94, -7.40, -1.42, -2.87,
 0.14,0.12,0.93, -7.57, -1.88, -1.97,
 0.14,0.12,0.93, -7.51, -2.61, -0.84,
 0.15,0.11,0.92, -7.10, -2.24, -0.27,
 0.14,0.11,0.92, -6.44, -1.95, 0.38,
 0.14,0.10,0.92, -5.89, -1.73, 0.14,
 0.14,0.10,0.93, -5.57, -1.18, -0.43,
 0.14,0.11,0.93, -5.36, -0.17, -1.51,
 0.14,0.10,0.92, -5.22, 0.76, -1.94,
 0.14,0.11,0.92, -5.56, 2.06, -2.31,
 0.14,0.11,0.93, -5.54, 3.65, -2.58,
 0.13,0.11,0.93, -5.79, 4.03, -2.84,
 0.13,0.11,0.94, -5.91, 3.88, -2.93,
 0.14,0.11,0.93, -6.02, 3.15, -2.85,
 0.15,0.10,0.94, -5.37, 2.24, -2.40,
 0.14,0.12,0.93, -5.42, 1.40, -1.59,
 0.15,0.11,0.93, -5.80, 1.11, -1.28,
 0.15,0.10,0.93, -6.05, 1.40, -1.05,
 0.16,0.11,0.92, -6.14, 2.44, -0.81,
 0.17,0.11,0.92, -5.76, 3.45, -0.03,
 0.17,0.10,0.91, -5.36, 5.19, 0.15,
 0.19,0.10,0.91, -4.58, 7.50, 0.90,
 0.21,0.09,0.91, -3.53, 11.60, 1.28,
 0.32,0.10,0.92, -2.82, 21.59, 1.79,
 0.39,0.10,0.88, -4.46, 38.75, 4.02,
 0.40,0.12,0.91, -2.72, 53.71, 8.84,
 0.42,0.12,0.94, -2.27, 70.53, 9.22,
 0.41,0.12,0.94, -3.36, 89.05, 9.82,
 0.37,0.13,0.95, -3.01, 108.37, 7.82,
 0.31,0.13,0.95, -1.94, 130.29, 2.63,
 0.19,0.14,0.95, -1.62, 151.31, -5.69,
 0.14,0.11,0.92, -0.75, 176.17, -14.63,
 0.04,0.14,0.92, -1.47, 188.14, -23.71,
 -0.01,0.09,0.96, 1.37, 192.06, -32.73,
 -0.12,0.13,0.91, 7.34, 177.45, -33.88,
 -0.13,0.07,0.94, 10.82, 162.11, -32.20,
 -0.12,0.08,0.93, 7.28, 150.64, -31.11,
 -0.12,0.09,0.93, 2.21, 136.55, -27.08,
 -0.12,0.08,0.91, -2.75, 120.20, -24.05,
 -0.09,0.04,0.89, -5.42, 107.71, -23.15,
 -0.05,0.02,0.82, -5.13, 106.44, -24.70,
 -0.01,0.03,0.80, -3.02, 111.04, -26.05,
 0.03,0.02,0.81, -0.93, 120.32, -28.14,
 0.01,0.02,0.81, -0.67, 134.29, -31.18,
 0.00,0.02,0.77, -0.31, 150.90, -35.16,
 -0.04,-0.02,0.78, 3.88, 164.99, -41.04,
 -0.07,0.03,0.72, 8.41, 177.39, -43.53,
 -0.08,0.00,0.75, 10.38, 186.24, -44.55,
 -0.10,-0.00,0.74, 15.82, 193.16, -44.23,
 -0.13,0.03,0.74, 17.33, 196.72, -39.63,
 -0.17,0.03,0.75, 19.28, 193.33, -35.27,
 -0.24,0.05,0.77, 23.16, 185.40, -27.54,
 -0.28,0.07,0.78, 25.79, 174.63, -20.85,
 -0.34,0.07,0.79, 26.40, 164.75, -16.90,
 -0.36,0.07,0.77, 27.27, 160.56, -16.72,
 -0.38,0.07,0.76, 28.08, 162.93, -18.43,
 -0.38,0.09,0.78, 29.45, 169.69, -23.63,
 -0.38,0.09,0.75, 32.11, 180.56, -31.19,
 -0.39,0.08,0.73, 35.27, 196.05, -40.44,
 -0.41,0.08,0.69, 39.88, 213.97, -50.69,
 -0.43,0.09,0.66, 44.78, 229.51, -59.60,
 -0.44,0.08,0.65, 49.77, 244.95, -65.33,
 -0.46,0.09,0.63, 54.46, 256.87, -67.68,
 -0.47,0.09,0.60, 57.76, 263.01, -68.58,
 -0.51,0.11,0.56, 62.20, 267.59, -65.40,
 -0.52,0.11,0.54, 66.85, 265.76, -60.21,
 -0.55,0.13,0.55, 68.98, 263.15, -55.34,
 -0.58,0.15,0.54, 70.21, 263.11, -49.13,
 -0.60,0.16,0.53, 67.98, 262.67, -43.86,
 -0.57,0.14,0.50, 71.76, 270.81, -40.76,
 -0.69,0.21,0.56, 67.63, 260.23, -37.54,
 -0.70,0.21,0.53, 64.17, 258.02, -37.50,
 -0.74,0.21,0.54, 60.41, 251.34, -35.74,
 -0.76,0.20,0.52, 57.04, 252.56, -35.25,
 -0.79,0.18,0.49, 54.41, 248.05, -35.92,
 -0.81,0.21,0.46, 51.01, 244.03, -35.45,
 -0.81,0.20,0.44, 47.95, 242.47, -34.69,
 -0.81,0.19,0.40, 48.06, 242.87, -33.79,
 -0.83,0.20,0.36, 46.09, 245.10, -34.12,
 -0.83,0.16,0.29, 47.04, 249.39, -35.83,
 -0.83,0.17,0.27, 49.66, 255.27, -37.56,
 -0.85,0.19,0.22, 50.43, 258.61, -38.79,
 -0.86,0.21,0.24, 48.82, 259.42, -34.76,
 -0.89,0.25,0.24, 44.82, 256.50, -28.15,
 -0.93,0.22,0.23, 39.18, 250.32, -22.50,
 -0.97,0.22,0.22, 32.92, 238.44, -19.22,
 -0.98,0.24,0.19, 28.27, 230.98, -14.93,
 -0.97,0.20,0.12, 21.18, 224.14, -12.85,
 -0.99,0.17,0.09, 16.96, 219.44, -16.63,
 -0.98,0.17,0.04, 17.69, 221.60, -19.79,
 -0.98,0.18,0.01, 19.39, 223.42, -22.11,
 -1.00,0.20,-0.03, 20.43, 223.16, -23.80,
 -1.01,0.18,-0.06, 22.08, 224.05, -24.37,
 -1.05,0.18,-0.09, 21.79, 222.78, -23.27,
 -1.09,0.15,-0.12, 20.38, 213.10, -21.50,
 -1.12,0.11,-0.27, 25.66, 199.13, -23.53,
 -1.13,0.10,-0.11, 23.53, 176.84, -19.37,
 -1.03,0.17,-0.35, 34.43, 185.02, -25.13,
 -1.07,0.08,-0.27, 29.39, 176.56, -22.70,
 -1.01,0.04,-0.34, 33.60, 174.08, -29.62,
 -0.99,0.14,-0.35, 30.34, 183.48, -30.38,
 -0.94,0.16,-0.34, 33.80, 186.70, -26.23,
 -0.93,0.18,-0.35, 35.51, 197.04, -25.48,
 -1.01,0.18,-0.32, 35.42, 193.68, -23.39,
 -1.05,0.15,-0.34, 36.24, 194.81, -23.13,
 -1.10,0.15,-0.35, 32.67, 185.48, -19.68,
 -1.15,0.14,-0.35, 29.48, 166.95, -14.61,
 -1.18,0.14,-0.37, 23.42, 141.74, -9.80,
 -1.21,0.14,-0.32, 20.34, 111.27, -4.37,
 -1.18,0.13,-0.34, 15.18, 89.28, -3.36,
 -1.15,0.14,-0.33, 8.24, 73.68, -0.75,
 -1.09,0.11,-0.33, 1.08, 65.04, 0.31,
 -1.06,0.12,-0.35, -5.86, 59.50, -2.21,
 -1.06,0.15,-0.37, -8.55, 50.67, -2.38,
 -1.04,0.14,-0.39, -7.91, 44.38, -3.31,
 -1.02,0.12,-0.42, -5.19, 42.82, -5.97,
 -1.02,0.14,-0.42, -2.11, 41.71, -8.12,
 -1.01,0.11,-0.44, 1.07, 39.02, -10.64,
 -1.01,0.09,-0.45, 4.67, 37.24, -13.59,
 -1.00,0.09,-0.43, 7.85, 34.21, -15.31,
 -0.99,0.10,-0.44, 10.18, 29.86, -15.30,
 -0.97,0.09,-0.44, 11.54, 24.44, -13.57,
 -0.98,0.08,-0.44, 12.50, 18.73, -11.59,
 -0.98,0.08,-0.44, 12.24, 13.62, -9.21,
 -0.97,0.09,-0.41, 11.44, 6.02, -5.91,
 -0.97,0.10,-0.38, 10.44, -2.05, -2.52,
 -0.94,0.08,-0.39, 9.27, -7.66, -1.22,
 -0.92,0.08,-0.37, 8.23, -8.96, -1.85,
 -0.87,0.11,-0.36, 6.03, -5.91, -2.61,
 -0.85,0.12,-0.35, 2.85, 0.41, -2.40,
 -0.83,0.13,-0.34, 1.10, 7.44, -4.27,
 -0.84,0.14,-0.35, 0.44, 14.61, -6.17,
 -0.85,0.13,-0.37, -0.26, 20.37, -6.46,
 -0.88,0.11,-0.38, -1.08, 23.18, -5.54,
 -0.90,0.09,-0.40, -0.78, 22.46, -4.67,
 -0.92,0.08,-0.42, 0.08, 19.57, -3.79,
 -0.94,0.07,-0.41, 0.96, 15.22, -2.17,
 -0.95,0.06,-0.39, 1.42, 9.71, -0.44,
 -0.95,0.08,-0.37, 0.81, 3.53, 1.16,
 -0.95,0.09,-0.36, -0.87, -1.73, 2.96,
 -0.93,0.11,-0.34, -3.85, -6.06, 4.95,
 -0.94,0.13,-0.33, -8.34, -11.15, 7.48,
 -0.95,0.11,-0.34, -12.15, -16.90, 7.91,
 -0.93,0.09,-0.35, -14.35, -21.40, 5.10,
 -0.92,0.10,-0.37, -15.33, -22.50, 3.22,
 -0.89,0.11,-0.39, -15.57, -19.74, 1.83,
 -0.87,0.10,-0.40, -15.04, -13.62, 0.21,
 -0.87,0.10,-0.40, -13.63, -8.02, -1.24,
 -0.87,0.08,-0.42, -11.62, -1.45, -2.32,
 -0.90,0.06,-0.43, -10.02, 3.54, -2.73,
 -0.91,0.05,-0.45, -7.45, 5.82, -3.98,
 -0.91,0.04,-0.45, -4.38, 5.98, -4.09,
 -0.91,0.05,-0.45, -1.21, 4.69, -3.36,
 -0.92,0.07,-0.43, 0.47, 2.73, -2.12,
 -0.91,0.08,-0.42, 0.67, 0.38, -0.60,
 -0.91,0.10,-0.41, -0.35, -1.10, 1.77,
 -0.91,0.11,-0.39, -1.82, -2.44, 3.86,
 -0.92,0.12,-0.39, -3.80, -5.13, 5.27,
 -0.93,0.12,-0.39, -5.48, -7.48, 5.91,
 -0.93,0.12,-0.38, -7.05, -8.63, 5.34,
 -0.94,0.11,-0.38, -8.35, -9.22, 4.49,
 -0.93,0.10,-0.39, -8.52, -8.85, 3.53,
 -0.93,0.09,-0.40, -8.17, -8.21, 2.49,
 -0.91,0.07,-0.39, -7.50, -6.95, 1.85,
 -0.91,0.07,-0.39, -6.67, -4.56, 1.37,
 -0.91,0.07,-0.40, -6.12, -2.37, 0.82,
 -0.91,0.07,-0.41, -5.07, 0.32, 0.15,
 -0.89,0.08,-0.41, -4.43, 2.82, 0.11,
 -0.90,0.09,-0.40, -4.00, 4.52, 0.40,
 -0.90,0.09,-0.40, -3.28, 4.56, 0.53,
 -0.90,0.10,-0.39, -2.95, 4.02, 0.72,
 -0.90,0.11,-0.39, -2.89, 3.65, 1.86,
 -0.92,0.10,-0.38, -3.40, 2.26, 2.87,
 -0.93,0.10,-0.38, -3.50, 0.55, 3.63,
 -0.92,0.10,-0.38, -3.80, -1.73, 3.89,
 -0.94,0.11,-0.37, -4.66, -4.40, 3.80,
 -0.94,0.10,-0.38, -5.01, -6.05, 3.21,
 -0.93,0.10,-0.37, -5.45, -7.33, 2.26,
 -0.93,0.10,-0.37, -5.73, -7.33, 1.10,
 -0.93,0.10,-0.38, -6.61, -6.58, 0.12,
 -0.91,0.10,-0.38, -7.21, -5.76, -0.21,
 -0.91,0.10,-0.37, -7.05, -5.01, -0.72,
 -0.91,0.10,-0.39, -6.70, -4.63, -0.90,
 -0.90,0.09,-0.39, -6.12, -3.01, -0.85,
 -0.90,0.09,-0.40, -5.71, -0.49, -0.32,
 -0.90,0.10,-0.39, -5.15, 1.68, -0.44,
 -0.91,0.09,-0.40, -4.26, 2.64, -0.56,
 -0.92,0.09,-0.40, -3.25, 2.64, -0.15,
 -0.92,0.10,-0.39, -2.69, 1.04, 0.44,
 -0.92,0.10,-0.39, -2.26, -0.35, 0.78,
 -0.93,0.11,-0.39, -2.66, -1.13, 0.82,
 -0.93,0.11,-0.38, -3.33, -1.44, 0.67,
 -0.94,0.10,-0.38, -3.60, -2.09, 0.35,
 -0.94,0.10,-0.37, -3.88, -2.89, -0.40,
 -0.94,0.10,-0.38, -4.34, -3.82, -1.04,
 -0.93,0.10,-0.37, -4.55, -4.23, -1.76,
 -0.93,0.10,-0.36, -4.49, -4.63, -2.23,
 -0.92,0.10,-0.36, -4.24, -5.01, -1.98,
 -0.91,0.10,-0.38, -4.75, -4.81, -1.65,
 -0.91,0.10,-0.37, -4.73, -4.38, -1.85,
 -0.91,0.10,-0.37, -4.23, -3.71, -2.34,
 -0.91,0.10,-0.37, -3.85, -2.92, -2.49,
 -0.91,0.10,-0.38, -3.73, -1.69, -2.90,
 -0.91,0.10,-0.38, -3.40, -0.98, -2.84,
 -0.91,0.10,-0.37, -2.89, -0.56, -3.01,
 -0.91,0.10,-0.37, -2.58, -0.02, -3.39,
 -0.91,0.09,-0.37, -2.53, 0.56, -3.22,
 -0.91,0.10,-0.38, -2.89, 1.18, -2.85,
 -0.91,0.10,-0.37, -2.93, 0.78, -2.61,
 -0.91,0.09,-0.37, -2.81, 0.14, -2.23,
 -0.92,0.08,-0.36, -2.85, -0.67, -2.34,
 -0.92,0.08,-0.37, -2.75, -1.21, -1.71,
 -0.91,0.09,-0.36, -3.05, -1.11, -1.80,
 -0.91,0.09,-0.36, -3.16, -0.81, -2.26,
 -0.91,0.10,-0.35, -3.62, -0.11, -2.50,
 -0.90,0.10,-0.35, -4.49, 0.95, -1.82,
 -0.90,0.10,-0.35, -5.44, 1.62, -1.31,
 -0.91,0.10,-0.36, -5.62, 1.48, -0.84,
 -0.91,0.10,-0.37, -5.80, 0.84, -0.41,
 -0.92,0.09,-0.37, -5.85, 0.40, -0.43,
 -0.92,0.10,-0.38, -5.19, 0.37, -0.69,
 -0.92,0.09,-0.36, -4.84, 0.43, -1.11,
 -0.92,0.09,-0.37, -4.79, 0.14, -0.60,
 -0.93,0.09,-0.37, -4.90, -0.55, -0.61,
 -0.93,0.10,-0.37, -5.05, -1.33, -0.41,
 -0.92,0.09,-0.37, -4.53, -1.51, -0.64,
 -0.92,0.09,-0.37, -4.49, -0.95, -1.19,
 -0.92,0.10,-0.37, -4.34, -0.96, -1.13,
 -0.92,0.10,-0.37, -4.53, -1.53, -1.13,
 -0.93,0.10,-0.38, -4.64, -1.73, -1.19,
 -0.92,0.09,-0.37, -4.23, -1.53, -1.05,
 -0.92,0.09,-0.37, -3.85, -0.85, -0.47,
 -0.91,0.09,-0.37, -4.47, 0.12, -0.24,
 -0.92,0.09,-0.36, -4.49, 1.16, -0.37,
 -0.92,0.09,-0.38, -4.66, 2.52, -1.01,
 -0.91,0.09,-0.36, -4.72, 3.02, -1.24,
