accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.32,0.15,0.90, -4.84, 0.44, -1.27,
 0.32,0.15,0.90, -4.99, 0.21, -1.40,
 0.31,0.15,0.90, -4.99, 0.44, -1.34,
 0.32,0.15,0.90, -5.19, 0.26, -1.22,
 0.32,0.15,0.89, -5.69, 1.15, -0.99,
 0.32,0.14,0.88, -6.03, 2.08, -0.99,
 0.32,0.14,0.88, -5.88, 2.31, -1.28,
 0.32,0.14,0.88, -5.79, 2.72, -1.27,
 0.32,0.14,0.89, -5.56, 2.96, -1.04,
 0.34,0.12,0.89, -1.92, 6.03, -1.48,
 0.31,0.16,0.89, -3.86, 6.69, -2.06,
 0.30,0.15,0.88, -4.12, 0.98, -1.36,
 0.31,0.15,0.90, -4.99, -1.19, -0.34,
 0.33,0.15,0.89, -4.78, 0.47, -0.73,
 0.32,0.15,0.89, -4.67, 0.31, -0.85,
 0.32,0.15,0.90, -4.90, 0.05, -0.58,
 0.32,0.15,0.90, -5.51, 0.61, -0.60,
 0.32,0.15,0.89, -5.91, 1.63, -1.15,
 0.33,0.15,0.90, -5.85, 1.66, -1.31,
 0.32,0.15,0.88, -5.77, 2.32, -1.74,
 0.33,0.15,0.88, -5.95, 3.08, -1.54,
 0.32,0.14,0.88, -5.51, 3.08, -1.39,
 0.32,0.13,0.89, -4.78, 3.83, -1.27,
 0.32,0.14,0.88, -2.61, 7.56, -2.26,
 0.30,0.14,0.88, -3.98, 4.29, -1.77,
 0.30,0.15,0.90, -5.94, 0.32, -1.33,
 0.31,0.14,0.89, -4.29, 0.40, -1.25,
 0.32,0.14,0.88, -4.63, 0.98, -1.54,
 0.32,0.15,0.88, -4.41, 0.46, -1.77,
 0.32,0.14,0.89, -4.66, 0.41, -1.21,
 0.32,0.14,0.88, -5.01, 1.24, -1.16,
 0.32,0.14,0.89, -5.04, 1.66, -1.11,
 0.32,0.15,0.88, -5.24, 1.59, -1.28,
 0.32,0.15,0.88, -5.21, 1.89, -0.73,
 0.32,0.15,0.89, -4.89, 1.74, -0.41,
 0.31,0.16,0.89, -4.53, 1.56, -0.32,
 0.30,0.15,0.89, -4.50, 0.84, -0.31,
 0.31,0.15,0.89, -4.76, 0.52, -0.58,
 0.31,0.15,0.90, -5.33, 0.12, -0.50,
 0.32,0.16,0.90, -5.63, 0.43, -0.60,
 0.32,0.15,0.89, -5.95, 0.66, -0.44,
 0.32,0.16,0.89, -5.98, 0.93, -0.47,
 0.32,0.15,0.89, -5.80, 0.99, -0.79,
 0.32,0.14,0.89, -6.21, 1.19, -0.95,
 0.31,0.15,0.89, -6.24, 1.15, -0.85,
 0.32,0.15,0.89, -5.98, 1.39, -1.05,
 0.32,0.14,0.88, -5.62, 1.45, -1.11,
 0.33,0.14,0.88, -4.95, 1.59, -0.93,
 0.32,0.14,0.88, -4.96, 1.82, -1.07,
 0.32,0.14,0.89, -4.67, 1.98, -1.44,
 0.32,0.14,0.88, -4.82, 2.02, -1.77,
 0.33,0.14,0.87, -4.53, 2.69, -1.98,
 0.33,0.13,0.88, -4.17, 3.33, -1.94,
 0.33,0.13,0.88, -3.89, 3.97, -1.97,
 0.32,0.14,0.87, -3.45, 4.29, -1.74,
 0.32,0.14,0.88, -3.36, 4.40, -1.65,
 0.32,0.14,0.89, -3.63, 4.63, -1.95,
 0.33,0.15,0.90, -3.45, 3.69, -1.50,
 0.32,0.14,0.89, -3.24, 3.27, -1.02,
 0.32,0.15,0.90, -3.66, 2.72, -0.58,
 0.33,0.15,0.90, -4.02, 2.56, -0.20,
 0.32,0.15,0.90, -4.66, 2.38, 0.23,
 0.31,0.15,0.90, -4.82, 2.46, 0.21,
 0.31,0.15,0.90, -4.92, 2.44, 0.17,
 0.30,0.15,0.91, -5.15, 1.65, -0.02,
 0.30,0.15,0.90, -5.34, 0.96, -0.29,
 0.30,0.15,0.90, -5.56, 0.50, -0.90,
 0.31,0.16,0.91, -5.94, 0.18, -0.84,
 0.32,0.16,0.91, -5.94, 0.12, -0.67,
 0.32,0.15,0.91, -6.34, -0.08, -0.46,
 0.32,0.16,0.91, -6.82, 0.09, -0.20,
 0.32,0.15,0.91, -7.44, 0.44, -0.50,
 0.32,0.15,0.90, -8.05, 1.31, -0.95,
 0.34,0.15,0.89, -8.66, 2.46, -0.85,
 0.34,0.14,0.88, -9.24, 4.73, -1.57,
 0.35,0.13,0.87, -9.44, 7.74, -2.37,
 0.36,0.14,0.86, -9.71, 11.74, -3.27,
 0.39,0.14,0.86, -10.21, 19.83, -6.85,
 0.42,0.15,0.87, -11.80, 30.73, -11.94,
 0.44,0.15,0.86, -14.90, 45.77, -14.96,
 0.46,0.13,0.87, -12.26, 63.91, -17.53,
 0.39,0.15,0.87, -17.10, 73.33, -20.14,
 0.33,0.15,0.86, -21.54, 74.70, -21.21,
 0.36,0.09,0.85, -18.90, 75.94, -21.22,
 0.35,0.12,0.86, -17.36, 81.98, -19.13,
 0.30,0.12,0.88, -13.88, 79.73, -14.93,
 0.26,0.10,0.89, -10.09, 77.08, -12.14,
 0.21,0.13,0.86, -6.40, 76.46, -12.27,
 0.17,0.12,0.87, -6.32, 65.66, -12.14,
 0.18,0.11,0.89, -3.86, 58.56, -11.31,
 0.19,0.13,0.92, -2.93, 57.42, -12.99,
 0.20,0.14,0.91, -2.75, 57.44, -15.63,
 0.21,0.14,0.92, -4.05, 59.05, -19.02,
 0.23,0.15,0.92, -6.61, 64.53, -22.21,
 0.25,0.15,0.92, -9.44, 71.91, -25.62,
 0.25,0.15,0.91, -10.92, 78.08, -28.41,
 0.25,0.14,0.92, -12.31, 85.85, -31.13,
 0.24,0.15,0.91, -14.00, 94.60, -33.31,
 0.24,0.15,0.91, -15.39, 102.18, -34.73,
 0.25,0.12,0.91, -12.03, 111.66, -37.34,
 0.22,0.14,0.92, -13.25, 121.28, -40.92,
 0.22,0.16,0.93, -15.36, 127.30, -42.08,
 0.20,0.16,0.93, -16.82, 130.18, -41.16,
 0.17,0.16,0.92, -17.45, 129.42, -39.56,
 0.13,0.15,0.91, -15.60, 131.63, -37.19,
 0.09,0.15,0.93, -13.85, 131.04, -35.30,
 0.05,0.15,0.95, -11.59, 127.86, -32.73,
 0.00,0.16,0.96, -11.63, 119.77, -28.37,
 -0.03,0.15,0.98, -11.94, 108.11, -24.47,
 -0.05,0.16,0.97, -12.85, 98.95, -21.21,
 -0.07,0.16,0.98, -13.63, 89.71, -18.79,
 -0.09,0.14,0.98, -13.71, 79.62, -16.66,
 -0.10,0.12,0.95, -13.97, 73.27, -16.06,
 -0.11,0.16,0.97, -14.21, 65.79, -14.58,
 -0.09,0.12,0.96, -12.46, 62.44, -13.13,
 -0.10,0.13,0.97, -14.49, 62.18, -13.07,
 -0.11,0.12,0.96, -16.49, 60.61, -15.04,
 -0.11,0.12,0.93, -16.78, 60.44, -18.23,
 -0.08,0.10,0.91, -16.92, 64.60, -21.27,
 -0.08,0.11,0.91, -18.05, 71.80, -23.94,
 -0.07,0.10,0.92, -19.77, 76.78, -24.84,
 -0.08,0.11,0.93, -20.53, 80.79, -25.28,
 -0.10,0.11,0.91, -20.79, 84.76, -26.08,
 -0.13,0.11,0.90, -20.55, 85.10, -25.71,
 -0.15,0.11,0.91, -19.95, 83.08, -24.24,
 -0.16,0.08,0.91, -19.85, 78.14, -21.89,
 -0.19,0.10,0.92, -18.20, 73.66, -19.50,
 -0.21,0.10,0.93, -17.47, 65.68, -16.47,
 -0.22,0.10,0.93, -16.32, 58.00, -14.02,
 -0.23,0.10,0.92, -15.63, 50.49, -12.96,
 -0.20,0.08,0.90, -14.70, 48.09, -14.03,
 -0.21,0.09,0.92, -14.60, 48.78, -14.81,
 -0.20,0.09,0.92, -17.25, 48.50, -15.36,
 -0.19,0.09,0.91, -18.17, 50.26, -15.22,
 -0.19,0.08,0.88, -17.65, 54.84, -16.76,
 -0.19,0.08,0.88, -19.68, 56.26, -16.96,
 -0.21,0.07,0.88, -20.43, 56.98, -17.25,
 -0.22,0.06,0.89, -19.33, 57.40, -16.78,
 -0.23,0.06,0.88, -18.79, 55.08, -16.15,
 -0.24,0.06,0.87, -16.46, 54.09, -15.79,
 -0.25,0.06,0.87, -15.27, 51.88, -14.23,
 -0.26,0.06,0.86, -14.52, 48.70, -13.82,
 -0.27,0.04,0.87, -13.37, 45.44, -12.78,
 -0.26,0.05,0.86, -10.73, 46.06, -12.41,
 -0.28,0.05,0.85, -9.95, 45.59, -11.56,
 -0.28,0.05,0.87, -11.53, 40.40, -11.37,
 -0.28,0.05,0.86, -10.84, 38.75, -10.72,
 -0.29,0.05,0.86, -10.85, 38.06, -11.48,
 -0.28,0.05,0.86, -9.66, 38.55, -12.98,
 -0.27,0.05,0.86, -9.08, 40.14, -13.71,
 -0.28,0.05,0.87, -9.60, 42.32, -14.61,
 -0.27,0.06,0.87, -10.14, 44.70, -16.47,
 -0.27,0.06,0.86, -10.43, 46.76, -17.50,
 -0.28,0.06,0.86, -10.75, 49.22, -18.40,
 -0.28,0.05,0.87, -10.73, 51.85, -19.01,
 -0.29,0.06,0.86, -10.64, 53.63, -18.29,
 -0.30,0.06,0.86, -10.67, 53.36, -17.05,
 -0.32,0.05,0.87, -10.49, 51.76, -16.26,
