accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.34,0.22,0.85, -6.05, 3.48, 1.15,
 0.34,0.23,0.84, -6.05, 3.63, 0.98,
 0.34,0.22,0.83, -5.30, 4.05, 0.90,
 0.32,0.22,0.84, -4.40, 2.64, 0.90,
 0.32,0.23,0.85, -3.82, 1.86, 0.82,
 0.32,0.23,0.85, -3.77, 1.25, 0.49,
 0.32,0.23,0.86, -3.76, 1.07, 0.49,
 0.32,0.23,0.87, -3.92, 0.81, 0.61,
 0.32,0.24,0.88, -4.20, 0.44, 0.49,
 0.32,0.24,0.88, -4.47, -0.27, 0.11,
 0.32,0.24,0.87, -5.01, -0.52, -0.23,
 0.33,0.23,0.87, -5.45, 0.29, -0.49,
 0.33,0.23,0.88, -5.53, 0.70, -0.63,
 0.32,0.23,0.88, -6.17, 1.91, -0.60,
 0.32,0.23,0.87, -6.72, 2.67, -0.78,
 0.32,0.23,0.86, -6.67, 2.75, -1.02,
 0.31,0.22,0.86, -5.89, 2.27, -1.37,
 0.32,0.23,0.86, -5.01, 1.54, -1.33,
 0.31,0.22,0.86, -4.56, 1.21, -1.53,
 0.31,0.23,0.86, -3.95, 0.85, -1.65,
 0.32,0.22,0.86, -3.54, 0.90, -1.85,
 0.32,0.23,0.87, -2.98, 0.76, -1.40,
 0.32,0.22,0.87, -3.08, 0.50, -1.33,
 0.32,0.23,0.88, -3.15, -0.05, -1.44,
 0.33,0.24,0.88, -3.54, 0.03, -1.19,
 0.32,0.24,0.88, -4.20, 0.52, -1.40,
 0.32,0.24,0.88, -5.15, 0.63, -2.15,
 0.32,0.24,0.88, -5.85, 0.92, -3.02,
 0.32,0.23,0.88, -6.35, 1.11, -3.19,
 0.32,0.23,0.87, -6.56, 1.07, -3.53,
 0.34,0.23,0.85, -6.11, 1.54, -2.95,
 0.34,0.22,0.86, -5.71, 2.47, -2.40,
 0.34,0.21,0.85, -4.90, 2.78, -2.21,
 0.33,0.22,0.85, -4.00, 2.75, -2.00,
 0.34,0.22,0.85, -3.22, 3.39, -2.21,
 0.34,0.22,0.86, -2.63, 4.79, -1.95,
 0.34,0.23,0.86, -2.76, 5.08, -2.23,
 0.32,0.23,0.87, -3.33, 4.64, -2.20,
 0.33,0.23,0.86, -3.30, 4.02, -2.26,
 0.33,0.23,0.87, -3.56, 4.11, -2.47,
 0.33,0.24,0.87, -4.27, 3.05, -1.92,
 0.33,0.24,0.88, -4.78, 2.90, -1.79,
 0.33,0.24,0.86, -5.30, 2.52, -1.19,
 0.33,0.23,0.87, -4.70, 2.11, -0.75,
 0.33,0.24,0.88, -4.41, 1.44, -0.55,
 0.32,0.23,0.87, -4.70, 1.68, -0.56,
 0.34,0.23,0.87, -4.75, 2.24, -0.85,
 0.33,0.22,0.86, -4.61, 2.64, -1.05,
 0.33,0.23,0.87, -4.18, 2.92, -1.34,
 0.33,0.24,0.88, -4.64, 3.54, -1.44,
 0.33,0.24,0.88, -5.31, 4.44, -1.76,
 0.33,0.23,0.88, -5.71, 4.82, -2.00,
 0.32,0.24,0.87, -5.85, 4.75, -2.08,
 0.33,0.24,0.88, -5.95, 4.49, -2.23,
 0.32,0.23,0.87, -5.88, 3.95, -1.71,
 0.32,0.23,0.87, -5.63, 3.40, -1.71,
 0.32,0.22,0.85, -5.34, 3.13, -1.42,
 0.33,0.22,0.85, -5.05, 2.79, -1.37,
 0.32,0.23,0.85, -4.82, 2.56, -1.21,
 0.33,0.23,0.85, -4.32, 3.36, -1.57,
 0.35,0.23,0.86, -4.23, 5.36, -1.71,
 0.37,0.23,0.86, -3.98, 9.62, -1.60,
 0.37,0.23,0.86, -5.25, 11.10, -0.76,
 0.38,0.22,0.86, -5.22, 14.41, 0.37,
 0.40,0.23,0.85, -5.07, 18.64, 1.71,
 0.42,0.23,0.88, -5.69, 22.06, 4.17,
 0.43,0.23,0.86, -6.60, 26.92, 6.11,
 0.43,0.22,0.90, -7.36, 31.60, 7.83,
 0.40,0.24,0.85, -7.30, 36.09, 9.22,
 0.40,0.21,0.86, -6.38, 41.08, 8.99,
 0.39,0.22,0.85, -7.16, 45.71, 7.34,
 0.38,0.20,0.84, -5.82, 53.05, 3.63,
 0.38,0.20,0.84, -4.08, 61.31, -1.33,
 0.38,0.20,0.81, -1.45, 74.63, -7.40,
 0.34,0.21,0.82, -2.27, 85.04, -14.76,
 0.34,0.20,0.83, 0.40, 98.06, -21.86,
 0.36,0.19,0.83, 2.34, 113.82, -27.77,
 0.34,0.21,0.82, 3.62, 126.32, -33.44,
 0.36,0.20,0.81, 7.19, 143.94, -39.24,
 0.37,0.23,0.81, 7.89, 162.34, -44.03,
 0.39,0.24,0.82, 9.79, 185.30, -47.66,
 0.35,0.23,0.83, 10.41, 207.13, -52.76,
 0.33,0.22,0.84, 11.92, 233.13, -60.89,
 0.33,0.24,0.85, 10.93, 261.73, -68.73,
 0.35,0.25,0.89, 7.30, 290.53, -74.63,
 0.36,0.24,0.89, 0.69, 319.83, -77.54,
 0.31,0.25,0.92, -7.40, 339.47, -78.60,
 0.29,0.22,0.89, -12.31, 360.75, -79.74,
 0.28,0.19,0.83, -18.81, 376.03, -79.48,
