accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.32,0.13,0.89, -8.53, 21.85, -9.08,
 0.32,0.13,0.88, -8.11, 21.40, -9.02,
 0.32,0.12,0.90, -8.06, 21.10, -8.90,
 0.32,0.13,0.89, -7.76, 19.94, -8.20,
 0.32,0.13,0.90, -7.37, 18.27, -7.42,
 0.32,0.13,0.88, -6.66, 16.41, -6.43,
 0.31,0.13,0.89, -5.86, 14.03, -4.99,
 0.31,0.13,0.89, -5.08, 11.47, -3.71,
 0.30,0.13,0.89, -4.41, 8.56, -2.52,
 0.30,0.13,0.89, -3.54, 5.86, -1.13,
 0.30,0.14,0.89, -2.66, 3.28, -0.08,
 0.29,0.13,0.89, -2.00, 1.24, 0.84,
 0.29,0.15,0.90, -1.45, -1.39, 2.05,
 0.28,0.13,0.90, -1.47, -3.45, 2.67,
 0.28,0.13,0.90, -0.82, -5.42, 2.46,
 0.28,0.14,0.89, -0.34, -6.95, 2.23,
 0.30,0.13,0.90, -0.35, -7.39, 2.31,
 0.31,0.14,0.90, -0.67, -7.19, 2.35,
 0.31,0.14,0.90, -1.34, -7.02, 2.32,
 0.32,0.15,0.90, -1.48, -5.16, 1.97,
 0.31,0.14,0.90, -2.43, -3.97, 1.28,
 0.31,0.15,0.90, -2.87, -3.11, 0.43,
 0.31,0.14,0.89, -3.62, -2.49, -0.34,
 0.31,0.14,0.89, -3.98, -2.00, -0.81,
 0.31,0.14,0.88, -3.74, -2.32, -1.02,
 0.31,0.13,0.87, -3.77, -2.98, -1.18,
 0.31,0.13,0.88, -3.30, -3.33, -0.84,
 0.32,0.13,0.88, -3.13, -3.63, -0.44,
 0.32,0.13,0.87, -2.40, -4.26, 0.20,
 0.33,0.13,0.88, -2.15, -4.53, 0.63,
 0.33,0.13,0.88, -1.68, -4.32, 1.30,
 0.32,0.14,0.88, -1.68, -4.02, 1.34,
 0.33,0.14,0.89, -2.44, -4.27, 1.66,
 0.32,0.13,0.88, -2.67, -3.25, 1.22,
 0.33,0.14,0.90, -2.72, -2.89, 1.27,
 0.32,0.14,0.89, -2.73, -3.40, 1.24,
 0.32,0.14,0.89, -2.46, -4.23, 1.13,
 0.33,0.14,0.89, -2.14, -4.43, 1.11,
 0.34,0.14,0.89, -2.14, -4.17, 1.13,
 0.34,0.14,0.88, -2.70, -3.59, 1.40,
 0.34,0.14,0.89, -3.04, -3.05, 0.99,
 0.34,0.14,0.89, -3.45, -1.95, 0.67,
 0.34,0.14,0.88, -3.59, -0.50, 0.05,
 0.35,0.14,0.89, -3.91, 0.96, -0.40,
 0.36,0.14,0.89, -4.90, 2.89, -0.90,
 0.35,0.15,0.90, -5.97, 4.95, -1.54,
 0.36,0.15,0.90, -7.24, 6.93, -1.91,
 0.36,0.15,0.89, -8.02, 8.38, -2.34,
 0.36,0.14,0.89, -8.67, 10.21, -2.99,
 0.38,0.15,0.88, -9.91, 15.08, -6.43,
 0.40,0.15,0.89, -12.03, 22.60, -9.60,
 0.41,0.15,0.89, -15.27, 32.27, -12.81,
 0.42,0.14,0.88, -17.89, 40.09, -15.69,
 0.40,0.15,0.87, -20.38, 48.34, -17.74,
 0.38,0.13,0.86, -21.60, 55.71, -20.06,
 0.37,0.14,0.86, -22.61, 63.02, -23.02,
 0.37,0.12,0.87, -23.37, 69.30, -26.05,
 0.37,0.13,0.86, -24.15, 75.19, -29.37,
 0.38,0.13,0.88, -25.50, 82.37, -32.31,
 0.38,0.13,0.84, -22.24, 98.56, -35.82,
 0.37,0.12,0.86, -26.90, 105.33, -38.75,
 0.37,0.11,0.86, -30.27, 111.88, -41.95,
 0.38,0.12,0.85, -30.98, 120.82, -45.10,
 0.37,0.13,0.83, -30.60, 133.45, -46.43,
 0.35,0.12,0.88, -32.29, 142.58, -47.74,
 0.31,0.13,0.86, -32.90, 150.96, -49.21,
 0.26,0.10,0.88, -32.78, 154.50, -48.44,
 0.22,0.11,0.88, -32.95, 154.27, -46.55,
 0.18,0.11,0.88, -31.28, 151.69, -44.49,
 0.14,0.10,0.89, -29.54, 147.57, -41.34,
 0.10,0.10,0.91, -27.57, 143.42, -39.88,
 0.07,0.11,0.93, -27.37, 136.93, -37.50,
 0.05,0.10,0.94, -26.72, 129.47, -34.92,
 0.02,0.10,0.95, -26.11, 122.78, -33.37,
 0.01,0.11,0.95, -26.79, 117.31, -32.92,
 -0.02,0.10,0.95, -27.91, 114.64, -32.05,
 -0.04,0.10,0.95, -27.63, 107.94, -30.24,
 -0.05,0.09,0.94, -26.81, 101.57, -29.30,
 -0.05,0.10,0.94, -26.58, 98.49, -27.73,
 -0.06,0.08,0.93, -26.26, 95.47, -26.27,
 -0.07,0.07,0.94, -25.82, 93.13, -26.64,
 -0.08,0.07,0.93, -23.31, 97.42, -29.91,
 -0.08,0.08,0.94, -27.56, 95.02, -31.79,
 -0.08,0.07,0.92, -27.91, 94.58, -31.31,
 -0.10,0.05,0.92, -27.31, 92.27, -31.39,
 -0.13,0.04,0.90, -25.82, 88.73, -29.95,
 -0.15,0.03,0.91, -24.03, 83.69, -28.03,
 -0.18,0.02,0.90, -21.57, 75.76, -24.96,
 -0.21,0.01,0.88, -17.51, 65.83, -21.60,
 -0.22,-0.00,0.87, -11.98, 56.60, -19.47,
 -0.22,0.01,0.88, -7.60, 49.27, -18.50,
 -0.25,0.03,0.92, -5.25, 38.75, -16.29,
 -0.36,-0.00,1.01, -11.40, 14.29, -17.56,
 -0.33,0.08,1.01, -11.94, -8.40, -18.08,
 -0.22,0.08,0.84, -5.30, -6.98, -15.56,
 -0.19,0.04,0.87, 0.55, -2.05, -9.65,
 -0.20,0.04,0.91, 9.30, -1.48, -5.11,
 -0.23,0.05,0.95, 12.37, -6.53, -2.38,
 -0.25,0.07,0.98, 9.02, -11.37, -3.51,
 -0.21,0.06,0.98, 7.59, -7.66, -7.42,
 -0.19,0.06,0.96, 4.82, -2.67, -11.28,
 -0.16,0.07,0.95, 4.14, 0.76, -15.56,
 -0.15,0.06,0.91, 2.55, 2.38, -16.09,
 -0.10,0.03,0.89, -1.37, 12.24, -14.67,
 -0.07,0.00,0.92, -0.35, 28.79, -16.79,
 -0.10,0.05,0.89, -1.24, 37.40, -17.08,
 -0.13,0.03,0.88, -0.37, 40.17, -14.92,
 -0.15,0.03,0.91, 0.11, 38.75, -12.17,
 -0.15,0.03,0.91, 0.47, 35.82, -8.72,
 -0.16,0.06,0.93, 1.16, 33.92, -6.78,
 -0.14,0.07,0.94, 0.78, 35.01, -5.25,
 -0.14,0.09,0.96, -1.60, 36.85, -3.13,
 -0.15,0.09,0.97, -5.24, 35.05, -1.71,
 -0.16,0.09,0.98, -7.73, 33.42, -4.00,
 -0.13,0.10,0.96, -11.95, 37.34, -8.14,
 -0.13,0.10,0.96, -16.99, 43.34, -12.43,
 -0.13,0.09,0.95, -20.05, 49.83, -17.22,
 -0.14,0.08,0.94, -23.11, 56.03, -21.24,
 -0.15,0.08,0.93, -26.35, 62.46, -24.63,
 -0.14,0.04,0.88, -23.60, 74.70, -26.61,
 -0.19,0.05,0.91, -26.40, 76.06, -29.82,
 -0.22,0.04,0.89, -26.50, 71.27, -28.99,
 -0.23,0.03,0.89, -25.25, 68.43, -26.66,
 -0.25,0.03,0.88, -24.75, 65.36, -24.99,
 -0.26,0.02,0.89, -22.63, 62.26, -22.70,
 -0.27,0.04,0.89, -20.35, 60.73, -21.10,
 -0.29,0.02,0.91, -21.13, 54.05, -19.25,
 -0.28,0.03,0.89, -19.95, 49.33, -17.42,
 -0.28,0.01,0.88, -18.79, 47.10, -17.82,
 -0.28,0.02,0.88, -19.08, 48.53, -19.05,
 -0.27,0.02,0.88, -19.13, 50.66, -20.99,
 -0.27,0.02,0.86, -20.70, 53.11, -22.78,
 -0.26,0.01,0.87, -22.17, 59.05, -24.79,
 -0.27,0.01,0.86, -23.01, 65.01, -27.60,
 -0.28,0.00,0.86, -24.67, 68.02, -29.57,
 -0.27,0.00,0.86, -26.18, 71.83, -31.74,
 -0.27,-0.01,0.84, -27.54, 77.74, -35.02,
 -0.27,0.00,0.83, -29.08, 84.43, -37.54,
 -0.27,0.00,0.84, -30.78, 90.02, -38.12,
 -0.28,-0.00,0.84, -31.53, 92.79, -36.67,
