accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.26,0.20,0.90, -3.45, 0.53, 0.75,
 0.26,0.21,0.90, -3.27, 0.35, 0.99,
 0.26,0.21,0.90, -3.50, 0.21, 0.98,
 0.26,0.21,0.90, -3.36, 0.20, 1.31,
 0.25,0.20,0.90, -3.68, 0.58, 1.45,
 0.25,0.21,0.90, -4.03, 1.02, 1.33,
 0.24,0.20,0.89, -3.65, 1.10, 1.18,
 0.23,0.20,0.89, -3.22, 1.48, 0.73,
 0.23,0.20,0.90, -3.45, 2.00, -0.34,
 0.24,0.20,0.89, -3.45, 2.73, -1.33,
 0.24,0.20,0.90, -3.37, 3.30, -1.47,
 0.23,0.20,0.91, -3.36, 3.48, -1.36,
 0.24,0.21,0.91, -3.97, 3.31, -1.27,
 0.25,0.20,0.91, -4.69, 3.27, -1.83,
 0.24,0.20,0.91, -4.56, 2.85, -1.31,
 0.25,0.19,0.90, -5.10, 1.88, -0.81,
 0.25,0.20,0.90, -5.02, 1.07, -0.23,
 0.24,0.20,0.89, -5.01, 0.93, 0.20,
 0.25,0.19,0.91, -5.47, 0.98, 0.09,
 0.24,0.20,0.90, -5.65, 0.70, 0.20,
 0.24,0.19,0.91, -5.57, 0.63, 0.27,
 0.24,0.19,0.91, -5.36, 0.23, 0.44,
 0.24,0.19,0.90, -5.39, 0.08, 0.63,
 0.24,0.19,0.90, -5.10, 0.52, -0.21,
 0.24,0.20,0.89, -4.47, 0.76, -0.05,
 0.25,0.19,0.90, -4.21, 0.96, 0.11,
 0.24,0.21,0.91, -3.74, 0.96, 0.12,
 0.24,0.20,0.90, -4.05, 2.09, -0.43,
 0.24,0.21,0.91, -4.76, 3.27, -0.78,
 0.25,0.20,0.91, -5.19, 3.85, -1.28,
 0.24,0.21,0.91, -5.79, 4.81, -1.15,
 0.22,0.20,0.91, -5.91, 4.63, -0.75,
 0.22,0.21,0.90, -6.43, 4.24, -0.78,
 0.22,0.19,0.91, -6.75, 2.90, -0.69,
 0.22,0.20,0.90, -6.64, 1.50, -0.26,
 0.22,0.20,0.90, -6.52, 0.41, 0.09,
 0.22,0.20,0.89, -6.55, -0.14, 0.09,
 0.23,0.20,0.91, -6.52, -0.44, 0.37,
 0.24,0.19,0.89, -6.43, -0.40, 0.31,
 0.24,0.20,0.90, -6.02, -0.23, 0.37,
 0.24,0.19,0.90, -5.65, 0.61, -0.46,
 0.23,0.19,0.89, -5.91, 1.71, -1.28,
 0.23,0.19,0.89, -5.48, 2.44, -1.40,
 0.23,0.19,0.89, -5.36, 2.47, -1.18,
 0.23,0.19,0.89, -4.79, 2.35, -1.27,
 0.23,0.19,0.89, -4.92, 1.94, -1.36,
 0.24,0.19,0.89, -4.98, 1.91, -1.19,
 0.23,0.19,0.89, -4.95, 1.86, -1.11,
 0.23,0.19,0.89, -4.40, 1.65, -1.16,
 0.23,0.19,0.89, -4.38, 1.40, -1.66,
 0.24,0.19,0.89, -3.91, 1.42, -1.85,
 0.24,0.19,0.89, -4.08, 1.24, -1.88,
 0.25,0.20,0.89, -3.97, 2.02, -2.18,
 0.24,0.20,0.90, -4.21, 2.82, -2.35,
 0.25,0.19,0.89, -4.49, 3.82, -2.41,
 0.26,0.20,0.90, -4.58, 4.21, -2.03,
 0.26,0.20,0.89, -4.73, 4.67, -2.26,
 0.26,0.19,0.90, -4.99, 6.00, -1.74,
 0.27,0.20,0.90, -5.51, 8.47, -1.50,
 0.30,0.20,0.91, -6.03, 11.44, -0.67,
 0.33,0.20,0.91, -6.67, 15.89, 1.45,
 0.35,0.20,0.90, -8.05, 21.39, 4.38,
 0.35,0.20,0.91, -9.71, 27.39, 6.17,
 0.36,0.20,0.90, -11.10, 38.21, 3.80,
 0.36,0.21,0.92, -12.89, 52.58, 0.60,
 0.34,0.20,0.91, -14.02, 66.53, -2.09,
 0.32,0.20,0.90, -15.31, 79.89, -5.56,
 0.30,0.19,0.89, -14.81, 94.18, -10.44,
 0.27,0.17,0.88, -14.06, 108.89, -18.21,
 0.24,0.19,0.87, -9.54, 129.59, -26.08,
 0.22,0.19,0.88, -10.95, 144.03, -34.89,
 0.20,0.17,0.88, -10.85, 155.36, -45.31,
 0.18,0.17,0.87, -9.86, 169.50, -52.67,
 0.17,0.16,0.86, -8.72, 185.07, -60.08,
