accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.23,0.17,0.91, -4.79, 2.47, 0.23,
 0.22,0.17,0.92, -4.70, 1.57, 0.49,
 0.22,0.16,0.92, -4.70, 0.64, 0.92,
 0.22,0.17,0.91, -4.27, -2.34, 1.73,
 0.22,0.17,0.91, -3.66, -5.63, 3.36,
 0.22,0.17,0.92, -3.37, -8.56, 4.37,
 0.22,0.17,0.91, -3.25, -10.49, 5.07,
 0.23,0.16,0.92, -3.16, -11.31, 5.39,
 0.23,0.16,0.91, -3.60, -10.76, 5.01,
 0.23,0.15,0.91, -3.42, -9.37, 3.97,
 0.24,0.16,0.90, -3.71, -7.33, 2.11,
 0.24,0.16,0.90, -3.47, -4.89, 0.03,
 0.25,0.16,0.91, -3.69, -1.40, -1.69,
 0.25,0.16,0.90, -4.76, 1.15, -3.34,
 0.25,0.17,0.92, -5.44, 2.90, -3.66,
 0.25,0.17,0.92, -5.79, 3.56, -3.31,
 0.25,0.17,0.92, -6.09, 3.51, -3.10,
 0.25,0.16,0.92, -6.53, 2.81, -2.44,
 0.25,0.16,0.91, -6.58, 1.34, -1.82,
 0.25,0.15,0.91, -6.52, -0.21, -1.33,
 0.26,0.15,0.91, -6.56, -1.34, -1.27,
 0.26,0.15,0.91, -6.89, -1.68, -1.42,
 0.27,0.15,0.91, -6.89, -1.63, -1.63,
 0.28,0.14,0.90, -6.82, -0.79, -1.18,
 0.28,0.14,0.90, -6.78, 0.34, -1.21,
 0.28,0.14,0.90, -6.34, 1.39, -1.34,
 0.28,0.15,0.90, -6.00, 2.49, -0.95,
 0.28,0.14,0.89, -5.69, 2.96, -1.13,
 0.28,0.15,0.89, -5.05, 3.01, -0.61,
 0.27,0.14,0.88, -4.60, 2.79, 0.11,
 0.27,0.15,0.90, -3.83, 2.32, 0.47,
 0.26,0.14,0.89, -3.73, 2.00, 0.50,
 0.26,0.14,0.89, -3.22, 1.95, 0.55,
 0.26,0.15,0.89, -2.89, 2.12, 0.47,
 0.25,0.15,0.90, -2.82, 2.58, 0.18,
 0.25,0.16,0.91, -3.02, 3.91, -0.37,
 0.26,0.16,0.91, -3.73, 5.33, -1.44,
 0.26,0.16,0.91, -4.61, 7.25, -2.34,
 0.27,0.17,0.91, -5.28, 8.95, -2.87,
 0.27,0.15,0.92, -5.83, 10.66, -3.04,
 0.27,0.16,0.90, -6.09, 12.17, -3.65,
 0.29,0.16,0.89, -6.29, 13.71, -3.94,
 0.29,0.15,0.89, -5.82, 16.06, -3.31,
 0.31,0.15,0.89, -5.76, 18.82, -2.05,
 0.33,0.15,0.88, -6.20, 21.71, -0.02,
 0.33,0.15,0.89, -6.79, 25.33, 1.02,
 0.34,0.13,0.88, -6.84, 30.55, 1.45,
 0.35,0.13,0.87, -6.41, 36.75, 1.21,
 0.34,0.12,0.85, -6.20, 42.73, 0.99,
 0.33,0.12,0.85, -5.91, 50.69, -0.72,
 0.34,0.13,0.85, -3.63, 60.61, -2.03,
 0.32,0.12,0.87, -3.98, 65.97, -3.71,
 0.31,0.14,0.88, -3.54, 72.56, -6.24,
 0.29,0.14,0.88, -3.44, 78.67, -7.16,
 0.28,0.14,0.87, -3.69, 84.56, -7.25,
 0.25,0.14,0.87, -3.19, 87.74, -7.74,
 0.22,0.13,0.85, -1.80, 90.96, -10.34,
 0.21,0.13,0.85, -1.48, 96.17, -14.55,
 0.19,0.13,0.85, -1.71, 103.91, -19.48,
 0.18,0.13,0.86, -1.85, 112.69, -25.51,
 0.18,0.12,0.87, -2.82, 123.57, -32.92,
 0.17,0.11,0.85, -3.59, 137.48, -41.25,
 0.18,0.11,0.86, -5.15, 153.59, -48.89,
 0.19,0.12,0.86, -8.00, 170.95, -54.55,
 0.19,0.10,0.85, -10.73, 186.15, -58.09,
 0.17,0.09,0.83, -11.59, 196.75, -60.55,
 0.14,0.07,0.80, -10.69, 205.05, -63.24,
 0.10,0.06,0.77, -9.79, 212.32, -64.78,
 0.09,0.06,0.75, -8.31, 218.41, -65.15,
 0.09,0.08,0.76, -6.41, 222.46, -62.58,
 0.07,0.10,0.76, -5.15, 226.76, -57.24,
 0.04,0.13,0.81, -5.60, 228.35, -50.20,
 -0.03,0.14,0.86, -7.08, 220.14, -42.69,
 -0.07,0.17,0.86, -9.33, 215.59, -35.71,
 -0.13,0.18,0.87, -13.19, 205.04, -27.65,
 -0.19,0.20,0.90, -14.69, 196.00, -22.89,
 -0.27,0.19,0.91, -20.21, 186.49, -12.50,
 -0.32,0.20,0.92, -25.71, 177.36, -11.63,
 -0.38,0.21,0.91, -24.69, 161.68, -12.08,
 -0.41,0.20,0.90, -27.28, 148.73, -13.77,
 -0.45,0.20,0.89, -30.34, 139.40, -17.82,
 -0.45,0.20,0.90, -35.31, 130.44, -21.28,
 -0.43,0.19,0.89, -39.31, 126.60, -24.29,
 -0.37,0.19,0.86, -42.52, 131.56, -25.30,
 -0.36,0.16,0.86, -43.94, 139.42, -28.34,
 -0.34,0.15,0.83, -44.66, 148.08, -27.95,
 -0.32,0.12,0.82, -44.46, 155.15, -27.19,
 -0.31,0.09,0.78, -39.69, 164.87, -25.82,
 -0.31,0.08,0.71, -35.63, 176.79, -22.32,
 -0.35,0.06,0.73, -32.96, 180.53, -16.55,
 -0.40,0.07,0.70, -32.18, 178.53, -8.89,
 -0.47,0.06,0.66, -30.89, 170.69, -0.20,
 -0.54,0.06,0.66, -27.51, 159.56, 6.52,
 -0.58,0.07,0.65, -23.50, 146.46, 14.82,
 -0.64,0.07,0.64, -19.82, 135.33, 21.63,
 -0.71,0.08,0.68, -19.33, 121.79, 24.63,
 -0.75,0.09,0.72, -20.31, 111.21, 23.89,
 -0.77,0.09,0.71, -19.89, 101.16, 20.43,
 -0.75,0.10,0.72, -20.53, 98.29, 15.04,
 -0.74,0.11,0.74, -20.63, 100.90, 7.92,
 -0.73,0.10,0.73, -19.94, 103.63, 1.13,
 -0.71,0.10,0.73, -19.16, 109.76, -6.08,
 -0.67,0.10,0.71, -18.81, 118.18, -11.63,
 -0.62,0.10,0.69, -18.15, 129.05, -13.45,
 -0.62,0.09,0.68, -17.95, 135.74, -12.09,
 -0.62,0.09,0.66, -17.04, 141.60, -10.79,
 -0.62,0.09,0.64, -16.52, 144.27, -7.95,
 -0.64,0.08,0.63, -15.08, 145.62, -4.12,
 -0.69,0.06,0.61, -13.62, 145.45, -0.78,
 -0.73,0.07,0.60, -10.98, 138.08, 2.17,
 -0.78,0.05,0.58, -9.77, 128.82, 3.89,
 -0.82,0.05,0.58, -8.92, 119.05, 5.54,
 -0.82,0.06,0.59, -7.33, 109.65, 5.21,
 -0.82,0.07,0.57, -5.51, 103.45, 4.43,
 -0.81,0.08,0.58, -5.08, 101.44, 2.24,
 -0.81,0.09,0.58, -4.31, 101.25, -0.06,
 -0.80,0.09,0.57, -3.83, 102.05, -1.85,
 -0.80,0.09,0.56, -2.89, 103.83, -4.26,
 -0.78,0.09,0.55, -2.99, 107.97, -8.37,
 -0.77,0.11,0.57, -5.15, 111.83, -8.72,
 -0.78,0.11,0.56, -5.51, 115.48, -8.69,
 -0.79,0.09,0.55, -6.89, 114.52, -9.04,
 -0.80,0.11,0.54, -8.53, 112.02, -6.76,
 -0.83,0.07,0.50, -9.36, 106.70, -4.14,
 -0.86,0.06,0.47, -10.02, 99.45, -2.58,
 -0.86,0.03,0.43, -10.35, 92.11, -1.47,
 -0.85,0.07,0.43, -10.14, 87.13, 0.87,
 -0.86,0.08,0.42, -11.01, 80.92, 4.38,
 -0.89,0.07,0.45, -12.43, 75.04, 5.08,
 -0.89,0.09,0.44, -11.47, 70.56, 5.65,
 -0.95,0.12,0.49, -11.71, 66.53, 5.39,
 -1.01,0.10,0.46, -14.95, 62.96, -0.92,
 -1.00,0.08,0.44, -17.82, 66.43, -9.45,
 -0.97,0.07,0.41, -17.66, 61.76, -12.37,
 -0.93,0.06,0.39, -16.53, 57.48, -12.81,
 -0.90,0.07,0.38, -14.95, 53.44, -10.90,
 -0.89,0.07,0.38, -14.93, 52.72, -9.73,
 -0.89,0.06,0.39, -14.98, 49.24, -8.69,
 -0.90,0.06,0.36, -14.56, 46.72, -7.74,
 -0.91,0.06,0.35, -13.54, 43.86, -7.33,
 -0.90,0.06,0.34, -13.19, 43.18, -6.40,
 -0.89,0.05,0.34, -12.18, 42.47, -5.63,
 -0.90,0.05,0.34, -12.18, 41.98, -4.76,
 -0.91,0.04,0.32, -10.11, 42.18, -4.81,
 -0.90,0.04,0.31, -9.92, 41.07, -4.73,
 -0.89,0.03,0.30, -8.60, 41.62, -4.12,
 -0.91,0.03,0.29, -6.50, 42.20, -4.18,
 -0.91,0.03,0.29, -4.60, 42.82, -4.87,
 -0.92,0.03,0.30, -3.10, 39.85, -5.16,
 -0.90,0.03,0.30, -1.88, 38.32, -4.95,
 -0.91,0.04,0.30, -2.47, 36.66, -5.02,
 -0.90,0.03,0.31, -1.21, 36.35, -5.54,
 -0.89,0.04,0.30, -0.99, 38.29, -6.58,
 -0.89,0.05,0.31, -1.21, 36.67, -6.03,
