accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.44,0.18,0.84, -6.73, 3.37, -2.21,
 0.44,0.18,0.83, -6.79, 3.30, -2.41,
 0.45,0.18,0.84, -6.78, 3.50, -2.44,
 0.44,0.19,0.83, -6.99, 3.57, -2.40,
 0.45,0.18,0.83, -6.93, 3.56, -2.05,
 0.44,0.19,0.84, -6.90, 3.51, -1.15,
 0.44,0.18,0.83, -6.61, 2.58, -0.55,
 0.43,0.18,0.83, -5.74, 1.60, -0.15,
 0.43,0.18,0.83, -4.90, 0.41, -0.15,
 0.43,0.18,0.83, -4.72, -0.32, -0.23,
 0.44,0.19,0.83, -4.55, -0.05, -0.09,
 0.43,0.19,0.84, -4.81, -0.21, 0.08,
 0.42,0.19,0.84, -5.02, -0.35, -0.53,
 0.42,0.19,0.83, -5.11, -0.32, -1.05,
 0.43,0.18,0.84, -5.02, 0.26, -1.71,
 0.43,0.19,0.83, -5.22, 0.38, -2.00,
 0.44,0.19,0.83, -5.44, 0.06, -1.88,
 0.44,0.18,0.84, -5.47, 0.12, -2.03,
 0.44,0.19,0.83, -5.76, 0.08, -2.20,
 0.45,0.19,0.83, -5.91, 0.12, -2.26,
 0.45,0.19,0.83, -5.57, 0.92, -2.06,
 0.44,0.19,0.83, -5.71, 0.40, -2.40,
 0.44,0.19,0.83, -5.85, 0.15, -2.26,
 0.44,0.18,0.82, -5.48, -0.43, -2.43,
 0.45,0.18,0.82, -5.01, -0.38, -2.15,
 0.45,0.18,0.81, -4.46, -0.17, -2.21,
 0.45,0.18,0.81, -4.06, 0.21, -1.91,
 0.45,0.18,0.82, -3.57, 0.40, -1.66,
 0.46,0.18,0.82, -3.83, 0.90, -1.48,
 0.47,0.19,0.83, -3.88, 1.27, -1.31,
 0.46,0.19,0.83, -4.08, 1.77, -1.08,
 0.46,0.19,0.82, -3.92, 2.76, -0.79,
 0.46,0.19,0.82, -3.94, 3.60, -0.50,
 0.45,0.19,0.84, -3.82, 3.44, -0.34,
 0.44,0.19,0.83, -3.48, 3.45, -0.17,
 0.44,0.19,0.84, -3.56, 3.47, -0.40,
 0.44,0.19,0.84, -3.69, 3.02, -0.29,
 0.44,0.19,0.84, -3.66, 3.37, -0.02,
 0.45,0.19,0.84, -3.89, 3.66, 0.15,
 0.45,0.19,0.85, -4.02, 4.14, -0.12,
 0.45,0.19,0.86, -4.53, 4.87, -0.08,
 0.45,0.20,0.85, -5.19, 5.51, -0.35,
 0.45,0.19,0.84, -6.12, 6.89, -0.84,
 0.46,0.19,0.85, -7.22, 8.21, -0.63,
 0.46,0.19,0.83, -8.06, 9.89, -0.92,
 0.45,0.19,0.85, -8.60, 11.36, -1.59,
 0.47,0.18,0.84, -10.02, 15.22, -4.43,
 0.50,0.19,0.84, -11.08, 23.30, -8.11,
 0.51,0.21,0.84, -15.62, 31.82, -10.03,
 0.52,0.19,0.83, -18.11, 41.19, -13.18,
 0.52,0.19,0.82, -20.78, 52.34, -16.06,
 0.50,0.19,0.81, -22.52, 61.86, -18.82,
 0.49,0.18,0.82, -23.16, 67.97, -20.34,
