accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.30,0.23,0.90, -3.80, -0.02, -2.90,
 0.31,0.22,0.91, -4.00, 0.05, -3.05,
 0.30,0.22,0.91, -4.03, 0.60, -2.90,
 0.30,0.22,0.90, -4.44, 1.19, -3.05,
 0.30,0.22,0.91, -5.11, 2.02, -3.05,
 0.30,0.21,0.90, -5.37, 2.69, -2.93,
 0.30,0.22,0.90, -5.63, 2.66, -2.85,
 0.30,0.21,0.90, -5.60, 2.31, -3.22,
 0.31,0.20,0.89, -5.91, 2.38, -2.99,
 0.31,0.21,0.90, -6.26, 2.00, -2.34,
 0.32,0.20,0.89, -6.31, 1.69, -1.89,
 0.32,0.20,0.89, -6.34, 1.68, -1.56,
 0.32,0.19,0.89, -6.32, 1.85, -1.37,
 0.32,0.20,0.88, -6.05, 2.37, -1.37,
 0.32,0.20,0.88, -5.85, 3.07, -0.87,
 0.32,0.20,0.88, -5.80, 3.88, -1.05,
 0.32,0.21,0.88, -5.57, 5.02, -0.58,
 0.32,0.20,0.88, -5.44, 6.55, -0.61,
 0.31,0.20,0.89, -5.53, 8.05, -0.18,
 0.32,0.21,0.89, -5.31, 8.32, -0.29,
 0.30,0.20,0.88, -4.99, 8.46, -0.20,
 0.30,0.20,0.88, -5.13, 8.89, -0.20,
 0.30,0.20,0.88, -5.04, 8.89, -0.06,
 0.29,0.20,0.88, -4.82, 8.37, -0.32,
 0.30,0.20,0.87, -4.64, 8.32, -0.43,
 0.29,0.20,0.88, -4.15, 8.05, -0.44,
 0.29,0.20,0.87, -3.98, 7.88, -0.89,
 0.30,0.20,0.87, -4.46, 8.26, -0.79,
 0.30,0.20,0.88, -4.46, 9.51, -0.82,
 0.30,0.20,0.88, -4.26, 10.56, -1.39,
 0.30,0.20,0.86, -3.66, 13.74, -3.22,
 0.31,0.20,0.86, -3.10, 19.66, -6.81,
 0.31,0.20,0.87, -3.16, 26.99, -9.57,
 0.31,0.20,0.88, -2.85, 34.87, -11.95,
 0.30,0.20,0.88, -3.05, 40.26, -13.80,
 0.28,0.20,0.89, -1.62, 44.90, -15.02,
 0.26,0.21,0.89, -1.50, 44.03, -14.89,
 0.26,0.21,0.89, -1.40, 42.24, -13.97,
 0.25,0.21,0.89, -1.39, 39.34, -12.99,
 0.24,0.21,0.89, -1.50, 36.67, -12.05,
 0.25,0.21,0.89, -1.34, 34.56, -11.69,
 0.24,0.21,0.89, -1.37, 34.61, -12.14,
 0.26,0.21,0.89, -1.47, 38.32, -13.98,
 0.28,0.21,0.89, -2.38, 46.73, -16.73,
 0.28,0.21,0.89, -2.73, 56.76, -19.92,
 0.29,0.20,0.88, -3.08, 71.44, -25.86,
 0.28,0.21,0.89, -2.76, 88.52, -32.29,
 0.28,0.20,0.88, -2.37, 105.73, -37.86,
 0.27,0.20,0.88, -2.21, 119.02, -42.44,
 0.25,0.18,0.88, 0.75, 134.75, -46.18,
 0.20,0.19,0.87, -0.66, 140.60, -47.76,
 0.20,0.18,0.85, 1.66, 148.43, -48.32,
 0.18,0.18,0.84, 4.20, 151.28, -47.39,
 0.15,0.18,0.84, 7.21, 153.45, -47.63,
 0.12,0.19,0.85, 7.31, 153.59, -47.48,
 0.11,0.19,0.85, 8.23, 153.54, -47.65,
 0.10,0.19,0.84, 9.07, 153.80, -47.62,
 0.10,0.20,0.86, 8.69, 155.83, -47.91,
 0.09,0.20,0.88, 8.29, 159.85, -48.35,
 0.08,0.20,0.84, 6.40, 162.05, -47.42,
 0.07,0.20,0.86, 5.01, 164.34, -46.69,
 0.05,0.18,0.84, 3.36, 166.34, -47.85,
 0.04,0.20,0.84, 4.99, 169.30, -51.28,
 0.04,0.19,0.81, 5.33, 179.94, -54.50,
 0.03,0.19,0.82, 5.65, 191.47, -57.22,
 0.01,0.20,0.81, 6.31, 203.42, -60.34,
 -0.03,0.20,0.82, 5.62, 213.24, -61.98,
 -0.05,0.21,0.80, 5.01, 223.27, -64.05,
 -0.09,0.21,0.79, 4.84, 230.61, -63.48,
 -0.13,0.20,0.78, 5.56, 234.79, -62.72,
 -0.16,0.22,0.77, 4.79, 235.88, -57.18,
 -0.19,0.20,0.77, 5.30, 235.65, -49.77,
 -0.26,0.21,0.79, 5.54, 230.50, -46.17,
 -0.31,0.22,0.77, 6.99, 222.78, -43.94,
 -0.35,0.21,0.77, 5.10, 219.63, -44.44,
 -0.38,0.24,0.76, 4.50, 215.91, -41.50,
 -0.40,0.24,0.76, 3.98, 216.23, -37.69,
 -0.43,0.26,0.75, 2.21, 216.47, -32.09,
 -0.50,0.21,0.75, 1.37, 214.87, -36.09,
 -0.54,0.25,0.73, 2.08, 210.38, -38.69,
 -0.57,0.23,0.73, 1.92, 205.21, -40.21,
 -0.58,0.23,0.72, 1.24, 205.44, -44.20,
 -0.56,0.25,0.73, 0.55, 210.21, -45.40,
 -0.60,0.24,0.71, -0.70, 216.93, -49.15,
 -0.65,0.23,0.68, -0.37, 220.17, -55.74,
 -0.64,0.24,0.68, -3.08, 223.01, -57.45,
 -0.67,0.21,0.68, -5.31, 222.05, -59.44,
 -0.69,0.20,0.63, -5.85, 218.99, -60.95,
 -0.68,0.22,0.63, -7.05, 216.00, -58.03,
 -0.71,0.18,0.62, -7.21, 210.17, -58.73,
 -0.72,0.18,0.56, -7.07, 205.30, -59.44,
 -0.72,0.18,0.55, -7.83, 202.60, -59.42,
 -0.71,0.18,0.53, -7.33, 203.21, -58.69,
 -0.72,0.17,0.54, -8.14, 203.91, -57.16,
 -0.73,0.17,0.52, -9.04, 203.02, -54.24,
 -0.76,0.18,0.49, -9.22, 201.08, -51.07,
 -0.77,0.18,0.50, -9.31, 198.34, -48.00,
 -0.79,0.17,0.48, -9.53, 196.55, -46.90,
 -0.80,0.17,0.46, -10.90, 199.37, -43.08,
 -0.87,0.14,0.45, -9.34, 196.15, -44.55,
 -0.89,0.14,0.36, -8.85, 193.05, -44.99,
 -0.90,0.15,0.37, -10.18, 190.66, -44.08,
 -0.97,0.10,0.33, -10.69, 186.38, -46.23,
 -0.98,0.11,0.29, -6.98, 180.85, -49.34,
 -0.98,0.10,0.28, -4.58, 177.80, -48.21,
 -0.99,0.13,0.27, -5.50, 176.11, -46.41,
 -1.00,0.11,0.27, -5.18, 169.18, -45.47,
 -1.03,0.12,0.26, -5.24, 158.85, -43.60,
 -1.03,0.11,0.24, -5.07, 146.93, -41.44,
 -1.02,0.11,0.23, -4.96, 138.66, -40.18,
 -1.02,0.12,0.23, -6.21, 130.14, -37.30,
 -1.01,0.10,0.20, -8.35, 122.24, -34.72,
 -1.00,0.10,0.20, -9.07, 116.12, -34.24,
 -0.99,0.10,0.19, -9.91, 115.63, -33.30,
 -0.99,0.10,0.17, -10.66, 112.26, -32.55,
 -0.99,0.07,0.14, -12.63, 109.42, -31.27,
 -1.00,0.06,0.11, -14.37, 102.90, -29.89,
 -1.01,0.04,0.08, -12.72, 98.70, -30.63,
