accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.47,-0.09,0.83, -4.69, 1.40, -1.22,
 0.47,-0.09,0.82, -4.70, 1.45, -1.22,
 0.47,-0.09,0.82, -4.61, 1.27, -1.30,
 0.47,-0.08,0.83, -4.73, 1.13, -1.57,
 0.46,-0.09,0.84, -4.78, 1.34, -1.92,
 0.46,-0.08,0.83, -4.99, 1.21, -1.74,
 0.47,-0.09,0.83, -5.24, 1.56, -1.91,
 0.47,-0.08,0.82, -5.27, 1.47, -1.83,
 0.47,-0.09,0.83, -5.34, 1.56, -1.79,
 0.48,-0.09,0.83, -5.54, 1.83, -1.76,
 0.47,-0.09,0.82, -5.44, 1.98, -1.69,
 0.47,-0.09,0.82, -5.11, 1.89, -1.56,
 0.47,-0.09,0.82, -4.70, 1.95, -1.54,
 0.47,-0.09,0.82, -4.40, 1.74, -1.31,
 0.48,-0.09,0.82, -4.44, 1.56, -1.28,
 0.47,-0.08,0.83, -4.35, 1.36, -1.27,
 0.47,-0.09,0.83, -4.69, 1.66, -1.13,
 0.47,-0.08,0.83, -4.75, 1.88, -1.22,
 0.47,-0.09,0.83, -4.69, 1.95, -1.31,
 0.47,-0.09,0.83, -4.64, 2.55, -1.68,
 0.47,-0.09,0.82, -4.40, 2.55, -1.59,
 0.47,-0.09,0.84, -4.34, 2.82, -1.69,
 0.48,-0.08,0.83, -4.40, 2.49, -1.59,
 0.47,-0.08,0.83, -4.41, 1.89, -1.48,
 0.47,-0.08,0.83, -4.67, 1.60, -1.54,
 0.47,-0.08,0.84, -4.73, 1.48, -1.42,
 0.47,-0.09,0.83, -4.78, 1.15, -1.50,
 0.48,-0.08,0.82, -4.61, 1.21, -1.39,
 0.48,-0.08,0.83, -4.44, 1.50, -1.10,
 0.48,-0.08,0.84, -4.43, 1.51, -0.73,
 0.47,-0.08,0.85, -4.21, 1.51, -0.63,
 0.47,-0.08,0.84, -4.24, 1.57, -0.46,
 0.47,-0.08,0.83, -4.26, 1.62, -0.72,
 0.47,-0.08,0.84, -4.24, 1.57, -0.70,
 0.47,-0.08,0.84, -4.38, 1.13, -0.64,
 0.47,-0.08,0.84, -4.58, 1.39, -0.52,
 0.47,-0.08,0.84, -5.05, 0.85, -0.73,
 0.47,-0.08,0.85, -5.25, 0.93, -0.67,
 0.47,-0.08,0.83, -5.28, 0.92, -0.70,
 0.48,-0.08,0.84, -5.11, 1.15, -0.61,
 0.47,-0.08,0.84, -5.19, 1.37, -0.96,
 0.48,-0.09,0.84, -5.28, 1.62, -0.89,
 0.48,-0.08,0.84, -5.25, 1.94, -0.98,
 0.48,-0.08,0.83, -5.08, 2.15, -0.87,
 0.48,-0.08,0.82, -4.81, 2.05, -0.41,
 0.48,-0.07,0.83, -4.72, 1.83, -0.11,
 0.48,-0.09,0.84, -4.60, 1.62, 0.09,
 0.47,-0.07,0.84, -4.70, 1.30, 0.02,
 0.47,-0.09,0.84, -4.89, 1.44, -0.06,
 0.47,-0.07,0.84, -4.87, 1.50, 0.00,
 0.47,-0.09,0.84, -4.84, 1.19, 0.24,
