accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.19,0.25,0.89, -4.63, 1.69, -1.51,
 0.19,0.25,0.87, -4.58, 1.65, -1.40,
 0.19,0.26,0.88, -4.50, 1.60, -1.51,
 0.20,0.26,0.88, -3.97, 1.56, -1.54,
 0.20,0.25,0.87, -3.48, 1.71, -1.37,
 0.20,0.26,0.87, -3.07, 1.60, -1.05,
 0.20,0.26,0.87, -2.75, 1.25, -0.50,
 0.20,0.27,0.89, -2.50, 0.78, -0.14,
 0.19,0.27,0.89, -2.49, 0.53, -0.26,
 0.19,0.27,0.91, -2.53, 0.66, -0.18,
 0.19,0.28,0.90, -2.79, 1.18, -0.38,
 0.19,0.27,0.91, -3.24, 1.34, -0.67,
 0.19,0.27,0.92, -3.82, 1.44, -0.64,
 0.20,0.28,0.91, -4.26, 1.82, -0.69,
 0.20,0.27,0.91, -4.61, 1.98, -0.38,
 0.19,0.28,0.91, -5.05, 2.34, -0.12,
 0.18,0.27,0.91, -5.27, 2.06, -0.12,
 0.17,0.27,0.90, -5.82, 2.15, -0.44,
 0.18,0.27,0.90, -5.94, 2.03, -0.55,
 0.18,0.27,0.90, -6.11, 2.12, -0.69,
 0.18,0.26,0.89, -6.29, 2.49, -0.73,
 0.18,0.26,0.90, -6.08, 2.31, -0.92,
 0.18,0.26,0.90, -5.82, 2.02, -1.54,
 0.18,0.25,0.90, -5.98, 2.18, -1.97,
 0.18,0.26,0.88, -6.03, 2.35, -2.20,
 0.17,0.25,0.89, -6.11, 2.15, -2.17,
 0.18,0.25,0.89, -6.03, 2.03, -2.34,
 0.18,0.26,0.88, -6.09, 1.82, -2.14,
 0.18,0.25,0.89, -5.79, 1.56, -1.80,
 0.18,0.26,0.88, -5.48, 1.44, -1.82,
 0.18,0.25,0.89, -5.39, 0.84, -1.60,
 0.18,0.26,0.88, -5.10, 0.52, -1.79,
 0.18,0.26,0.88, -5.37, 0.37, -1.83,
 0.18,0.26,0.88, -5.30, 0.50, -2.08,
 0.18,0.26,0.89, -5.39, 0.56, -2.27,
 0.18,0.26,0.89, -5.42, 0.70, -2.34,
 0.19,0.26,0.89, -5.63, 1.24, -2.40,
 0.19,0.26,0.89, -5.39, 1.11, -2.63,
 0.18,0.26,0.89, -4.90, 1.01, -2.64,
 0.18,0.26,0.89, -5.01, 1.04, -2.70,
 0.18,0.26,0.88, -5.40, 1.30, -2.49,
 0.19,0.27,0.89, -5.47, 1.28, -2.44,
 0.19,0.27,0.89, -5.95, 1.59, -2.46,
 0.19,0.27,0.89, -5.92, 1.97, -2.75,
 0.19,0.27,0.88, -6.15, 1.69, -2.56,
 0.19,0.26,0.89, -5.88, 1.82, -2.75,
 0.20,0.27,0.89, -5.95, 1.92, -2.95,
 0.19,0.27,0.89, -6.00, 2.14, -3.10,
 0.20,0.27,0.89, -6.12, 2.40, -2.98,
 0.19,0.27,0.89, -6.15, 2.40, -2.87,
 0.19,0.26,0.88, -6.05, 2.27, -2.78,
 0.20,0.27,0.88, -6.00, 2.43, -2.55,
 0.20,0.27,0.88, -6.11, 2.32, -2.66,
 0.19,0.26,0.88, -6.17, 2.38, -2.44,
 0.19,0.26,0.89, -5.89, 2.60, -2.44,
 0.20,0.26,0.88, -5.66, 2.78, -2.00,
 0.20,0.27,0.88, -5.24, 3.16, -1.80,
 0.17,0.26,0.90, -4.49, 2.09, -1.47,
 0.18,0.25,0.89, -6.34, 3.71, -2.35,
 0.20,0.26,0.86, -5.73, 4.12, -2.50,
 0.20,0.26,0.87, -4.37, 3.89, -1.65,
 0.20,0.26,0.88, -3.47, 3.47, -0.96,
 0.20,0.27,0.89, -3.71, 2.63, -0.81,
 0.20,0.27,0.90, -4.06, 2.72, -0.81,
 0.19,0.27,0.89, -4.32, 2.85, -0.87,
 0.19,0.27,0.89, -4.70, 2.70, -1.36,
 0.19,0.27,0.89, -5.07, 3.07, -1.83,
 0.21,0.26,0.90, -4.99, 2.95, -1.77,
 0.20,0.26,0.89, -4.84, 2.93, -1.31,
 0.20,0.26,0.89, -4.55, 2.70, -0.90,
 0.20,0.26,0.89, -4.76, 2.98, -0.52,
 0.20,0.26,0.90, -4.98, 3.34, -0.58,
 0.20,0.26,0.88, -4.93, 3.54, -0.55,
 0.20,0.25,0.88, -4.41, 3.47, -0.38,
 0.20,0.26,0.88, -3.65, 3.08, 0.08,
 0.20,0.26,0.88, -3.15, 2.70, 0.08,
 0.20,0.25,0.89, -2.47, 2.60, 0.78,
 0.20,0.26,0.90, -2.49, 2.52, 1.16,
 0.19,0.27,0.90, -2.34, 1.98, 1.50,
 0.20,0.27,0.90, -2.43, 2.06, 1.37,
 0.19,0.27,0.91, -2.96, 1.86, 1.28,
