accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.32,-0.10,0.90, -6.79, 1.59, 0.02,
 0.33,-0.10,0.90, -6.82, 1.73, -0.17,
 0.33,-0.10,0.89, -6.73, 1.65, -0.17,
 0.33,-0.10,0.88, -6.72, 2.21, -0.18,
 0.33,-0.11,0.88, -6.40, 2.53, -0.14,
 0.32,-0.11,0.88, -5.95, 2.63, 0.15,
 0.32,-0.10,0.88, -5.71, 2.20, 0.44,
 0.32,-0.10,0.87, -5.39, 2.08, -0.03,
 0.32,-0.10,0.88, -5.25, 1.40, -0.18,
 0.31,-0.10,0.89, -4.90, 0.82, -0.46,
 0.31,-0.11,0.89, -4.92, 0.18, -0.67,
 0.32,-0.10,0.88, -4.93, 0.14, -1.21,
 0.32,-0.11,0.89, -4.72, -0.31, -1.25,
 0.32,-0.10,0.88, -4.84, -0.03, -1.62,
 0.33,-0.10,0.88, -4.99, 0.43, -1.77,
 0.33,-0.09,0.88, -5.01, 0.87, -1.88,
 0.32,-0.10,0.89, -5.01, 1.39, -2.21,
 0.33,-0.10,0.89, -4.99, 1.76, -2.03,
 0.33,-0.09,0.89, -5.33, 2.12, -1.83,
 0.33,-0.09,0.89, -5.39, 2.14, -1.83,
 0.32,-0.09,0.88, -5.24, 1.98, -1.47,
 0.32,-0.09,0.88, -5.04, 1.77, -1.39,
 0.33,-0.10,0.88, -5.01, 1.62, -1.31,
 0.33,-0.10,0.88, -4.78, 1.44, -1.56,
 0.32,-0.09,0.88, -4.63, 1.40, -1.19,
 0.33,-0.10,0.88, -4.32, 1.31, -1.19,
 0.33,-0.10,0.88, -4.35, 1.28, -1.08,
 0.33,-0.10,0.89, -4.35, 1.37, -1.02,
 0.33,-0.09,0.89, -4.31, 1.10, -1.07,
 0.32,-0.10,0.89, -4.44, 0.90, -0.93,
 0.32,-0.10,0.89, -4.55, 0.92, -0.66,
 0.32,-0.09,0.89, -5.24, 0.92, -0.79,
 0.32,-0.10,0.89, -5.68, 0.92, -0.99,
 0.31,-0.10,0.90, -6.34, 1.04, -1.11,
 0.32,-0.09,0.89, -6.21, 1.31, -1.82,
