accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.43,0.10,0.87, -6.02, 7.57, 6.53,
 0.43,0.09,0.86, -6.00, 7.40, 6.69,
 0.43,0.09,0.86, -6.00, 7.16, 6.44,
 0.43,0.08,0.85, -5.59, 6.76, 6.20,
 0.42,0.08,0.87, -4.90, 6.78, 6.05,
 0.41,0.08,0.86, -4.90, 7.02, 6.12,
 0.41,0.08,0.86, -4.44, 7.11, 5.76,
 0.41,0.08,0.86, -4.31, 6.93, 5.59,
 0.40,0.08,0.87, -3.88, 6.12, 5.10,
 0.39,0.07,0.86, -2.81, 5.16, 4.99,
 0.40,0.08,0.86, -2.44, 4.41, 4.56,
 0.40,0.07,0.88, -2.69, 3.79, 3.92,
 0.40,0.08,0.88, -2.73, 3.34, 3.10,
 0.40,0.07,0.88, -2.52, 3.15, 2.49,
 0.41,0.07,0.88, -2.50, 2.96, 1.91,
 0.41,0.07,0.89, -2.78, 3.25, 1.48,
 0.41,0.08,0.88, -2.92, 3.53, 0.70,
 0.42,0.08,0.89, -2.72, 3.65, 0.32,
 0.41,0.08,0.89, -3.19, 3.74, 0.27,
 0.42,0.07,0.88, -3.30, 3.60, 0.26,
 0.42,0.08,0.88, -3.10, 2.99, 0.26,
 0.42,0.09,0.88, -3.22, 2.70, 0.52,
 0.42,0.08,0.87, -3.68, 2.31, 0.53,
 0.42,0.07,0.87, -2.11, 2.18, 0.31,
 0.41,0.08,0.88, -3.60, 0.11, 0.81,
 0.42,0.08,0.90, -3.79, 0.73, -0.11,
 0.41,0.08,0.87, -4.35, 0.27, 0.61,
 0.41,0.09,0.88, -4.09, 0.31, -0.17,
 0.41,0.08,0.87, -4.96, 0.15, -0.09,
 0.41,0.08,0.88, -5.22, -0.85, -0.14,
 0.41,0.08,0.87, -5.73, -0.40, 0.03,
 0.40,0.07,0.87, -5.73, -0.56, -0.31,
 0.40,0.08,0.86, -6.12, -0.38, -0.20,
 0.40,0.07,0.87, -6.72, -0.63, -0.06,
 0.40,0.08,0.86, -6.89, -0.90, 0.23,
 0.40,0.07,0.86, -7.28, -1.28, 0.03,
 0.40,0.07,0.85, -7.53, -1.24, -0.31,
 0.38,0.06,0.85, -7.39, -1.54, -0.34,
 0.39,0.06,0.86, -7.65, -1.66, -0.49,
 0.38,0.06,0.84, -7.02, -1.57, -1.83,
 0.38,0.06,0.84, -7.73, -1.47, -2.29,
 0.39,0.06,0.85, -7.71, -1.30, -2.66,
 0.38,0.07,0.85, -7.91, -1.34, -3.08,
 0.39,0.07,0.84, -7.53, -1.62, -3.65,
 0.40,0.08,0.84, -7.51, -1.95, -3.36,
 0.40,0.08,0.84, -7.30, -2.49, -3.69,
 0.41,0.08,0.84, -6.79, -2.79, -3.56,
 0.41,0.09,0.86, -8.11, -3.19, -3.16,
 0.41,0.08,0.85, -7.85, -2.46, -3.77,
 0.41,0.09,0.85, -8.02, -2.08, -3.82,
 0.42,0.09,0.85, -8.15, -0.92, -4.09,
 0.41,0.08,0.85, -8.32, -0.32, -4.82,
 0.42,0.09,0.85, -8.76, 0.49, -5.76,
 0.42,0.09,0.85, -8.55, 0.92, -5.91,
 0.42,0.10,0.85, -8.53, 1.31, -6.31,
 0.42,0.09,0.86, -8.73, 1.28, -6.67,
 0.43,0.10,0.85, -8.32, 1.21, -6.69,
 0.44,0.10,0.85, -8.03, 1.44, -6.08,
 0.44,0.11,0.85, -7.71, 1.60, -5.65,
 0.45,0.12,0.85, -7.74, 1.60, -5.13,
 0.45,0.12,0.86, -8.23, 1.86, -4.60,
 0.46,0.12,0.87, -8.34, 1.85, -3.95,
 0.46,0.12,0.87, -8.58, 1.60, -3.40,
 0.45,0.11,0.86, -8.99, 1.95, -3.21,
 0.44,0.11,0.86, -9.31, 2.11, -3.56,
 0.45,0.12,0.86, -10.17, 1.40, -3.36,
 0.45,0.10,0.85, -8.93, 1.82, -3.44,
 0.46,0.11,0.86, -8.69, 2.92, -2.87,
 0.44,0.11,0.85, -8.35, 2.73, -2.37,
 0.45,0.10,0.85, -7.89, 3.04, -2.31,
 0.44,0.11,0.85, -7.97, 2.76, -2.08,
 0.44,0.11,0.86, -7.45, 2.02, -2.12,
 0.45,0.11,0.86, -7.01, 1.57, -1.77,
 0.45,0.11,0.86, -7.37, 1.10, -1.71,
 0.46,0.11,0.87, -7.31, 0.52, -1.02,
 0.47,0.11,0.88, -7.36, 0.72, -0.34,
 0.46,0.11,0.88, -7.95, 0.98, 0.26,
 0.46,0.11,0.88, -7.65, 1.22, 0.90,
 0.46,0.11,0.88, -8.47, 1.15, 1.27,
 0.45,0.11,0.88, -8.79, 2.40, 1.15,
 0.45,0.10,0.88, -9.39, 2.11, 1.34,
 0.45,0.09,0.87, -9.80, 2.92, 1.31,
 0.44,0.08,0.86, -10.69, 3.22, 1.51,
 0.45,0.08,0.85, -10.27, 3.95, 1.54,
 0.44,0.06,0.85, -10.56, 4.41, 1.21,
 0.44,0.05,0.82, -9.98, 4.53, 1.19,
 0.43,0.04,0.81, -9.18, 4.96, 1.65,
 0.43,0.04,0.83, -7.86, 3.77, 2.98,
 0.42,0.04,0.81, -5.91, 1.57, 4.11,
 0.42,0.05,0.82, -4.12, -0.21, 5.37,
 0.42,0.07,0.82, -3.11, 0.37, 6.35,
 0.43,0.07,0.84, -2.84, -0.03, 7.11,
 0.42,0.06,0.85, -3.37, 0.37, 7.54,
 0.42,0.07,0.85, -3.01, 1.76, 7.31,
 0.41,0.06,0.85, -2.85, 3.39, 6.90,
 0.41,0.06,0.84, -2.56, 4.90, 6.82,
 0.40,0.05,0.84, -1.10, 4.27, 6.46,
 0.39,0.05,0.86, -0.18, 4.93, 5.86,
 0.39,0.06,0.85, 0.03, 4.12, 5.83,
 0.39,0.05,0.86, 0.82, 3.68, 5.27,
 0.39,0.07,0.86, 0.72, 3.18, 5.11,
 0.38,0.06,0.87, 1.15, 1.76, 4.69,
 0.38,0.07,0.88, 0.03, 0.53, 3.98,
 0.38,0.07,0.89, -1.59, -0.84, 2.98,
 0.40,0.08,0.90, -2.76, -0.24, 1.50,
 0.40,0.09,0.91, -5.56, 0.73, 1.18,
 0.40,0.08,0.90, -6.15, 2.26, -0.67,
 0.41,0.07,0.88, -8.27, 2.41, -0.95,
 0.41,0.06,0.86, -6.98, 4.21, -1.86,
 0.41,0.05,0.85, -6.46, 3.25, -2.15,
